symbol
IDXX
IDYA
IEA
IEAWW
IEC
IEF
IEFA
IEGCF
IEHC
IEI
IEMG
IENVF
IEO
IEP
IEP.BR
IES.DE
IESC
IESFY
IEUR
IEUS
IEV
IEX
IEX.AS
IEZ
IF
IF0.DE
IFABF
IFBD
IFCZF
IFEU
IFF
IFFT
IFGL
IFHI
IFISH.OL
IFJPY
IFMK
IFN
IFNNF
IFNNY
IFNY
IFPJF
IFRX
IFS
IFSPF
IFV
IFX.DE
IG
IGA
IGAP
IGC
IGD
IGE
IGE.PA
IGEN
IGF
IGGGF
IGGHY
IGHG
IGI
IGIB
IGIC
IGIFF
IGLD
IGLDF
IGM
IGMS
IGN
IGOI
IGOV
IGPFF
IGPK
IGR
IGSB
IGT
IGV
IGXT
IH
IHC
IHD
IHDG
IHE
IHF
IHG
IHI
IHICY
IHIT
IHLDY
IHRT
IHS
IHT
IHTA
IHY
II8.DE
IIDDY
IIF
III
IIIN
IIIV
IIJIY
IIM
IIN
IINX
IIPR
IIPZF
IITSF
IIVI
IJH
IJJ
IJK
IJR
IJS
IJT
IKNA
IKNX
IKT
IKTSF
IKTSY
IL0A.IR
ILAL
ILD.PA
ILF
ILHMF
ILIAF
ILIAY
ILIKF
ILKAF
ILKAY
ILM1.DE
ILMN
ILPMF
ILPMY
ILPT
ILT.DE
ILTB
ILU.DE
ILUS
IMAB
IMAC
IMACW
IMAHF
IMAX
IMBBF
IMBBY
IMBI
IMCC
IMCD.AS
IMCI
IMCR
IMDA.PA
IMEXF
IMGN
IMH
IMIAF
IMIAY
IMII
IMIMF
IMKTA
IMLP
IMMFF
IMMO.BR
IMMOU.BR
IMMP
IMMR
IMMVF
IMNM
IMO
IMOS
IMPHO
IMPHP
IMPJY
IMPNF
IMPUY
IMPV
IMPZY
IMQCF
IMRA
IMRN
IMRNW
IMTE
IMTX
IMU.DE
IMUC
IMUN
IMUX
IMV
IMVT
IMXI
INA.LS
INBC
INBK
INBKL
INBKZ
INBP
INBX
INCAF
INCC
INCLU.BR
INCO
INCPY
INCR
INCY
INCZY
INDA
INDB
INDCT.OL
INDI
INDL
INDO
INDOY
INDT
INDY
INEA.PA
INEOF
INF.PA
INFA
INFE.PA
INFI
INFL
INFN
INFO
INFR
INFT
INFU
INFY
ING
INGA.AS
INGN
INGR
INGVF
INGXF
INH.DE
INIS
INKM
INKW
INL.DE
INLB
INLX
INM
INMB
INMD
INN
INN1.DE
INND
INNMF
INNPF
INNV
INO
INOD
INOTF
INOV
INP.DE
INPCF
INPHI.AS
INPST.AS
INPX
INR
INRD
INRLF
INS
INS.DE
INSD
INSE
INSG
INSI
INSM
INSP
INST
INSTA.OL
INSW
INT
INTA
INTC
INTEQ
INTER.AS
INTG
INTI
INTO.BR
INTT
INTU
INTV
INTWF
INTX
INTZ
INUV
INVA
INVE
INVH
INVO
INVT
INVU
INVVY
INVZ
INW1.DE
INXSF
INZY
IO
IOBCF
IOFB
IOFNF
IONGF
IONI
IONKF
IONS
IOO
IOOFF
IOR
IOSP
IOTC
IOUFF
IOVA
IP
IPA
IPAC
IPAR
IPAS
IPB
IPCC
IPCFF
IPCIF
IPDN
IPDQF
IPE
IPF
IPFF
IPG
IPG.DE
IPGDF
IPGP
IPH.PA
IPHA
IPHYF
IPI
IPIX
IPK
IPKW
IPLDP
IPMLF
IPN
IPN.PA
IPNFF
IPO
IPOAF
IPOOF
IPOS
IPPLF
IPR.LS
IPS
IPS.PA
IPSEY
IPSI
IPTK
IPU
IPW
IPWR
IPXHF
IPXHY
IPXL
IPZYF
IQ
IQDE
IQDF
IQDY
IQEPF
IQI
IQST
IQV
IR
IR5B.IR
IRBT
IRC
IRCC
IRCKF
IRCP
IRCUF
IRD.PA
IRDM
IRES.IR
IRIX
IRL
IRLTF
IRLTY
IRM
IRMD
IRNRF
IRNS
IROQ
IRS
IRT
IRTC
IRVRF
IRWD
IRY
IS7.DE
IS8.DE
ISBA
ISBC
ISCNF
ISCO
ISD
ISDAF
ISDAY
ISDCF
ISDR
ISDS
ISDSF
ISDX
ISEC
ISEE
ISEM
ISENF
ISEYF
ISG
ISGIF
ISGN
ISHA.DE
ISHG
ISIG
ISL
ISLAX.OL
ISLE
ISMAY
ISNPY
ISP
ISR
ISRA
ISRG
ISRJF
ISSC
ISSDY
IST
ISTB
ISTR
ISUN
ISUZF
ISUZY
ISVLF
IT
ITA
ITAYY
ITB
ITB.DE
ITC
ITCB
ITCI
ITDN
ITE
ITE.PA
ITEGY
ITEQ
ITF
ITGR
ITHUF
ITI
ITIC
ITIP
ITJTY
ITLT
ITLY
ITM
ITMPF
ITMR
ITMSF
ITN.DE
ITOCF
ITOCY
ITOS
ITOT
ITOX
ITP
ITP.PA
ITPOF
ITRG
ITRI
ITRM
ITRN
ITSXF
ITT
ITTOY
ITU.DE
ITUB
ITVPF
ITVPY
ITW
ITXT.PA
ITXXF
IUGNF
IUNTF
IUR.DE
IUS
IUSB
IUSG
IUSS
IUSV
IVA
IVA.PA
IVAC
IVAL
IVAN
IVBXF
IVC
IVDN
IVE
IVFH
IVFZF
IVH
IVIXF
IVOG
IVOL
IVOO
IVOV
IVPAF
IVR
IVREF
IVSBF
IVST
IVSXF
IVU.DE
IVV
IVVGF
IVW
IVX.DE
IVZ
IWB
IWBB
IWC
IWD
IWF
IWGFF
IWL
IWM
IWN
IWO
IWP
IWR
IWS
IWS.OL
IWSH
IWSY
IWTNF
IWV
IWX
IWY
IX
IXC
IXG
IXJ
IXN
IXP
IXUS
IXX.DE
IYC
IYE
IYF
IYG
IYH
IYJ
IYK
IYLD
IYM
IYR
IYT
IYW
IYY
IYZ
IZCFF
IZEA
IZOZF
IZQVF
J
JACK
JADG
JAGGF
JAGX
JAKK
JAMF
JAN
JANL
JAPAF
JAPAY
JAPSY
JARLF
JAW.DE
JAX
