Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,accountsPayable,shortTermInvestments,longTermDebt,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,dividendsPaid,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,netBorrowings,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,gmtOffSetMilliseconds,esgPopulated,tradeable,currency,marketState,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchangeDataDelayedBy,exchange,priceHint,market,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (May 27, 2021) 4","Short Ratio (May 27, 2021) 4","Short % of Float (May 27, 2021) 4","Short % of Shares Outstanding (May 27, 2021) 4","Shares Short (prior month Apr 29, 2021) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,HSII,186157000.0,19498700,,,22772000,,14832000,28824000,52293000,23469000,23469000,,,,,,7940000,193656000,170187000,141363000,-697000,,14832000,14832000,961000.0,225998000.0,402036000.0,278570000.0,64967000.0,680606000.0,196000.0,3864000.0,52742000.0,103230000.0,91452000.0,-366000.0,110727000.0,184055000.0,217270000.0,35712000.0,2724000.0,107691000.0,369775000.0,155256000.0,10149000.0,,,18799000.0,2328000.0,17854000.0,-6162000.0,-133925000.0,-132418000.0,-3090000.0,-1539000.0,-142571000.0,2068000.0,-2905000.0,-41209000.0,-167000.0,6516000.0,-945000.0,,152505000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,-1.2494236,42.18 - 43.19,43.22,0.0,0.0,10,11,finmb_401627,NasdaqGS,"Heidrick & Struggles International, Inc.",USD,95829,84814,23.65,1.2427745,19.03 - 46.9,-4.220001,-0.0899787,19.03,46.9,1629417600,1619452866,1635159540,1635508800,0.6,-14400000,False,False,USD,PRE,0.013882462,-1.63,3.24,3.16,13.506329,14.288,41.640285,1.0397148,0.024968965,40.46877,2.2112312,0.05464044,832204544,13.172839,2.987122,15,America/New_York,EDT,Heidrick & Struggles Internatio,42.68,1630526402,-0.5400009,43.65,43.19,42.18,65603,0,NMS,2,us_market,0.9,,,46.9,19.03,41.64,40.47,95.83k,84.81k,19.5M,,17.81M,1.45%,92.15%,322.7k,2.21,2.01%,1.66%,302.7k,0.6,1.37%,0.60,1.39%,2.11,,"Aug 19, 2021","May 05, 2021",,,"Dec 30, 2020","Mar 30, 2021",-4.90%,8.56%,4.68%,-10.69%,643.79M,33.27,12.90%,171.19M,63.62M,-31.54M,-1.63,71.20%,184.06M,9.44,109.48M,39.30,1.70,14.29,46.38M,72.34M,Value,60606-6303,Industrials,1583,1,1,"Heidrick & Struggles International, Inc., together with its subsidiaries, provides executive search and consulting services to businesses and business leaders worldwide. The company enables its clients to build leadership teams by facilitating the recruitment, management, and development of senior executives. It also offers consulting services, including leadership assessment, leadership, team and board development, succession planning, talent strategy, people performance, inter-team collaboration, culture shaping, and organizational transformation. The company provides its services to Fortune 1000 companies; Major U.S. and non-U.S. companies; middle market and emerging growth companies; governmental, higher education, and not-for-profit organizations; and other private and public entities. It serves range of clients through approximately 425 consultants. Heidrick & Struggles International, Inc. was founded in 1953 and is headquartered in Chicago, Illinois.",Chicago,312 496 1200,IL,5,1609372800,1622505600,2,United States,http://www.heidrick.com,86400,2,233 South Wacker Drive Willis Tower,Staffing & Employment Services,Suite 4900
t-1,HSII,174830000.0,19498700,,,12049000,,5538000,27408000,40203000,12795000,12795000,,,,,,6511000,160987000,148192000,120784000,-746000,,5538000,5538000,1129000.0,231048000.0,520210000.0,267602000.0,61113000.0,787812000.0,196000.0,3627000.0,40982000.0,115156000.0,91643000.0,-4624000.0,106191000.0,316473000.0,318238000.0,35958000.0,3417000.0,116163000.0,472686000.0,113631000.0,8799000.0,19999000.0,,46983000.0,-2154000.0,46782000.0,-3044000.0,46491000.0,145912000.0,-3090000.0,5916000.0,96258000.0,-1282000.0,-3044000.0,32260000.0,-167000.0,7961000.0,-201000.0,,154448000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,-1.2494236,42.18 - 43.19,43.22,0.0,0.0,10,11,finmb_401627,NasdaqGS,"Heidrick & Struggles International, Inc.",USD,95829,84814,23.65,1.2427745,19.03 - 46.9,-4.220001,-0.0899787,19.03,46.9,1629417600,1619452866,1635159540,1635508800,0.6,-14400000,False,False,USD,PRE,0.013882462,-1.63,3.24,3.16,13.506329,14.288,41.640285,1.0397148,0.024968965,40.46877,2.2112312,0.05464044,832204544,13.172839,2.987122,15,America/New_York,EDT,Heidrick & Struggles Internatio,42.68,1630526402,-0.5400009,43.65,43.19,42.18,65603,0,NMS,2,us_market,0.9,,,46.9,19.03,41.64,40.47,95.83k,84.81k,19.5M,,17.81M,1.45%,92.15%,322.7k,2.21,2.01%,1.66%,302.7k,0.6,1.37%,0.60,1.39%,2.11,,"Aug 19, 2021","May 05, 2021",,,"Dec 30, 2020","Mar 30, 2021",-4.90%,8.56%,4.68%,-10.69%,643.79M,33.27,12.90%,171.19M,63.62M,-31.54M,-1.63,71.20%,184.06M,9.44,109.48M,39.30,1.70,14.29,46.38M,72.34M,Value,60606-6303,Industrials,1583,1,1,"Heidrick & Struggles International, Inc., together with its subsidiaries, provides executive search and consulting services to businesses and business leaders worldwide. The company enables its clients to build leadership teams by facilitating the recruitment, management, and development of senior executives. It also offers consulting services, including leadership assessment, leadership, team and board development, succession planning, talent strategy, people performance, inter-team collaboration, culture shaping, and organizational transformation. The company provides its services to Fortune 1000 companies; Major U.S. and non-U.S. companies; middle market and emerging growth companies; governmental, higher education, and not-for-profit organizations; and other private and public entities. It serves range of clients through approximately 425 consultants. Heidrick & Struggles International, Inc. was founded in 1953 and is headquartered in Chicago, Illinois.",Chicago,312 496 1200,IL,5,1609372800,1622505600,2,United States,http://www.heidrick.com,86400,2,233 South Wacker Drive Willis Tower,Staffing & Employment Services,Suite 4900
t-2,HSII,168584000.0,19498700,,,-36594000,,-26178000,29769000,39651000,9882000,9882000,,-180000.0,,,,-10416000,143544000,133662000,103893000,-46476000,,-26178000,-26178000,1218000.0,227995000.0,452243000.0,261066000.0,63668000.0,713309000.0,196000.0,3863000.0,38487000.0,111012000.0,91264000.0,-5612000.0,98945000.0,170577000.0,267666000.0,32819000.0,2429000.0,106831000.0,415051000.0,152070000.0,11050000.0,67028000.0,,1917000.0,-555000.0,-648000.0,-103022000.0,69716000.0,-48183000.0,-3090000.0,3627000.0,51860000.0,5571000.0,-3022000.0,7397000.0,-167000.0,14124000.0,-2565000.0,-100000000.0,147385000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,-1.2494236,42.18 - 43.19,43.22,0.0,0.0,10,11,finmb_401627,NasdaqGS,"Heidrick & Struggles International, Inc.",USD,95829,84814,23.65,1.2427745,19.03 - 46.9,-4.220001,-0.0899787,19.03,46.9,1629417600,1619452866,1635159540,1635508800,0.6,-14400000,False,False,USD,PRE,0.013882462,-1.63,3.24,3.16,13.506329,14.288,41.640285,1.0397148,0.024968965,40.46877,2.2112312,0.05464044,832204544,13.172839,2.987122,15,America/New_York,EDT,Heidrick & Struggles Internatio,42.68,1630526402,-0.5400009,43.65,43.19,42.18,65603,0,NMS,2,us_market,0.9,,,46.9,19.03,41.64,40.47,95.83k,84.81k,19.5M,,17.81M,1.45%,92.15%,322.7k,2.21,2.01%,1.66%,302.7k,0.6,1.37%,0.60,1.39%,2.11,,"Aug 19, 2021","May 05, 2021",,,"Dec 30, 2020","Mar 30, 2021",-4.90%,8.56%,4.68%,-10.69%,643.79M,33.27,12.90%,171.19M,63.62M,-31.54M,-1.63,71.20%,184.06M,9.44,109.48M,39.30,1.70,14.29,46.38M,72.34M,Value,60606-6303,Industrials,1583,1,1,"Heidrick & Struggles International, Inc., together with its subsidiaries, provides executive search and consulting services to businesses and business leaders worldwide. The company enables its clients to build leadership teams by facilitating the recruitment, management, and development of senior executives. It also offers consulting services, including leadership assessment, leadership, team and board development, succession planning, talent strategy, people performance, inter-team collaboration, culture shaping, and organizational transformation. The company provides its services to Fortune 1000 companies; Major U.S. and non-U.S. companies; middle market and emerging growth companies; governmental, higher education, and not-for-profit organizations; and other private and public entities. It serves range of clients through approximately 425 consultants. Heidrick & Struggles International, Inc. was founded in 1953 and is headquartered in Chicago, Illinois.",Chicago,312 496 1200,IL,5,1609372800,1622505600,2,United States,http://www.heidrick.com,86400,2,233 South Wacker Drive Willis Tower,Staffing & Employment Services,Suite 4900
t-3,HSII,193571000.0,19498700,,,-21249000,,-25733000,31961000,40945000,8984000,8984000,,-339000.0,,,,4484000,145603000,136619000,104658000,-30233000,,-25733000,-25733000,1361000.0,225485000.0,502155000.0,286203000.0,66394000.0,788358000.0,196000.0,4171000.0,67686000.0,101249000.0,91271000.0,-7164000.0,97094000.0,218760000.0,222034000.0,32308000.0,1579000.0,128638000.0,469994000.0,153403000.0,10852000.0,69055000.0,100000000.0,-68222000.0,-3262000.0,-71025000.0,-2996000.0,22561000.0,-32240000.0,-3090000.0,946000.0,40835000.0,2130000.0,-3121000.0,7643000.0,125000.0,34823000.0,-2803000.0,-100000000.0,247960000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,-1.2494236,42.18 - 43.19,43.22,0.0,0.0,10,11,finmb_401627,NasdaqGS,"Heidrick & Struggles International, Inc.",USD,95829,84814,23.65,1.2427745,19.03 - 46.9,-4.220001,-0.0899787,19.03,46.9,1629417600,1619452866,1635159540,1635508800,0.6,-14400000,False,False,USD,PRE,0.013882462,-1.63,3.24,3.16,13.506329,14.288,41.640285,1.0397148,0.024968965,40.46877,2.2112312,0.05464044,832204544,13.172839,2.987122,15,America/New_York,EDT,Heidrick & Struggles Internatio,42.68,1630526402,-0.5400009,43.65,43.19,42.18,65603,0,NMS,2,us_market,0.9,,,46.9,19.03,41.64,40.47,95.83k,84.81k,19.5M,,17.81M,1.45%,92.15%,322.7k,2.21,2.01%,1.66%,302.7k,0.6,1.37%,0.60,1.39%,2.11,,"Aug 19, 2021","May 05, 2021",,,"Dec 30, 2020","Mar 30, 2021",-4.90%,8.56%,4.68%,-10.69%,643.79M,33.27,12.90%,171.19M,63.62M,-31.54M,-1.63,71.20%,184.06M,9.44,109.48M,39.30,1.70,14.29,46.38M,72.34M,Value,60606-6303,Industrials,1583,1,1,"Heidrick & Struggles International, Inc., together with its subsidiaries, provides executive search and consulting services to businesses and business leaders worldwide. The company enables its clients to build leadership teams by facilitating the recruitment, management, and development of senior executives. It also offers consulting services, including leadership assessment, leadership, team and board development, succession planning, talent strategy, people performance, inter-team collaboration, culture shaping, and organizational transformation. The company provides its services to Fortune 1000 companies; Major U.S. and non-U.S. companies; middle market and emerging growth companies; governmental, higher education, and not-for-profit organizations; and other private and public entities. It serves range of clients through approximately 425 consultants. Heidrick & Struggles International, Inc. was founded in 1953 and is headquartered in Chicago, Illinois.",Chicago,312 496 1200,IL,5,1609372800,1622505600,2,United States,http://www.heidrick.com,86400,2,233 South Wacker Drive Willis Tower,Staffing & Employment Services,Suite 4900
