Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,totalCashFromOperatingActivities,depreciation,dividendsPaid,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,repurchaseOfStock,effectOfExchangeRate,WC,language,region,quoteType,triggerable,quoteSourceName,currency,esgPopulated,tradeable,exchangeDataDelayedBy,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,epsTrailingTwelveMonths,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,priceHint,exchange,marketState,market,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,INVU,-13583707.0,2987480064,,,1729067,,1725779,6254372,4680711,-1573661,-1573661,,-1150383,,,,3288,7875038,9448699,3194327,3302728,,1725779,1680737,562427.0,34615895.0,23794155.0,-13021280.0,1186632.0,10772931.0,3237481.0,981109.0,-50855326.0,-19330.0,271427.0,1110960.0,8696633.0,5270093.0,-19330.0,5955730.0,3983347.0,1076583.0,15075929.0,2109143.0,133206.0,-589113.0,-97631.0,112117.0,782531.0,223549.0,530594.0,1007590.0,658288.0,-12301.0,-111970.0,-1500.0,-2258264.0,-589113.0,,,-4713286.0,en-US,US,EQUITY,False,Delayed Quote,USD,False,False,0,0.14825001,11.188681,0.01325 - 0.7901,-0.6286,-0.7955955,0.01325,0.7901,-0.005,0.81149006,0.1602 - 0.169,0.1602,0.0,0.0,0,0,finmb_281154764,Other OTC,"Investview, Inc.",USD,1474495,923751,-0.004,0.17174694,-0.0102469325,-0.05966297,0.21745007,-0.05595006,-0.25730073,482478048,-40.375,15,America/New_York,EDT,-14400000,4,PNK,PRE,us_market,INVESTVIEW INC,0.1615,1630526318,0.0013000071,0.1605,0.169,0.1602,863139,5.61,,,0.7901,0.0132,0.1717,0.2175,1.47M,923.75k,2.99B,,909.89M,52.23%,0.00%,,,,,,,,,,,0.00%,,,1:200,"Apr 08, 2012","Mar 30, 2020","Dec 30, 2020",-66.47%,-32.96%,-47.71%,,25.68M,0.01,58.70%,15.08M,-6.49M,-17.17M,-0.0050,,1.11M,0,20.42M,,0.46,-0.00,1.6M,-6.37M,Value,07724,Technology,22,"Investview, Inc., through its subsidiaries, delivers financial education, research, and technology for individuals. Its services include research, trade alerts, and live trading rooms that include instruction in equities, options, FOREX, ETFs, binary options, crowdfunding, and cryptocurrency sector education. The company also offers education and software applications to assist individuals in debt reduction, enhanced savings, budgeting, and proper tax management; delivers automated trading strategies to individuals; owns proprietary technologies, which includes FIREFAN, a social app for sports enthusiasts; and sells and distributes APEX packages and technology. The company was formerly known as Global Investor Services, Inc. and changed its name to Investview, Inc. in March 2012. Investview, Inc. is headquartered in Eatontown, New Jersey.",Eatontown,732 889 4300,NJ,1609372800,United States,http://investview.com,86400,"Building A, Suite 202",Software—Application,234 Industrial Way West
t-1,INVU,-20215352.0,2987480064,,,-1185463,,-1187760,4640957,5211974,571017,571017,,-2690872,,,,2297,7753337,7182320,2541363,-1756480,,-1187760,-1240102,606070.0,30021081.0,29322235.0,-19609282.0,1326591.0,9713000.0,2929481.0,452617.0,-52536063.0,-23781.0,296899.0,583955.0,21203107.0,,-23781.0,5990097.0,2819934.0,964613.0,,2271583.0,-950269.0,-589113.0,-1010005.0,119728.0,1165189.0,1165300.0,-124993.0,-244721.0,648880.0,-14567.0,213936.0,-21000.0,-435263.0,-589113.0,,,-18383173.0,en-US,US,EQUITY,False,Delayed Quote,USD,False,False,0,0.14825001,11.188681,0.01325 - 0.7901,-0.6286,-0.7955955,0.01325,0.7901,-0.005,0.81149006,0.1602 - 0.169,0.1602,0.0,0.0,0,0,finmb_281154764,Other OTC,"Investview, Inc.",USD,1474495,923751,-0.004,0.17174694,-0.0102469325,-0.05966297,0.21745007,-0.05595006,-0.25730073,482478048,-40.375,15,America/New_York,EDT,-14400000,4,PNK,PRE,us_market,INVESTVIEW INC,0.1615,1630526318,0.0013000071,0.1605,0.169,0.1602,863139,5.61,,,0.7901,0.0132,0.1717,0.2175,1.47M,923.75k,2.99B,,909.89M,52.23%,0.00%,,,,,,,,,,,0.00%,,,1:200,"Apr 08, 2012","Mar 30, 2020","Dec 30, 2020",-66.47%,-32.96%,-47.71%,,25.68M,0.01,58.70%,15.08M,-6.49M,-17.17M,-0.0050,,1.11M,0,20.42M,,0.46,-0.00,1.6M,-6.37M,Value,07724,Technology,22,"Investview, Inc., through its subsidiaries, delivers financial education, research, and technology for individuals. Its services include research, trade alerts, and live trading rooms that include instruction in equities, options, FOREX, ETFs, binary options, crowdfunding, and cryptocurrency sector education. The company also offers education and software applications to assist individuals in debt reduction, enhanced savings, budgeting, and proper tax management; delivers automated trading strategies to individuals; owns proprietary technologies, which includes FIREFAN, a social app for sports enthusiasts; and sells and distributes APEX packages and technology. The company was formerly known as Global Investor Services, Inc. and changed its name to Investview, Inc. in March 2012. Investview, Inc. is headquartered in Eatontown, New Jersey.",Eatontown,732 889 4300,NJ,1609372800,United States,http://investview.com,86400,"Building A, Suite 202",Software—Application,234 Industrial Way West
t-2,INVU,-17402408.0,2987480064,,,-4912802,,-4913787,6463455,3456657,-3006798,-3006798,,-2426013,,,,985,5589816,8596614,2133159,-1906004,,-4913787,-4913787,649713.0,31327207.0,30146990.0,-16752695.0,3798456.0,13394295.0,3235481.0,334211.0,-51295961.0,-19422.0,10578.0,1122848.0,24155048.0,,-19422.0,6675869.0,6058135.0,1178549.0,,2845117.0,116889.0,-1717289.0,1822882.0,1822610.0,5184941.0,1165300.0,1011671.0,906350.0,420751.0,-14567.0,-267903.0,-21000.0,-37492.0,-1717289.0,-272.0,,-18096913.0,en-US,US,EQUITY,False,Delayed Quote,USD,False,False,0,0.14825001,11.188681,0.01325 - 0.7901,-0.6286,-0.7955955,0.01325,0.7901,-0.005,0.81149006,0.1602 - 0.169,0.1602,0.0,0.0,0,0,finmb_281154764,Other OTC,"Investview, Inc.",USD,1474495,923751,-0.004,0.17174694,-0.0102469325,-0.05966297,0.21745007,-0.05595006,-0.25730073,482478048,-40.375,15,America/New_York,EDT,-14400000,4,PNK,PRE,us_market,INVESTVIEW INC,0.1615,1630526318,0.0013000071,0.1605,0.169,0.1602,863139,5.61,,,0.7901,0.0132,0.1717,0.2175,1.47M,923.75k,2.99B,,909.89M,52.23%,0.00%,,,,,,,,,,,0.00%,,,1:200,"Apr 08, 2012","Mar 30, 2020","Dec 30, 2020",-66.47%,-32.96%,-47.71%,,25.68M,0.01,58.70%,15.08M,-6.49M,-17.17M,-0.0050,,1.11M,0,20.42M,,0.46,-0.00,1.6M,-6.37M,Value,07724,Technology,22,"Investview, Inc., through its subsidiaries, delivers financial education, research, and technology for individuals. Its services include research, trade alerts, and live trading rooms that include instruction in equities, options, FOREX, ETFs, binary options, crowdfunding, and cryptocurrency sector education. The company also offers education and software applications to assist individuals in debt reduction, enhanced savings, budgeting, and proper tax management; delivers automated trading strategies to individuals; owns proprietary technologies, which includes FIREFAN, a social app for sports enthusiasts; and sells and distributes APEX packages and technology. The company was formerly known as Global Investor Services, Inc. and changed its name to Investview, Inc. in March 2012. Investview, Inc. is headquartered in Eatontown, New Jersey.",Eatontown,732 889 4300,NJ,1609372800,United States,http://investview.com,86400,"Building A, Suite 202",Software—Application,234 Industrial Way West
t-3,INVU,-14951108.0,2987480064,,,-12699939,,-12697742,6347572,1891709,-4455863,-4455863,,-5141414,,,,-2197,4466142,8922005,2574433,-8244076,,-12697742,-12697742,692882.0,28929516.0,24658214.0,-14258226.0,3913065.0,10399988.0,3214490.0,247110.0,-46382174.0,-20058.0,11173.0,137177.0,20722482.0,,-20058.0,3097076.0,6598857.0,905058.0,,3774536.0,1140118.0,-1074265.0,1013586.0,1013586.0,4356927.0,1165300.0,-126423.0,-65706.0,250780.0,-14567.0,-281855.0,-21000.0,3930654.0,-1074265.0,-272.0,-38.0,-14123625.0,en-US,US,EQUITY,False,Delayed Quote,USD,False,False,0,0.14825001,11.188681,0.01325 - 0.7901,-0.6286,-0.7955955,0.01325,0.7901,-0.005,0.81149006,0.1602 - 0.169,0.1602,0.0,0.0,0,0,finmb_281154764,Other OTC,"Investview, Inc.",USD,1474495,923751,-0.004,0.17174694,-0.0102469325,-0.05966297,0.21745007,-0.05595006,-0.25730073,482478048,-40.375,15,America/New_York,EDT,-14400000,4,PNK,PRE,us_market,INVESTVIEW INC,0.1615,1630526318,0.0013000071,0.1605,0.169,0.1602,863139,5.61,,,0.7901,0.0132,0.1717,0.2175,1.47M,923.75k,2.99B,,909.89M,52.23%,0.00%,,,,,,,,,,,0.00%,,,1:200,"Apr 08, 2012","Mar 30, 2020","Dec 30, 2020",-66.47%,-32.96%,-47.71%,,25.68M,0.01,58.70%,15.08M,-6.49M,-17.17M,-0.0050,,1.11M,0,20.42M,,0.46,-0.00,1.6M,-6.37M,Value,07724,Technology,22,"Investview, Inc., through its subsidiaries, delivers financial education, research, and technology for individuals. Its services include research, trade alerts, and live trading rooms that include instruction in equities, options, FOREX, ETFs, binary options, crowdfunding, and cryptocurrency sector education. The company also offers education and software applications to assist individuals in debt reduction, enhanced savings, budgeting, and proper tax management; delivers automated trading strategies to individuals; owns proprietary technologies, which includes FIREFAN, a social app for sports enthusiasts; and sells and distributes APEX packages and technology. The company was formerly known as Global Investor Services, Inc. and changed its name to Investview, Inc. in March 2012. Investview, Inc. is headquartered in Eatontown, New Jersey.",Eatontown,732 889 4300,NJ,1609372800,United States,http://investview.com,86400,"Building A, Suite 202",Software—Application,234 Industrial Way West
