Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,cash,totalCurrentLiabilities,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,repurchaseOfStock,otherCashflowsFromInvestingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,currency,priceHint,exchange,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchangeDataDelayedBy,shortName,marketState,market,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Jan 30, 2013) 4","Short Ratio (Jan 30, 2013) 4","Short % of Float (Jan 30, 2013) 4","Short % of Shares Outstanding (Jan 30, 2013) 4","Shares Short (prior month Dec 30, 2012) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,sector,fullTimeEmployees,longBusinessSummary,city,phone,compensationAsOfEpochDate,country,website,maxAge,address1,fax,industry,address2
t0,EBODF,37619000.0,2249850,6500,,-4781500,,-4602500,6003000,-730000,-6739500,-6739500,,-95000,,,,-179000,5385500,12125000,6115500,1958000,,-4602500,-4602500,9008000.0,555890000.0,182450000.0,51486000.0,49195000.0,234013000.0,1675000.0,10266000.0,-491021000.0,2252000.0,4859000.0,-15058000.0,39766000.0,180198000.0,-15058000.0,3554000.0,195914000.0,20678000.0,23138000.0,100617000.0,13316000.0,125976000.0,3831000.0,-360000.0,2735500.0,2050500.0,4305500.0,552500.0,17208000.0,-145500.0,10312500.0,1300500.0,41835500.0,-26975500.0,2255000.0,-1438000.0,-22500.0,,,15716000.0,en-US,US,EQUITY,False,Delayed Quote,USD,4,PNK,0.09,1630419226,0.0,0.05,0.09,0.09,20000,0,NEW ENERGY EXCHANGE LTD,REGULAR,us_market,0.0,0.09 - 0.09,0.09,0.0,0.0,0,0,finmb_881360,Other OTC,New Energy Exchange Ltd.,CNY,2409,4183,0.060000002,2.0000002,0.03 - 0.25,-0.16,-0.64,0.03,0.25,0.3613446,0.13108696,-0.041086957,-0.31343284,-3.91,22.884,0.06611111,0.023888893,7363161,0.003932879,15,America/New_York,EDT,-14400000,False,False,0.34,,,0.25,0.03,0.0661,0.1311,2.41k,4.18k,2.25M,,,0.00%,0.00%,13.3k,3.6,,0.59%,32.73k,,,,,,0.00%,,"Oct 15, 1997",1:10,"Oct 24, 2012","Dec 30, 2011","Jun 29, 2012",-84.17%,-63.19%,-14.35%,-74.90%,67.61M,30.05,31.10%,-4.4M,-37.18M,-56.9M,-3.9100,,69.89M,31.06,4.1M,7.95,1.09,22.88,9.89M,62.55M,Value,Technology,223,"Renewable Energy Trade Board Corporation, together with its subsidiaries, provides solar energy products and solutions in the People's Republic of China, Hong Kong, and Europe. The company's products include solar modules for electricity generation; and related application products, such as solar power stations, solar home systems, solar lighting, and solar chargers. It also designs and installs on-grid and off-grid solar systems used in lighting for outdoor public facilities and in commercial buildings. In addition, the company is involved in the solar power plant development, as well as construction and installation of rooftop solar systems. It sells its products to residential, commercial, industrial utilities, and power plant developers. The company was formerly known as China Technology Development Group Corporation and changed its name to Renewable Energy Trade Board Corporation on October 24, 2012. Renewable Energy Trade Board Corporation Group Corporation was founded in 1995 and is headquartered in Central, Hong Kong.",Central,852 3112 8461,1325289600,Hong Kong,http://www.chinactdc.com,86400,Unit 10-11,852 3112 8410,Solar,"10 Floor, West Tower Shun Tak Centre 168-200 Connaught Road Central"
t-1,EBODF,37619000.0,2249850,6500,,-4781500,,-4602500,6003000,-730000,-6739500,-6739500,,-95000,,,,-179000,5385500,12125000,6115500,1958000,,-4602500,-4602500,9008000.0,555890000.0,182450000.0,51486000.0,49195000.0,234013000.0,1675000.0,10266000.0,-491021000.0,2252000.0,4859000.0,-15058000.0,39766000.0,180198000.0,-15058000.0,3554000.0,195914000.0,20678000.0,23138000.0,100617000.0,13316000.0,125976000.0,3831000.0,-360000.0,2735500.0,2050500.0,4305500.0,552500.0,17208000.0,-145500.0,10312500.0,1300500.0,41835500.0,-26975500.0,2255000.0,-1438000.0,-22500.0,,,15716000.0,en-US,US,EQUITY,False,Delayed Quote,USD,4,PNK,0.09,1630419226,0.0,0.05,0.09,0.09,20000,0,NEW ENERGY EXCHANGE LTD,REGULAR,us_market,0.0,0.09 - 0.09,0.09,0.0,0.0,0,0,finmb_881360,Other OTC,New Energy Exchange Ltd.,CNY,2409,4183,0.060000002,2.0000002,0.03 - 0.25,-0.16,-0.64,0.03,0.25,0.3613446,0.13108696,-0.041086957,-0.31343284,-3.91,22.884,0.06611111,0.023888893,7363161,0.003932879,15,America/New_York,EDT,-14400000,False,False,0.34,,,0.25,0.03,0.0661,0.1311,2.41k,4.18k,2.25M,,,0.00%,0.00%,13.3k,3.6,,0.59%,32.73k,,,,,,0.00%,,"Oct 15, 1997",1:10,"Oct 24, 2012","Dec 30, 2011","Jun 29, 2012",-84.17%,-63.19%,-14.35%,-74.90%,67.61M,30.05,31.10%,-4.4M,-37.18M,-56.9M,-3.9100,,69.89M,31.06,4.1M,7.95,1.09,22.88,9.89M,62.55M,Value,Technology,223,"Renewable Energy Trade Board Corporation, together with its subsidiaries, provides solar energy products and solutions in the People's Republic of China, Hong Kong, and Europe. The company's products include solar modules for electricity generation; and related application products, such as solar power stations, solar home systems, solar lighting, and solar chargers. It also designs and installs on-grid and off-grid solar systems used in lighting for outdoor public facilities and in commercial buildings. In addition, the company is involved in the solar power plant development, as well as construction and installation of rooftop solar systems. It sells its products to residential, commercial, industrial utilities, and power plant developers. The company was formerly known as China Technology Development Group Corporation and changed its name to Renewable Energy Trade Board Corporation on October 24, 2012. Renewable Energy Trade Board Corporation Group Corporation was founded in 1995 and is headquartered in Central, Hong Kong.",Central,852 3112 8461,1325289600,Hong Kong,http://www.chinactdc.com,86400,Unit 10-11,852 3112 8410,Solar,"10 Floor, West Tower Shun Tak Centre 168-200 Connaught Road Central"
t-2,EBODF,39428000.0,2249850,40500,,-24040500,,-23847500,12638500,-1941500,-14620500,-14620500,,-29500,,,,-193000,28417000,43037500,30358500,-9420000,,-23847500,-23847500,14456000.0,556227000.0,210980000.0,58743000.0,33581000.0,269800000.0,1675000.0,3264000.0,-484050000.0,4664000.0,4859000.0,-15109000.0,5350000.0,206316000.0,-15109000.0,27982000.0,222503000.0,,11162000.0,75992000.0,120587000.0,161061000.0,4669500.0,76042000.0,7786000.0,961500.0,951000.0,-3221000.0,-158500.0,37000.0,-8932500.0,1471000.0,-51210500.0,-19353500.0,2255000.0,14729000.0,-49500.0,-10500.0,3166000.0,16187000.0,en-US,US,EQUITY,False,Delayed Quote,USD,4,PNK,0.09,1630419226,0.0,0.05,0.09,0.09,20000,0,NEW ENERGY EXCHANGE LTD,REGULAR,us_market,0.0,0.09 - 0.09,0.09,0.0,0.0,0,0,finmb_881360,Other OTC,New Energy Exchange Ltd.,CNY,2409,4183,0.060000002,2.0000002,0.03 - 0.25,-0.16,-0.64,0.03,0.25,0.3613446,0.13108696,-0.041086957,-0.31343284,-3.91,22.884,0.06611111,0.023888893,7363161,0.003932879,15,America/New_York,EDT,-14400000,False,False,0.34,,,0.25,0.03,0.0661,0.1311,2.41k,4.18k,2.25M,,,0.00%,0.00%,13.3k,3.6,,0.59%,32.73k,,,,,,0.00%,,"Oct 15, 1997",1:10,"Oct 24, 2012","Dec 30, 2011","Jun 29, 2012",-84.17%,-63.19%,-14.35%,-74.90%,67.61M,30.05,31.10%,-4.4M,-37.18M,-56.9M,-3.9100,,69.89M,31.06,4.1M,7.95,1.09,22.88,9.89M,62.55M,Value,Technology,223,"Renewable Energy Trade Board Corporation, together with its subsidiaries, provides solar energy products and solutions in the People's Republic of China, Hong Kong, and Europe. The company's products include solar modules for electricity generation; and related application products, such as solar power stations, solar home systems, solar lighting, and solar chargers. It also designs and installs on-grid and off-grid solar systems used in lighting for outdoor public facilities and in commercial buildings. In addition, the company is involved in the solar power plant development, as well as construction and installation of rooftop solar systems. It sells its products to residential, commercial, industrial utilities, and power plant developers. The company was formerly known as China Technology Development Group Corporation and changed its name to Renewable Energy Trade Board Corporation on October 24, 2012. Renewable Energy Trade Board Corporation Group Corporation was founded in 1995 and is headquartered in Central, Hong Kong.",Central,852 3112 8461,1325289600,Hong Kong,http://www.chinactdc.com,86400,Unit 10-11,852 3112 8410,Solar,"10 Floor, West Tower Shun Tak Centre 168-200 Connaught Road Central"
t-3,EBODF,39428000.0,2249850,40500,,-24040500,,-23847500,12638500,-1941500,-14620500,-14620500,,-29500,,,,-193000,28417000,43037500,30358500,-9420000,,-23847500,-23847500,14456000.0,556227000.0,210980000.0,58743000.0,33581000.0,269800000.0,1675000.0,3264000.0,-484050000.0,4664000.0,4859000.0,-15109000.0,5350000.0,206316000.0,-15109000.0,27982000.0,222503000.0,,11162000.0,75992000.0,120587000.0,161061000.0,4669500.0,76042000.0,7786000.0,961500.0,951000.0,-3221000.0,-158500.0,37000.0,-8932500.0,1471000.0,-51210500.0,-19353500.0,2255000.0,14729000.0,-49500.0,-10500.0,3166000.0,16187000.0,en-US,US,EQUITY,False,Delayed Quote,USD,4,PNK,0.09,1630419226,0.0,0.05,0.09,0.09,20000,0,NEW ENERGY EXCHANGE LTD,REGULAR,us_market,0.0,0.09 - 0.09,0.09,0.0,0.0,0,0,finmb_881360,Other OTC,New Energy Exchange Ltd.,CNY,2409,4183,0.060000002,2.0000002,0.03 - 0.25,-0.16,-0.64,0.03,0.25,0.3613446,0.13108696,-0.041086957,-0.31343284,-3.91,22.884,0.06611111,0.023888893,7363161,0.003932879,15,America/New_York,EDT,-14400000,False,False,0.34,,,0.25,0.03,0.0661,0.1311,2.41k,4.18k,2.25M,,,0.00%,0.00%,13.3k,3.6,,0.59%,32.73k,,,,,,0.00%,,"Oct 15, 1997",1:10,"Oct 24, 2012","Dec 30, 2011","Jun 29, 2012",-84.17%,-63.19%,-14.35%,-74.90%,67.61M,30.05,31.10%,-4.4M,-37.18M,-56.9M,-3.9100,,69.89M,31.06,4.1M,7.95,1.09,22.88,9.89M,62.55M,Value,Technology,223,"Renewable Energy Trade Board Corporation, together with its subsidiaries, provides solar energy products and solutions in the People's Republic of China, Hong Kong, and Europe. The company's products include solar modules for electricity generation; and related application products, such as solar power stations, solar home systems, solar lighting, and solar chargers. It also designs and installs on-grid and off-grid solar systems used in lighting for outdoor public facilities and in commercial buildings. In addition, the company is involved in the solar power plant development, as well as construction and installation of rooftop solar systems. It sells its products to residential, commercial, industrial utilities, and power plant developers. The company was formerly known as China Technology Development Group Corporation and changed its name to Renewable Energy Trade Board Corporation on October 24, 2012. Renewable Energy Trade Board Corporation Group Corporation was founded in 1995 and is headquartered in Central, Hong Kong.",Central,852 3112 8461,1325289600,Hong Kong,http://www.chinactdc.com,86400,Unit 10-11,852 3112 8410,Solar,"10 Floor, West Tower Shun Tak Centre 168-200 Connaught Road Central"
