Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,goodWill,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,market,currency,twoHundredDayAverageChangePercent,exchangeDataDelayedBy,marketState,exchange,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,priceHint,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,gmtOffSetMilliseconds,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,shortName,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry
t0,ONK.DE,5141877000.0,445536992,,,452208000,,342139000,219101000,1021985000,604023000,604023000,41940000,-184957000,,,,110069000,3388964000,2784941000,2366979000,-151815000,,342139000,341864000,768509000.0,7247334000.0,17526862000.0,5910386000.0,455464000.0,23437248000.0,4749000.0,169680000.0,1357812000.0,-1341697000.0,451246000.0,374377000.0,2394601000.0,627337000.0,-601443000.0,19181519000.0,2235623000.0,800351000.0,1091982000.0,13692742000.0,599584000.0,1052561000.0,,1504000,112350000,-153874000,-12295000,-418828000,63903000,16327000,-28036000,544666000,156921000,-7990000,-416854000,-85156000,-183329000,-6006000,137838000,-147388000,-158978000.0,en-US,US,EQUITY,False,Delayed Quote,de_market,EUR,0.0006741302,0,REGULAR,GER,False,False,43.59,1630575557,-0.49000168,43.92,43.92,43.59,1050,3.1852393,15,Europe/Berlin,CEST,2,-1.111619,43.59 - 43.92,44.08,43.86,44.11,finmb_293889,XETRA,"ONEOK, Inc.",USD,262,489,24.647501,1.3011748,18.9425 - 48.93,-5.34,-0.1091355,18.9425,48.93,1619540106,1635159540,1635508800,3.74,20.31221,0.08484573,2.146,7200000,13.685,44.476284,-0.8862839,-0.019927112,43.560635,0.02936554,19458052096,"ONEOK INC. (NEW)  DL-,01",2.0,,,48.93,18.94,44.48,43.56,262,489,445.54M,,442.51M,0.60%,66.37%,,,,,,3.15,7.07%,3.74,8.48%,,60.91%,,"Jul 30, 2021",,,"Dec 31, 2020","Jun 30, 2021",11.90%,20.71%,6.32%,22.20%,11.33B,25.42,104.10%,3.43B,2.97B,1.35B,2.15,154.70%,374.38M,0.84,14.42B,243.92,0.93,13.69,2.24B,583.74M,Value,74103,Energy,2886,1,5,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States. It operates through Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines segments. The company owns natural gas gathering pipelines and processing plants in the Mid-Continent and Rocky Mountain regions. It also gathers, treats, fractionates, and transports natural gas liquids (NGL), as well as stores, markets, and distributes NGL products. The company owns NGL gathering and distribution pipelines in Oklahoma, Kansas, Texas, New Mexico, Montana, North Dakota, Wyoming, and Colorado; terminal and storage facilities in Kansas, Missouri, Nebraska, Iowa, and Illinois; and NGL distribution and refined petroleum products pipelines in Kansas, Missouri, Nebraska, Iowa, Illinois, and Indiana, as well as owns and operates truck- and rail-loading, and -unloading facilities connected to NGL fractionation, storage, and pipeline assets. In addition, it operates regulated interstate and intrastate natural gas transmission pipelines and natural gas storage facilities. Further, the company owns and operates a parking garage in downtown Tulsa, Oklahoma; and leases excess office space. It operates 18,900 miles of natural gas gathering pipelines; 1,500 miles of FERC-regulated interstate natural gas pipelines; 5,100 miles of state-regulated intrastate transmission pipeline; and 6 NGL storage facilities. It serves integrated and independent exploration and production companies; NGL and natural gas gathering and processing companies; crude oil and natural gas production companies; propane distributors; municipalities; ethanol producers; and petrochemical, refining, and NGL marketing companies, as well as natural gas distribution companies, electric generation facilities, industrial companies, producers, processors, and marketing companies. The company was founded in 1906 and is headquartered in Tulsa, Oklahoma.",Tulsa,918-588-7000,OK,7,1609372800,1625097600,8,United States,http://www.oneok.com,86400,5,100 West Fifth Street,Oil & Gas Midstream
t-1,ONK.DE,5325849000.0,445536992,,,508308000,,386176000,212100000,1073169000,659510000,659510000,44439000,-185523000,,,,122132000,3194679000,2535169000,2121510000,-151202000,,386176000,385901000,771116000.0,7305274000.0,17082964000.0,6096965000.0,420737000.0,23179929000.0,4749000.0,171781000.0,1278914000.0,-1213058000.0,478247000.0,402413000.0,2047954000.0,543757000.0,-465596000.0,19125251000.0,1997594000.0,807721000.0,909972000.0,13670801000.0,513187000.0,929771000.0,,10191000,251344000,-170691000,-56492000,-484709000,-162725000,16327000,-122083000,533317000,157120000,-4148000,-416229000,-141794000,-85212000,-11988000,128408000,-176734000,-50360000.0,en-US,US,EQUITY,False,Delayed Quote,de_market,EUR,0.0006741302,0,REGULAR,GER,False,False,43.59,1630575557,-0.49000168,43.92,43.92,43.59,1050,3.1852393,15,Europe/Berlin,CEST,2,-1.111619,43.59 - 43.92,44.08,43.86,44.11,finmb_293889,XETRA,"ONEOK, Inc.",USD,262,489,24.647501,1.3011748,18.9425 - 48.93,-5.34,-0.1091355,18.9425,48.93,1619540106,1635159540,1635508800,3.74,20.31221,0.08484573,2.146,7200000,13.685,44.476284,-0.8862839,-0.019927112,43.560635,0.02936554,19458052096,"ONEOK INC. (NEW)  DL-,01",2.0,,,48.93,18.94,44.48,43.56,262,489,445.54M,,442.51M,0.60%,66.37%,,,,,,3.15,7.07%,3.74,8.48%,,60.91%,,"Jul 30, 2021",,,"Dec 31, 2020","Jun 30, 2021",11.90%,20.71%,6.32%,22.20%,11.33B,25.42,104.10%,3.43B,2.97B,1.35B,2.15,154.70%,374.38M,0.84,14.42B,243.92,0.93,13.69,2.24B,583.74M,Value,74103,Energy,2886,1,5,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States. It operates through Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines segments. The company owns natural gas gathering pipelines and processing plants in the Mid-Continent and Rocky Mountain regions. It also gathers, treats, fractionates, and transports natural gas liquids (NGL), as well as stores, markets, and distributes NGL products. The company owns NGL gathering and distribution pipelines in Oklahoma, Kansas, Texas, New Mexico, Montana, North Dakota, Wyoming, and Colorado; terminal and storage facilities in Kansas, Missouri, Nebraska, Iowa, and Illinois; and NGL distribution and refined petroleum products pipelines in Kansas, Missouri, Nebraska, Iowa, Illinois, and Indiana, as well as owns and operates truck- and rail-loading, and -unloading facilities connected to NGL fractionation, storage, and pipeline assets. In addition, it operates regulated interstate and intrastate natural gas transmission pipelines and natural gas storage facilities. Further, the company owns and operates a parking garage in downtown Tulsa, Oklahoma; and leases excess office space. It operates 18,900 miles of natural gas gathering pipelines; 1,500 miles of FERC-regulated interstate natural gas pipelines; 5,100 miles of state-regulated intrastate transmission pipeline; and 6 NGL storage facilities. It serves integrated and independent exploration and production companies; NGL and natural gas gathering and processing companies; crude oil and natural gas production companies; propane distributors; municipalities; ethanol producers; and petrochemical, refining, and NGL marketing companies, as well as natural gas distribution companies, electric generation facilities, industrial companies, producers, processors, and marketing companies. The company was founded in 1906 and is headquartered in Tulsa, Oklahoma.",Tulsa,918-588-7000,OK,7,1609372800,1625097600,8,United States,http://www.oneok.com,86400,5,100 West Fifth Street,Oil & Gas Midstream
t-2,ONK.DE,5268675000.0,445536992,,,403236000,,308029000,227019000,943491000,536447000,536447000,27377000,-176931000,,,,95207000,2570577000,2034130000,1627086000,-133211000,,308029000,307754000,246131000.0,7353396000.0,17036356000.0,6042398000.0,356679000.0,23078754000.0,4749000.0,144495000.0,1150228000.0,-1315747000.0,375142000.0,524496000.0,1344547000.0,7650000.0,-551449000.0,19255082000.0,1869775000.0,805032000.0,829796000.0,14431828000.0,370988000.0,719302000.0,527592000.0,9528000,118552000,-288658000,-23742000,-429915000,107695000,10106000,77367000,795940000,152648000,-26808000,-416229000,72767000,-112926000,-416279000,149175000,-271378000,525228000.0,en-US,US,EQUITY,False,Delayed Quote,de_market,EUR,0.0006741302,0,REGULAR,GER,False,False,43.59,1630575557,-0.49000168,43.92,43.92,43.59,1050,3.1852393,15,Europe/Berlin,CEST,2,-1.111619,43.59 - 43.92,44.08,43.86,44.11,finmb_293889,XETRA,"ONEOK, Inc.",USD,262,489,24.647501,1.3011748,18.9425 - 48.93,-5.34,-0.1091355,18.9425,48.93,1619540106,1635159540,1635508800,3.74,20.31221,0.08484573,2.146,7200000,13.685,44.476284,-0.8862839,-0.019927112,43.560635,0.02936554,19458052096,"ONEOK INC. (NEW)  DL-,01",2.0,,,48.93,18.94,44.48,43.56,262,489,445.54M,,442.51M,0.60%,66.37%,,,,,,3.15,7.07%,3.74,8.48%,,60.91%,,"Jul 30, 2021",,,"Dec 31, 2020","Jun 30, 2021",11.90%,20.71%,6.32%,22.20%,11.33B,25.42,104.10%,3.43B,2.97B,1.35B,2.15,154.70%,374.38M,0.84,14.42B,243.92,0.93,13.69,2.24B,583.74M,Value,74103,Energy,2886,1,5,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States. It operates through Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines segments. The company owns natural gas gathering pipelines and processing plants in the Mid-Continent and Rocky Mountain regions. It also gathers, treats, fractionates, and transports natural gas liquids (NGL), as well as stores, markets, and distributes NGL products. The company owns NGL gathering and distribution pipelines in Oklahoma, Kansas, Texas, New Mexico, Montana, North Dakota, Wyoming, and Colorado; terminal and storage facilities in Kansas, Missouri, Nebraska, Iowa, and Illinois; and NGL distribution and refined petroleum products pipelines in Kansas, Missouri, Nebraska, Iowa, Illinois, and Indiana, as well as owns and operates truck- and rail-loading, and -unloading facilities connected to NGL fractionation, storage, and pipeline assets. In addition, it operates regulated interstate and intrastate natural gas transmission pipelines and natural gas storage facilities. Further, the company owns and operates a parking garage in downtown Tulsa, Oklahoma; and leases excess office space. It operates 18,900 miles of natural gas gathering pipelines; 1,500 miles of FERC-regulated interstate natural gas pipelines; 5,100 miles of state-regulated intrastate transmission pipeline; and 6 NGL storage facilities. It serves integrated and independent exploration and production companies; NGL and natural gas gathering and processing companies; crude oil and natural gas production companies; propane distributors; municipalities; ethanol producers; and petrochemical, refining, and NGL marketing companies, as well as natural gas distribution companies, electric generation facilities, industrial companies, producers, processors, and marketing companies. The company was founded in 1906 and is headquartered in Tulsa, Oklahoma.",Tulsa,918-588-7000,OK,7,1609372800,1625097600,8,United States,http://www.oneok.com,86400,5,100 West Fifth Street,Oil & Gas Midstream
t-3,ONK.DE,5369782000.0,445536992,,,418871000,,312316000,178148000,908590000,545816000,545816000,31381000,-176371000,,,,106555000,2174264000,1628448000,1265674000,-126945000,,312316000,312041000,248738000.0,7448484000.0,16634764000.0,6146112000.0,306657000.0,22780876000.0,4749000.0,96854000.0,944886000.0,-1307121000.0,463496000.0,447129000.0,1094142000.0,7650000.0,-530618000.0,19029315000.0,1721362000.0,790373000.0,717852000.0,14481330000.0,459527000.0,624483000.0,527592000.0,4199000,42032000,-426985000,-27361000,-438328000,-48213000,5230000,-498603000,366710000,153245000,-51142000,-415614000,-98694000,-108929000,-583000,114953000,-380042000,627220000.0,en-US,US,EQUITY,False,Delayed Quote,de_market,EUR,0.0006741302,0,REGULAR,GER,False,False,43.59,1630575557,-0.49000168,43.92,43.92,43.59,1050,3.1852393,15,Europe/Berlin,CEST,2,-1.111619,43.59 - 43.92,44.08,43.86,44.11,finmb_293889,XETRA,"ONEOK, Inc.",USD,262,489,24.647501,1.3011748,18.9425 - 48.93,-5.34,-0.1091355,18.9425,48.93,1619540106,1635159540,1635508800,3.74,20.31221,0.08484573,2.146,7200000,13.685,44.476284,-0.8862839,-0.019927112,43.560635,0.02936554,19458052096,"ONEOK INC. (NEW)  DL-,01",2.0,,,48.93,18.94,44.48,43.56,262,489,445.54M,,442.51M,0.60%,66.37%,,,,,,3.15,7.07%,3.74,8.48%,,60.91%,,"Jul 30, 2021",,,"Dec 31, 2020","Jun 30, 2021",11.90%,20.71%,6.32%,22.20%,11.33B,25.42,104.10%,3.43B,2.97B,1.35B,2.15,154.70%,374.38M,0.84,14.42B,243.92,0.93,13.69,2.24B,583.74M,Value,74103,Energy,2886,1,5,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States. It operates through Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines segments. The company owns natural gas gathering pipelines and processing plants in the Mid-Continent and Rocky Mountain regions. It also gathers, treats, fractionates, and transports natural gas liquids (NGL), as well as stores, markets, and distributes NGL products. The company owns NGL gathering and distribution pipelines in Oklahoma, Kansas, Texas, New Mexico, Montana, North Dakota, Wyoming, and Colorado; terminal and storage facilities in Kansas, Missouri, Nebraska, Iowa, and Illinois; and NGL distribution and refined petroleum products pipelines in Kansas, Missouri, Nebraska, Iowa, Illinois, and Indiana, as well as owns and operates truck- and rail-loading, and -unloading facilities connected to NGL fractionation, storage, and pipeline assets. In addition, it operates regulated interstate and intrastate natural gas transmission pipelines and natural gas storage facilities. Further, the company owns and operates a parking garage in downtown Tulsa, Oklahoma; and leases excess office space. It operates 18,900 miles of natural gas gathering pipelines; 1,500 miles of FERC-regulated interstate natural gas pipelines; 5,100 miles of state-regulated intrastate transmission pipeline; and 6 NGL storage facilities. It serves integrated and independent exploration and production companies; NGL and natural gas gathering and processing companies; crude oil and natural gas production companies; propane distributors; municipalities; ethanol producers; and petrochemical, refining, and NGL marketing companies, as well as natural gas distribution companies, electric generation facilities, industrial companies, producers, processors, and marketing companies. The company was founded in 1906 and is headquartered in Tulsa, Oklahoma.",Tulsa,918-588-7000,OK,7,1609372800,1625097600,8,United States,http://www.oneok.com,86400,5,100 West Fifth Street,Oil & Gas Midstream
