Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,dividendsPaid,WC,language,region,quoteType,triggerable,quoteSourceName,currency,priceHint,exchange,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchangeDataDelayedBy,shortName,marketState,market,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,dividendDate,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,ESYJY,1302000000,457000000,,,-460000000,,-377500000,14500000,-78000000,-301500000,-301500000,88500000,-24000000,,,,-82500000,313500000,615000000,391500000,-158500000,,-377500000,-377500000,232000000,1051000000,6574000000,1899000000,1913000000,8473000000,125000000,47000000,960000000,518000000,365000000,-237000000,142000000,2284000000,3826000000,-237000000,5053000000,2563000000,118000000,32000000,115000000,1744000000,323000000,70500000.0,-395000000.0,243000000.0,640000000.0,836500000.0,51500000.0,209500000.0,534000000.0,-500000.0,-21000000.0,-524500000.0,111500000.0,294000000.0,65000000.0,-12500000.0,11000000.0,-133500000.0,,-1263000000,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,11.05,1630434739,0.0,10.96,11.05,11.05,232,0,EASYJET,REGULAR,us_market,0.0,11.05 - 11.05,11.05,0.0,0.0,0,0,finmb_2089681,Other OTC,easyJet plc,GBP,10918,4300,4.9100003,0.79967433,6.14 - 15.74,-4.6899996,-0.29796693,1585094400,6.14,15.74,-0.03731668,13.146014,-2.096014,-0.15944102,-3.663,4.175,11.478333,-0.42833328,4942963712,2.6467066,15,America/New_York,EDT,-14400000,False,False,2.55,,,15.74,6.14,11.48,13.15,10.92k,4.3k,457M,,323.17M,0.00%,0.00%,,,,,,,,,,4.79,,"Mar 24, 2020","Feb 26, 2020",4:1,"Oct 23, 2017","Sep 29, 2020","Sep 29, 2020",-35.86%,-25.82%,-5.84%,-44.19%,3.01B,7.39,-84.50%,236M,-521M,-1.08B,-3.66,,2.32B,5.09,3.44B,181.20,0.67,4.18,-588M,-244.5M,Value,LU2 9PF,Industrials,14000,3,1,"easyJet plc, together with its subsidiaries, operates as an airline carrier primarily in Europe. It also engages in the trading and leasing of aircrafts, as well as in tour operations; develops building projects; and provides financing services. As of September 30, 2020, the company operated 981 routes and a fleet of 342 aircrafts. easyJet plc was founded in 1995 and is headquartered in Luton, the United Kingdom.",Luton,44 1582 525 019,10,1609372800,1619740800,1,United Kingdom,http://www.easyjet.com,86400,4,Hangar 89,Airlines,London Luton Airport
t-1,ESYJY,1302000000,457000000,,,-460000000,,-377500000,14500000,-78000000,-301500000,-301500000,88500000,-24000000,,,,-82500000,313500000,615000000,391500000,-158500000,,-377500000,-377500000,232000000,1051000000,6574000000,1899000000,1913000000,8473000000,125000000,47000000,960000000,518000000,365000000,-237000000,142000000,2284000000,3826000000,-237000000,5053000000,2563000000,118000000,32000000,115000000,1744000000,323000000,70500000.0,-395000000.0,243000000.0,640000000.0,836500000.0,51500000.0,209500000.0,534000000.0,-500000.0,-21000000.0,-524500000.0,111500000.0,294000000.0,65000000.0,-12500000.0,11000000.0,-133500000.0,,-1263000000,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,11.05,1630434739,0.0,10.96,11.05,11.05,232,0,EASYJET,REGULAR,us_market,0.0,11.05 - 11.05,11.05,0.0,0.0,0,0,finmb_2089681,Other OTC,easyJet plc,GBP,10918,4300,4.9100003,0.79967433,6.14 - 15.74,-4.6899996,-0.29796693,1585094400,6.14,15.74,-0.03731668,13.146014,-2.096014,-0.15944102,-3.663,4.175,11.478333,-0.42833328,4942963712,2.6467066,15,America/New_York,EDT,-14400000,False,False,2.55,,,15.74,6.14,11.48,13.15,10.92k,4.3k,457M,,323.17M,0.00%,0.00%,,,,,,,,,,4.79,,"Mar 24, 2020","Feb 26, 2020",4:1,"Oct 23, 2017","Sep 29, 2020","Sep 29, 2020",-35.86%,-25.82%,-5.84%,-44.19%,3.01B,7.39,-84.50%,236M,-521M,-1.08B,-3.66,,2.32B,5.09,3.44B,181.20,0.67,4.18,-588M,-244.5M,Value,LU2 9PF,Industrials,14000,3,1,"easyJet plc, together with its subsidiaries, operates as an airline carrier primarily in Europe. It also engages in the trading and leasing of aircrafts, as well as in tour operations; develops building projects; and provides financing services. As of September 30, 2020, the company operated 981 routes and a fleet of 342 aircrafts. easyJet plc was founded in 1995 and is headquartered in Luton, the United Kingdom.",Luton,44 1582 525 019,10,1609372800,1619740800,1,United Kingdom,http://www.easyjet.com,86400,4,Hangar 89,Airlines,London Luton Airport
t-2,ESYJY,1479000000,457000000,,,-176500000,,-162000000,39000000,196000000,-87000000,-87000000,113000000,-13500000,,,,-14500000,1191000000,1278000000,995000000,-89500000,,-162000000,-162000000,248000000,659000000,6115000000,2092000000,1800000000,8207000000,108000000,271000000,1711000000,800000000,365000000,-386000000,236000000,1216000000,3724000000,-386000000,5291000000,2034000000,33000000,172000000,375000000,1319000000,1660000000,59000000.0,253500000.0,-110000000.0,-55500000.0,-145500000.0,-56500000.0,209500000.0,-34500000.0,-3000000.0,-9500000.0,230500000.0,131000000.0,57000000.0,-14500000.0,-12500000.0,79000000.0,-196000000.0,-87000000.0,-1690000000,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,11.05,1630434739,0.0,10.96,11.05,11.05,232,0,EASYJET,REGULAR,us_market,0.0,11.05 - 11.05,11.05,0.0,0.0,0,0,finmb_2089681,Other OTC,easyJet plc,GBP,10918,4300,4.9100003,0.79967433,6.14 - 15.74,-4.6899996,-0.29796693,1585094400,6.14,15.74,-0.03731668,13.146014,-2.096014,-0.15944102,-3.663,4.175,11.478333,-0.42833328,4942963712,2.6467066,15,America/New_York,EDT,-14400000,False,False,2.55,,,15.74,6.14,11.48,13.15,10.92k,4.3k,457M,,323.17M,0.00%,0.00%,,,,,,,,,,4.79,,"Mar 24, 2020","Feb 26, 2020",4:1,"Oct 23, 2017","Sep 29, 2020","Sep 29, 2020",-35.86%,-25.82%,-5.84%,-44.19%,3.01B,7.39,-84.50%,236M,-521M,-1.08B,-3.66,,2.32B,5.09,3.44B,181.20,0.67,4.18,-588M,-244.5M,Value,LU2 9PF,Industrials,14000,3,1,"easyJet plc, together with its subsidiaries, operates as an airline carrier primarily in Europe. It also engages in the trading and leasing of aircrafts, as well as in tour operations; develops building projects; and provides financing services. As of September 30, 2020, the company operated 981 routes and a fleet of 342 aircrafts. easyJet plc was founded in 1995 and is headquartered in Luton, the United Kingdom.",Luton,44 1582 525 019,10,1609372800,1619740800,1,United Kingdom,http://www.easyjet.com,86400,4,Hangar 89,Airlines,London Luton Airport
t-3,ESYJY,1479000000,457000000,,,-176500000,,-162000000,39000000,196000000,-87000000,-87000000,113000000,-13500000,,,,-14500000,1191000000,1278000000,995000000,-89500000,,-162000000,-162000000,248000000,659000000,6115000000,2092000000,1800000000,8207000000,108000000,271000000,1711000000,800000000,365000000,-386000000,236000000,1216000000,3724000000,-386000000,5291000000,2034000000,33000000,172000000,375000000,1319000000,1660000000,59000000.0,253500000.0,-110000000.0,-55500000.0,-145500000.0,-56500000.0,209500000.0,-34500000.0,-3000000.0,-9500000.0,230500000.0,131000000.0,57000000.0,-14500000.0,-12500000.0,79000000.0,-196000000.0,-87000000.0,-1690000000,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,11.05,1630434739,0.0,10.96,11.05,11.05,232,0,EASYJET,REGULAR,us_market,0.0,11.05 - 11.05,11.05,0.0,0.0,0,0,finmb_2089681,Other OTC,easyJet plc,GBP,10918,4300,4.9100003,0.79967433,6.14 - 15.74,-4.6899996,-0.29796693,1585094400,6.14,15.74,-0.03731668,13.146014,-2.096014,-0.15944102,-3.663,4.175,11.478333,-0.42833328,4942963712,2.6467066,15,America/New_York,EDT,-14400000,False,False,2.55,,,15.74,6.14,11.48,13.15,10.92k,4.3k,457M,,323.17M,0.00%,0.00%,,,,,,,,,,4.79,,"Mar 24, 2020","Feb 26, 2020",4:1,"Oct 23, 2017","Sep 29, 2020","Sep 29, 2020",-35.86%,-25.82%,-5.84%,-44.19%,3.01B,7.39,-84.50%,236M,-521M,-1.08B,-3.66,,2.32B,5.09,3.44B,181.20,0.67,4.18,-588M,-244.5M,Value,LU2 9PF,Industrials,14000,3,1,"easyJet plc, together with its subsidiaries, operates as an airline carrier primarily in Europe. It also engages in the trading and leasing of aircrafts, as well as in tour operations; develops building projects; and provides financing services. As of September 30, 2020, the company operated 981 routes and a fleet of 342 aircrafts. easyJet plc was founded in 1995 and is headquartered in Luton, the United Kingdom.",Luton,44 1582 525 019,10,1609372800,1619740800,1,United Kingdom,http://www.easyjet.com,86400,4,Hangar 89,Airlines,London Luton Airport
