Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,otherAssets,cash,totalCurrentLiabilities,propertyPlantEquipment,totalCurrentAssets,shortTermInvestments,netReceivables,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,changeToOperatingActivities,changeInCash,totalCashFromOperatingActivities,depreciation,changeToAccountReceivables,changeToNetincome,capitalExpenditures,totalCashFromFinancingActivities,issuanceOfStock,otherCashflowsFromFinancingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,exchange,currency,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingPE,marketState,market,shortName,exchangeDataDelayedBy,esgPopulated,tradeable,priceHint,regularMarketChangePercent,regularMarketDayRange,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (May 11, 2003) 4","Short Ratio (May 11, 2003) 4","Short % of Float (May 11, 2003) 4","Short % of Shares Outstanding (May 11, 2003) 4","Shares Short (prior month Mar 10, 2003) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,HPTO,3295600.0,18850700,363100,,379200,,379200,357700,816000,95200,95200,,,,,,0,860200,765000,44200,284000,,379200,379200,82155200.0,2002800.0,3295600.0,1150400.0,5298400.0,1900.0,-78861500.0,395500.0,17800.0,4392800.0,1607300.0,3200.0,5277400.0,256800.0,557000.0,242500.0,-242600.0,69500.0,23800.0,-31500.0,17500.0,-6300.0,200.0,-145600.0,-278100.0,-3400.0,,,,3670100.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.38,1630504592,0.0,0.38,0.38,0.38,1600,0.38,0.0,0.0,0,0,finmb_401272,Other OTC,hopTo Inc.,USD,16085,7714,0.099999994,0.35714284,0.28 - 0.6,-0.22000003,-0.3666667,0.28,0.6,1565780340,1597244340,1597680000,7.6,PRE,us_market,HOPTO INC,0,False,False,4,0.0,0.38 - 0.38,0.05,0.155,0.36685714,0.013142854,0.035825536,0.41673914,-0.03673914,-0.08815861,7163266,2.451613,15,America/New_York,EDT,-14400000,,,,0.6,0.28,0.3669,0.4167,16.09k,7.71k,18.85M,,,63.80%,5.80%,,0,,0.00%,856,,,,,,0.00%,,,1:15,"Jan 27, 2016","Dec 30, 2020","Mar 30, 2021",26.34%,17.36%,10.77%,62.37%,3.66M,0.23,1.80%,3.49M,635.7k,963.8k,0.0500,247.60%,4.65M,0.25,,,3.28,0.16,421.4k,540k,Value,03301,Technology,12,"hopTo Inc., together with its subsidiaries, develops and sells application publishing software in the United States, Brazil, Japan, Germany, the Netherlands, and internationally. The company's application publishing software includes application virtualization software and cloud computing software for computer operating systems, including Windows, UNIX, and various Linux-based variants. It offers its solutions under the GO-Global brand name. The company provides GO-Global, an application access solution that offers cross-platform remote access and Web-enabled access to existing software applications, as well as the deployment of secure and private cloud environments for use and/or resale by independent software vendors, corporate enterprises, governmental and educational institutions, and others. Its GO-Global software products comprising GO-Global for Windows that allows access to Windows-based applications from remote locations and Internet connections; GO-Global for UNIX, which allows access to UNIX and Linux-based applications from remote locations, and Internet and connections; and GO-Global Client that allows remote application access from various local, remote, and mobile platforms. The company sells its products through resellers, such as OEMs, system integrators, value-added resellers, and distributors. It serves small to medium-sized companies, departments within large corporations, governmental and educational institutions, and independent software vendors. The company was formerly known as GraphOn Corporation and changed its name to hopTo Inc. in September 2013. hopTo Inc. was incorporated in 1996 and is headquartered in Concord, New Hampshire.",Concord,408 688 2674,NH,1577750400,United States,http://www.hopto.com,86400,6 Loudon Road,Software—Application,Suite 200
t-1,HPTO,2916400.0,18850700,353500,,96900,,104400,349000,801700,99200,99200,,,,,,-7500,838700,739500,37000,-2300,,104400,104400,82155200.0,1942500.0,2916400.0,1084900.0,4858900.0,1900.0,-79240700.0,383000.0,17800.0,4375300.0,1559500.0,,4841100.0,,417300.0,251000.0,-242600.0,23800.0,23800.0,19900.0,127000.0,126800.0,200.0,-18300.0,-3000.0,-3400.0,200.0,100.0,100.0,3281600.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.38,1630504592,0.0,0.38,0.38,0.38,1600,0.38,0.0,0.0,0,0,finmb_401272,Other OTC,hopTo Inc.,USD,16085,7714,0.099999994,0.35714284,0.28 - 0.6,-0.22000003,-0.3666667,0.28,0.6,1565780340,1597244340,1597680000,7.6,PRE,us_market,HOPTO INC,0,False,False,4,0.0,0.38 - 0.38,0.05,0.155,0.36685714,0.013142854,0.035825536,0.41673914,-0.03673914,-0.08815861,7163266,2.451613,15,America/New_York,EDT,-14400000,,,,0.6,0.28,0.3669,0.4167,16.09k,7.71k,18.85M,,,63.80%,5.80%,,0,,0.00%,856,,,,,,0.00%,,,1:15,"Jan 27, 2016","Dec 30, 2020","Mar 30, 2021",26.34%,17.36%,10.77%,62.37%,3.66M,0.23,1.80%,3.49M,635.7k,963.8k,0.0500,247.60%,4.65M,0.25,,,3.28,0.16,421.4k,540k,Value,03301,Technology,12,"hopTo Inc., together with its subsidiaries, develops and sells application publishing software in the United States, Brazil, Japan, Germany, the Netherlands, and internationally. The company's application publishing software includes application virtualization software and cloud computing software for computer operating systems, including Windows, UNIX, and various Linux-based variants. It offers its solutions under the GO-Global brand name. The company provides GO-Global, an application access solution that offers cross-platform remote access and Web-enabled access to existing software applications, as well as the deployment of secure and private cloud environments for use and/or resale by independent software vendors, corporate enterprises, governmental and educational institutions, and others. Its GO-Global software products comprising GO-Global for Windows that allows access to Windows-based applications from remote locations and Internet connections; GO-Global for UNIX, which allows access to UNIX and Linux-based applications from remote locations, and Internet and connections; and GO-Global Client that allows remote application access from various local, remote, and mobile platforms. The company sells its products through resellers, such as OEMs, system integrators, value-added resellers, and distributors. It serves small to medium-sized companies, departments within large corporations, governmental and educational institutions, and independent software vendors. The company was formerly known as GraphOn Corporation and changed its name to hopTo Inc. in September 2013. hopTo Inc. was incorporated in 1996 and is headquartered in Concord, New Hampshire.",Concord,408 688 2674,NH,1577750400,United States,http://www.hopto.com,86400,6 Loudon Road,Software—Application,Suite 200
t-2,HPTO,2812000.0,18850700,355700,,160000,,157500,336400,852100,160000,160000,,,,,,2500,894600,734600,42500,0,,157500,157500,82155200.0,1897700.0,2812000.0,1012900.0,4709700.0,1900.0,-79345100.0,418100.0,17800.0,4248300.0,1479600.0,,4691900.0,,396000.0,224200.0,-242600.0,-446700.0,23800.0,180100.0,1875600.0,-187800.0,200.0,-83200.0,4500.0,-3400.0,2063400.0,2119800.0,-56400.0,3212300.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.38,1630504592,0.0,0.38,0.38,0.38,1600,0.38,0.0,0.0,0,0,finmb_401272,Other OTC,hopTo Inc.,USD,16085,7714,0.099999994,0.35714284,0.28 - 0.6,-0.22000003,-0.3666667,0.28,0.6,1565780340,1597244340,1597680000,7.6,PRE,us_market,HOPTO INC,0,False,False,4,0.0,0.38 - 0.38,0.05,0.155,0.36685714,0.013142854,0.035825536,0.41673914,-0.03673914,-0.08815861,7163266,2.451613,15,America/New_York,EDT,-14400000,,,,0.6,0.28,0.3669,0.4167,16.09k,7.71k,18.85M,,,63.80%,5.80%,,0,,0.00%,856,,,,,,0.00%,,,1:15,"Jan 27, 2016","Dec 30, 2020","Mar 30, 2021",26.34%,17.36%,10.77%,62.37%,3.66M,0.23,1.80%,3.49M,635.7k,963.8k,0.0500,247.60%,4.65M,0.25,,,3.28,0.16,421.4k,540k,Value,03301,Technology,12,"hopTo Inc., together with its subsidiaries, develops and sells application publishing software in the United States, Brazil, Japan, Germany, the Netherlands, and internationally. The company's application publishing software includes application virtualization software and cloud computing software for computer operating systems, including Windows, UNIX, and various Linux-based variants. It offers its solutions under the GO-Global brand name. The company provides GO-Global, an application access solution that offers cross-platform remote access and Web-enabled access to existing software applications, as well as the deployment of secure and private cloud environments for use and/or resale by independent software vendors, corporate enterprises, governmental and educational institutions, and others. Its GO-Global software products comprising GO-Global for Windows that allows access to Windows-based applications from remote locations and Internet connections; GO-Global for UNIX, which allows access to UNIX and Linux-based applications from remote locations, and Internet and connections; and GO-Global Client that allows remote application access from various local, remote, and mobile platforms. The company sells its products through resellers, such as OEMs, system integrators, value-added resellers, and distributors. It serves small to medium-sized companies, departments within large corporations, governmental and educational institutions, and independent software vendors. The company was formerly known as GraphOn Corporation and changed its name to hopTo Inc. in September 2013. hopTo Inc. was incorporated in 1996 and is headquartered in Concord, New Hampshire.",Concord,408 688 2674,NH,1577750400,United States,http://www.hopto.com,86400,6 Loudon Road,Software—Application,Suite 200
t-3,HPTO,534600.0,18850700,356900,,327700,,322700,391000,1028700,280800,280800,,,,,,5000,1066100,785300,37400,46900,,322700,322700,80036100.0,2400900.0,534600.0,1163300.0,2935500.0,1100.0,-79502600.0,447700.0,17800.0,2372700.0,1953200.0,,2917700.0,,317300.0,299200.0,-242600.0,64900.0,23800.0,-34500.0,905700.0,488700.0,200.0,87900.0,47700.0,-3400.0,417000.0,480100.0,-63100.0,964500.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.38,1630504592,0.0,0.38,0.38,0.38,1600,0.38,0.0,0.0,0,0,finmb_401272,Other OTC,hopTo Inc.,USD,16085,7714,0.099999994,0.35714284,0.28 - 0.6,-0.22000003,-0.3666667,0.28,0.6,1565780340,1597244340,1597680000,7.6,PRE,us_market,HOPTO INC,0,False,False,4,0.0,0.38 - 0.38,0.05,0.155,0.36685714,0.013142854,0.035825536,0.41673914,-0.03673914,-0.08815861,7163266,2.451613,15,America/New_York,EDT,-14400000,,,,0.6,0.28,0.3669,0.4167,16.09k,7.71k,18.85M,,,63.80%,5.80%,,0,,0.00%,856,,,,,,0.00%,,,1:15,"Jan 27, 2016","Dec 30, 2020","Mar 30, 2021",26.34%,17.36%,10.77%,62.37%,3.66M,0.23,1.80%,3.49M,635.7k,963.8k,0.0500,247.60%,4.65M,0.25,,,3.28,0.16,421.4k,540k,Value,03301,Technology,12,"hopTo Inc., together with its subsidiaries, develops and sells application publishing software in the United States, Brazil, Japan, Germany, the Netherlands, and internationally. The company's application publishing software includes application virtualization software and cloud computing software for computer operating systems, including Windows, UNIX, and various Linux-based variants. It offers its solutions under the GO-Global brand name. The company provides GO-Global, an application access solution that offers cross-platform remote access and Web-enabled access to existing software applications, as well as the deployment of secure and private cloud environments for use and/or resale by independent software vendors, corporate enterprises, governmental and educational institutions, and others. Its GO-Global software products comprising GO-Global for Windows that allows access to Windows-based applications from remote locations and Internet connections; GO-Global for UNIX, which allows access to UNIX and Linux-based applications from remote locations, and Internet and connections; and GO-Global Client that allows remote application access from various local, remote, and mobile platforms. The company sells its products through resellers, such as OEMs, system integrators, value-added resellers, and distributors. It serves small to medium-sized companies, departments within large corporations, governmental and educational institutions, and independent software vendors. The company was formerly known as GraphOn Corporation and changed its name to hopTo Inc. in September 2013. hopTo Inc. was incorporated in 1996 and is headquartered in Concord, New Hampshire.",Concord,408 688 2674,NH,1577750400,United States,http://www.hopto.com,86400,6 Loudon Road,Software—Application,Suite 200
