Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,deferredLongTermLiab,otherCurrentAssets,goodWill,shortTermInvestments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToNetincome,capitalExpenditures,otherCashflowsFromFinancingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,currency,shortName,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,marketState,exchangeDataDelayedBy,priceHint,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchange,market,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,compensationAsOfEpochDate,country,website,maxAge,address1,fax,industry
t0,RSL2.DE,7047000.0,6440000,,,-1969000,230000,-2509000,30048000,39873000,-1508000,-1508000,7220000,-706000,,,,552000,59473000,60981000,19600000,-461000,,-2521000,-2509000,44077000.0,204142000.0,51124000.0,34646000.0,255496000.0,16500000.0,57537000.0,101912000.0,-22913000.0,17611000.0,17244000.0,73439000.0,11302000.0,20450000.0,-22913000.0,80052000.0,103700000.0,10056000.0,47173000.0,8442000.0,39283000.0,12154000.0,,,,,-34000.0,-3199000.0,1528000.0,1528000.0,-737000.0,-2610000.0,400000.0,-1339000.0,4113000.0,-2370000.0,198000.0,-1264000.0,,30261000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,R. STAHL AG NA O.N.,-0.07581639,146832000,2.8718982,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,22.8,1630510581,0.0,22.8,22.8,22.8,1,GER,de_market,0.0,22.8 - 22.8,22.8,22.2,22.8,500,119,finmb_884290,XETRA,R. STAHL AG,EUR,614,762,4.0,0.21276596,18.8 - 28.0,-5.200001,-0.18571432,18.8,28.0,1636529400,1636529400,1636529400,0.6,0.026315792,-0.834,7.939,23.188572,-0.3885727,-0.016757077,24.670422,-1.8704224,1.2,,,28.0,18.8,23.19,24.67,614,762,6.44M,,3.36M,65.25%,23.32%,,,,,,,,0.60,2.63%,,0.00%,,"Jun 06, 2017",,,"Dec 31, 2020","Mar 31, 2021",-2.20%,-0.23%,-0.14%,-9.73%,244.41M,37.95,-10.10%,162.76M,7.02M,-5.37M,-0.83,,17.24M,2.68,55.43M,107.94,1.41,7.94,15.6M,4M,Value,74638,Industrials,1679,"R. STAHL AG, through its subsidiaries, develops, manufactures, assembles, and distributes devices and systems for measuring, controlling, and distribution of energy, securing, and lighting explosive environments worldwide. The company offers luminaires, including linear luminaires, tubular light fittings, emergency luminaires, floodlights, pendant light fittings, wall- and ceiling-mounted bulkhead light fittings, helideck systems, and hand lamps; junction and terminal boxes; and control boxes, such as temperature controllers and limiters, and thermostat solutions. It also provides control systems and distribution boards comprising lighting and heating circuit distribution boards, load disconnect switches, motor protection circuit breakers, safety switches, uninterrupted power supply products, machine controls, and battery boxes, as well as direct-on-line motor, star delta, and soft starters. In addition, the company offers operating and monitoring systems; automation interfaces and solutions for safety barriers, isolators, remote I/O, fieldbus technology, Ex p products, grounding systems and monitoring devices, and network technology products; cable glands, components, and enclosures; camera and CCTV equipment; visual and signaling devices, and control devices; and plugs and sockets, and connectors. Further, it provides automation, container system, power distribution, lighting, and machine control system solutions. The company serves the oil and gas, chemical, marine and shipbuilding, pharmaceutical, machine, food and beverage, and other industries. R. STAHL AG was founded in 1876 and is headquartered in Waldenburg, Germany.",Waldenburg,49 7942 943 0,1609372800,Germany,http://r-stahl.com,86400,Am Bahnhof 30,49 7942 943 4333,Specialty Industrial Machinery
t-1,RSL2.DE,33030000.0,6440000,,,-807000,234000,-268000,30769000,35611000,369000,369000,137000,-706000,,,,-520000,63354000,62985000,27743000,-1176000,,-287000,-268000,4514000.0,208094000.0,47909000.0,22498000.0,256237000.0,16500000.0,60046000.0,107990000.0,-28637000.0,49549000.0,19854000.0,70273000.0,13358000.0,16913000.0,-28637000.0,78742000.0,103232000.0,9835000.0,43474000.0,8781000.0,36938000.0,13805000.0,28381000.0,130000.0,10365000.0,132000.0,-567000.0,-3941000.0,-2532000.0,-2531000.0,1120000.0,1898000.0,325000.0,8045000.0,62000.0,3402000.0,22000.0,-1611000.0,1000.0,32959000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,R. STAHL AG NA O.N.,-0.07581639,146832000,2.8718982,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,22.8,1630510581,0.0,22.8,22.8,22.8,1,GER,de_market,0.0,22.8 - 22.8,22.8,22.2,22.8,500,119,finmb_884290,XETRA,R. STAHL AG,EUR,614,762,4.0,0.21276596,18.8 - 28.0,-5.200001,-0.18571432,18.8,28.0,1636529400,1636529400,1636529400,0.6,0.026315792,-0.834,7.939,23.188572,-0.3885727,-0.016757077,24.670422,-1.8704224,1.2,,,28.0,18.8,23.19,24.67,614,762,6.44M,,3.36M,65.25%,23.32%,,,,,,,,0.60,2.63%,,0.00%,,"Jun 06, 2017",,,"Dec 31, 2020","Mar 31, 2021",-2.20%,-0.23%,-0.14%,-9.73%,244.41M,37.95,-10.10%,162.76M,7.02M,-5.37M,-0.83,,17.24M,2.68,55.43M,107.94,1.41,7.94,15.6M,4M,Value,74638,Industrials,1679,"R. STAHL AG, through its subsidiaries, develops, manufactures, assembles, and distributes devices and systems for measuring, controlling, and distribution of energy, securing, and lighting explosive environments worldwide. The company offers luminaires, including linear luminaires, tubular light fittings, emergency luminaires, floodlights, pendant light fittings, wall- and ceiling-mounted bulkhead light fittings, helideck systems, and hand lamps; junction and terminal boxes; and control boxes, such as temperature controllers and limiters, and thermostat solutions. It also provides control systems and distribution boards comprising lighting and heating circuit distribution boards, load disconnect switches, motor protection circuit breakers, safety switches, uninterrupted power supply products, machine controls, and battery boxes, as well as direct-on-line motor, star delta, and soft starters. In addition, the company offers operating and monitoring systems; automation interfaces and solutions for safety barriers, isolators, remote I/O, fieldbus technology, Ex p products, grounding systems and monitoring devices, and network technology products; cable glands, components, and enclosures; camera and CCTV equipment; visual and signaling devices, and control devices; and plugs and sockets, and connectors. Further, it provides automation, container system, power distribution, lighting, and machine control system solutions. The company serves the oil and gas, chemical, marine and shipbuilding, pharmaceutical, machine, food and beverage, and other industries. R. STAHL AG was founded in 1876 and is headquartered in Waldenburg, Germany.",Waldenburg,49 7942 943 0,1609372800,Germany,http://r-stahl.com,86400,Am Bahnhof 30,49 7942 943 4333,Specialty Industrial Machinery
t-2,RSL2.DE,8033000.0,6440000,,,520000,232000,-617000,27249000,40325000,922000,922000,8141000,-825000,,,,1136000,60718000,59796000,20393000,-402000,,-616000,-617000,41969000.0,206608000.0,50002000.0,34636000.0,256842000.0,16500000.0,60314000.0,105933000.0,-26812000.0,19307000.0,17956000.0,70180000.0,11583000.0,17478000.0,-26812000.0,80630000.0,105380000.0,9556000.0,45910000.0,9121000.0,41514000.0,11946000.0,,,,,3854000.0,-3734000.0,-4126000.0,-4126000.0,187000.0,-789000.0,-274000.0,7345000.0,4013000.0,-1180000.0,1088000.0,-1493000.0,1000.0,35200000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,R. STAHL AG NA O.N.,-0.07581639,146832000,2.8718982,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,22.8,1630510581,0.0,22.8,22.8,22.8,1,GER,de_market,0.0,22.8 - 22.8,22.8,22.2,22.8,500,119,finmb_884290,XETRA,R. STAHL AG,EUR,614,762,4.0,0.21276596,18.8 - 28.0,-5.200001,-0.18571432,18.8,28.0,1636529400,1636529400,1636529400,0.6,0.026315792,-0.834,7.939,23.188572,-0.3885727,-0.016757077,24.670422,-1.8704224,1.2,,,28.0,18.8,23.19,24.67,614,762,6.44M,,3.36M,65.25%,23.32%,,,,,,,,0.60,2.63%,,0.00%,,"Jun 06, 2017",,,"Dec 31, 2020","Mar 31, 2021",-2.20%,-0.23%,-0.14%,-9.73%,244.41M,37.95,-10.10%,162.76M,7.02M,-5.37M,-0.83,,17.24M,2.68,55.43M,107.94,1.41,7.94,15.6M,4M,Value,74638,Industrials,1679,"R. STAHL AG, through its subsidiaries, develops, manufactures, assembles, and distributes devices and systems for measuring, controlling, and distribution of energy, securing, and lighting explosive environments worldwide. The company offers luminaires, including linear luminaires, tubular light fittings, emergency luminaires, floodlights, pendant light fittings, wall- and ceiling-mounted bulkhead light fittings, helideck systems, and hand lamps; junction and terminal boxes; and control boxes, such as temperature controllers and limiters, and thermostat solutions. It also provides control systems and distribution boards comprising lighting and heating circuit distribution boards, load disconnect switches, motor protection circuit breakers, safety switches, uninterrupted power supply products, machine controls, and battery boxes, as well as direct-on-line motor, star delta, and soft starters. In addition, the company offers operating and monitoring systems; automation interfaces and solutions for safety barriers, isolators, remote I/O, fieldbus technology, Ex p products, grounding systems and monitoring devices, and network technology products; cable glands, components, and enclosures; camera and CCTV equipment; visual and signaling devices, and control devices; and plugs and sockets, and connectors. Further, it provides automation, container system, power distribution, lighting, and machine control system solutions. The company serves the oil and gas, chemical, marine and shipbuilding, pharmaceutical, machine, food and beverage, and other industries. R. STAHL AG was founded in 1876 and is headquartered in Waldenburg, Germany.",Waldenburg,49 7942 943 0,1609372800,Germany,http://r-stahl.com,86400,Am Bahnhof 30,49 7942 943 4333,Specialty Industrial Machinery
t-3,RSL2.DE,13766000.0,6440000,,,-1106000,234000,-1976000,29147000,40847000,-313000,-313000,7850000,-948000,,,,882000,60868000,61181000,20021000,-793000,,-1988000,-1976000,41038000.0,202055000.0,54804000.0,31211000.0,257093000.0,16500000.0,60931000.0,100722000.0,-22627000.0,18753000.0,18745000.0,69054000.0,10728000.0,19606000.0,-22627000.0,82154000.0,106060000.0,9088000.0,46018000.0,9482000.0,41297000.0,11928000.0,,,,,-7031000.0,-2308000.0,2761000.0,2535000.0,-110000.0,1758000.0,-17000.0,1548000.0,4163000.0,6094000.0,408000.0,-915000.0,-226000.0,37006000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,R. STAHL AG NA O.N.,-0.07581639,146832000,2.8718982,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,22.8,1630510581,0.0,22.8,22.8,22.8,1,GER,de_market,0.0,22.8 - 22.8,22.8,22.2,22.8,500,119,finmb_884290,XETRA,R. STAHL AG,EUR,614,762,4.0,0.21276596,18.8 - 28.0,-5.200001,-0.18571432,18.8,28.0,1636529400,1636529400,1636529400,0.6,0.026315792,-0.834,7.939,23.188572,-0.3885727,-0.016757077,24.670422,-1.8704224,1.2,,,28.0,18.8,23.19,24.67,614,762,6.44M,,3.36M,65.25%,23.32%,,,,,,,,0.60,2.63%,,0.00%,,"Jun 06, 2017",,,"Dec 31, 2020","Mar 31, 2021",-2.20%,-0.23%,-0.14%,-9.73%,244.41M,37.95,-10.10%,162.76M,7.02M,-5.37M,-0.83,,17.24M,2.68,55.43M,107.94,1.41,7.94,15.6M,4M,Value,74638,Industrials,1679,"R. STAHL AG, through its subsidiaries, develops, manufactures, assembles, and distributes devices and systems for measuring, controlling, and distribution of energy, securing, and lighting explosive environments worldwide. The company offers luminaires, including linear luminaires, tubular light fittings, emergency luminaires, floodlights, pendant light fittings, wall- and ceiling-mounted bulkhead light fittings, helideck systems, and hand lamps; junction and terminal boxes; and control boxes, such as temperature controllers and limiters, and thermostat solutions. It also provides control systems and distribution boards comprising lighting and heating circuit distribution boards, load disconnect switches, motor protection circuit breakers, safety switches, uninterrupted power supply products, machine controls, and battery boxes, as well as direct-on-line motor, star delta, and soft starters. In addition, the company offers operating and monitoring systems; automation interfaces and solutions for safety barriers, isolators, remote I/O, fieldbus technology, Ex p products, grounding systems and monitoring devices, and network technology products; cable glands, components, and enclosures; camera and CCTV equipment; visual and signaling devices, and control devices; and plugs and sockets, and connectors. Further, it provides automation, container system, power distribution, lighting, and machine control system solutions. The company serves the oil and gas, chemical, marine and shipbuilding, pharmaceutical, machine, food and beverage, and other industries. R. STAHL AG was founded in 1876 and is headquartered in Waldenburg, Germany.",Waldenburg,49 7942 943 0,1609372800,Germany,http://r-stahl.com,86400,Am Bahnhof 30,49 7942 943 4333,Specialty Industrial Machinery
