Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToAccountReceivables,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,currency,market,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,shortName,exchange,marketState,twoHundredDayAverageChangePercent,exchangeDataDelayedBy,esgPopulated,tradeable,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsTrailingTwelveMonths,priceHint,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,fax,industry
t0,FLXI,-813000.0,0,407000,,95000,,95000,682000,1187000,98000,98000,,-3000,,,,0,1587000,1489000,400000,-3000,,95000,95000,56118000.0,3752000.0,-813000.0,2338000.0,2939000.0,178000.0,153000.0,-57310000.0,201000.0,390000.0,431000.0,3215000.0,337000.0,258000.0,201000.0,230000.0,2319000.0,287000.0,1167000.0,537000.0,619000.0,-94000,-21000,-75000,-74000,-157000,1000,-401000,-17000,-289000,34000,-162000,-5000,-21000,-896000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.235,1630510148,-0.015000001,0.235,0.235,0.235,1151,FLEXIINTERNATIONAL SOFTWARE,PNK,POST,-0.08878895,0,False,False,-6.0,0.235 - 0.235,0.25,0.0,0.0,0,0,finmb_28580,Other OTC,FlexiInternational Software Inc.,USD,1160,2166,0.045,0.23684211,0.19 - 0.35,-0.114999995,-0.3285714,0.19,0.35,1572625800,1573493400,7.8333335,0.03,4,-0.023,0.27888888,-0.04388888,-0.1573705,0.25789854,-0.02289854,3233459,-10.217391,15,America/New_York,EDT,-14400000,0.44,,,0.35,0.19,0.2789,0.2579,1.16k,2.17k,,,,0.00%,0.00%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2004","Mar 30, 2004",8.50%,8.65%,11.26%,,6.21M,0.35,-13.60%,4.73M,689k,528k,0.0300,-71.60%,718k,0.04,795k,,0.81,-0.02,,,Value,06484,Technology,"FlexiInternational Software Inc. develops, markets, and supports back office accounting software solutions for companies in banking and credit union, insurance, financial services, and other service industries worldwide. The company offers offers FlexiFinancials suite that consists of FlexiLedger, a core repository of financial transactions; FlexiPayables, an accounts payable module; FlexiPurchasing to track and streamline the purchasing processes; FlexiAssets, a fixed assets module; FlexiProjects that manages, tracks, and analyzes project costs, budgets, encumbrances, and status; FlexiFDW, an event-driven data repository; and FlexiReceivables for companies to manage and track their receivables. It also provides FlexiTools applications to customize FlexiFinancials, such as FlexiDesigner to customize the FlexiFinancials Suite GUI using an interactive visual design editor; and FlexiDB that allows the customization of the Flexi database structures. In addition, the company offers FlexiInfo Suite that consist of FlexiWorkflow, an application that is integrated with various FlexiFinancial modules; FlexiImaging that provides integration with various third party imaging solutions, including Microsoft SharePoint; and RenovoFYI, a Web based financial report writer. Further, it provides FlexiIntegration suite that consists of FlexiAPIs that provide real-time, synchronous access to functional components within the FlexiFinancials Suite of applications; FlexiNetExchange to provide a seamless integration with Jack Henry's Silverlake core banking solution, Synergy Workflow, and Synergy Imaging; and FlexiImport/Export Wizard that allow users to import and export data. Furthermore, the company offers consulting, training and education, and support services. It has strategic partnerships with Acturis; and Jack Henry & Associates. The company was founded in 1991 and is based in Shelton, Connecticut with additional locations in Naples, Florida; and Surrey, United Kingdom.",Shelton,203-225-7000,CT,1072828800,United States,http://www.flexi.com,86400,Two Trap Falls Road,203-225-7001,Software—Application
t-1,FLXI,-892000.0,0,292000,,129000,,289000,752000,1224000,180000,180000,,-51000,,,,-160000,1614000,1434000,390000,-51000,,289000,289000,56117000.0,3921000.0,-892000.0,2381000.0,3029000.0,178000.0,153000.0,-57405000.0,218000.0,353000.0,832000.0,3351000.0,337000.0,300000.0,218000.0,243000.0,2433000.0,287000.0,1000000.0,570000.0,670000.0,-21000,-10000,-143000,-143000,525000,1000,116000,-33000,302000,44000,-161000,-374000,-10000,-918000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.235,1630510148,-0.015000001,0.235,0.235,0.235,1151,FLEXIINTERNATIONAL SOFTWARE,PNK,POST,-0.08878895,0,False,False,-6.0,0.235 - 0.235,0.25,0.0,0.0,0,0,finmb_28580,Other OTC,FlexiInternational Software Inc.,USD,1160,2166,0.045,0.23684211,0.19 - 0.35,-0.114999995,-0.3285714,0.19,0.35,1572625800,1573493400,7.8333335,0.03,4,-0.023,0.27888888,-0.04388888,-0.1573705,0.25789854,-0.02289854,3233459,-10.217391,15,America/New_York,EDT,-14400000,0.44,,,0.35,0.19,0.2789,0.2579,1.16k,2.17k,,,,0.00%,0.00%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2004","Mar 30, 2004",8.50%,8.65%,11.26%,,6.21M,0.35,-13.60%,4.73M,689k,528k,0.0300,-71.60%,718k,0.04,795k,,0.81,-0.02,,,Value,06484,Technology,"FlexiInternational Software Inc. develops, markets, and supports back office accounting software solutions for companies in banking and credit union, insurance, financial services, and other service industries worldwide. The company offers offers FlexiFinancials suite that consists of FlexiLedger, a core repository of financial transactions; FlexiPayables, an accounts payable module; FlexiPurchasing to track and streamline the purchasing processes; FlexiAssets, a fixed assets module; FlexiProjects that manages, tracks, and analyzes project costs, budgets, encumbrances, and status; FlexiFDW, an event-driven data repository; and FlexiReceivables for companies to manage and track their receivables. It also provides FlexiTools applications to customize FlexiFinancials, such as FlexiDesigner to customize the FlexiFinancials Suite GUI using an interactive visual design editor; and FlexiDB that allows the customization of the Flexi database structures. In addition, the company offers FlexiInfo Suite that consist of FlexiWorkflow, an application that is integrated with various FlexiFinancial modules; FlexiImaging that provides integration with various third party imaging solutions, including Microsoft SharePoint; and RenovoFYI, a Web based financial report writer. Further, it provides FlexiIntegration suite that consists of FlexiAPIs that provide real-time, synchronous access to functional components within the FlexiFinancials Suite of applications; FlexiNetExchange to provide a seamless integration with Jack Henry's Silverlake core banking solution, Synergy Workflow, and Synergy Imaging; and FlexiImport/Export Wizard that allow users to import and export data. Furthermore, the company offers consulting, training and education, and support services. It has strategic partnerships with Acturis; and Jack Henry & Associates. The company was founded in 1991 and is based in Shelton, Connecticut with additional locations in Naples, Florida; and Surrey, United Kingdom.",Shelton,203-225-7000,CT,1072828800,United States,http://www.flexi.com,86400,Two Trap Falls Road,203-225-7001,Software—Application
t-2,FLXI,-1148000.0,0,355000,,101000,,101000,671000,1133000,107000,107000,,-6000,,,,0,1485000,1378000,352000,-6000,,101000,101000,56117000.0,4020000.0,-1148000.0,2268000.0,2872000.0,178000.0,,-57694000.0,251000.0,392000.0,716000.0,3435000.0,,364000.0,251000.0,212000.0,2268000.0,287000.0,875000.0,585000.0,803000.0,-90000,-8000,-151000,-151000,9000,1000,-310000,-6000,-145000,35000,-200000,-374000,-8000,-1167000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.235,1630510148,-0.015000001,0.235,0.235,0.235,1151,FLEXIINTERNATIONAL SOFTWARE,PNK,POST,-0.08878895,0,False,False,-6.0,0.235 - 0.235,0.25,0.0,0.0,0,0,finmb_28580,Other OTC,FlexiInternational Software Inc.,USD,1160,2166,0.045,0.23684211,0.19 - 0.35,-0.114999995,-0.3285714,0.19,0.35,1572625800,1573493400,7.8333335,0.03,4,-0.023,0.27888888,-0.04388888,-0.1573705,0.25789854,-0.02289854,3233459,-10.217391,15,America/New_York,EDT,-14400000,0.44,,,0.35,0.19,0.2789,0.2579,1.16k,2.17k,,,,0.00%,0.00%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2004","Mar 30, 2004",8.50%,8.65%,11.26%,,6.21M,0.35,-13.60%,4.73M,689k,528k,0.0300,-71.60%,718k,0.04,795k,,0.81,-0.02,,,Value,06484,Technology,"FlexiInternational Software Inc. develops, markets, and supports back office accounting software solutions for companies in banking and credit union, insurance, financial services, and other service industries worldwide. The company offers offers FlexiFinancials suite that consists of FlexiLedger, a core repository of financial transactions; FlexiPayables, an accounts payable module; FlexiPurchasing to track and streamline the purchasing processes; FlexiAssets, a fixed assets module; FlexiProjects that manages, tracks, and analyzes project costs, budgets, encumbrances, and status; FlexiFDW, an event-driven data repository; and FlexiReceivables for companies to manage and track their receivables. It also provides FlexiTools applications to customize FlexiFinancials, such as FlexiDesigner to customize the FlexiFinancials Suite GUI using an interactive visual design editor; and FlexiDB that allows the customization of the Flexi database structures. In addition, the company offers FlexiInfo Suite that consist of FlexiWorkflow, an application that is integrated with various FlexiFinancial modules; FlexiImaging that provides integration with various third party imaging solutions, including Microsoft SharePoint; and RenovoFYI, a Web based financial report writer. Further, it provides FlexiIntegration suite that consists of FlexiAPIs that provide real-time, synchronous access to functional components within the FlexiFinancials Suite of applications; FlexiNetExchange to provide a seamless integration with Jack Henry's Silverlake core banking solution, Synergy Workflow, and Synergy Imaging; and FlexiImport/Export Wizard that allow users to import and export data. Furthermore, the company offers consulting, training and education, and support services. It has strategic partnerships with Acturis; and Jack Henry & Associates. The company was founded in 1991 and is based in Shelton, Connecticut with additional locations in Naples, Florida; and Surrey, United Kingdom.",Shelton,203-225-7000,CT,1072828800,United States,http://www.flexi.com,86400,Two Trap Falls Road,203-225-7001,Software—Application
t-3,FLXI,-1243000.0,0,357000,,104000,,104000,770000,1238000,111000,111000,,-7000,,,,0,1905000,1794000,667000,-7000,,104000,104000,56117000.0,4260000.0,-1243000.0,2382000.0,3017000.0,178000.0,,-57795000.0,257000.0,392000.0,1026000.0,3597000.0,,437000.0,257000.0,239000.0,2386000.0,287000.0,674000.0,663000.0,778000.0,-246000,-10000,-124000,-124000,19000,1000,426000,-20000,580000,35000,492000,176000,-10000,-1211000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.235,1630510148,-0.015000001,0.235,0.235,0.235,1151,FLEXIINTERNATIONAL SOFTWARE,PNK,POST,-0.08878895,0,False,False,-6.0,0.235 - 0.235,0.25,0.0,0.0,0,0,finmb_28580,Other OTC,FlexiInternational Software Inc.,USD,1160,2166,0.045,0.23684211,0.19 - 0.35,-0.114999995,-0.3285714,0.19,0.35,1572625800,1573493400,7.8333335,0.03,4,-0.023,0.27888888,-0.04388888,-0.1573705,0.25789854,-0.02289854,3233459,-10.217391,15,America/New_York,EDT,-14400000,0.44,,,0.35,0.19,0.2789,0.2579,1.16k,2.17k,,,,0.00%,0.00%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2004","Mar 30, 2004",8.50%,8.65%,11.26%,,6.21M,0.35,-13.60%,4.73M,689k,528k,0.0300,-71.60%,718k,0.04,795k,,0.81,-0.02,,,Value,06484,Technology,"FlexiInternational Software Inc. develops, markets, and supports back office accounting software solutions for companies in banking and credit union, insurance, financial services, and other service industries worldwide. The company offers offers FlexiFinancials suite that consists of FlexiLedger, a core repository of financial transactions; FlexiPayables, an accounts payable module; FlexiPurchasing to track and streamline the purchasing processes; FlexiAssets, a fixed assets module; FlexiProjects that manages, tracks, and analyzes project costs, budgets, encumbrances, and status; FlexiFDW, an event-driven data repository; and FlexiReceivables for companies to manage and track their receivables. It also provides FlexiTools applications to customize FlexiFinancials, such as FlexiDesigner to customize the FlexiFinancials Suite GUI using an interactive visual design editor; and FlexiDB that allows the customization of the Flexi database structures. In addition, the company offers FlexiInfo Suite that consist of FlexiWorkflow, an application that is integrated with various FlexiFinancial modules; FlexiImaging that provides integration with various third party imaging solutions, including Microsoft SharePoint; and RenovoFYI, a Web based financial report writer. Further, it provides FlexiIntegration suite that consists of FlexiAPIs that provide real-time, synchronous access to functional components within the FlexiFinancials Suite of applications; FlexiNetExchange to provide a seamless integration with Jack Henry's Silverlake core banking solution, Synergy Workflow, and Synergy Imaging; and FlexiImport/Export Wizard that allow users to import and export data. Furthermore, the company offers consulting, training and education, and support services. It has strategic partnerships with Acturis; and Jack Henry & Associates. The company was founded in 1991 and is based in Shelton, Connecticut with additional locations in Naples, Florida; and Surrey, United Kingdom.",Shelton,203-225-7000,CT,1072828800,United States,http://www.flexi.com,86400,Two Trap Falls Road,203-225-7001,Software—Application
