Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,issuanceOfStock,netBorrowings,WC,language,region,quoteType,triggerable,quoteSourceName,currency,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,priceHint,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,messageBoardId,marketState,shortName,market,exchangeDataDelayedBy,exchange,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,DNACF,211773000000,122058000,167000000,,746000000,4948000000,3693000000,12019000000,17785000000,-5443000000,-5443000000,6984000000,-1219000000,,,,-2761000000,34047000000,39490000000,16262000000,6189000000,,3507000000,3693000000,6055000000,16282000000,98462000000,223711000000,18279000000,327121000000,10397000000,4267000000,151747000000,33001000000,5883000000,45285000000,985000000,97301000000,40976000000,986000000,60346000000,19048000000,129887000000,165263000000,1011000000,27308000000,20000000000,20044000000,-96000000.0,-426000000.0,-1644000000.0,-3602000000.0,6511000000.0,3013000000.0,-3132000000.0,712000000.0,7546000000.0,2607000000.0,201000000.0,-6000000.0,-3960000000.0,-464000000.0,2068000000.0,-40000000.0,,,88911000000,en-US,US,EQUITY,False,Delayed Quote,USD,32.0,9.263214,1.8443804,1.873,1832.82,18.878334,-1.5283337,-0.08095702,19.354275,-2.0042744,-0.10355719,2356668160,0.009466288,15,America/New_York,EDT,-14400000,2,0.0,17.35 - 17.35,17.35,finmb_13669266,REGULAR,DENA CO LTD,us_market,0,PNK,False,False,17.35,1630437553,0.0,17.785,17.35,17.35,500,Other OTC,"DeNA Co., Ltd.",JPY,65,250,1.8800001,0.12152554,15.47 - 21.26,-3.9099998,-0.18391344,15.47,21.26,0.62,,,21.26,15.47,18.88,19.35,65,250,122.06M,,82.14M,29.88%,31.01%,,,,,,0.29,1.58%,32.00,184.44%,1.33,11.33%,,"Mar 29, 2021",,,"Mar 30, 2021","Mar 30, 2021",18.71%,14.51%,4.26%,12.67%,136.97B,1109.12,12.60%,74.93B,26.58B,25.63B,1.87,264.60%,98.31B,805.45,27.14B,11.87,3.17,1832.82,29.97B,13.74B,Value,150-8510,Technology,2100,8,1,"DeNA Co., Ltd. develops and operates mobile and online services worldwide. The company operates Coopel, a cloud robotic process automation service; Mobage, a platform that hosts free-to-play mobile games; Yahoo! Mobage, which offers games for PC browsers; and AndApp, a platform that allows users to play mobile game apps on PC browsers under the same user account. It also operates Anyca, a mobile app for peer-to-peer car sharing; SOMPO DE NORU, a car leasing service; Easy Ride, a robo-vehicle mobility service; GO, a taxi dispatch app; and DRIVE CHART, an accident reduction support service. In addition, the company offers MYCODE, a direct-to-consumer genetic testing service; kencom, which supports health insurance societies to manage their members' health data; SHOWROOM, a virtual stage where fans can watch their artists perform live while interacting with them in real time; and Pococha, a social live streaming community. Further, it provides Everystar, a mobile website for user-generated novels; Manga Box, a weekly manga magazine app; and Mobaoku that allows users to manage their auction items and bids from their mobile phones. Additionally, the company offers Yokohama DeNA Baystars, DeNA Athletics Elite, and Kawasaki Brave Thunders sports services. DeNA Co., Ltd. was incorporated in 1999 and is headquartered in Tokyo, Japan.",Tokyo,3,1451520000,1622505600,2,Japan,http://www.dena.com,86400,5,Shibuya Hikarie,Software—Application,2-21-1 Shibuya Shibuya-ku
t-1,DNACF,213536000000,122058000,167000000,,4416000000,5074000000,2783000000,13611000000,18070000000,4401000000,4401000000,58000000,-222000000,,,,1477000000,34128000000,29727000000,16058000000,15000000,,2939000000,2783000000,8457000000,16263000000,94914000000,227876000000,11536000000,327864000000,10397000000,4503000000,148054000000,35707000000,5883000000,53162000000,468000000,94288000000,34075000000,469000000,65090000000,20930000000,122961000000,169165000000,1058000000,23112000000,20000000000,19804000000,-623000000.0,-2305000000.0,-2007000000.0,-1164000000.0,-867000000.0,3660000000.0,-3132000000.0,-265000000.0,7096000000.0,1421000000.0,-26000000.0,-1000000.0,2680000000.0,-1173000000.0,1751000000.0,-32000000.0,10000000.0,,88886000000,en-US,US,EQUITY,False,Delayed Quote,USD,32.0,9.263214,1.8443804,1.873,1832.82,18.878334,-1.5283337,-0.08095702,19.354275,-2.0042744,-0.10355719,2356668160,0.009466288,15,America/New_York,EDT,-14400000,2,0.0,17.35 - 17.35,17.35,finmb_13669266,REGULAR,DENA CO LTD,us_market,0,PNK,False,False,17.35,1630437553,0.0,17.785,17.35,17.35,500,Other OTC,"DeNA Co., Ltd.",JPY,65,250,1.8800001,0.12152554,15.47 - 21.26,-3.9099998,-0.18391344,15.47,21.26,0.62,,,21.26,15.47,18.88,19.35,65,250,122.06M,,82.14M,29.88%,31.01%,,,,,,0.29,1.58%,32.00,184.44%,1.33,11.33%,,"Mar 29, 2021",,,"Mar 30, 2021","Mar 30, 2021",18.71%,14.51%,4.26%,12.67%,136.97B,1109.12,12.60%,74.93B,26.58B,25.63B,1.87,264.60%,98.31B,805.45,27.14B,11.87,3.17,1832.82,29.97B,13.74B,Value,150-8510,Technology,2100,8,1,"DeNA Co., Ltd. develops and operates mobile and online services worldwide. The company operates Coopel, a cloud robotic process automation service; Mobage, a platform that hosts free-to-play mobile games; Yahoo! Mobage, which offers games for PC browsers; and AndApp, a platform that allows users to play mobile game apps on PC browsers under the same user account. It also operates Anyca, a mobile app for peer-to-peer car sharing; SOMPO DE NORU, a car leasing service; Easy Ride, a robo-vehicle mobility service; GO, a taxi dispatch app; and DRIVE CHART, an accident reduction support service. In addition, the company offers MYCODE, a direct-to-consumer genetic testing service; kencom, which supports health insurance societies to manage their members' health data; SHOWROOM, a virtual stage where fans can watch their artists perform live while interacting with them in real time; and Pococha, a social live streaming community. Further, it provides Everystar, a mobile website for user-generated novels; Manga Box, a weekly manga magazine app; and Mobaoku that allows users to manage their auction items and bids from their mobile phones. Additionally, the company offers Yokohama DeNA Baystars, DeNA Athletics Elite, and Kawasaki Brave Thunders sports services. DeNA Co., Ltd. was incorporated in 1999 and is headquartered in Tokyo, Japan.",Tokyo,3,1451520000,1622505600,2,Japan,http://www.dena.com,86400,5,Shibuya Hikarie,Software—Application,2-21-1 Shibuya Shibuya-ku
t-2,DNACF,204152000000,122058000,167000000,,11635000000,5461000000,9252000000,14449000000,22734000000,8350000000,8350000000,-65000000,-114000000,,,,1594000000,38756000000,30406000000,16022000000,3285000000,,10041000000,9252000000,7556000000,16273000000,95777000000,217591000000,12403000000,318829000000,10397000000,5583000000,145107000000,32437000000,5883000000,45814000000,543000000,90629000000,37533000000,544000000,57770000000,22799000000,122946000000,159102000000,1021000000,25713000000,20000000000,22328000000,768000000.0,5362000000.0,-1294000000.0,121000000.0,-4440000000.0,7595000000.0,-3132000000.0,-207000000.0,8976000000.0,1342000000.0,-15000000.0,-85000000.0,-2473000000.0,206000000.0,-2450000000.0,-90000000.0,10000000.0,,85413000000,en-US,US,EQUITY,False,Delayed Quote,USD,32.0,9.263214,1.8443804,1.873,1832.82,18.878334,-1.5283337,-0.08095702,19.354275,-2.0042744,-0.10355719,2356668160,0.009466288,15,America/New_York,EDT,-14400000,2,0.0,17.35 - 17.35,17.35,finmb_13669266,REGULAR,DENA CO LTD,us_market,0,PNK,False,False,17.35,1630437553,0.0,17.785,17.35,17.35,500,Other OTC,"DeNA Co., Ltd.",JPY,65,250,1.8800001,0.12152554,15.47 - 21.26,-3.9099998,-0.18391344,15.47,21.26,0.62,,,21.26,15.47,18.88,19.35,65,250,122.06M,,82.14M,29.88%,31.01%,,,,,,0.29,1.58%,32.00,184.44%,1.33,11.33%,,"Mar 29, 2021",,,"Mar 30, 2021","Mar 30, 2021",18.71%,14.51%,4.26%,12.67%,136.97B,1109.12,12.60%,74.93B,26.58B,25.63B,1.87,264.60%,98.31B,805.45,27.14B,11.87,3.17,1832.82,29.97B,13.74B,Value,150-8510,Technology,2100,8,1,"DeNA Co., Ltd. develops and operates mobile and online services worldwide. The company operates Coopel, a cloud robotic process automation service; Mobage, a platform that hosts free-to-play mobile games; Yahoo! Mobage, which offers games for PC browsers; and AndApp, a platform that allows users to play mobile game apps on PC browsers under the same user account. It also operates Anyca, a mobile app for peer-to-peer car sharing; SOMPO DE NORU, a car leasing service; Easy Ride, a robo-vehicle mobility service; GO, a taxi dispatch app; and DRIVE CHART, an accident reduction support service. In addition, the company offers MYCODE, a direct-to-consumer genetic testing service; kencom, which supports health insurance societies to manage their members' health data; SHOWROOM, a virtual stage where fans can watch their artists perform live while interacting with them in real time; and Pococha, a social live streaming community. Further, it provides Everystar, a mobile website for user-generated novels; Manga Box, a weekly manga magazine app; and Mobaoku that allows users to manage their auction items and bids from their mobile phones. Additionally, the company offers Yokohama DeNA Baystars, DeNA Athletics Elite, and Kawasaki Brave Thunders sports services. DeNA Co., Ltd. was incorporated in 1999 and is headquartered in Tokyo, Japan.",Tokyo,3,1451520000,1622505600,2,Japan,http://www.dena.com,86400,5,Shibuya Hikarie,Software—Application,2-21-1 Shibuya Shibuya-ku
t-3,DNACF,181657000000,122058000,167000000,,14462000000,3797000000,9902000000,13765000000,16342000000,12571000000,12571000000,-9994000000,-70000000,,,,4595000000,30041000000,17470000000,13699000000,1891000000,,9867000000,9902000000,6813000000,15817000000,87432000000,194353000000,14230000000,285582000000,10397000000,4873000000,135527000000,26743000000,5883000000,32612000000,563000000,83033000000,34272000000,563000000,44568000000,23720000000,112707000000,135896000000,1017000000,23784000000,20000000000,17161000000,1492000000.0,-3370000000.0,-3695000000.0,11259000000.0,529000000.0,9497000000.0,-2445000000.0,-42000000.0,6349000000.0,1333000000.0,28000000.0,-2425000000.0,906000000.0,-874000000.0,-7511000000.0,-3275000000.0,3000000.0,17000000000.0,78435000000,en-US,US,EQUITY,False,Delayed Quote,USD,32.0,9.263214,1.8443804,1.873,1832.82,18.878334,-1.5283337,-0.08095702,19.354275,-2.0042744,-0.10355719,2356668160,0.009466288,15,America/New_York,EDT,-14400000,2,0.0,17.35 - 17.35,17.35,finmb_13669266,REGULAR,DENA CO LTD,us_market,0,PNK,False,False,17.35,1630437553,0.0,17.785,17.35,17.35,500,Other OTC,"DeNA Co., Ltd.",JPY,65,250,1.8800001,0.12152554,15.47 - 21.26,-3.9099998,-0.18391344,15.47,21.26,0.62,,,21.26,15.47,18.88,19.35,65,250,122.06M,,82.14M,29.88%,31.01%,,,,,,0.29,1.58%,32.00,184.44%,1.33,11.33%,,"Mar 29, 2021",,,"Mar 30, 2021","Mar 30, 2021",18.71%,14.51%,4.26%,12.67%,136.97B,1109.12,12.60%,74.93B,26.58B,25.63B,1.87,264.60%,98.31B,805.45,27.14B,11.87,3.17,1832.82,29.97B,13.74B,Value,150-8510,Technology,2100,8,1,"DeNA Co., Ltd. develops and operates mobile and online services worldwide. The company operates Coopel, a cloud robotic process automation service; Mobage, a platform that hosts free-to-play mobile games; Yahoo! Mobage, which offers games for PC browsers; and AndApp, a platform that allows users to play mobile game apps on PC browsers under the same user account. It also operates Anyca, a mobile app for peer-to-peer car sharing; SOMPO DE NORU, a car leasing service; Easy Ride, a robo-vehicle mobility service; GO, a taxi dispatch app; and DRIVE CHART, an accident reduction support service. In addition, the company offers MYCODE, a direct-to-consumer genetic testing service; kencom, which supports health insurance societies to manage their members' health data; SHOWROOM, a virtual stage where fans can watch their artists perform live while interacting with them in real time; and Pococha, a social live streaming community. Further, it provides Everystar, a mobile website for user-generated novels; Manga Box, a weekly manga magazine app; and Mobaoku that allows users to manage their auction items and bids from their mobile phones. Additionally, the company offers Yokohama DeNA Baystars, DeNA Athletics Elite, and Kawasaki Brave Thunders sports services. DeNA Co., Ltd. was incorporated in 1999 and is headquartered in Tokyo, Japan.",Tokyo,3,1451520000,1622505600,2,Japan,http://www.dena.com,86400,5,Shibuya Hikarie,Software—Application,2-21-1 Shibuya Shibuya-ku
