Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,WC,language,region,quoteType,triggerable,quoteSourceName,currency,esgPopulated,tradeable,exchangeDataDelayedBy,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,priceHint,exchange,marketState,market,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,website,maxAge,address1,industry,address2
t0,MBQ.DE,25880000.0,13159300,,,1833500,,1601500,5779500,10348000,1963000,1963000,1927000,-65500,,,,232000,19567000,17604000,9219000,-129500,,1601500,1601500,4949000.0,1250000.0,32651000.0,30829000.0,1941000.0,63480000.0,13271000.0,760000.0,16321000.0,2561000.0,-13000.0,1081000.0,2118000.0,13740000.0,321000.0,7200000.0,99000.0,15514000.0,41936000.0,13164000.0,16350000.0,25894000.0,2213000.0,0,28196000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,False,False,0,2.0500002,0.3942308,5.2 - 8.1,-0.8500004,-0.10493831,5.2,8.1,1613127540,1613127540,1613127540,0.04,20.422535,0.005517241,0.355,0.0,7.1 - 7.4,7.25,7.1,7.3,306,249,finmb_22882150,XETRA,Mobotix AG,EUR,4897,9872,2.343,6.464286,0.78571415,0.12154694,6.4264083,0.8235917,0.12815739,95404928,3.0943236,15,Europe/Berlin,CEST,7200000,2,GER,REGULAR,de_market,MOBOTIX AG O.N.,7.25,1630510579,0.0,7.3,7.4,7.1,2421,1.0,,,8.1,5.2,6.46,6.43,4.9k,9.87k,13.16M,,,65.04%,4.14%,,,,,,0.04,0.71%,0.04,0.55%,,11.25%,,"Jan 29, 2021",3:1,"Nov 18, 2011","Sep 30, 2020","Sep 30, 2020",6.35%,8.50%,6.67%,16.27%,73.7M,5.60,13.30%,41.15M,8.69M,4.68M,0.35,,2.12M,0.16,23.55M,76.39,3.05,2.34,-526k,-6.37M,Value,67722,Industrials,318,"Mobotix AG manufactures and supplies digital high-resolution and network-based digital video security systems worldwide. The company offers all round dual, dual dome, dual flex, vandalism, hemispheric, dome, and flex outdoor cameras, as well as IP video door stations; and indoor 360 degrees, 180 degrees, dome, and PT cameras. It also provides thermographic cameras; and system components, including environmental sensors, infrared illuminators, alarm systems, room thermostats, control relays, and electric drives for blinds and barriers. In addition, the company offers MxManagementCenter, a video management solution; MxAnalytics for camera-integrated video analysis; MxApp for mobile video management; MxBell app, a mobile remote door station; and camera and device firmware for cameras, MxDisplay+, and MxBus modules, as well as developer tools and software development kits, and access control products. Further, it provides developer tools and software development kits; and training services. The company offers solutions for industry, retail, education and science, health, transport and mobility, local authorities and public offices, logistics and shipping, hotels and food catering, and culture and tourism markets through distributors and sales partners. Mobotix AG was founded in 1999 and is headquartered in Winnweiler, Germany.",Winnweiler,49 6302 9816 0,Germany,http://www.mobotix.com,86400,Kaiserstrasse,Security & Protection Services,Langmeil
t-1,MBQ.DE,25880000.0,13159300,,,1833500,,1601500,5779500,10348000,1963000,1963000,1927000,-65500,,,,232000,19567000,17604000,9219000,-129500,,1601500,1601500,4949000.0,1250000.0,32651000.0,30829000.0,1941000.0,63480000.0,13271000.0,760000.0,16321000.0,2561000.0,-13000.0,1081000.0,2118000.0,13740000.0,321000.0,7200000.0,99000.0,15514000.0,41936000.0,13164000.0,16350000.0,25894000.0,2213000.0,0,28196000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,False,False,0,2.0500002,0.3942308,5.2 - 8.1,-0.8500004,-0.10493831,5.2,8.1,1613127540,1613127540,1613127540,0.04,20.422535,0.005517241,0.355,0.0,7.1 - 7.4,7.25,7.1,7.3,306,249,finmb_22882150,XETRA,Mobotix AG,EUR,4897,9872,2.343,6.464286,0.78571415,0.12154694,6.4264083,0.8235917,0.12815739,95404928,3.0943236,15,Europe/Berlin,CEST,7200000,2,GER,REGULAR,de_market,MOBOTIX AG O.N.,7.25,1630510579,0.0,7.3,7.4,7.1,2421,1.0,,,8.1,5.2,6.46,6.43,4.9k,9.87k,13.16M,,,65.04%,4.14%,,,,,,0.04,0.71%,0.04,0.55%,,11.25%,,"Jan 29, 2021",3:1,"Nov 18, 2011","Sep 30, 2020","Sep 30, 2020",6.35%,8.50%,6.67%,16.27%,73.7M,5.60,13.30%,41.15M,8.69M,4.68M,0.35,,2.12M,0.16,23.55M,76.39,3.05,2.34,-526k,-6.37M,Value,67722,Industrials,318,"Mobotix AG manufactures and supplies digital high-resolution and network-based digital video security systems worldwide. The company offers all round dual, dual dome, dual flex, vandalism, hemispheric, dome, and flex outdoor cameras, as well as IP video door stations; and indoor 360 degrees, 180 degrees, dome, and PT cameras. It also provides thermographic cameras; and system components, including environmental sensors, infrared illuminators, alarm systems, room thermostats, control relays, and electric drives for blinds and barriers. In addition, the company offers MxManagementCenter, a video management solution; MxAnalytics for camera-integrated video analysis; MxApp for mobile video management; MxBell app, a mobile remote door station; and camera and device firmware for cameras, MxDisplay+, and MxBus modules, as well as developer tools and software development kits, and access control products. Further, it provides developer tools and software development kits; and training services. The company offers solutions for industry, retail, education and science, health, transport and mobility, local authorities and public offices, logistics and shipping, hotels and food catering, and culture and tourism markets through distributors and sales partners. Mobotix AG was founded in 1999 and is headquartered in Winnweiler, Germany.",Winnweiler,49 6302 9816 0,Germany,http://www.mobotix.com,86400,Kaiserstrasse,Security & Protection Services,Langmeil
t-2,MBQ.DE,27596000.0,13159300,,,1130000,,737000,5892500,10229000,1169500,1169500,2552500,-39000,,,,393000,17285000,16115500,7056000,-39500,,737000,737000,,,33319000.0,27596000.0,,60915000.0,27596000.0,39703000.0,,6019000.0,,1037000.0,1800000.0,12700000.0,331000.0,,,18375000.0,41503000.0,,14600000.0,,3700000.0,0,28803000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,False,False,0,2.0500002,0.3942308,5.2 - 8.1,-0.8500004,-0.10493831,5.2,8.1,1613127540,1613127540,1613127540,0.04,20.422535,0.005517241,0.355,0.0,7.1 - 7.4,7.25,7.1,7.3,306,249,finmb_22882150,XETRA,Mobotix AG,EUR,4897,9872,2.343,6.464286,0.78571415,0.12154694,6.4264083,0.8235917,0.12815739,95404928,3.0943236,15,Europe/Berlin,CEST,7200000,2,GER,REGULAR,de_market,MOBOTIX AG O.N.,7.25,1630510579,0.0,7.3,7.4,7.1,2421,1.0,,,8.1,5.2,6.46,6.43,4.9k,9.87k,13.16M,,,65.04%,4.14%,,,,,,0.04,0.71%,0.04,0.55%,,11.25%,,"Jan 29, 2021",3:1,"Nov 18, 2011","Sep 30, 2020","Sep 30, 2020",6.35%,8.50%,6.67%,16.27%,73.7M,5.60,13.30%,41.15M,8.69M,4.68M,0.35,,2.12M,0.16,23.55M,76.39,3.05,2.34,-526k,-6.37M,Value,67722,Industrials,318,"Mobotix AG manufactures and supplies digital high-resolution and network-based digital video security systems worldwide. The company offers all round dual, dual dome, dual flex, vandalism, hemispheric, dome, and flex outdoor cameras, as well as IP video door stations; and indoor 360 degrees, 180 degrees, dome, and PT cameras. It also provides thermographic cameras; and system components, including environmental sensors, infrared illuminators, alarm systems, room thermostats, control relays, and electric drives for blinds and barriers. In addition, the company offers MxManagementCenter, a video management solution; MxAnalytics for camera-integrated video analysis; MxApp for mobile video management; MxBell app, a mobile remote door station; and camera and device firmware for cameras, MxDisplay+, and MxBus modules, as well as developer tools and software development kits, and access control products. Further, it provides developer tools and software development kits; and training services. The company offers solutions for industry, retail, education and science, health, transport and mobility, local authorities and public offices, logistics and shipping, hotels and food catering, and culture and tourism markets through distributors and sales partners. Mobotix AG was founded in 1999 and is headquartered in Winnweiler, Germany.",Winnweiler,49 6302 9816 0,Germany,http://www.mobotix.com,86400,Kaiserstrasse,Security & Protection Services,Langmeil
t-3,MBQ.DE,27596000.0,13159300,,,1130000,,737000,5892500,10229000,1169500,1169500,2552500,-39000,,,,393000,17285000,16115500,7056000,-39500,,737000,737000,,,33319000.0,27596000.0,,60915000.0,27596000.0,39703000.0,,6019000.0,,1037000.0,1800000.0,12700000.0,331000.0,,,18375000.0,41503000.0,,14600000.0,,3700000.0,0,28803000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,False,False,0,2.0500002,0.3942308,5.2 - 8.1,-0.8500004,-0.10493831,5.2,8.1,1613127540,1613127540,1613127540,0.04,20.422535,0.005517241,0.355,0.0,7.1 - 7.4,7.25,7.1,7.3,306,249,finmb_22882150,XETRA,Mobotix AG,EUR,4897,9872,2.343,6.464286,0.78571415,0.12154694,6.4264083,0.8235917,0.12815739,95404928,3.0943236,15,Europe/Berlin,CEST,7200000,2,GER,REGULAR,de_market,MOBOTIX AG O.N.,7.25,1630510579,0.0,7.3,7.4,7.1,2421,1.0,,,8.1,5.2,6.46,6.43,4.9k,9.87k,13.16M,,,65.04%,4.14%,,,,,,0.04,0.71%,0.04,0.55%,,11.25%,,"Jan 29, 2021",3:1,"Nov 18, 2011","Sep 30, 2020","Sep 30, 2020",6.35%,8.50%,6.67%,16.27%,73.7M,5.60,13.30%,41.15M,8.69M,4.68M,0.35,,2.12M,0.16,23.55M,76.39,3.05,2.34,-526k,-6.37M,Value,67722,Industrials,318,"Mobotix AG manufactures and supplies digital high-resolution and network-based digital video security systems worldwide. The company offers all round dual, dual dome, dual flex, vandalism, hemispheric, dome, and flex outdoor cameras, as well as IP video door stations; and indoor 360 degrees, 180 degrees, dome, and PT cameras. It also provides thermographic cameras; and system components, including environmental sensors, infrared illuminators, alarm systems, room thermostats, control relays, and electric drives for blinds and barriers. In addition, the company offers MxManagementCenter, a video management solution; MxAnalytics for camera-integrated video analysis; MxApp for mobile video management; MxBell app, a mobile remote door station; and camera and device firmware for cameras, MxDisplay+, and MxBus modules, as well as developer tools and software development kits, and access control products. Further, it provides developer tools and software development kits; and training services. The company offers solutions for industry, retail, education and science, health, transport and mobility, local authorities and public offices, logistics and shipping, hotels and food catering, and culture and tourism markets through distributors and sales partners. Mobotix AG was founded in 1999 and is headquartered in Winnweiler, Germany.",Winnweiler,49 6302 9816 0,Germany,http://www.mobotix.com,86400,Kaiserstrasse,Security & Protection Services,Langmeil
