Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,dividendsPaid,WC,language,region,quoteType,triggerable,quoteSourceName,exchange,currency,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,marketState,market,shortName,exchangeDataDelayedBy,esgPopulated,tradeable,priceHint,regularMarketChangePercent,regularMarketDayRange,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,country,website,maxAge,address1,industry,address2
t0,HNHPF,1226764157000,6930749952,23858634000,,39189073000,180062053000,28161775000,26704315000,78132545000,27569596000,27569596000,,-6689213000,,,,8209821000,1347112823000,1319543227000,1268980278000,11619477000,,30979252000,28161775000,32335305000,200484799000,2002282166000,1274007374000,2310169000,223392173000,3456351593000,138629906000,5315991000,1016171510000,32808261000,14907912000,-81278841000,44266174000,1112174828000,1719171545000,21133944000,75700989000,-81263647000,335166141000,2654394107000,375281954000,44962504000,836059536000,230652364000,634982642000,803783725000,-13155090000.0,-267041407000.0,-9116764000.0,35776936000.0,23709563000.0,-22435810000.0,-120619187000.0,-1415747000.0,-133796239000.0,18203336000.0,20408332000.0,-52868907000.0,166985158000.0,-12067373000.0,-8199214000.0,-18362775000.0,,935222562000,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,7.94,1630525974,0.013999939,7.94,8.0,7.92,62620,7.926,0.0,0.0,0,0,finmb_883723,Other OTC,"Hon Hai Precision Industry Co., Ltd.",TWD,115720,379628,2.92,0.5816733,5.02 - 9.4,-1.4599996,-0.15531911,5.02,9.4,1630022400,4.0,15.210728,0.5046682,PRE,us_market,HON HAI PRECISION INDUSTRY,0,False,False,2,0.17663309,7.92 - 8.0,0.522,187.176,7.8945713,0.045428753,0.0057544294,8.174565,-0.23456526,-0.028694523,55705214976,0.04241997,15,America/New_York,EDT,-14400000,0.76,,,9.4,5.02,7.89,8.17,115.72k,379.63k,6.93B,,6.06B,0.00%,0.08%,,,,,,0.29,3.64%,4.00,50.47%,4.19,45.52%,"Aug 26, 2021","Jul 21, 2021",0:1,"Oct 29, 2018","Dec 30, 2020","Mar 30, 2021",2.21%,2.32%,2.58%,10.14%,5.78T,833.39,45.00%,302.92B,190.1B,127.87B,0.52,"1,251.40%",1.16T,167.04,843.42B,58.00,1.54,187.18,111.62B,55.15B,Value,236,Technology,"Hon Hai Precision Industry Co., Ltd. provides technology solutions in Japan, Ireland, the United States, Singapore, China, Taiwan, and internationally. The company manufactures, sells, and services connectors, cases, thermal modules, wired/wireless communication products, optical products, power supply modules, and assemblies for use in the information technology, communications, automotive equipment, precision molding, automobile, and consumer electronics industries. It also manufactures automobile wires/electronic devices and electronic components, as well as machinery and equipment; offers solutions for autonomous driving systems, new energy power, and IoV systems; and provides services of planning, advisory, and business management, as well as software and electronic information application, logistics, export processing, construction, leasing, and information/software services. In addition, the company manufactures and sells application modules and network cables assemblies; develops educational technology; holds patent applications; manufactures and trades in portable cameras; and retails office machinery and equipment, and electronic appliances. Further, it is involved in the reinvestment in the businesses relating to robots, automatic equipment, molds, parts, and accessories and corresponding services; software development, repair and after-sale services, and rental services of robots; leasing services. Additionally, the company manufactures and sells computer and data processing equipment, WIFI cards and modules, CFTVs, DVRs, Bluetooth modules, set-top boxes, and optical network terminals. It is also involved in the data storage; manufacturing of wire or wireless communication; installation of computer and satellite TV channels; and provision of mobile phone services, as well as telecom-related business. The company was founded in 1974 and is headquartered in New Taipei City, Taiwan.",New Taipei City,886 2 2268 3466,Taiwan,http://www.foxconn.com,86400,"No. 66, Zhongshan Road",Electronic Components,Tucheng Industrial Zone Tucheng District
t-1,HNHPF,1249234573000,6930749952,31848874000,,61780925000,176869033000,45975952000,31070935000,114375463000,51455654000,51455654000,,-7583667000,,,,9245464000,2009011936000,1957556282000,1894636473000,10325271000,,52535461000,45975952000,33125908000,202645942000,2200129181000,1297277376000,2146582000,184689190000,3674275590000,138629906000,8281028000,1043331848000,30196370000,14916895000,-87330320000,45985939000,1232794015000,1916257311000,19946852000,59071429000,-87315126000,333360663000,2884649302000,362236883000,36252968000,1006007887000,233284760000,582113735000,1065592564000,22299287000.0,177327384000.0,25154768000.0,29913641000.0,21969145000.0,14863288000.0,214275470000.0,4459934000.0,162691623000.0,15937289000.0,15722191000.0,125878564000.0,-224927227000.0,-7944496000.0,3192073000.0,-16496532000.0,,968391991000,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,7.94,1630525974,0.013999939,7.94,8.0,7.92,62620,7.926,0.0,0.0,0,0,finmb_883723,Other OTC,"Hon Hai Precision Industry Co., Ltd.",TWD,115720,379628,2.92,0.5816733,5.02 - 9.4,-1.4599996,-0.15531911,5.02,9.4,1630022400,4.0,15.210728,0.5046682,PRE,us_market,HON HAI PRECISION INDUSTRY,0,False,False,2,0.17663309,7.92 - 8.0,0.522,187.176,7.8945713,0.045428753,0.0057544294,8.174565,-0.23456526,-0.028694523,55705214976,0.04241997,15,America/New_York,EDT,-14400000,0.76,,,9.4,5.02,7.89,8.17,115.72k,379.63k,6.93B,,6.06B,0.00%,0.08%,,,,,,0.29,3.64%,4.00,50.47%,4.19,45.52%,"Aug 26, 2021","Jul 21, 2021",0:1,"Oct 29, 2018","Dec 30, 2020","Mar 30, 2021",2.21%,2.32%,2.58%,10.14%,5.78T,833.39,45.00%,302.92B,190.1B,127.87B,0.52,"1,251.40%",1.16T,167.04,843.42B,58.00,1.54,187.18,111.62B,55.15B,Value,236,Technology,"Hon Hai Precision Industry Co., Ltd. provides technology solutions in Japan, Ireland, the United States, Singapore, China, Taiwan, and internationally. The company manufactures, sells, and services connectors, cases, thermal modules, wired/wireless communication products, optical products, power supply modules, and assemblies for use in the information technology, communications, automotive equipment, precision molding, automobile, and consumer electronics industries. It also manufactures automobile wires/electronic devices and electronic components, as well as machinery and equipment; offers solutions for autonomous driving systems, new energy power, and IoV systems; and provides services of planning, advisory, and business management, as well as software and electronic information application, logistics, export processing, construction, leasing, and information/software services. In addition, the company manufactures and sells application modules and network cables assemblies; develops educational technology; holds patent applications; manufactures and trades in portable cameras; and retails office machinery and equipment, and electronic appliances. Further, it is involved in the reinvestment in the businesses relating to robots, automatic equipment, molds, parts, and accessories and corresponding services; software development, repair and after-sale services, and rental services of robots; leasing services. Additionally, the company manufactures and sells computer and data processing equipment, WIFI cards and modules, CFTVs, DVRs, Bluetooth modules, set-top boxes, and optical network terminals. It is also involved in the data storage; manufacturing of wire or wireless communication; installation of computer and satellite TV channels; and provision of mobile phone services, as well as telecom-related business. The company was founded in 1974 and is headquartered in New Taipei City, Taiwan.",New Taipei City,886 2 2268 3466,Taiwan,http://www.foxconn.com,86400,"No. 66, Zhongshan Road",Electronic Components,Tucheng Industrial Zone Tucheng District
t-2,HNHPF,1169394132000,6930749952,23711465000,,42924990000,160831333000,30854592000,24009148000,80098636000,32378023000,32378023000,,-9308328000,,,,8683341000,1291541100000,1259163077000,1211442464000,10546967000,,34241649000,30854592000,26601997000,202291326000,1972383187000,1210884412000,2045835000,172798014000,3344098932000,138629906000,2683965000,997855355000,30446922000,14888283000,-127892175000,46243287000,1018518545000,1737007478000,23088696000,72281517000,-127876981000,324456862000,2596491538000,335416965000,56062276000,790302803000,185108663000,707992299000,885672845000,-10794440000.0,221859277000.0,-9439014000.0,22900161000.0,-45478655000.0,10510036000.0,65357060000.0,639494000.0,119635235000.0,15201233000.0,18256374000.0,-203120061000.0,37770601000.0,-10154255000.0,330908000.0,-16884266000.0,-58224561000.0,859484060000,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,7.94,1630525974,0.013999939,7.94,8.0,7.92,62620,7.926,0.0,0.0,0,0,finmb_883723,Other OTC,"Hon Hai Precision Industry Co., Ltd.",TWD,115720,379628,2.92,0.5816733,5.02 - 9.4,-1.4599996,-0.15531911,5.02,9.4,1630022400,4.0,15.210728,0.5046682,PRE,us_market,HON HAI PRECISION INDUSTRY,0,False,False,2,0.17663309,7.92 - 8.0,0.522,187.176,7.8945713,0.045428753,0.0057544294,8.174565,-0.23456526,-0.028694523,55705214976,0.04241997,15,America/New_York,EDT,-14400000,0.76,,,9.4,5.02,7.89,8.17,115.72k,379.63k,6.93B,,6.06B,0.00%,0.08%,,,,,,0.29,3.64%,4.00,50.47%,4.19,45.52%,"Aug 26, 2021","Jul 21, 2021",0:1,"Oct 29, 2018","Dec 30, 2020","Mar 30, 2021",2.21%,2.32%,2.58%,10.14%,5.78T,833.39,45.00%,302.92B,190.1B,127.87B,0.52,"1,251.40%",1.16T,167.04,843.42B,58.00,1.54,187.18,111.62B,55.15B,Value,236,Technology,"Hon Hai Precision Industry Co., Ltd. provides technology solutions in Japan, Ireland, the United States, Singapore, China, Taiwan, and internationally. The company manufactures, sells, and services connectors, cases, thermal modules, wired/wireless communication products, optical products, power supply modules, and assemblies for use in the information technology, communications, automotive equipment, precision molding, automobile, and consumer electronics industries. It also manufactures automobile wires/electronic devices and electronic components, as well as machinery and equipment; offers solutions for autonomous driving systems, new energy power, and IoV systems; and provides services of planning, advisory, and business management, as well as software and electronic information application, logistics, export processing, construction, leasing, and information/software services. In addition, the company manufactures and sells application modules and network cables assemblies; develops educational technology; holds patent applications; manufactures and trades in portable cameras; and retails office machinery and equipment, and electronic appliances. Further, it is involved in the reinvestment in the businesses relating to robots, automatic equipment, molds, parts, and accessories and corresponding services; software development, repair and after-sale services, and rental services of robots; leasing services. Additionally, the company manufactures and sells computer and data processing equipment, WIFI cards and modules, CFTVs, DVRs, Bluetooth modules, set-top boxes, and optical network terminals. It is also involved in the data storage; manufacturing of wire or wireless communication; installation of computer and satellite TV channels; and provision of mobile phone services, as well as telecom-related business. The company was founded in 1974 and is headquartered in New Taipei City, Taiwan.",New Taipei City,886 2 2268 3466,Taiwan,http://www.foxconn.com,86400,"No. 66, Zhongshan Road",Electronic Components,Tucheng Industrial Zone Tucheng District
t-3,HNHPF,1125408910000,6930749952,21614956000,,34867899000,156102560000,22880412000,22547295000,66630919000,22468668000,22468668000,,-10891587000,,,,9469633000,1128336907000,1105868239000,1061705988000,12399231000,,25398266000,22880412000,28790046000,201732042000,1758173742000,1169618006000,1971410000,205042188000,3083894308000,138629906000,2173438000,971866145000,30078706000,15419050000,-142610087000,49613277000,953161485000,1488016706000,23414820000,46184792000,-142594893000,316548118000,2347825693000,325698124000,50128081000,818242922000,219162426000,504872238000,668733657000,30594764000.0,1535016000.0,39511305000.0,46217994000.0,29688552000.0,8679856000.0,21727284000.0,-10557659000.0,-36914914000.0,16231453000.0,26869069000.0,27368400000.0,-103088207000.0,-16529442000.0,-11576006000.0,-17295884000.0,-58224561000.0,859808987000,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,7.94,1630525974,0.013999939,7.94,8.0,7.92,62620,7.926,0.0,0.0,0,0,finmb_883723,Other OTC,"Hon Hai Precision Industry Co., Ltd.",TWD,115720,379628,2.92,0.5816733,5.02 - 9.4,-1.4599996,-0.15531911,5.02,9.4,1630022400,4.0,15.210728,0.5046682,PRE,us_market,HON HAI PRECISION INDUSTRY,0,False,False,2,0.17663309,7.92 - 8.0,0.522,187.176,7.8945713,0.045428753,0.0057544294,8.174565,-0.23456526,-0.028694523,55705214976,0.04241997,15,America/New_York,EDT,-14400000,0.76,,,9.4,5.02,7.89,8.17,115.72k,379.63k,6.93B,,6.06B,0.00%,0.08%,,,,,,0.29,3.64%,4.00,50.47%,4.19,45.52%,"Aug 26, 2021","Jul 21, 2021",0:1,"Oct 29, 2018","Dec 30, 2020","Mar 30, 2021",2.21%,2.32%,2.58%,10.14%,5.78T,833.39,45.00%,302.92B,190.1B,127.87B,0.52,"1,251.40%",1.16T,167.04,843.42B,58.00,1.54,187.18,111.62B,55.15B,Value,236,Technology,"Hon Hai Precision Industry Co., Ltd. provides technology solutions in Japan, Ireland, the United States, Singapore, China, Taiwan, and internationally. The company manufactures, sells, and services connectors, cases, thermal modules, wired/wireless communication products, optical products, power supply modules, and assemblies for use in the information technology, communications, automotive equipment, precision molding, automobile, and consumer electronics industries. It also manufactures automobile wires/electronic devices and electronic components, as well as machinery and equipment; offers solutions for autonomous driving systems, new energy power, and IoV systems; and provides services of planning, advisory, and business management, as well as software and electronic information application, logistics, export processing, construction, leasing, and information/software services. In addition, the company manufactures and sells application modules and network cables assemblies; develops educational technology; holds patent applications; manufactures and trades in portable cameras; and retails office machinery and equipment, and electronic appliances. Further, it is involved in the reinvestment in the businesses relating to robots, automatic equipment, molds, parts, and accessories and corresponding services; software development, repair and after-sale services, and rental services of robots; leasing services. Additionally, the company manufactures and sells computer and data processing equipment, WIFI cards and modules, CFTVs, DVRs, Bluetooth modules, set-top boxes, and optical network terminals. It is also involved in the data storage; manufacturing of wire or wireless communication; installation of computer and satellite TV channels; and provision of mobile phone services, as well as telecom-related business. The company was founded in 1974 and is headquartered in New Taipei City, Taiwan.",New Taipei City,886 2 2268 3466,Taiwan,http://www.foxconn.com,86400,"No. 66, Zhongshan Road",Electronic Components,Tucheng Industrial Zone Tucheng District
