Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,otherAssets,cash,totalCurrentLiabilities,propertyPlantEquipment,totalCurrentAssets,netReceivables,accountsPayable,otherCurrentAssets,changeToLiabilities,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,netBorrowings,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,currency,esgPopulated,tradeable,market,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,marketState,shortName,exchange,trailingPE,epsTrailingTwelveMonths,exchangeDataDelayedBy,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,priceHint,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,country,maxAge,address1,fax,industry,address2
t0,ISHM,-182219.0,0,,,-27665,,-28465,675282,320411,-354871,-354871,,,,,,800,581710,936581,261299,327206,,-28465,-28465,11426111.0,969302.0,-182219.0,376467.0,787083.0,52494.0,-11660824.0,377003.0,110314.0,130585.0,592299.0,110708.0,566061.0,333248.0,135198.0,,-76898.0,-2890.0,230000.0,45552.0,-123540.0,-350650.0,6028.0,1000.0,-45633.0,230000.0,-251234.0,-3890.0,,-26238.0,en-US,US,EQUITY,False,Delayed Quote,-16.666668,0.0049 - 0.006,0.006,0.0,0.0,0,0,finmb_3604183,Other OTC,"InfoSearch Media, Inc.",USD,341811,42237,0.0014999998,0.42857134,0.0035 - 0.0359,-0.030900002,-0.8607243,0.0035,0.0359,USD,False,False,us_market,0.005,1630520551,-0.0010000002,0.006,0.006,0.0049,275200,PRE,INFOSEARCH MEDIA,PNK,1.0,0.005,0,-0.003,0.009331111,-0.004331111,-0.46415812,0.013089441,-0.008089441,-0.6180127,34995,-1.6666666,15,America/New_York,EDT,-14400000,4,2.89,,,0.0359,0.0035,0.0093,0.0131,341.81k,42.24k,,,,1.81%,0.00%,,,,,,,3.06%,,,,,,,,,"Dec 30, 2007","Jun 29, 2008",5.85%,-20.83%,-46.44%,,4.07M,0.08,-49.90%,3.52M,-766.29k,238.48k,0.0050,,130.59k,0,,,0.96,-0.00,-1.03M,-721.05k,Value,90230,Communication Services,30,"InfoSearch Media, Inc. provides search-targeted text and video content solutions in the United States. Its network of professional writers, editors, other technical specialists, and video production facilities enable businesses succeed on the Web by implementing text and video content-based Internet marketing solutions. The company's search marketing solutions involve online content that supports the non-paid search marketing initiatives of its clients. Nonpaid search results are those results that the search engines find on the worldwide Web as opposed to those listings for which companies pay for placement. Its solutions include TrafficBuilder Text, which delivers branded original content for use by the company's clients on their Web sites; ArticleInsider and Popdex Web sites, through which the company distributes traffic to advertisers; and TrafficBuilder Video, a search-targeted online video product. The company was founded in 2000 and is headquartered in Culver City, California.",Culver City,310-437-7380,CA,United States,86400,6041 Bristol Parkway,310-878-8320,Internet Content & Information,1st Floor
t-1,ISHM,-229071.0,0,,,270992,,271530,899375,675732,-223643,-223643,,,,,,-538,1049286,1272929,373554,494635,,271530,271530,11350794.0,1147593.0,-229071.0,279259.0,918522.0,52494.0,-11632359.0,479340.0,115100.0,254125.0,668253.0,112846.0,690576.0,287615.0,246606.0,1000.0,-286506.0,19000.0,230000.0,-6535.0,-533114.0,-552114.0,17804.0,19000.0,-72397.0,230000.0,-476010.0,-3890.0,,22323.0,en-US,US,EQUITY,False,Delayed Quote,-16.666668,0.0049 - 0.006,0.006,0.0,0.0,0,0,finmb_3604183,Other OTC,"InfoSearch Media, Inc.",USD,341811,42237,0.0014999998,0.42857134,0.0035 - 0.0359,-0.030900002,-0.8607243,0.0035,0.0359,USD,False,False,us_market,0.005,1630520551,-0.0010000002,0.006,0.006,0.0049,275200,PRE,INFOSEARCH MEDIA,PNK,1.0,0.005,0,-0.003,0.009331111,-0.004331111,-0.46415812,0.013089441,-0.008089441,-0.6180127,34995,-1.6666666,15,America/New_York,EDT,-14400000,4,2.89,,,0.0359,0.0035,0.0093,0.0131,341.81k,42.24k,,,,1.81%,0.00%,,,,,,,3.06%,,,,,,,,,"Dec 30, 2007","Jun 29, 2008",5.85%,-20.83%,-46.44%,,4.07M,0.08,-49.90%,3.52M,-766.29k,238.48k,0.0050,,130.59k,0,,,0.96,-0.00,-1.03M,-721.05k,Value,90230,Communication Services,30,"InfoSearch Media, Inc. provides search-targeted text and video content solutions in the United States. Its network of professional writers, editors, other technical specialists, and video production facilities enable businesses succeed on the Web by implementing text and video content-based Internet marketing solutions. The company's search marketing solutions involve online content that supports the non-paid search marketing initiatives of its clients. Nonpaid search results are those results that the search engines find on the worldwide Web as opposed to those listings for which companies pay for placement. Its solutions include TrafficBuilder Text, which delivers branded original content for use by the company's clients on their Web sites; ArticleInsider and Popdex Web sites, through which the company distributes traffic to advertisers; and TrafficBuilder Video, a search-targeted online video product. The company was founded in 2000 and is headquartered in Culver City, California.",Culver City,310-437-7380,CA,United States,86400,6041 Bristol Parkway,310-878-8320,Internet Content & Information,1st Floor
t-2,ISHM,-514653.0,0,,,179590,,180432,1230285,1144675,-85610,-85610,,-5879.0,,,,-842,1253387,1338997,108712,265200,,180432,180432,11336742.0,1923354.0,-514653.0,542710.0,1408701.0,52494.0,-11903889.0,967651.0,151349.0,787239.0,955703.0,130650.0,1126702.0,215518.0,228308.0,19700.0,-330887.0,321678.0,-459.0,94329.0,147566.0,-173653.0,32182.0,342391.0,-212599.0,230000.0,61640.0,-20713.0,-459.0,170999.0,en-US,US,EQUITY,False,Delayed Quote,-16.666668,0.0049 - 0.006,0.006,0.0,0.0,0,0,finmb_3604183,Other OTC,"InfoSearch Media, Inc.",USD,341811,42237,0.0014999998,0.42857134,0.0035 - 0.0359,-0.030900002,-0.8607243,0.0035,0.0359,USD,False,False,us_market,0.005,1630520551,-0.0010000002,0.006,0.006,0.0049,275200,PRE,INFOSEARCH MEDIA,PNK,1.0,0.005,0,-0.003,0.009331111,-0.004331111,-0.46415812,0.013089441,-0.008089441,-0.6180127,34995,-1.6666666,15,America/New_York,EDT,-14400000,4,2.89,,,0.0359,0.0035,0.0093,0.0131,341.81k,42.24k,,,,1.81%,0.00%,,,,,,,3.06%,,,,,,,,,"Dec 30, 2007","Jun 29, 2008",5.85%,-20.83%,-46.44%,,4.07M,0.08,-49.90%,3.52M,-766.29k,238.48k,0.0050,,130.59k,0,,,0.96,-0.00,-1.03M,-721.05k,Value,90230,Communication Services,30,"InfoSearch Media, Inc. provides search-targeted text and video content solutions in the United States. Its network of professional writers, editors, other technical specialists, and video production facilities enable businesses succeed on the Web by implementing text and video content-based Internet marketing solutions. The company's search marketing solutions involve online content that supports the non-paid search marketing initiatives of its clients. Nonpaid search results are those results that the search engines find on the worldwide Web as opposed to those listings for which companies pay for placement. Its solutions include TrafficBuilder Text, which delivers branded original content for use by the company's clients on their Web sites; ArticleInsider and Popdex Web sites, through which the company distributes traffic to advertisers; and TrafficBuilder Video, a search-targeted online video product. The company was founded in 2000 and is headquartered in Culver City, California.",Culver City,310-437-7380,CA,United States,86400,6041 Bristol Parkway,310-878-8320,Internet Content & Information,1st Floor
t-3,ISHM,-811765.0,0,,,-180970,,-185020,1022524,838033,-184491,-184491,,-7.0,,,,4050,1190059,1374550,352026,3521,,-185020,-185020,11375683.0,2313037.0,-811765.0,618260.0,1501272.0,52872.0,-12240320.0,1029862.0,164573.0,639674.0,1283175.0,142117.0,1194582.0,43928.0,299818.0,362392.0,262301.0,17851.0,-459.0,-1131.0,66220.0,48369.0,26315.0,17851.0,22139.0,230000.0,-73735.0,-20713.0,-459.0,-88593.0,en-US,US,EQUITY,False,Delayed Quote,-16.666668,0.0049 - 0.006,0.006,0.0,0.0,0,0,finmb_3604183,Other OTC,"InfoSearch Media, Inc.",USD,341811,42237,0.0014999998,0.42857134,0.0035 - 0.0359,-0.030900002,-0.8607243,0.0035,0.0359,USD,False,False,us_market,0.005,1630520551,-0.0010000002,0.006,0.006,0.0049,275200,PRE,INFOSEARCH MEDIA,PNK,1.0,0.005,0,-0.003,0.009331111,-0.004331111,-0.46415812,0.013089441,-0.008089441,-0.6180127,34995,-1.6666666,15,America/New_York,EDT,-14400000,4,2.89,,,0.0359,0.0035,0.0093,0.0131,341.81k,42.24k,,,,1.81%,0.00%,,,,,,,3.06%,,,,,,,,,"Dec 30, 2007","Jun 29, 2008",5.85%,-20.83%,-46.44%,,4.07M,0.08,-49.90%,3.52M,-766.29k,238.48k,0.0050,,130.59k,0,,,0.96,-0.00,-1.03M,-721.05k,Value,90230,Communication Services,30,"InfoSearch Media, Inc. provides search-targeted text and video content solutions in the United States. Its network of professional writers, editors, other technical specialists, and video production facilities enable businesses succeed on the Web by implementing text and video content-based Internet marketing solutions. The company's search marketing solutions involve online content that supports the non-paid search marketing initiatives of its clients. Nonpaid search results are those results that the search engines find on the worldwide Web as opposed to those listings for which companies pay for placement. Its solutions include TrafficBuilder Text, which delivers branded original content for use by the company's clients on their Web sites; ArticleInsider and Popdex Web sites, through which the company distributes traffic to advertisers; and TrafficBuilder Video, a search-targeted online video product. The company was founded in 2000 and is headquartered in Culver City, California.",Culver City,310-437-7380,CA,United States,86400,6041 Bristol Parkway,310-878-8320,Internet Content & Information,1st Floor
