Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,inventory,accountsPayable,intangibleAssets,changeToLiabilities,totalCashflowsFromInvestingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToAccountReceivables,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,exchange,currency,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,marketState,market,shortName,exchangeDataDelayedBy,esgPopulated,tradeable,priceHint,regularMarketChangePercent,regularMarketDayRange,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Oct 30, 2013) 4","Short Ratio (Oct 30, 2013) 4","Short % of Float (Oct 30, 2013) 4","Short % of Shares Outstanding (Oct 30, 2013) 4","Shares Short (prior month Sep 29, 2013) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,fax,industry
t0,HAUP,-2981630.0,10122300,697552,,-579059,,-640084,2124910,2246386,-576076,-576076,,,,,,61025,5848229,6424305,3601843,-2983,,-640084,-640084,18485691.0,17765730.0,-2981630.0,275172.0,14784100.0,108828.0,538369.0,-14515640.0,-7060509.0,575864.0,1460505.0,17765730.0,470673.0,-4654961.0,98371.0,14109865.0,2700080.0,8316898.0,3122100.0,,-962339,872,-319504,161664,-450,161242,22945,988860,890948,180416,872,-3655865.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.0321,1630506454,0.0,0.0321,0.0321,0.0321,14019,0.0321,0.0,0.0,0,0,finmb_343743,Other OTC,Hauppauge Digital Inc.,USD,17445,22871,0.0121,0.605,0.02 - 0.19,-0.1579,-0.83105266,0.02,0.19,PREPRE,us_market,HAUPPAUGE DIGITAL INC,0,False,False,4,0.0,0.0321 - 0.0321,-0.576,-0.295,0.046,-0.013900001,-0.3021739,0.061594203,-0.029494204,-0.47884706,324925,-0.10881356,15,America/New_York,EDT,-14400000,-0.19,,,0.19,0.02,0.046,0.0616,17.45k,22.87k,10.12M,,,,,76.5k,2.63,0.82%,0.76%,77.04k,,,,,,0.00%,,,2:1,"Mar 26, 2000","Sep 29, 2013","Mar 30, 2014",-24.32%,-19.17%,-14.54%,,23.97M,2.37,-44.00%,12.35M,-4.11M,-5.83M,-0.5760,,1.46M,0.14,,,0.79,-0.29,-1.62M,-268.45k,Value,11788,Technology,99,"Hauppauge Digital Inc. designs, develops, manufactures, and markets various consumer electronic hardware and software products that link TV and other video delivery technologies to personal computers and mobile devices. The company offers TV receivers and tuners, including Broadway that connects to a TV signal and then transmits that TV signal through a Wi-Fi network or the Internet; digital TV receivers and hybrid analog/digital TV receivers, which enable a PC user to watch digital television in a resizable window on a PC or laptop screen; PCTV systems TV tuner products that allow users to view television programming on their computers; and analog TV tuners. It also provides video recorder products, such as USB-Live2, a standard definition video recorder used to record video tapes and other types of video into a PC; HD PVR 2, a kit for gamers to record high definition videos; HD PVR, a high-definition video recorder for making compressed video recordings, as well as to record old home video tapes into an AVCHD format; and Colossus to record high definition video from a cable TV or satellite set top box. In addition, the company offers other software products comprising WinTV application, a PC based TV watching, pause, and recoding application; WinTV Extend software product, a PC based Internet video server that streams live TV or other video content to remote devices; Impact video capture board for PC based video conferencing and video capture in industrial applications; MediaMVP-HD, a Linux-based digital media device that link TV sets and PCs; and MediaMVP to watch and listen to PC-based videos, music, and pictures on a TV set through a home network, as well as provides an on-TV-screen display of media directory listings. The company sells its products through retailers, PC manufacturers, and distributors in the Americas, Europe, and Asia. Hauppauge Digital Inc. was founded in 1994 and is headquartered in Hauppauge, New York.",Hauppauge,631-434-1600,NY,1388448000,United States,http://www.hauppauge.com/site/investor/inv_overview.html,86400,91 Cabot Court,631-434-3198,Computer Hardware
t-1,HAUP,-2379573.0,10122300,691782,,-253518,,-383210,2067698,2511462,-248018,-248018,,,,,,129692,6469479,6717497,3958017,-5500,,-383210,-383210,18457101.0,19140177.0,-2379573.0,271609.0,16760604.0,108828.0,496569.0,-13875556.0,-7069946.0,657297.0,1298841.0,19140177.0,548906.0,-4664398.0,122526.0,15980781.0,3597644.0,9405758.0,4086752.0,,318272,-872,-251294,-183725,7296,-190149,22942,970370,-1103720,236491,-872,-3159396.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.0321,1630506454,0.0,0.0321,0.0321,0.0321,14019,0.0321,0.0,0.0,0,0,finmb_343743,Other OTC,Hauppauge Digital Inc.,USD,17445,22871,0.0121,0.605,0.02 - 0.19,-0.1579,-0.83105266,0.02,0.19,PREPRE,us_market,HAUPPAUGE DIGITAL INC,0,False,False,4,0.0,0.0321 - 0.0321,-0.576,-0.295,0.046,-0.013900001,-0.3021739,0.061594203,-0.029494204,-0.47884706,324925,-0.10881356,15,America/New_York,EDT,-14400000,-0.19,,,0.19,0.02,0.046,0.0616,17.45k,22.87k,10.12M,,,,,76.5k,2.63,0.82%,0.76%,77.04k,,,,,,0.00%,,,2:1,"Mar 26, 2000","Sep 29, 2013","Mar 30, 2014",-24.32%,-19.17%,-14.54%,,23.97M,2.37,-44.00%,12.35M,-4.11M,-5.83M,-0.5760,,1.46M,0.14,,,0.79,-0.29,-1.62M,-268.45k,Value,11788,Technology,99,"Hauppauge Digital Inc. designs, develops, manufactures, and markets various consumer electronic hardware and software products that link TV and other video delivery technologies to personal computers and mobile devices. The company offers TV receivers and tuners, including Broadway that connects to a TV signal and then transmits that TV signal through a Wi-Fi network or the Internet; digital TV receivers and hybrid analog/digital TV receivers, which enable a PC user to watch digital television in a resizable window on a PC or laptop screen; PCTV systems TV tuner products that allow users to view television programming on their computers; and analog TV tuners. It also provides video recorder products, such as USB-Live2, a standard definition video recorder used to record video tapes and other types of video into a PC; HD PVR 2, a kit for gamers to record high definition videos; HD PVR, a high-definition video recorder for making compressed video recordings, as well as to record old home video tapes into an AVCHD format; and Colossus to record high definition video from a cable TV or satellite set top box. In addition, the company offers other software products comprising WinTV application, a PC based TV watching, pause, and recoding application; WinTV Extend software product, a PC based Internet video server that streams live TV or other video content to remote devices; Impact video capture board for PC based video conferencing and video capture in industrial applications; MediaMVP-HD, a Linux-based digital media device that link TV sets and PCs; and MediaMVP to watch and listen to PC-based videos, music, and pictures on a TV set through a home network, as well as provides an on-TV-screen display of media directory listings. The company sells its products through retailers, PC manufacturers, and distributors in the Americas, Europe, and Asia. Hauppauge Digital Inc. was founded in 1994 and is headquartered in Hauppauge, New York.",Hauppauge,631-434-1600,NY,1388448000,United States,http://www.hauppauge.com/site/investor/inv_overview.html,86400,91 Cabot Court,631-434-3198,Computer Hardware
t-2,HAUP,-2052904.0,10122300,776751,,-3039841,,-3005234,2320662,1930169,-1167244,-1167244,,,,,,-34607,6063288,7230532,4133119,-1872597,,-3005234,-3005234,18428511.0,19034414.0,-2052904.0,267854.0,16981510.0,108828.0,453659.0,-13492346.0,-7097897.0,807814.0,1482566.0,19034414.0,692225.0,-4692349.0,144596.0,16029100.0,2458773.0,10479048.0,3758876.0,,-2720946,-480,-136924,-772123,-51015,-720628,221855,1295356,2143792,1481473,-480,-3005314.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.0321,1630506454,0.0,0.0321,0.0321,0.0321,14019,0.0321,0.0,0.0,0,0,finmb_343743,Other OTC,Hauppauge Digital Inc.,USD,17445,22871,0.0121,0.605,0.02 - 0.19,-0.1579,-0.83105266,0.02,0.19,PREPRE,us_market,HAUPPAUGE DIGITAL INC,0,False,False,4,0.0,0.0321 - 0.0321,-0.576,-0.295,0.046,-0.013900001,-0.3021739,0.061594203,-0.029494204,-0.47884706,324925,-0.10881356,15,America/New_York,EDT,-14400000,-0.19,,,0.19,0.02,0.046,0.0616,17.45k,22.87k,10.12M,,,,,76.5k,2.63,0.82%,0.76%,77.04k,,,,,,0.00%,,,2:1,"Mar 26, 2000","Sep 29, 2013","Mar 30, 2014",-24.32%,-19.17%,-14.54%,,23.97M,2.37,-44.00%,12.35M,-4.11M,-5.83M,-0.5760,,1.46M,0.14,,,0.79,-0.29,-1.62M,-268.45k,Value,11788,Technology,99,"Hauppauge Digital Inc. designs, develops, manufactures, and markets various consumer electronic hardware and software products that link TV and other video delivery technologies to personal computers and mobile devices. The company offers TV receivers and tuners, including Broadway that connects to a TV signal and then transmits that TV signal through a Wi-Fi network or the Internet; digital TV receivers and hybrid analog/digital TV receivers, which enable a PC user to watch digital television in a resizable window on a PC or laptop screen; PCTV systems TV tuner products that allow users to view television programming on their computers; and analog TV tuners. It also provides video recorder products, such as USB-Live2, a standard definition video recorder used to record video tapes and other types of video into a PC; HD PVR 2, a kit for gamers to record high definition videos; HD PVR, a high-definition video recorder for making compressed video recordings, as well as to record old home video tapes into an AVCHD format; and Colossus to record high definition video from a cable TV or satellite set top box. In addition, the company offers other software products comprising WinTV application, a PC based TV watching, pause, and recoding application; WinTV Extend software product, a PC based Internet video server that streams live TV or other video content to remote devices; Impact video capture board for PC based video conferencing and video capture in industrial applications; MediaMVP-HD, a Linux-based digital media device that link TV sets and PCs; and MediaMVP to watch and listen to PC-based videos, music, and pictures on a TV set through a home network, as well as provides an on-TV-screen display of media directory listings. The company sells its products through retailers, PC manufacturers, and distributors in the Americas, Europe, and Asia. Hauppauge Digital Inc. was founded in 1994 and is headquartered in Hauppauge, New York.",Hauppauge,631-434-1600,NY,1388448000,United States,http://www.hauppauge.com/site/investor/inv_overview.html,86400,91 Cabot Court,631-434-3198,Computer Hardware
t-3,HAUP,-999234.0,10122300,824637,,-1955994,,-1800398,2650602,1486640,-1988599,-1988599,,,,,,-155596,5587632,7576231,4100992,32605,,-1800398,-1800398,18399765.0,22196097.0,866233.0,213107.0,23062330.0,108828.0,492673.0,-10487112.0,-7155248.0,696547.0,2254689.0,22196097.0,580958.0,-4749700.0,177262.0,20323054.0,4270127.0,12055389.0,6661809.0,1865467.0,265359,-619,-366619,-877370,-3813,-872938,218259,-2441069,3582770,-331240,-619,-1873043.0,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.0321,1630506454,0.0,0.0321,0.0321,0.0321,14019,0.0321,0.0,0.0,0,0,finmb_343743,Other OTC,Hauppauge Digital Inc.,USD,17445,22871,0.0121,0.605,0.02 - 0.19,-0.1579,-0.83105266,0.02,0.19,PREPRE,us_market,HAUPPAUGE DIGITAL INC,0,False,False,4,0.0,0.0321 - 0.0321,-0.576,-0.295,0.046,-0.013900001,-0.3021739,0.061594203,-0.029494204,-0.47884706,324925,-0.10881356,15,America/New_York,EDT,-14400000,-0.19,,,0.19,0.02,0.046,0.0616,17.45k,22.87k,10.12M,,,,,76.5k,2.63,0.82%,0.76%,77.04k,,,,,,0.00%,,,2:1,"Mar 26, 2000","Sep 29, 2013","Mar 30, 2014",-24.32%,-19.17%,-14.54%,,23.97M,2.37,-44.00%,12.35M,-4.11M,-5.83M,-0.5760,,1.46M,0.14,,,0.79,-0.29,-1.62M,-268.45k,Value,11788,Technology,99,"Hauppauge Digital Inc. designs, develops, manufactures, and markets various consumer electronic hardware and software products that link TV and other video delivery technologies to personal computers and mobile devices. The company offers TV receivers and tuners, including Broadway that connects to a TV signal and then transmits that TV signal through a Wi-Fi network or the Internet; digital TV receivers and hybrid analog/digital TV receivers, which enable a PC user to watch digital television in a resizable window on a PC or laptop screen; PCTV systems TV tuner products that allow users to view television programming on their computers; and analog TV tuners. It also provides video recorder products, such as USB-Live2, a standard definition video recorder used to record video tapes and other types of video into a PC; HD PVR 2, a kit for gamers to record high definition videos; HD PVR, a high-definition video recorder for making compressed video recordings, as well as to record old home video tapes into an AVCHD format; and Colossus to record high definition video from a cable TV or satellite set top box. In addition, the company offers other software products comprising WinTV application, a PC based TV watching, pause, and recoding application; WinTV Extend software product, a PC based Internet video server that streams live TV or other video content to remote devices; Impact video capture board for PC based video conferencing and video capture in industrial applications; MediaMVP-HD, a Linux-based digital media device that link TV sets and PCs; and MediaMVP to watch and listen to PC-based videos, music, and pictures on a TV set through a home network, as well as provides an on-TV-screen display of media directory listings. The company sells its products through retailers, PC manufacturers, and distributors in the Americas, Europe, and Asia. Hauppauge Digital Inc. was founded in 1994 and is headquartered in Hauppauge, New York.",Hauppauge,631-434-1600,NY,1388448000,United States,http://www.hauppauge.com/site/investor/inv_overview.html,86400,91 Cabot Court,631-434-3198,Computer Hardware
