Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToAccountReceivables,changeToNetincome,issuanceOfStock,WC,language,region,quoteType,triggerable,quoteSourceName,exchange,currency,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,marketState,market,shortName,exchangeDataDelayedBy,esgPopulated,tradeable,priceHint,regularMarketChangePercent,regularMarketDayRange,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,EWLU,-382473,184556000,,,-297640,,-297640,412709,197838,-298805,-298805,,-3855,,,,0,435362,734167,237524,1165,,-297640,-297640,26316572,1605074,-382473,515448,1222601,184556,-25051848,-1831753,15410,6034,1023849,61418,-1831753,944637,262554,75388,225148,143271,92109,-7610.0,120386.0,120386.0,91954.0,-3472.0,-123858.0,68175.0,-66616.0,-130.0,88009.0,,-761295,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.175,1628084783,-0.07,0.185,0.185,0.175,10674,0.245,0.0,0.0,0,0,finmb_130533923,Other OTC,"Merion, Inc.",USD,2924,221,0.074999996,0.74999994,0.1 - 11.880011,-11.70501,-0.98526937,0.1,11.880011,1593169140,1593169140,1593169140,REGULAR,us_market,MERION INC,0,False,False,4,-28.5714,0.175 - 0.185,-0.008,-0.002,1.2372007,-1.0622008,-0.8585517,3.028302,-2.853302,-0.94221187,32297300,-87.49999,15,America/New_York,EDT,-14400000,-0.52,,,11.88,0.1,1.2372,3.0283,2.92k,221,184.56M,,91.19M,50.75%,0.00%,,,,,,,,,,,0.00%,,,1:3,"Aug 04, 2021","Dec 30, 2020","Mar 30, 2021",-188.42%,-193.10%,-72.80%,,808.41k,0.00,559.80%,-15.31k,-1.5M,-1.52M,-0.0080,,6.03k,0,997.52k,,0.26,-0.00,-927.36k,-1.35M,Value,91791,Consumer Defensive,8,"Merion, Inc. provides health and nutritional supplements, and personal care products in the People's Republic of China and the United States. The company offers Noir Naturel, a gentle formula for grey coverage from the first application into hair; natural aphrodisiac supplements comprises Viwooba (1-3) for men; Lady-S, a female dietary supplement that assists on weight loss; Gold King, a nutritional supplement that provides antioxidant support and liver health; New Power, a nutritional supplement, which supports heart health; Taibao, a nutritional supplement that enhances physical performance and energy metabolism; and ReMage Power, a nutritional supplement that provides anti-aging Nicotinamide adenine dinucleotide support, as well as promotes energy and cell metabolis. It sells its products through dailynu.com and merionus.com websites, as well as to wholesale distributors through phone and electronic communication. The company was formerly known as E-World USA Holding, Inc. and changed its name to Merion, Inc. in June 2017. Merion, Inc. was founded in 2007 and is headquartered in West Covina, California.",West Covina,626 331 7570,CA,1609372800,United States,http://www.merionus.com,86400,100 North Barranca Street,Packaged Foods,Suite 1000
t-1,EWLU,-168767,184556000,,,-316028,,-316828,358302,25203,-418898,-418898,,-29378,,,,800,302224,721122,277021,102870,,-316828,-316828,26316572,1552542,-168767,503448,1383775,184556,-24754208,-1915687,15410,9506,911551,73159,-1915687,1012812,355553,75258,229407,80730,113125,127993.0,-170097.0,129903.0,-24834.0,-59685.0,-189588.0,67562.0,12877.0,-59559.0,3201.0,300000.0,-555998,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.175,1628084783,-0.07,0.185,0.185,0.175,10674,0.245,0.0,0.0,0,0,finmb_130533923,Other OTC,"Merion, Inc.",USD,2924,221,0.074999996,0.74999994,0.1 - 11.880011,-11.70501,-0.98526937,0.1,11.880011,1593169140,1593169140,1593169140,REGULAR,us_market,MERION INC,0,False,False,4,-28.5714,0.175 - 0.185,-0.008,-0.002,1.2372007,-1.0622008,-0.8585517,3.028302,-2.853302,-0.94221187,32297300,-87.49999,15,America/New_York,EDT,-14400000,-0.52,,,11.88,0.1,1.2372,3.0283,2.92k,221,184.56M,,91.19M,50.75%,0.00%,,,,,,,,,,,0.00%,,,1:3,"Aug 04, 2021","Dec 30, 2020","Mar 30, 2021",-188.42%,-193.10%,-72.80%,,808.41k,0.00,559.80%,-15.31k,-1.5M,-1.52M,-0.0080,,6.03k,0,997.52k,,0.26,-0.00,-927.36k,-1.35M,Value,91791,Consumer Defensive,8,"Merion, Inc. provides health and nutritional supplements, and personal care products in the People's Republic of China and the United States. The company offers Noir Naturel, a gentle formula for grey coverage from the first application into hair; natural aphrodisiac supplements comprises Viwooba (1-3) for men; Lady-S, a female dietary supplement that assists on weight loss; Gold King, a nutritional supplement that provides antioxidant support and liver health; New Power, a nutritional supplement, which supports heart health; Taibao, a nutritional supplement that enhances physical performance and energy metabolism; and ReMage Power, a nutritional supplement that provides anti-aging Nicotinamide adenine dinucleotide support, as well as promotes energy and cell metabolis. It sells its products through dailynu.com and merionus.com websites, as well as to wholesale distributors through phone and electronic communication. The company was formerly known as E-World USA Holding, Inc. and changed its name to Merion, Inc. in June 2017. Merion, Inc. was founded in 2007 and is headquartered in West Covina, California.",West Covina,626 331 7570,CA,1609372800,United States,http://www.merionus.com,86400,100 North Barranca Street,Packaged Foods,Suite 1000
t-2,EWLU,-5677067,184556000,,,-442621,,-442621,310926,-14959,-408887,-408887,,-41905,,,,0,41697,450584,56656,-33734,,-442621,-442621,20582983,7216033,-5677067,503729,1538966,178816,-24437380,-2001486,15410,69191,3795710,1891022,-2001486,1080373,443183,14843,2954236,142965,1182684,-154720.0,-81353.0,543647.0,-62799.0,58096.0,-485551.0,66958.0,7949.0,13766.0,85916.0,625000.0,-3352527,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.175,1628084783,-0.07,0.185,0.185,0.175,10674,0.245,0.0,0.0,0,0,finmb_130533923,Other OTC,"Merion, Inc.",USD,2924,221,0.074999996,0.74999994,0.1 - 11.880011,-11.70501,-0.98526937,0.1,11.880011,1593169140,1593169140,1593169140,REGULAR,us_market,MERION INC,0,False,False,4,-28.5714,0.175 - 0.185,-0.008,-0.002,1.2372007,-1.0622008,-0.8585517,3.028302,-2.853302,-0.94221187,32297300,-87.49999,15,America/New_York,EDT,-14400000,-0.52,,,11.88,0.1,1.2372,3.0283,2.92k,221,184.56M,,91.19M,50.75%,0.00%,,,,,,,,,,,0.00%,,,1:3,"Aug 04, 2021","Dec 30, 2020","Mar 30, 2021",-188.42%,-193.10%,-72.80%,,808.41k,0.00,559.80%,-15.31k,-1.5M,-1.52M,-0.0080,,6.03k,0,997.52k,,0.26,-0.00,-927.36k,-1.35M,Value,91791,Consumer Defensive,8,"Merion, Inc. provides health and nutritional supplements, and personal care products in the People's Republic of China and the United States. The company offers Noir Naturel, a gentle formula for grey coverage from the first application into hair; natural aphrodisiac supplements comprises Viwooba (1-3) for men; Lady-S, a female dietary supplement that assists on weight loss; Gold King, a nutritional supplement that provides antioxidant support and liver health; New Power, a nutritional supplement, which supports heart health; Taibao, a nutritional supplement that enhances physical performance and energy metabolism; and ReMage Power, a nutritional supplement that provides anti-aging Nicotinamide adenine dinucleotide support, as well as promotes energy and cell metabolis. It sells its products through dailynu.com and merionus.com websites, as well as to wholesale distributors through phone and electronic communication. The company was formerly known as E-World USA Holding, Inc. and changed its name to Merion, Inc. in June 2017. Merion, Inc. was founded in 2007 and is headquartered in West Covina, California.",West Covina,626 331 7570,CA,1609372800,United States,http://www.merionus.com,86400,100 North Barranca Street,Packaged Foods,Suite 1000
t-3,EWLU,-5942448,184556000,,,-466119,,-466119,326930,-43856,-434436,-434436,,-43293,,,,0,29124,463560,72980,-31683,,-466119,-466119,19334233,7477459,-5942448,503729,1535011,177566,-23994759,-1459488,15410,11095,4147279,2116374,-1459488,1147330,372271,31523,2810237,150914,1337403,386175.0,129603.0,129603.0,-200690.0,1239.0,-128364.0,66357.0,19117.0,-6085.0,72881.0,625000.0,-3775008,en-US,US,EQUITY,False,Delayed Quote,PNK,USD,0.175,1628084783,-0.07,0.185,0.185,0.175,10674,0.245,0.0,0.0,0,0,finmb_130533923,Other OTC,"Merion, Inc.",USD,2924,221,0.074999996,0.74999994,0.1 - 11.880011,-11.70501,-0.98526937,0.1,11.880011,1593169140,1593169140,1593169140,REGULAR,us_market,MERION INC,0,False,False,4,-28.5714,0.175 - 0.185,-0.008,-0.002,1.2372007,-1.0622008,-0.8585517,3.028302,-2.853302,-0.94221187,32297300,-87.49999,15,America/New_York,EDT,-14400000,-0.52,,,11.88,0.1,1.2372,3.0283,2.92k,221,184.56M,,91.19M,50.75%,0.00%,,,,,,,,,,,0.00%,,,1:3,"Aug 04, 2021","Dec 30, 2020","Mar 30, 2021",-188.42%,-193.10%,-72.80%,,808.41k,0.00,559.80%,-15.31k,-1.5M,-1.52M,-0.0080,,6.03k,0,997.52k,,0.26,-0.00,-927.36k,-1.35M,Value,91791,Consumer Defensive,8,"Merion, Inc. provides health and nutritional supplements, and personal care products in the People's Republic of China and the United States. The company offers Noir Naturel, a gentle formula for grey coverage from the first application into hair; natural aphrodisiac supplements comprises Viwooba (1-3) for men; Lady-S, a female dietary supplement that assists on weight loss; Gold King, a nutritional supplement that provides antioxidant support and liver health; New Power, a nutritional supplement, which supports heart health; Taibao, a nutritional supplement that enhances physical performance and energy metabolism; and ReMage Power, a nutritional supplement that provides anti-aging Nicotinamide adenine dinucleotide support, as well as promotes energy and cell metabolis. It sells its products through dailynu.com and merionus.com websites, as well as to wholesale distributors through phone and electronic communication. The company was formerly known as E-World USA Holding, Inc. and changed its name to Merion, Inc. in June 2017. Merion, Inc. was founded in 2007 and is headquartered in West Covina, California.",West Covina,626 331 7570,CA,1609372800,United States,http://www.merionus.com,86400,100 North Barranca Street,Packaged Foods,Suite 1000
