Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,currency,market,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,shortName,exchange,marketState,twoHundredDayAverageChangePercent,exchangeDataDelayedBy,esgPopulated,tradeable,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,epsTrailingTwelveMonths,priceHint,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,country,website,maxAge,address1,industry,address2
t0,JNNDF,37771000000.0,846166016,,,-19680000000,2277000000,-19770000000,8965000000,246000000,-8733000000,-8733000000,,-329000000,,,,285000000,69152000000,77885000000,68906000000,-10947000000,,-19965000000,-19770000000,1230000000.0,101996000000.0,183170000000.0,39551000000.0,15947000000.0,224998000000.0,202757000000.0,4386000000.0,-275400000000.0,20129000000.0,550000000.0,10198000000.0,8407000000.0,55347000000.0,89361000000.0,405000000.0,10198000000.0,68474000000.0,146304000000.0,33000000.0,358000000.0,46466000000.0,73680000000.0,39747000000.0,50315000000.0,-10317000000,-1357000000,-249000000,19076000000,-2550000000,24234000000,1475000000,1113000000,-17358000000,2923000000,-399000000,1982000000,-1840000000,12214000000,-978000000,56943000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.31025,1629486295,0.0,0.31025,0.31025,0.31025,3030,JAPAN DISPLAY INC,PNK,PRE,-0.20074481,0,False,False,0.0,0.31025 - 0.31025,0.31025,0.0,0.0,0,0,finmb_139908804,Other OTC,Japan Display Inc.,JPY,1254,0,0.010250002,0.03416667,0.3 - 0.5,-0.18974999,-0.37949997,0.3,0.5,-0.162,4,16.16,0.3164,-0.0061499774,-0.01943735,0.3881739,-0.077923894,262523024,0.01919864,15,America/New_York,EDT,-14400000,0.74,,,0.5,0.3,0.3164,0.3882,1.25k,,846.17M,,547.73M,32.88%,27.64%,,,,,,,,,,,0.00%,,,,,"Mar 30, 2021","Mar 30, 2021",-12.49%,-8.93%,-6.20%,-89.59%,341.69B,143.46,-40.50%,2.97B,-15.79B,-42.7B,-0.1620,,55.71B,22.76,95.1B,227.37,1.64,16.16,-23.12B,-89.57B,Value,105-0003,Technology,"Japan Display Inc. designs, develops, produces, and sells small-and medium-sized display devices and related products in Japan and internationally. The company offers various LCD modules for mobile applications, such as smartphone, tablet, and notebook PC devices; wearable applications, including sports watches, healthcare equipment, and action cameras; automotive applications, such as car navigation, instrument panel, and rear seat monitor; devices used for display and diagnosis in medical field comprising mammography, PACS, surgical monitor, ultrasonography, X-ray sensitivity sensor, etc.; IoT products and applications, including outdoor sports gears, medical and healthcare devices, remote controllers, and portable devices; and industrial applications. It also provides landscape IPS LCD modules for single-lens reflex and high-end compact digital cameras. The company was incorporated in 2002 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6732 8100,Japan,http://www.j-display.com,86400,Landic 2nd Building,Consumer Electronics,"3-7-1, Nishi-shinbashi Minato-ku"
t-1,JNNDF,26636000000.0,846166016,,,13447000000,2472000000,13360000000,7994000000,-754000000,-8761000000,-8761000000,,-347000000,,,,-32000000,72747000000,81508000000,73501000000,22208000000,,13479000000,13360000000,1624000000.0,92301000000.0,199781000000.0,34434000000.0,33790000000.0,236687000000.0,193062000000.0,2305000000.0,-255624000000.0,21876000000.0,6174000000.0,4695000000.0,1000000.0,54220000000.0,104225000000.0,,4695000000.0,76217000000.0,144166000000.0,8505000000.0,,46969000000.0,73680000000.0,40672000000.0,46941000000.0,0,-1357000000,-249000000,19076000000,-2550000000,24234000000,1475000000,1113000000,-17358000000,2923000000,-399000000,1982000000,-1840000000,12214000000,-978000000,39941000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.31025,1629486295,0.0,0.31025,0.31025,0.31025,3030,JAPAN DISPLAY INC,PNK,PRE,-0.20074481,0,False,False,0.0,0.31025 - 0.31025,0.31025,0.0,0.0,0,0,finmb_139908804,Other OTC,Japan Display Inc.,JPY,1254,0,0.010250002,0.03416667,0.3 - 0.5,-0.18974999,-0.37949997,0.3,0.5,-0.162,4,16.16,0.3164,-0.0061499774,-0.01943735,0.3881739,-0.077923894,262523024,0.01919864,15,America/New_York,EDT,-14400000,0.74,,,0.5,0.3,0.3164,0.3882,1.25k,,846.17M,,547.73M,32.88%,27.64%,,,,,,,,,,,0.00%,,,,,"Mar 30, 2021","Mar 30, 2021",-12.49%,-8.93%,-6.20%,-89.59%,341.69B,143.46,-40.50%,2.97B,-15.79B,-42.7B,-0.1620,,55.71B,22.76,95.1B,227.37,1.64,16.16,-23.12B,-89.57B,Value,105-0003,Technology,"Japan Display Inc. designs, develops, produces, and sells small-and medium-sized display devices and related products in Japan and internationally. The company offers various LCD modules for mobile applications, such as smartphone, tablet, and notebook PC devices; wearable applications, including sports watches, healthcare equipment, and action cameras; automotive applications, such as car navigation, instrument panel, and rear seat monitor; devices used for display and diagnosis in medical field comprising mammography, PACS, surgical monitor, ultrasonography, X-ray sensitivity sensor, etc.; IoT products and applications, including outdoor sports gears, medical and healthcare devices, remote controllers, and portable devices; and industrial applications. It also provides landscape IPS LCD modules for single-lens reflex and high-end compact digital cameras. The company was incorporated in 2002 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6732 8100,Japan,http://www.j-display.com,86400,Landic 2nd Building,Consumer Electronics,"3-7-1, Nishi-shinbashi Minato-ku"
t-2,JNNDF,12739000000.0,846166016,,,-19485000000,2355000000,-20000000000,7484000000,4611000000,-3259000000,-3259000000,,-342000000,,,,390000000,111796000000,115055000000,107185000000,-16226000000,,-19875000000,-20000000000,1454000000.0,92301000000.0,292317000000.0,20730000000.0,105642000000.0,315402000000.0,193062000000.0,5847000000.0,-268985000000.0,21846000000.0,6537000000.0,4352000000.0,1000000.0,49782000000.0,196791000000.0,,4352000000.0,126692000000.0,172113000000.0,8605000000.0,,75011000000.0,73680000000.0,41473000000.0,66546000000.0,0,-1357000000,-249000000,19076000000,-2550000000,24234000000,1475000000,1113000000,-17358000000,2923000000,-399000000,1982000000,-1840000000,12214000000,-978000000,-24678000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.31025,1629486295,0.0,0.31025,0.31025,0.31025,3030,JAPAN DISPLAY INC,PNK,PRE,-0.20074481,0,False,False,0.0,0.31025 - 0.31025,0.31025,0.0,0.0,0,0,finmb_139908804,Other OTC,Japan Display Inc.,JPY,1254,0,0.010250002,0.03416667,0.3 - 0.5,-0.18974999,-0.37949997,0.3,0.5,-0.162,4,16.16,0.3164,-0.0061499774,-0.01943735,0.3881739,-0.077923894,262523024,0.01919864,15,America/New_York,EDT,-14400000,0.74,,,0.5,0.3,0.3164,0.3882,1.25k,,846.17M,,547.73M,32.88%,27.64%,,,,,,,,,,,0.00%,,,,,"Mar 30, 2021","Mar 30, 2021",-12.49%,-8.93%,-6.20%,-89.59%,341.69B,143.46,-40.50%,2.97B,-15.79B,-42.7B,-0.1620,,55.71B,22.76,95.1B,227.37,1.64,16.16,-23.12B,-89.57B,Value,105-0003,Technology,"Japan Display Inc. designs, develops, produces, and sells small-and medium-sized display devices and related products in Japan and internationally. The company offers various LCD modules for mobile applications, such as smartphone, tablet, and notebook PC devices; wearable applications, including sports watches, healthcare equipment, and action cameras; automotive applications, such as car navigation, instrument panel, and rear seat monitor; devices used for display and diagnosis in medical field comprising mammography, PACS, surgical monitor, ultrasonography, X-ray sensitivity sensor, etc.; IoT products and applications, including outdoor sports gears, medical and healthcare devices, remote controllers, and portable devices; and industrial applications. It also provides landscape IPS LCD modules for single-lens reflex and high-end compact digital cameras. The company was incorporated in 2002 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6732 8100,Japan,http://www.j-display.com,86400,Landic 2nd Building,Consumer Electronics,"3-7-1, Nishi-shinbashi Minato-ku"
t-3,JNNDF,26427000000.0,846166016,,,-15999000000,2227000000,-16286000000,8044000000,1038000000,-7580000000,-7580000000,,-333000000,,,,279000000,87999000000,95579000000,86961000000,-8419000000,,-16278000000,-16286000000,1570000000.0,307348000000.0,293639000000.0,34897000000.0,114394000000.0,330763000000.0,190562000000.0,7361000000.0,-466519000000.0,22266000000.0,6900000000.0,3506000000.0,1000000.0,45234000000.0,217693000000.0,,3506000000.0,140000000000.0,173728000000.0,8564000000.0,,74058000000.0,53680000000.0,47075000000.0,60025000000.0,0,-1357000000,-249000000,19076000000,-2550000000,24234000000,1475000000,1113000000,-17358000000,2923000000,-399000000,1982000000,-1840000000,12214000000,-978000000,-43965000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,us_market,0.31025,1629486295,0.0,0.31025,0.31025,0.31025,3030,JAPAN DISPLAY INC,PNK,PRE,-0.20074481,0,False,False,0.0,0.31025 - 0.31025,0.31025,0.0,0.0,0,0,finmb_139908804,Other OTC,Japan Display Inc.,JPY,1254,0,0.010250002,0.03416667,0.3 - 0.5,-0.18974999,-0.37949997,0.3,0.5,-0.162,4,16.16,0.3164,-0.0061499774,-0.01943735,0.3881739,-0.077923894,262523024,0.01919864,15,America/New_York,EDT,-14400000,0.74,,,0.5,0.3,0.3164,0.3882,1.25k,,846.17M,,547.73M,32.88%,27.64%,,,,,,,,,,,0.00%,,,,,"Mar 30, 2021","Mar 30, 2021",-12.49%,-8.93%,-6.20%,-89.59%,341.69B,143.46,-40.50%,2.97B,-15.79B,-42.7B,-0.1620,,55.71B,22.76,95.1B,227.37,1.64,16.16,-23.12B,-89.57B,Value,105-0003,Technology,"Japan Display Inc. designs, develops, produces, and sells small-and medium-sized display devices and related products in Japan and internationally. The company offers various LCD modules for mobile applications, such as smartphone, tablet, and notebook PC devices; wearable applications, including sports watches, healthcare equipment, and action cameras; automotive applications, such as car navigation, instrument panel, and rear seat monitor; devices used for display and diagnosis in medical field comprising mammography, PACS, surgical monitor, ultrasonography, X-ray sensitivity sensor, etc.; IoT products and applications, including outdoor sports gears, medical and healthcare devices, remote controllers, and portable devices; and industrial applications. It also provides landscape IPS LCD modules for single-lens reflex and high-end compact digital cameras. The company was incorporated in 2002 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6732 8100,Japan,http://www.j-display.com,86400,Landic 2nd Building,Consumer Electronics,"3-7-1, Nishi-shinbashi Minato-ku"
