Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,issuanceOfStock,changeToInventory,changeToAccountReceivables,WC,language,region,quoteType,triggerable,quoteSourceName,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceHint,regularMarketChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,currency,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchange,shortName,exchangeDataDelayedBy,market,marketState,epsTrailingTwelveMonths,twoHundredDayAverageChangePercent,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,fax,industry,address2
t0,GAZ.DE,14624337000000.0,11822499840,5836000000,,573486000000,582317000000,447263000000,237208000000,1479006000000,542134000000,542134000000,486158000000,-16742000000,,,,107872000000,2285161000000,1743027000000,806155000000,31352000000,,465614000000,445206000000,79826000000.0,8613267000000.0,14825371000000.0,39553000000.0,24020955000000.0,325194000000.0,355104000000.0,14304146000000.0,1523767000000.0,121208000000.0,196031000000.0,1460735000000.0,1271783000000.0,2513817000000.0,519429000000.0,196362000000.0,16345192000000.0,4083210000000.0,1930784000000.0,258351000000.0,1400227000000.0,4361311000000.0,766982000000.0,1448831000000.0,-35491000000.0,0.0,-495418000000.0,115017000000.0,91561000000.0,-63086000000.0,236864000000.0,-2275000000.0,642996000000.0,207670000000.0,-13677000000.0,-3019000000.0,-20437000000.0,51149000000.0,-448469000000.0,,,,1569393000000.0,en-US,US,EQUITY,False,Delayed Quote,409367,3.943,1.2237741,3.222 - 7.195,-0.03000021,-0.0041695912,3.222,7.195,12.55,10.5991125,1.7852062,1253.996,6.6093054,0.5556946,0.084077604,5.778465,1.3865352,85271379968,2,1.9203378,0.0057137343,15,Europe/Berlin,CEST,7200000,7.055 - 7.195,7.03,7.18,7.185,6000,3121,finmb_5828266,XETRA,Public Joint Stock Company Gazprom,RUB,515957,EUR,False,False,7.165,1630510555,0.13499975,7.055,7.195,7.055,769506,GER,GAZPROM PUBLIC JOINT STOCK COMP,0,de_market,POSTPOST,0.676,0.2399487,0.33,,,7.2,3.22,6.61,5.78,515.96k,409.37k,11.82B,,5.87B,0.00%,4.77%,,,,,,0.29,4.66%,12.55,178.52%,6.39,51.51%,,"Jul 14, 2021",2:1,"Apr 26, 2011","Dec 31, 2020","Mar 31, 2021",10.18%,13.24%,2.44%,4.89%,6.87T,580.83,31.30%,3.9T,1.69T,695.29B,0.68,,1.56T,132.03,5.22T,33.90,1.62,1254.00,1.97T,-202.4B,Value,117997,Energy,477600,8,5,"Public Joint Stock Company Gazprom, an integrated energy company, engages in the geological exploration, production, processing, storage, transportation, and sale of gas, gas condensates, and oil in Russia and internationally. The company operates through Production of Gas, Transportation of Gas, Distribution of Gas, Gas Storage, Production of Crude Oil and Gas Condensate, Refining, and Electric and Heat Energy Generation and Sales segments. It also produces coalbed methane; and owns Unified Gas Supply System, a gas transmission system totaling approximately 175.2 kilometers that comprises 254 compressor stations with a total capacity of 46.8 megawatts in Russia. In addition, the company operates underground gas storage facilities; operates oil refining and petrochemical complexes; generates and sells electric and heat energy; produces crude oil and gas condensate; and produces other goods, as well as provides other works and rendering of other services. Further, it offers oil, gas condensate, and other hydrocarbons; and sells refined products. Public Joint Stock Company Gazprom was founded in 1993 and is headquartered in Moscow, Russia.",Moscow,7 495 719 3001,8,1625097600,10,Russia,http://www.gazprom.com,86400,10,16 Nametkina Street,7 495 719 8333,Oil & Gas Integrated,GSP-7
t-1,GAZ.DE,13679683000000.0,11822499840,3689000000,,460492000000,566789000000,353719000000,200648000000,1181684000000,350193000000,350193000000,404836000000,-24056000000,,,,95878000000,2020341000000,1670148000000,838657000000,110299000000,,364614000000,352212000000,438406000000.0,8547453000000.0,14237943000000.0,1084107000000.0,23352185000000.0,325194000000.0,365517000000.0,12752805000000.0,1494921000000.0,119854000000.0,1159944000000.0,1330793000000.0,1034919000000.0,2626964000000.0,573948000000.0,1160275000000.0,15940042000000.0,3774289000000.0,1748801000000.0,15102000000.0,1357204000000.0,4214080000000.0,971789000000.0,509013000000.0,80139000000.0,-15507000000.0,-381947000000.0,80887000000.0,260072000000.0,462560000000.0,536179000000.0,-12480000000.0,670534000000.0,222318000000.0,-36439000000.0,-3840000000.0,-14443000000.0,-35691000000.0,-468756000000.0,197468000000.0,-28141000000.0,-288724000000.0,1147325000000.0,en-US,US,EQUITY,False,Delayed Quote,409367,3.943,1.2237741,3.222 - 7.195,-0.03000021,-0.0041695912,3.222,7.195,12.55,10.5991125,1.7852062,1253.996,6.6093054,0.5556946,0.084077604,5.778465,1.3865352,85271379968,2,1.9203378,0.0057137343,15,Europe/Berlin,CEST,7200000,7.055 - 7.195,7.03,7.18,7.185,6000,3121,finmb_5828266,XETRA,Public Joint Stock Company Gazprom,RUB,515957,EUR,False,False,7.165,1630510555,0.13499975,7.055,7.195,7.055,769506,GER,GAZPROM PUBLIC JOINT STOCK COMP,0,de_market,POSTPOST,0.676,0.2399487,0.33,,,7.2,3.22,6.61,5.78,515.96k,409.37k,11.82B,,5.87B,0.00%,4.77%,,,,,,0.29,4.66%,12.55,178.52%,6.39,51.51%,,"Jul 14, 2021",2:1,"Apr 26, 2011","Dec 31, 2020","Mar 31, 2021",10.18%,13.24%,2.44%,4.89%,6.87T,580.83,31.30%,3.9T,1.69T,695.29B,0.68,,1.56T,132.03,5.22T,33.90,1.62,1254.00,1.97T,-202.4B,Value,117997,Energy,477600,8,5,"Public Joint Stock Company Gazprom, an integrated energy company, engages in the geological exploration, production, processing, storage, transportation, and sale of gas, gas condensates, and oil in Russia and internationally. The company operates through Production of Gas, Transportation of Gas, Distribution of Gas, Gas Storage, Production of Crude Oil and Gas Condensate, Refining, and Electric and Heat Energy Generation and Sales segments. It also produces coalbed methane; and owns Unified Gas Supply System, a gas transmission system totaling approximately 175.2 kilometers that comprises 254 compressor stations with a total capacity of 46.8 megawatts in Russia. In addition, the company operates underground gas storage facilities; operates oil refining and petrochemical complexes; generates and sells electric and heat energy; produces crude oil and gas condensate; and produces other goods, as well as provides other works and rendering of other services. Further, it offers oil, gas condensate, and other hydrocarbons; and sells refined products. Public Joint Stock Company Gazprom was founded in 1993 and is headquartered in Moscow, Russia.",Moscow,7 495 719 3001,8,1625097600,10,Russia,http://www.gazprom.com,86400,10,16 Nametkina Street,7 495 719 8333,Oil & Gas Integrated,GSP-7
t-2,GAZ.DE,13590869000000.0,11822499840,5085000000,,-310217000000,542788000000,-251297000000,234964000000,904722000000,51962000000,51962000000,414967000000,-15312000000,,,,-62550000000,1398070000000,1346108000000,493348000000,-362179000000,,-247667000000,-251297000000,70300000000.0,8122587000000.0,13794758000000.0,11397000000.0,22460133000000.0,325194000000.0,352423000000.0,13469895000000.0,1353210000000.0,133589000000.0,-331000000.0,1370294000000.0,498740000000.0,2251279000000.0,544168000000.0,,15970531000000.0,3157758000000.0,1757661000000.0,93011000000.0,1148084000000.0,4295577000000.0,1065500000000.0,1280716000000.0,92180000000.0,0.0,-304684000000.0,-73459000000.0,-452897000000.0,113635000000.0,-240096000000.0,28779000000.0,488706000000.0,197744000000.0,17298000000.0,-368595000000.0,-10843000000.0,428624000000.0,-402969000000.0,197468000000.0,-28141000000.0,-288724000000.0,906479000000.0,en-US,US,EQUITY,False,Delayed Quote,409367,3.943,1.2237741,3.222 - 7.195,-0.03000021,-0.0041695912,3.222,7.195,12.55,10.5991125,1.7852062,1253.996,6.6093054,0.5556946,0.084077604,5.778465,1.3865352,85271379968,2,1.9203378,0.0057137343,15,Europe/Berlin,CEST,7200000,7.055 - 7.195,7.03,7.18,7.185,6000,3121,finmb_5828266,XETRA,Public Joint Stock Company Gazprom,RUB,515957,EUR,False,False,7.165,1630510555,0.13499975,7.055,7.195,7.055,769506,GER,GAZPROM PUBLIC JOINT STOCK COMP,0,de_market,POSTPOST,0.676,0.2399487,0.33,,,7.2,3.22,6.61,5.78,515.96k,409.37k,11.82B,,5.87B,0.00%,4.77%,,,,,,0.29,4.66%,12.55,178.52%,6.39,51.51%,,"Jul 14, 2021",2:1,"Apr 26, 2011","Dec 31, 2020","Mar 31, 2021",10.18%,13.24%,2.44%,4.89%,6.87T,580.83,31.30%,3.9T,1.69T,695.29B,0.68,,1.56T,132.03,5.22T,33.90,1.62,1254.00,1.97T,-202.4B,Value,117997,Energy,477600,8,5,"Public Joint Stock Company Gazprom, an integrated energy company, engages in the geological exploration, production, processing, storage, transportation, and sale of gas, gas condensates, and oil in Russia and internationally. The company operates through Production of Gas, Transportation of Gas, Distribution of Gas, Gas Storage, Production of Crude Oil and Gas Condensate, Refining, and Electric and Heat Energy Generation and Sales segments. It also produces coalbed methane; and owns Unified Gas Supply System, a gas transmission system totaling approximately 175.2 kilometers that comprises 254 compressor stations with a total capacity of 46.8 megawatts in Russia. In addition, the company operates underground gas storage facilities; operates oil refining and petrochemical complexes; generates and sells electric and heat energy; produces crude oil and gas condensate; and produces other goods, as well as provides other works and rendering of other services. Further, it offers oil, gas condensate, and other hydrocarbons; and sells refined products. Public Joint Stock Company Gazprom was founded in 1993 and is headquartered in Moscow, Russia.",Moscow,7 495 719 3001,8,1625097600,10,Russia,http://www.gazprom.com,86400,10,16 Nametkina Street,7 495 719 8333,Oil & Gas Integrated,GSP-7
t-3,GAZ.DE,13589713000000.0,11822499840,4360000000,,191914000000,523121000000,149168000000,229458000000,742768000000,-35267000000,-35267000000,346890000000,-17127000000,,,,38372000000,1163316000000,1198583000000,420548000000,227181000000,,153542000000,149168000000,65744000000.0,7749428000000.0,13786452000000.0,6791000000.0,22059001000000.0,325194000000.0,382221000000.0,13461589000000.0,1418262000000.0,130995000000.0,-331000000.0,1260420000000.0,738836000000.0,2367514000000.0,523510000000.0,,15459934000000.0,3511030000000.0,1630878000000.0,445222000000.0,955556000000.0,3755948000000.0,967104000000.0,1445583000000.0,-54800000000.0,0.0,-365964000000.0,202517000000.0,199521000000.0,73267000000.0,-34088000000.0,-37195000000.0,169550000000.0,197327000000.0,20012000000.0,-368595000000.0,-2996000000.0,-250212000000.0,-330802000000.0,197468000000.0,-28141000000.0,-288724000000.0,1143516000000.0,en-US,US,EQUITY,False,Delayed Quote,409367,3.943,1.2237741,3.222 - 7.195,-0.03000021,-0.0041695912,3.222,7.195,12.55,10.5991125,1.7852062,1253.996,6.6093054,0.5556946,0.084077604,5.778465,1.3865352,85271379968,2,1.9203378,0.0057137343,15,Europe/Berlin,CEST,7200000,7.055 - 7.195,7.03,7.18,7.185,6000,3121,finmb_5828266,XETRA,Public Joint Stock Company Gazprom,RUB,515957,EUR,False,False,7.165,1630510555,0.13499975,7.055,7.195,7.055,769506,GER,GAZPROM PUBLIC JOINT STOCK COMP,0,de_market,POSTPOST,0.676,0.2399487,0.33,,,7.2,3.22,6.61,5.78,515.96k,409.37k,11.82B,,5.87B,0.00%,4.77%,,,,,,0.29,4.66%,12.55,178.52%,6.39,51.51%,,"Jul 14, 2021",2:1,"Apr 26, 2011","Dec 31, 2020","Mar 31, 2021",10.18%,13.24%,2.44%,4.89%,6.87T,580.83,31.30%,3.9T,1.69T,695.29B,0.68,,1.56T,132.03,5.22T,33.90,1.62,1254.00,1.97T,-202.4B,Value,117997,Energy,477600,8,5,"Public Joint Stock Company Gazprom, an integrated energy company, engages in the geological exploration, production, processing, storage, transportation, and sale of gas, gas condensates, and oil in Russia and internationally. The company operates through Production of Gas, Transportation of Gas, Distribution of Gas, Gas Storage, Production of Crude Oil and Gas Condensate, Refining, and Electric and Heat Energy Generation and Sales segments. It also produces coalbed methane; and owns Unified Gas Supply System, a gas transmission system totaling approximately 175.2 kilometers that comprises 254 compressor stations with a total capacity of 46.8 megawatts in Russia. In addition, the company operates underground gas storage facilities; operates oil refining and petrochemical complexes; generates and sells electric and heat energy; produces crude oil and gas condensate; and produces other goods, as well as provides other works and rendering of other services. Further, it offers oil, gas condensate, and other hydrocarbons; and sells refined products. Public Joint Stock Company Gazprom was founded in 1993 and is headquartered in Moscow, Russia.",Moscow,7 495 719 3001,8,1625097600,10,Russia,http://www.gazprom.com,86400,10,16 Nametkina Street,7 495 719 8333,Oil & Gas Integrated,GSP-7
