Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeToInventory,changeToAccountReceivables,WC,language,region,quoteType,triggerable,quoteSourceName,currency,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingAnnualDividendYield,priceHint,exchange,epsTrailingTwelveMonths,epsForward,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,exchangeDataDelayedBy,shortName,market,marketState,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,REP.DE,17075000000.0,1521580032,,,1045000000,251000000,648000000,712000000,2882000000,968000000,968000000,698000000,-52000000,,,,392000000,10066000000,9098000000,7184000000,77000000,,653000000,633000000,2009000000.0,16937000000.0,30506000000.0,20551000000.0,956000000.0,51308000000.0,1568000000.0,384000000.0,648000000.0,6304000000.0,1467000000.0,1398000000.0,4575000000.0,4199000000.0,12415000000.0,3638000000.0,4030000000.0,2025000000.0,21198000000.0,14722000000.0,7337000000.0,1488000000.0,4344000000.0,8072000000.0,4307000000.0,7429000000.0,208000000.0,0.0,-220000000.0,-213000000.0,-743000000.0,-546000000.0,340000000.0,-122000000.0,-467000000.0,26000000.0,815000000.0,504000000.0,2000000.0,-118000000.0,-285000000.0,209000000.0,-317000000.0,,,2307000000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,9.533,1630577052,-0.06700039,9.512,9.58,9.512,4750,-0.6979207,9.512 - 9.58,9.6,9.574,9.6,6205,4689,finmb_323502,XETRA,"Repsol, S.A.",EUR,45390,23421,4.441,0.8721524,5.092 - 11.584,-2.0509996,-0.17705454,5.092,11.584,0.6,0.0625,2,GER,-1.424,1.81,13.311,9.483486,0.049513817,0.0052210563,10.3321905,-0.7991905,-0.07734957,14505222144,5.266851,0.7161746,15,Europe/Berlin,CEST,7200000,False,False,0,REPSOL S.A. INH.  EO 1,de_market,REGULAR,1.49,,,11.58,5.09,9.48,10.33,45.39k,23.42k,1.52B,,1.39B,9.15%,28.42%,,,,,,0.6,5.57%,0.60,6.25%,7.08,,,"Jul 05, 2021",2:1,"Dec 18, 2017","Dec 31, 2020","Mar 31, 2021",-7.76%,3.30%,1.07%,-9.48%,27.76B,17.80,-4.70%,7.01B,2.88B,-2.22B,-1.42,,5.69B,3.68,15.82B,76.04,1.19,13.31,3.24B,2B,Value,28045,Energy,23329,2,5,"Repsol, S.A. operates as an integrated energy company worldwide. Its Exploration and Production segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining and petrochemicals; trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; refines and markets hydrocarbons; provides human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and markets chemical products, lubricants, and biofuels. Further, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, technology development, and financing activities; develops nanoparticles and nanofibers for material, energy, and biomedicine applications; provides blockchain technology for retail, energy, and automotive sectors; produces synthetic oil cloths; invests in liquefaction plant project; and offers water treatment technology management services. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",Madrid,34 91 753 81 00,5,1609372800,1622505600,1,Spain,http://www.repsol.com,86400,1,Repsol Campus,Oil & Gas Integrated,"C/ Mendez Ãlvaro, 44"
t-1,REP.DE,16942000000.0,1521580032,,,-459000000,244000000,-711000000,850000000,1838000000,438000000,438000000,-100000000,-356000000,,,,249000000,3499000000,3061000000,1661000000,-897000000,,-708000000,-725000000,1931000000.0,4078000000.0,28763000000.0,20295000000.0,3631000000.0,49302000000.0,1568000000.0,244000000.0,13765000000.0,6121000000.0,1422000000.0,884000000.0,4578000000.0,4321000000.0,10519000000.0,3745000000.0,3394000000.0,1046000000.0,20927000000.0,13584000000.0,6860000000.0,1584000000.0,3856000000.0,9618000000.0,3379000000.0,2471000000.0,-838000000.0,-1510000000.0,-1142000000.0,-117000000.0,-522000000.0,-1063000000.0,993000000.0,-648000000.0,-1173000000.0,12000000.0,1004000000.0,555000000.0,7000000.0,-18000000.0,-207000000.0,1128000000.0,-582000000.0,1525000000.0,985000000.0,3065000000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,9.533,1630577052,-0.06700039,9.512,9.58,9.512,4750,-0.6979207,9.512 - 9.58,9.6,9.574,9.6,6205,4689,finmb_323502,XETRA,"Repsol, S.A.",EUR,45390,23421,4.441,0.8721524,5.092 - 11.584,-2.0509996,-0.17705454,5.092,11.584,0.6,0.0625,2,GER,-1.424,1.81,13.311,9.483486,0.049513817,0.0052210563,10.3321905,-0.7991905,-0.07734957,14505222144,5.266851,0.7161746,15,Europe/Berlin,CEST,7200000,False,False,0,REPSOL S.A. INH.  EO 1,de_market,REGULAR,1.49,,,11.58,5.09,9.48,10.33,45.39k,23.42k,1.52B,,1.39B,9.15%,28.42%,,,,,,0.6,5.57%,0.60,6.25%,7.08,,,"Jul 05, 2021",2:1,"Dec 18, 2017","Dec 31, 2020","Mar 31, 2021",-7.76%,3.30%,1.07%,-9.48%,27.76B,17.80,-4.70%,7.01B,2.88B,-2.22B,-1.42,,5.69B,3.68,15.82B,76.04,1.19,13.31,3.24B,2B,Value,28045,Energy,23329,2,5,"Repsol, S.A. operates as an integrated energy company worldwide. Its Exploration and Production segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining and petrochemicals; trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; refines and markets hydrocarbons; provides human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and markets chemical products, lubricants, and biofuels. Further, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, technology development, and financing activities; develops nanoparticles and nanofibers for material, energy, and biomedicine applications; provides blockchain technology for retail, energy, and automotive sectors; produces synthetic oil cloths; invests in liquefaction plant project; and offers water treatment technology management services. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",Madrid,34 91 753 81 00,5,1609372800,1622505600,1,Spain,http://www.repsol.com,86400,1,Repsol Campus,Oil & Gas Integrated,"C/ Mendez Ãlvaro, 44"
t-2,REP.DE,17928000000.0,1521580032,,,-32000000,245000000,-94000000,700000000,2074000000,111000000,111000000,736000000,-57000000,,,,63000000,8087000000,7976000000,6013000000,-143000000,,-95000000,-94000000,2126000000.0,22415000000.0,29297000000.0,21801000000.0,769000000.0,51343000000.0,1626000000.0,408000000.0,-2578000000.0,6232000000.0,1747000000.0,338000000.0,4722000000.0,4969000000.0,10653000000.0,3834000000.0,4117000000.0,1560000000.0,22271000000.0,13553000000.0,6924000000.0,807000000.0,3943000000.0,8562000000.0,3426000000.0,5767000000.0,322000000.0,0.0,248000000.0,-1332000000.0,-1680000000.0,398000000.0,563000000.0,-316000000.0,-611000000.0,-1000000.0,1117000000.0,527000000.0,5000000.0,-200000000.0,-100000000.0,286000000.0,-360000000.0,1525000000.0,985000000.0,2900000000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,9.533,1630577052,-0.06700039,9.512,9.58,9.512,4750,-0.6979207,9.512 - 9.58,9.6,9.574,9.6,6205,4689,finmb_323502,XETRA,"Repsol, S.A.",EUR,45390,23421,4.441,0.8721524,5.092 - 11.584,-2.0509996,-0.17705454,5.092,11.584,0.6,0.0625,2,GER,-1.424,1.81,13.311,9.483486,0.049513817,0.0052210563,10.3321905,-0.7991905,-0.07734957,14505222144,5.266851,0.7161746,15,Europe/Berlin,CEST,7200000,False,False,0,REPSOL S.A. INH.  EO 1,de_market,REGULAR,1.49,,,11.58,5.09,9.48,10.33,45.39k,23.42k,1.52B,,1.39B,9.15%,28.42%,,,,,,0.6,5.57%,0.60,6.25%,7.08,,,"Jul 05, 2021",2:1,"Dec 18, 2017","Dec 31, 2020","Mar 31, 2021",-7.76%,3.30%,1.07%,-9.48%,27.76B,17.80,-4.70%,7.01B,2.88B,-2.22B,-1.42,,5.69B,3.68,15.82B,76.04,1.19,13.31,3.24B,2B,Value,28045,Energy,23329,2,5,"Repsol, S.A. operates as an integrated energy company worldwide. Its Exploration and Production segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining and petrochemicals; trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; refines and markets hydrocarbons; provides human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and markets chemical products, lubricants, and biofuels. Further, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, technology development, and financing activities; develops nanoparticles and nanofibers for material, energy, and biomedicine applications; provides blockchain technology for retail, energy, and automotive sectors; produces synthetic oil cloths; invests in liquefaction plant project; and offers water treatment technology management services. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",Madrid,34 91 753 81 00,5,1609372800,1622505600,1,Spain,http://www.repsol.com,86400,1,Repsol Campus,Oil & Gas Integrated,"C/ Mendez Ãlvaro, 44"
t-3,REP.DE,18741000000.0,1521580032,,,-2249000000,248000000,-1997000000,818000000,1533000000,-601000000,-601000000,750000000,-65000000,,,,-249000000,6106000000,6707000000,4573000000,-1648000000,,-2000000000,-2030000000,3951000000.0,4218000000.0,30653000000.0,22692000000.0,1062000000.0,53593000000.0,1626000000.0,738000000.0,15862000000.0,6449000000.0,,986000000.0,4858000000.0,5285000000.0,11470000000.0,4083000000.0,4914000000.0,2312000000.0,22971000000.0,14518000000.0,7295000000.0,1227000000.0,3891000000.0,9873000000.0,3246000000.0,4990000000.0,964000000.0,0.0,568000000.0,404000000.0,1285000000.0,340000000.0,1497000000.0,2121000000.0,-611000000.0,-35000000.0,303000000.0,564000000.0,24000000.0,-200000000.0,-5000000.0,1396000000.0,-409000000.0,1525000000.0,985000000.0,3048000000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,9.533,1630577052,-0.06700039,9.512,9.58,9.512,4750,-0.6979207,9.512 - 9.58,9.6,9.574,9.6,6205,4689,finmb_323502,XETRA,"Repsol, S.A.",EUR,45390,23421,4.441,0.8721524,5.092 - 11.584,-2.0509996,-0.17705454,5.092,11.584,0.6,0.0625,2,GER,-1.424,1.81,13.311,9.483486,0.049513817,0.0052210563,10.3321905,-0.7991905,-0.07734957,14505222144,5.266851,0.7161746,15,Europe/Berlin,CEST,7200000,False,False,0,REPSOL S.A. INH.  EO 1,de_market,REGULAR,1.49,,,11.58,5.09,9.48,10.33,45.39k,23.42k,1.52B,,1.39B,9.15%,28.42%,,,,,,0.6,5.57%,0.60,6.25%,7.08,,,"Jul 05, 2021",2:1,"Dec 18, 2017","Dec 31, 2020","Mar 31, 2021",-7.76%,3.30%,1.07%,-9.48%,27.76B,17.80,-4.70%,7.01B,2.88B,-2.22B,-1.42,,5.69B,3.68,15.82B,76.04,1.19,13.31,3.24B,2B,Value,28045,Energy,23329,2,5,"Repsol, S.A. operates as an integrated energy company worldwide. Its Exploration and Production segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining and petrochemicals; trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; refines and markets hydrocarbons; provides human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and markets chemical products, lubricants, and biofuels. Further, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, technology development, and financing activities; develops nanoparticles and nanofibers for material, energy, and biomedicine applications; provides blockchain technology for retail, energy, and automotive sectors; produces synthetic oil cloths; invests in liquefaction plant project; and offers water treatment technology management services. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",Madrid,34 91 753 81 00,5,1609372800,1622505600,1,Spain,http://www.repsol.com,86400,1,Repsol Campus,Oil & Gas Integrated,"C/ Mendez Ãlvaro, 44"
