Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,totalAssets,commonStock,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,deferredLongTermLiab,otherCurrentLiab,otherCurrentAssets,shortLongTermDebt,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,currency,exchange,marketCap,gmtOffSetMilliseconds,esgPopulated,tradeable,marketState,priceHint,regularMarketChangePercent,regularMarketDayRange,market,exchangeDataDelayedBy,shortName,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry
t0,PEP.DE,-23018000000.0,1381629952,,,3014000000,99000000,2358000000,7049000000,10340000000,3292000000,3292000000,-1000000,-194000000,,,,642000000,19217000000,15925000000,8877000000,-278000000,,2372000000,2358000000,19424000000.0,3863000000.0,76987000000.0,15299000000.0,92385000000.0,23000000.0,64605000000.0,15330000000.0,18893000000.0,-53192000000.0,8078000000.0,5449000000.0,23623000000.0,4370000000.0,-14859000000.0,21619000000.0,21597000000.0,2774000000.0,328000000.0,9722000000.0,38034000000.0,5006000000.0,19359000000.0,,,,,530000000,792000000,-210000000,-1660000000,-3056000000,170000000,38000000,-185000000,-2000000,22000000,3059000000,653000000,1000000,-1413000000,-413000000,-759000000,-19000000,-31000000,-834000000,-2026000000.0,en-US,US,EQUITY,False,Delayed Quote,132.6,1630577846,-0.07998657,132.0,132.9,132.0,1588,EUR,GER,180617117696,7200000,False,False,REGULAR,2,-0.06028533,132.0 - 132.9,de_market,0,"PEPSICO INC.  DL-,0166",132.68,132.6,132.76,330,400,finmb_32854,XETRA,"PepsiCo, Inc.",USD,1651,1136,26.740005,0.2525978,105.86 - 137.16,-4.5599976,-0.033245824,105.86,137.16,1618489800,1632918600,1633350600,4.09,29.598215,0.03082605,4.48,10.092,132.46172,0.1382904,0.0010440028,122.12493,10.475075,0.08577343,13.139121,15,Europe/Berlin,CEST,0.61,,,137.16,105.86,132.46,122.12,1.65k,1.14k,1.38B,,1.38B,0.14%,73.24%,,,,,,3.63,2.77%,4.09,3.08%,2.88,69.97%,,"Sep 02, 2021",,,"Dec 26, 2020","Jun 12, 2021",11.01%,15.68%,8.03%,59.04%,74.58B,54.01,20.50%,38.64B,13.7B,8.21B,4.48,43.30%,5.78B,4.18,42.3B,274.70,0.91,10.09,11.49B,5.65B,Value,10577,Consumer Defensive,291000,6,4,"PepsiCo, Inc. operates as a food and beverage company worldwide. The company operates through seven segments: Frito-Lay North America; Quaker Foods North America; PepsiCo Beverages North America; Latin America; Europe; Africa, Middle East and South Asia; and Asia Pacific, Australia and New Zealand and China Region. It offers branded dips, cheese-flavored snacks, and tortillas, as well as corn, potato, and tortilla chips; cereals, rice, pasta, mixes and syrups, granola bars, grits, oatmeal, rice cakes, simply granola, and side dishes; beverage concentrates, fountain syrups, and finished goods; ready-to-drink tea, coffee, and juices; and dairy products. The company provides its products primarily under the Cheetos, Doritos, Fritos, Lay's, Ruffles, Tostitos, Aunt Jemima, Cap'n crunch, Life, Pasta Roni, Quaker Chewy, Quaker, Rice-A-Roni, Aquafina, Diet Mountain Dew, Diet Pepsi, Gatorade, Mountain Dew, Pepsi, Propel, Sierra Mist, Tropicana, Emperador, Marias Gamesa, Rosquinhas Mabel, Sabritas, Saladitas, 7UP, Gatorade, H2oh!, Manzanita Sol, Mirinda, Pepsi, Pepsi Black, San Carlos, Toddy, Agusha, Chudo, and Domik v Derevne brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. The company was founded in 1898 and is headquartered in Purchase, New York.",Purchase,914 253 2000,NY,2,1609372800,1625097600,7,United States,http://www.pepsico.com,86400,4,700 Anderson Hill Road,Beverages—Non-Alcoholic
t-1,PEP.DE,-24163000000.0,1381629952,,,2174000000,106000000,1714000000,5852000000,8151000000,2300000000,2300000000,-1000000,-258000000,,,,451000000,14820000000,12520000000,6669000000,-126000000,,1723000000,1714000000,19331000000.0,3800000000.0,77171000000.0,13947000000.0,91224000000.0,23000000.0,63740000000.0,15487000000.0,18779000000.0,-53616000000.0,7892000000.0,5661000000.0,22693000000.0,4370000000.0,-15246000000.0,21249000000.0,21196000000.0,2777000000.0,964000000.0,8885000000.0,38991000000.0,4556000000.0,18019000000.0,,,,,538000000,-1906000000,94000000,-344000000,-1888000000,-210000000,62000000,-2523000000,-177000000,-10000000,-719000000,560000000,1000000,-1429000000,-397000000,-455000000,-19000000,-252000000,-471000000,-1497000000.0,en-US,US,EQUITY,False,Delayed Quote,132.6,1630577846,-0.07998657,132.0,132.9,132.0,1588,EUR,GER,180617117696,7200000,False,False,REGULAR,2,-0.06028533,132.0 - 132.9,de_market,0,"PEPSICO INC.  DL-,0166",132.68,132.6,132.76,330,400,finmb_32854,XETRA,"PepsiCo, Inc.",USD,1651,1136,26.740005,0.2525978,105.86 - 137.16,-4.5599976,-0.033245824,105.86,137.16,1618489800,1632918600,1633350600,4.09,29.598215,0.03082605,4.48,10.092,132.46172,0.1382904,0.0010440028,122.12493,10.475075,0.08577343,13.139121,15,Europe/Berlin,CEST,0.61,,,137.16,105.86,132.46,122.12,1.65k,1.14k,1.38B,,1.38B,0.14%,73.24%,,,,,,3.63,2.77%,4.09,3.08%,2.88,69.97%,,"Sep 02, 2021",,,"Dec 26, 2020","Jun 12, 2021",11.01%,15.68%,8.03%,59.04%,74.58B,54.01,20.50%,38.64B,13.7B,8.21B,4.48,43.30%,5.78B,4.18,42.3B,274.70,0.91,10.09,11.49B,5.65B,Value,10577,Consumer Defensive,291000,6,4,"PepsiCo, Inc. operates as a food and beverage company worldwide. The company operates through seven segments: Frito-Lay North America; Quaker Foods North America; PepsiCo Beverages North America; Latin America; Europe; Africa, Middle East and South Asia; and Asia Pacific, Australia and New Zealand and China Region. It offers branded dips, cheese-flavored snacks, and tortillas, as well as corn, potato, and tortilla chips; cereals, rice, pasta, mixes and syrups, granola bars, grits, oatmeal, rice cakes, simply granola, and side dishes; beverage concentrates, fountain syrups, and finished goods; ready-to-drink tea, coffee, and juices; and dairy products. The company provides its products primarily under the Cheetos, Doritos, Fritos, Lay's, Ruffles, Tostitos, Aunt Jemima, Cap'n crunch, Life, Pasta Roni, Quaker Chewy, Quaker, Rice-A-Roni, Aquafina, Diet Mountain Dew, Diet Pepsi, Gatorade, Mountain Dew, Pepsi, Propel, Sierra Mist, Tropicana, Emperador, Marias Gamesa, Rosquinhas Mabel, Sabritas, Saladitas, 7UP, Gatorade, H2oh!, Manzanita Sol, Mirinda, Pepsi, Pepsi Black, San Carlos, Toddy, Agusha, Chudo, and Domik v Derevne brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. The company was founded in 1898 and is headquartered in Purchase, New York.",Purchase,914 253 2000,NY,2,1609372800,1625097600,7,United States,http://www.pepsico.com,86400,4,700 Anderson Hill Road,Beverages—Non-Alcoholic
t-2,PEP.DE,-24618000000.0,1381629952,719000000.0,,2357000000,98000000,1845000000,8500000000,12057000000,2848000000,2848000000,-10000000,-339000000,,,,498000000,22455000000,19607000000,10398000000,-491000000,,1859000000,1845000000,19315000000.0,3910000000.0,79366000000.0,13454000000.0,92918000000.0,23000000.0,63443000000.0,14391000000.0,18757000000.0,-53922000000.0,6014000000.0,8185000000.0,23372000000.0,4372000000.0,-15476000000.0,23039000000.0,23001000000.0,2792000000.0,1366000000.0,8404000000.0,40370000000.0,4172000000.0,8853000000.0,130000000.0,5285000000.0,48000000.0,3358000000.0,-731000000,477000000,-2858000000,-714000000,-2592000000,228000000,34000000,-905000000,-467000000,55000000,4490000000,665000000,9000000,-1415000000,33000000,1010000000,-30000000,822000000,-2166000000,-371000000.0,en-US,US,EQUITY,False,Delayed Quote,132.6,1630577846,-0.07998657,132.0,132.9,132.0,1588,EUR,GER,180617117696,7200000,False,False,REGULAR,2,-0.06028533,132.0 - 132.9,de_market,0,"PEPSICO INC.  DL-,0166",132.68,132.6,132.76,330,400,finmb_32854,XETRA,"PepsiCo, Inc.",USD,1651,1136,26.740005,0.2525978,105.86 - 137.16,-4.5599976,-0.033245824,105.86,137.16,1618489800,1632918600,1633350600,4.09,29.598215,0.03082605,4.48,10.092,132.46172,0.1382904,0.0010440028,122.12493,10.475075,0.08577343,13.139121,15,Europe/Berlin,CEST,0.61,,,137.16,105.86,132.46,122.12,1.65k,1.14k,1.38B,,1.38B,0.14%,73.24%,,,,,,3.63,2.77%,4.09,3.08%,2.88,69.97%,,"Sep 02, 2021",,,"Dec 26, 2020","Jun 12, 2021",11.01%,15.68%,8.03%,59.04%,74.58B,54.01,20.50%,38.64B,13.7B,8.21B,4.48,43.30%,5.78B,4.18,42.3B,274.70,0.91,10.09,11.49B,5.65B,Value,10577,Consumer Defensive,291000,6,4,"PepsiCo, Inc. operates as a food and beverage company worldwide. The company operates through seven segments: Frito-Lay North America; Quaker Foods North America; PepsiCo Beverages North America; Latin America; Europe; Africa, Middle East and South Asia; and Asia Pacific, Australia and New Zealand and China Region. It offers branded dips, cheese-flavored snacks, and tortillas, as well as corn, potato, and tortilla chips; cereals, rice, pasta, mixes and syrups, granola bars, grits, oatmeal, rice cakes, simply granola, and side dishes; beverage concentrates, fountain syrups, and finished goods; ready-to-drink tea, coffee, and juices; and dairy products. The company provides its products primarily under the Cheetos, Doritos, Fritos, Lay's, Ruffles, Tostitos, Aunt Jemima, Cap'n crunch, Life, Pasta Roni, Quaker Chewy, Quaker, Rice-A-Roni, Aquafina, Diet Mountain Dew, Diet Pepsi, Gatorade, Mountain Dew, Pepsi, Propel, Sierra Mist, Tropicana, Emperador, Marias Gamesa, Rosquinhas Mabel, Sabritas, Saladitas, 7UP, Gatorade, H2oh!, Manzanita Sol, Mirinda, Pepsi, Pepsi Black, San Carlos, Toddy, Agusha, Chudo, and Domik v Derevne brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. The company was founded in 1898 and is headquartered in Purchase, New York.",Purchase,914 253 2000,NY,2,1609372800,1625097600,7,United States,http://www.pepsico.com,86400,4,700 Anderson Hill Road,Beverages—Non-Alcoholic
t-3,PEP.DE,-24306000000.0,1381629952,719000000.0,,2833000000,112000000,2291000000,6776000000,9947000000,3169000000,3169000000,2000000,-264000000,,,,526000000,18091000000,14922000000,8144000000,-336000000,,2307000000,2291000000,19186000000.0,3848000000.0,78446000000.0,13483000000.0,92041000000.0,23000000.0,63013000000.0,14558000000.0,18603000000.0,-53401000000.0,7714000000.0,9094000000.0,26009000000.0,4357000000.0,-15357000000.0,19726000000.0,24060000000.0,2752000000.0,611000000.0,9295000000.0,37879000000.0,4135000000.0,19317000000.0,,,,,-395000000,1625000000,-1999000000,-753000000,-2560000000,49000000,25000000,170000000,-413000000,68000000,4661000000,609000000,-2000000,-1417000000,278000000,-329000000,-2000000,3000000,-886000000,-1949000000.0,en-US,US,EQUITY,False,Delayed Quote,132.6,1630577846,-0.07998657,132.0,132.9,132.0,1588,EUR,GER,180617117696,7200000,False,False,REGULAR,2,-0.06028533,132.0 - 132.9,de_market,0,"PEPSICO INC.  DL-,0166",132.68,132.6,132.76,330,400,finmb_32854,XETRA,"PepsiCo, Inc.",USD,1651,1136,26.740005,0.2525978,105.86 - 137.16,-4.5599976,-0.033245824,105.86,137.16,1618489800,1632918600,1633350600,4.09,29.598215,0.03082605,4.48,10.092,132.46172,0.1382904,0.0010440028,122.12493,10.475075,0.08577343,13.139121,15,Europe/Berlin,CEST,0.61,,,137.16,105.86,132.46,122.12,1.65k,1.14k,1.38B,,1.38B,0.14%,73.24%,,,,,,3.63,2.77%,4.09,3.08%,2.88,69.97%,,"Sep 02, 2021",,,"Dec 26, 2020","Jun 12, 2021",11.01%,15.68%,8.03%,59.04%,74.58B,54.01,20.50%,38.64B,13.7B,8.21B,4.48,43.30%,5.78B,4.18,42.3B,274.70,0.91,10.09,11.49B,5.65B,Value,10577,Consumer Defensive,291000,6,4,"PepsiCo, Inc. operates as a food and beverage company worldwide. The company operates through seven segments: Frito-Lay North America; Quaker Foods North America; PepsiCo Beverages North America; Latin America; Europe; Africa, Middle East and South Asia; and Asia Pacific, Australia and New Zealand and China Region. It offers branded dips, cheese-flavored snacks, and tortillas, as well as corn, potato, and tortilla chips; cereals, rice, pasta, mixes and syrups, granola bars, grits, oatmeal, rice cakes, simply granola, and side dishes; beverage concentrates, fountain syrups, and finished goods; ready-to-drink tea, coffee, and juices; and dairy products. The company provides its products primarily under the Cheetos, Doritos, Fritos, Lay's, Ruffles, Tostitos, Aunt Jemima, Cap'n crunch, Life, Pasta Roni, Quaker Chewy, Quaker, Rice-A-Roni, Aquafina, Diet Mountain Dew, Diet Pepsi, Gatorade, Mountain Dew, Pepsi, Propel, Sierra Mist, Tropicana, Emperador, Marias Gamesa, Rosquinhas Mabel, Sabritas, Saladitas, 7UP, Gatorade, H2oh!, Manzanita Sol, Mirinda, Pepsi, Pepsi Black, San Carlos, Toddy, Agusha, Chudo, and Domik v Derevne brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. The company was founded in 1898 and is headquartered in Purchase, New York.",Purchase,914 253 2000,NY,2,1609372800,1625097600,7,United States,http://www.pepsico.com,86400,4,700 Anderson Hill Road,Beverages—Non-Alcoholic
