Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,changeToNetincome,capitalExpenditures,dividendsPaid,otherCashflowsFromFinancingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,currency,regularMarketPreviousClose,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,exchange,exchangeDataDelayedBy,marketState,twoHundredDayAverageChangePercent,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,market,priceHint,regularMarketChangePercent,regularMarketDayRange,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Mar 28, 2019) 4","Short Ratio (Mar 28, 2019) 4","Short % of Float (Mar 28, 2019) 4","Short % of Shares Outstanding (Mar 28, 2019) 4","Shares Short (prior month Feb 27, 2019) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,country,website,maxAge,address1,industry,address2
t0,IIJIY,66919633000.0,90167296,,,4807731000,1015272000,3834775000,7162803000,11485330000,4322397000,4322397000,130000,-140000000,,,,952252000,56931767000,52609370000,45446437000,485334000,,3855479000,3834775000,16954274000.0,36388811000.0,129805618000.0,89956379000.0,17575896000.0,220777269000.0,25530621000.0,111334000.0,25046813000.0,13898692000.0,6082472000.0,2990134000.0,10161572000.0,42466933000.0,73259027000.0,143337000.0,18560000000.0,4865110000.0,67792127000.0,93404657000.0,26382167000.0,1975910000.0,36080993000.0,7000000000.0,2171046000.0,19243800000.0,-2128231000.0,-765810000.0,-4297937000.0,-4586612000.0,-4586612000.0,1512008000.0,496513000.0,235997000.0,9145065000.0,6879936000.0,-80289000.0,180161000.0,-2939332000.0,443327000.0,-1835464000.0,,,20145630000.0,en-US,US,EQUITY,False,Delayed Quote,USD,34.84,finmb_402496,Other OTC,Internet Initiative Japan Inc.,JPY,898,314,16.595,0.9016571,18.405 - 35.0,0.0,0.0,18.405,35.0,29.75,36.157024,0.85390353,0.968,997.236,31.654743,3.3452568,0.10567948,26.832775,8.167225,3155855360,0.035097007,15,America/New_York,EDT,-14400000,False,False,PNK,0,PRE,0.30437496,INTERNET INITIATIVE JAPAN INC S,35.0,1630517551,0.15999985,35.0,35.0,35.0,859,us_market,2,0.4592418,35.0 - 35.0,0.18,,,35.0,18.41,31.65,26.83,898,314,90.17M,,56.11M,0.00%,0.00%,4.15k,1.86,,0.00%,1.28k,0.16,0.54%,29.75,85.39%,1.07,23.88%,,"Sep 28, 2020",,,"Mar 30, 2021","Mar 30, 2021",4.56%,6.99%,4.35%,11.46%,213B,2361.57,5.80%,40.28B,31.19B,9.71B,0.97,487.30%,44.44B,492.68,79.09B,86.94,1.27,997.24,40.54B,25.3B,Value,102-0071,Communication Services,"Internet Initiative Japan Inc. provides Internet connectivity, WAN, outsourcing, systems integration, and network-related equipment sales services in Japan. It operates through two segments, Network Services and Systems Integration Business, and ATM Operation Business. The company offers mobile communication and remote access/telework services; WAN/network services, including SDN, multi cloud network, closed connection, internet VPN, SEIL, remote access, and wireless LAN; leased line and broadband services; IIJ DNS platform, and domain name registration and maintenance services; IIJ access ID management, dial-up access, and IIJ IPv6 fiber access services; and security solutions for network, mail, Web, endpoint, ID management and authentication, and security assesment/consulting. It also provides cloud solution, such as HaaS/IaaS, cloud storage, monitoring/operation, virtual desktop, Paas/Saas, IoT/M2M, IIJ cloud exchange, IIJ cloud integration, and specialized solutions, as well as IIJ cloud exchange, and IIJ cloud integration solutions; mail hosting and security, Web hosting and security, online storage, content delivery/CDN/CMS, and system integration solutions; IoT services and solutions; and industry specific solution. In addition, the company offers IT outsourcing, IIJ consulting, cognitive factory, IIJ private cloud, IIJ GIO DB advanced, IIJ security audit, IIJ malware analysis, IIJ content management, and data center construction engineering solutions, as well as IIJ data center services. Further, it provides prepaid SIM cards; PrimeSeat, a streaming software for PC; and ATM services. The company was incorporated in 1992 and is headquartered in Tokyo, Japan.",Tokyo,81 3 5205 6500,Japan,http://www.iij.ad.jp,86400,Iidabashi Grand Bloom,Telecom Services,2-10-2 Fujimi Chiyoda-ku
t-1,IIJIY,61823000000.0,90167296,,,4760000000,994000000,3106000000,6203000000,11342000000,4889000000,4889000000,250000000,-163000000,,,,1625000000,54405000000,49516000000,43063000000,-129000000,,3135000000,3106000000,17272000000.0,36372000000.0,123937000000.0,85177000000.0,30560000000.0,210108000000.0,25530000000.0,3505000000.0,21096000000.0,47546000000.0,6082000000.0,2179000000.0,153000000.0,41970000000.0,69391000000.0,151000000.0,,4054000000.0,62972000000.0,91900000000.0,31729000000.0,3185000000.0,29822000000.0,7000000000.0,2345000000.0,20271000000.0,15000000.0,4393000000.0,-2371000000.0,-1275000000.0,-7062000000.0,-3217000000.0,368000000.0,-100000000.0,9901000000.0,6938000000.0,-90000000.0,202000000.0,-1641000000.0,-1535000000.0,-1802000000.0,-925000000.0,-4862000000.0,22509000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,34.84,finmb_402496,Other OTC,Internet Initiative Japan Inc.,JPY,898,314,16.595,0.9016571,18.405 - 35.0,0.0,0.0,18.405,35.0,29.75,36.157024,0.85390353,0.968,997.236,31.654743,3.3452568,0.10567948,26.832775,8.167225,3155855360,0.035097007,15,America/New_York,EDT,-14400000,False,False,PNK,0,PRE,0.30437496,INTERNET INITIATIVE JAPAN INC S,35.0,1630517551,0.15999985,35.0,35.0,35.0,859,us_market,2,0.4592418,35.0 - 35.0,0.18,,,35.0,18.41,31.65,26.83,898,314,90.17M,,56.11M,0.00%,0.00%,4.15k,1.86,,0.00%,1.28k,0.16,0.54%,29.75,85.39%,1.07,23.88%,,"Sep 28, 2020",,,"Mar 30, 2021","Mar 30, 2021",4.56%,6.99%,4.35%,11.46%,213B,2361.57,5.80%,40.28B,31.19B,9.71B,0.97,487.30%,44.44B,492.68,79.09B,86.94,1.27,997.24,40.54B,25.3B,Value,102-0071,Communication Services,"Internet Initiative Japan Inc. provides Internet connectivity, WAN, outsourcing, systems integration, and network-related equipment sales services in Japan. It operates through two segments, Network Services and Systems Integration Business, and ATM Operation Business. The company offers mobile communication and remote access/telework services; WAN/network services, including SDN, multi cloud network, closed connection, internet VPN, SEIL, remote access, and wireless LAN; leased line and broadband services; IIJ DNS platform, and domain name registration and maintenance services; IIJ access ID management, dial-up access, and IIJ IPv6 fiber access services; and security solutions for network, mail, Web, endpoint, ID management and authentication, and security assesment/consulting. It also provides cloud solution, such as HaaS/IaaS, cloud storage, monitoring/operation, virtual desktop, Paas/Saas, IoT/M2M, IIJ cloud exchange, IIJ cloud integration, and specialized solutions, as well as IIJ cloud exchange, and IIJ cloud integration solutions; mail hosting and security, Web hosting and security, online storage, content delivery/CDN/CMS, and system integration solutions; IoT services and solutions; and industry specific solution. In addition, the company offers IT outsourcing, IIJ consulting, cognitive factory, IIJ private cloud, IIJ GIO DB advanced, IIJ security audit, IIJ malware analysis, IIJ content management, and data center construction engineering solutions, as well as IIJ data center services. Further, it provides prepaid SIM cards; PrimeSeat, a streaming software for PC; and ATM services. The company was incorporated in 1992 and is headquartered in Tokyo, Japan.",Tokyo,81 3 5205 6500,Japan,http://www.iij.ad.jp,86400,Iidabashi Grand Bloom,Telecom Services,2-10-2 Fujimi Chiyoda-ku
t-2,IIJIY,59066000000.0,90167296,,,2770000000,965000000,1653000000,6075000000,9341000000,3192000000,3192000000,74000000,-326000000,,,,1084000000,51286000000,48094000000,41945000000,-422000000,,1686000000,1653000000,17701000000.0,36355000000.0,122641000000.0,82849000000.0,31187000000.0,206455000000.0,25530000000.0,2103000000.0,18914000000.0,48975000000.0,6082000000.0,2050000000.0,153000000.0,41602000000.0,65581000000.0,151000000.0,,3925000000.0,64349000000.0,87201000000.0,30969000000.0,1849000000.0,28182000000.0,8085000000.0,2547000000.0,15644000000.0,-34000000.0,-285000000.0,-1954000000.0,-1275000000.0,-5167000000.0,-78000000.0,2710000000.0,-32000000.0,9863000000.0,7060000000.0,-97000000.0,-415000000.0,304000000.0,506000000.0,-1346000000.0,-925000000.0,-5167000000.0,21620000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,34.84,finmb_402496,Other OTC,Internet Initiative Japan Inc.,JPY,898,314,16.595,0.9016571,18.405 - 35.0,0.0,0.0,18.405,35.0,29.75,36.157024,0.85390353,0.968,997.236,31.654743,3.3452568,0.10567948,26.832775,8.167225,3155855360,0.035097007,15,America/New_York,EDT,-14400000,False,False,PNK,0,PRE,0.30437496,INTERNET INITIATIVE JAPAN INC S,35.0,1630517551,0.15999985,35.0,35.0,35.0,859,us_market,2,0.4592418,35.0 - 35.0,0.18,,,35.0,18.41,31.65,26.83,898,314,90.17M,,56.11M,0.00%,0.00%,4.15k,1.86,,0.00%,1.28k,0.16,0.54%,29.75,85.39%,1.07,23.88%,,"Sep 28, 2020",,,"Mar 30, 2021","Mar 30, 2021",4.56%,6.99%,4.35%,11.46%,213B,2361.57,5.80%,40.28B,31.19B,9.71B,0.97,487.30%,44.44B,492.68,79.09B,86.94,1.27,997.24,40.54B,25.3B,Value,102-0071,Communication Services,"Internet Initiative Japan Inc. provides Internet connectivity, WAN, outsourcing, systems integration, and network-related equipment sales services in Japan. It operates through two segments, Network Services and Systems Integration Business, and ATM Operation Business. The company offers mobile communication and remote access/telework services; WAN/network services, including SDN, multi cloud network, closed connection, internet VPN, SEIL, remote access, and wireless LAN; leased line and broadband services; IIJ DNS platform, and domain name registration and maintenance services; IIJ access ID management, dial-up access, and IIJ IPv6 fiber access services; and security solutions for network, mail, Web, endpoint, ID management and authentication, and security assesment/consulting. It also provides cloud solution, such as HaaS/IaaS, cloud storage, monitoring/operation, virtual desktop, Paas/Saas, IoT/M2M, IIJ cloud exchange, IIJ cloud integration, and specialized solutions, as well as IIJ cloud exchange, and IIJ cloud integration solutions; mail hosting and security, Web hosting and security, online storage, content delivery/CDN/CMS, and system integration solutions; IoT services and solutions; and industry specific solution. In addition, the company offers IT outsourcing, IIJ consulting, cognitive factory, IIJ private cloud, IIJ GIO DB advanced, IIJ security audit, IIJ malware analysis, IIJ content management, and data center construction engineering solutions, as well as IIJ data center services. Further, it provides prepaid SIM cards; PrimeSeat, a streaming software for PC; and ATM services. The company was incorporated in 1992 and is headquartered in Tokyo, Japan.",Tokyo,81 3 5205 6500,Japan,http://www.iij.ad.jp,86400,Iidabashi Grand Bloom,Telecom Services,2-10-2 Fujimi Chiyoda-ku
t-3,IIJIY,56607000000.0,90167296,,,1693000000,931000000,1116000000,6048000000,8112000000,2047000000,2047000000,17000000,-153000000,,,,572000000,50378000000,48331000000,42266000000,-354000000,,1121000000,1116000000,18047000000.0,36285000000.0,123681000000.0,80736000000.0,32184000000.0,205348000000.0,25530000000.0,980000000.0,17260000000.0,48601000000.0,6082000000.0,1661000000.0,274000000.0,38892000000.0,66995000000.0,273000000.0,,3557000000.0,65245000000.0,85167000000.0,30533000000.0,1952000000.0,28498000000.0,8085000000.0,2131000000.0,16061000000.0,370000000.0,-1288000000.0,-4592000000.0,-915000000.0,-6802000000.0,1448000000.0,220000000.0,-19000000.0,11635000000.0,7095000000.0,-13000000.0,345000000.0,4090000000.0,-1749000000.0,-1407000000.0,-608000000.0,-5279000000.0,18172000000.0,en-US,US,EQUITY,False,Delayed Quote,USD,34.84,finmb_402496,Other OTC,Internet Initiative Japan Inc.,JPY,898,314,16.595,0.9016571,18.405 - 35.0,0.0,0.0,18.405,35.0,29.75,36.157024,0.85390353,0.968,997.236,31.654743,3.3452568,0.10567948,26.832775,8.167225,3155855360,0.035097007,15,America/New_York,EDT,-14400000,False,False,PNK,0,PRE,0.30437496,INTERNET INITIATIVE JAPAN INC S,35.0,1630517551,0.15999985,35.0,35.0,35.0,859,us_market,2,0.4592418,35.0 - 35.0,0.18,,,35.0,18.41,31.65,26.83,898,314,90.17M,,56.11M,0.00%,0.00%,4.15k,1.86,,0.00%,1.28k,0.16,0.54%,29.75,85.39%,1.07,23.88%,,"Sep 28, 2020",,,"Mar 30, 2021","Mar 30, 2021",4.56%,6.99%,4.35%,11.46%,213B,2361.57,5.80%,40.28B,31.19B,9.71B,0.97,487.30%,44.44B,492.68,79.09B,86.94,1.27,997.24,40.54B,25.3B,Value,102-0071,Communication Services,"Internet Initiative Japan Inc. provides Internet connectivity, WAN, outsourcing, systems integration, and network-related equipment sales services in Japan. It operates through two segments, Network Services and Systems Integration Business, and ATM Operation Business. The company offers mobile communication and remote access/telework services; WAN/network services, including SDN, multi cloud network, closed connection, internet VPN, SEIL, remote access, and wireless LAN; leased line and broadband services; IIJ DNS platform, and domain name registration and maintenance services; IIJ access ID management, dial-up access, and IIJ IPv6 fiber access services; and security solutions for network, mail, Web, endpoint, ID management and authentication, and security assesment/consulting. It also provides cloud solution, such as HaaS/IaaS, cloud storage, monitoring/operation, virtual desktop, Paas/Saas, IoT/M2M, IIJ cloud exchange, IIJ cloud integration, and specialized solutions, as well as IIJ cloud exchange, and IIJ cloud integration solutions; mail hosting and security, Web hosting and security, online storage, content delivery/CDN/CMS, and system integration solutions; IoT services and solutions; and industry specific solution. In addition, the company offers IT outsourcing, IIJ consulting, cognitive factory, IIJ private cloud, IIJ GIO DB advanced, IIJ security audit, IIJ malware analysis, IIJ content management, and data center construction engineering solutions, as well as IIJ data center services. Further, it provides prepaid SIM cards; PrimeSeat, a streaming software for PC; and ATM services. The company was incorporated in 1992 and is headquartered in Tokyo, Japan.",Tokyo,81 3 5205 6500,Japan,http://www.iij.ad.jp,86400,Iidabashi Grand Bloom,Telecom Services,2-10-2 Fujimi Chiyoda-ku
