Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,currency,exchange,marketCap,gmtOffSetMilliseconds,esgPopulated,tradeable,marketState,priceHint,regularMarketChangePercent,regularMarketDayRange,market,exchangeDataDelayedBy,shortName,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry
t0,RNL.DE,23540000000.0,291184000,629500000,,-256500000,566000000,-358000000,1271500000,2323000000,422000000,422000000,,-86500000,,,,73500000,12524500000,12102500000,10201500000,-678500000,,-330000000,-358000000,316000000.0,3785000000.0,90399000000.0,24772000000.0,5115000000.0,8848000000.0,115737000000.0,1127000000.0,329000000.0,-8008000000.0,5686000000.0,916000000.0,27868000000.0,6887000000.0,21697000000.0,71290000000.0,651000000.0,2487000000.0,28152000000.0,17135000000.0,74275000000.0,16071000000.0,426000000.0,4818000000.0,12003000000.0,5599000000.0,8277000000.0,-48000000,760000000,-960000000,1600000000,1596500000,34500000,3782500000,-1500000,-66000000,3212000000,669000000,282000000,380000000,241000000,-2000000,1182000000,-899500000,2985000000.0,en-US,US,EQUITY,False,Delayed Quote,30.695,1630578468,-0.34500122,31.185,31.185,30.655,1687,EUR,GER,8959625216,7200000,False,False,REGULAR,2,-1.111473,30.655 - 31.185,de_market,0,"RENAULT INH.  EO 3,81",31.04,30.62,30.635,1000,1000,finmb_428034,XETRA,Renault SA,EUR,6980,4263,10.26,0.5020798,20.435 - 41.38,-10.685001,-0.25821656,20.435,41.38,1.1,0.035438143,-29.512,91.14,32.150856,-1.4558563,-0.04528204,34.931374,-4.236374,-0.12127705,0.33678955,15,Europe/Berlin,CEST,2.16,,,41.38,20.43,32.15,34.93,6.98k,4.26k,291.18M,,163.6M,37.44%,25.28%,,,,,,,,1.10,3.54%,,0.00%,,"Apr 30, 2020",,,"Dec 31, 2020","Dec 31, 2020",-18.42%,-0.85%,-0.19%,-26.52%,43.47B,160.21,-8.90%,7.2B,2.27B,-8.01B,-29.51,,22.12B,81.39,64.89B,256.11,1.04,91.14,5.75B,2.81B,Value,92109,Consumer Cyclical,4,1,"Renault SA designs, manufactures, sells, and distributes vehicles in France and internationally. The company operates through Automotive, AVTOVAZ, Sales Financing, and Mobility Services segments. It offers passenger and light commercial, and electric vehicles primarily under the Renault, Dacia, Renault Samsung Motors, Alpine, and LADA, as well as under the Nissan, Datsun, and Infiniti brands. The company also sells powertrains and used vehicles, as well as spare parts; and provides various services, including sales financing, rental, maintenance, and service contracts. In addition, it offers finance for the purchase on inventories of new and used vehicles, and replacement parts; designs, produces, and sells converted vehicles; provides Renault EASY CONNECT for Fleet, a connected service for business users; and produces driving aids, such as steering-wheel mounted accelerators and brakes, multifunction remote control units to operate indicators, lights and horns, pedal transfers, etc., as well as manual or electric swivel seats. The company was founded in 1898 and is based in Boulogne-Billancourt, France.",Boulogne-Billancourt,33 1 76 84 04 04,6,1609372800,1622505600,7,France,http://www.group.renault.com,86400,5,13-15 quai Le Gallo,Auto Manufacturers
t-1,RNL.DE,23540000000.0,291184000,629500000,,-256500000,566000000,-358000000,1271500000,2323000000,422000000,422000000,,-86500000,,,,73500000,12524500000,12102500000,10201500000,-678500000,,-330000000,-358000000,316000000.0,3785000000.0,90399000000.0,24772000000.0,5115000000.0,8848000000.0,115737000000.0,1127000000.0,329000000.0,-8008000000.0,5686000000.0,916000000.0,27868000000.0,6887000000.0,21697000000.0,71290000000.0,651000000.0,2487000000.0,28152000000.0,17135000000.0,74275000000.0,16071000000.0,426000000.0,4818000000.0,12003000000.0,5599000000.0,8277000000.0,-48000000,760000000,-960000000,1600000000,1596500000,34500000,3782500000,-1500000,-66000000,3212000000,669000000,282000000,380000000,241000000,-2000000,1182000000,-899500000,2985000000.0,en-US,US,EQUITY,False,Delayed Quote,30.695,1630578468,-0.34500122,31.185,31.185,30.655,1687,EUR,GER,8959625216,7200000,False,False,REGULAR,2,-1.111473,30.655 - 31.185,de_market,0,"RENAULT INH.  EO 3,81",31.04,30.62,30.635,1000,1000,finmb_428034,XETRA,Renault SA,EUR,6980,4263,10.26,0.5020798,20.435 - 41.38,-10.685001,-0.25821656,20.435,41.38,1.1,0.035438143,-29.512,91.14,32.150856,-1.4558563,-0.04528204,34.931374,-4.236374,-0.12127705,0.33678955,15,Europe/Berlin,CEST,2.16,,,41.38,20.43,32.15,34.93,6.98k,4.26k,291.18M,,163.6M,37.44%,25.28%,,,,,,,,1.10,3.54%,,0.00%,,"Apr 30, 2020",,,"Dec 31, 2020","Dec 31, 2020",-18.42%,-0.85%,-0.19%,-26.52%,43.47B,160.21,-8.90%,7.2B,2.27B,-8.01B,-29.51,,22.12B,81.39,64.89B,256.11,1.04,91.14,5.75B,2.81B,Value,92109,Consumer Cyclical,4,1,"Renault SA designs, manufactures, sells, and distributes vehicles in France and internationally. The company operates through Automotive, AVTOVAZ, Sales Financing, and Mobility Services segments. It offers passenger and light commercial, and electric vehicles primarily under the Renault, Dacia, Renault Samsung Motors, Alpine, and LADA, as well as under the Nissan, Datsun, and Infiniti brands. The company also sells powertrains and used vehicles, as well as spare parts; and provides various services, including sales financing, rental, maintenance, and service contracts. In addition, it offers finance for the purchase on inventories of new and used vehicles, and replacement parts; designs, produces, and sells converted vehicles; provides Renault EASY CONNECT for Fleet, a connected service for business users; and produces driving aids, such as steering-wheel mounted accelerators and brakes, multifunction remote control units to operate indicators, lights and horns, pedal transfers, etc., as well as manual or electric swivel seats. The company was founded in 1898 and is based in Boulogne-Billancourt, France.",Boulogne-Billancourt,33 1 76 84 04 04,6,1609372800,1622505600,7,France,http://www.group.renault.com,86400,5,13-15 quai Le Gallo,Auto Manufacturers
t-2,RNL.DE,19132000000.0,291184000,655000000,,-3556500000,558000000,-3646000000,1229000000,1278000000,-606000000,-606000000,,-83500000,,,,136500000,9212500000,9818500000,7934500000,-2950500000,,-3693000000,-3646000000,6706000000.0,3785000000.0,84425000000.0,25838000000.0,,11288000000.0,110821000000.0,1127000000.0,4243000000.0,-7292000000.0,5694000000.0,,28218000000.0,1770000000.0,14132000000.0,70269000000.0,691000000.0,3472000000.0,28508000000.0,16560000000.0,69393000000.0,16255000000.0,1034000000.0,2047000000.0,6997000000.0,6402000000.0,6933000000.0,-61000000,-1214000000,-1159500000,1230000000,1206000000,-289500000,-425000000,-20500000,-136000000,-335500000,720000000,-282000000,-436000000,-72000000,-3500000,4300500000,-454500000,-876000000.0,en-US,US,EQUITY,False,Delayed Quote,30.695,1630578468,-0.34500122,31.185,31.185,30.655,1687,EUR,GER,8959625216,7200000,False,False,REGULAR,2,-1.111473,30.655 - 31.185,de_market,0,"RENAULT INH.  EO 3,81",31.04,30.62,30.635,1000,1000,finmb_428034,XETRA,Renault SA,EUR,6980,4263,10.26,0.5020798,20.435 - 41.38,-10.685001,-0.25821656,20.435,41.38,1.1,0.035438143,-29.512,91.14,32.150856,-1.4558563,-0.04528204,34.931374,-4.236374,-0.12127705,0.33678955,15,Europe/Berlin,CEST,2.16,,,41.38,20.43,32.15,34.93,6.98k,4.26k,291.18M,,163.6M,37.44%,25.28%,,,,,,,,1.10,3.54%,,0.00%,,"Apr 30, 2020",,,"Dec 31, 2020","Dec 31, 2020",-18.42%,-0.85%,-0.19%,-26.52%,43.47B,160.21,-8.90%,7.2B,2.27B,-8.01B,-29.51,,22.12B,81.39,64.89B,256.11,1.04,91.14,5.75B,2.81B,Value,92109,Consumer Cyclical,4,1,"Renault SA designs, manufactures, sells, and distributes vehicles in France and internationally. The company operates through Automotive, AVTOVAZ, Sales Financing, and Mobility Services segments. It offers passenger and light commercial, and electric vehicles primarily under the Renault, Dacia, Renault Samsung Motors, Alpine, and LADA, as well as under the Nissan, Datsun, and Infiniti brands. The company also sells powertrains and used vehicles, as well as spare parts; and provides various services, including sales financing, rental, maintenance, and service contracts. In addition, it offers finance for the purchase on inventories of new and used vehicles, and replacement parts; designs, produces, and sells converted vehicles; provides Renault EASY CONNECT for Fleet, a connected service for business users; and produces driving aids, such as steering-wheel mounted accelerators and brakes, multifunction remote control units to operate indicators, lights and horns, pedal transfers, etc., as well as manual or electric swivel seats. The company was founded in 1898 and is based in Boulogne-Billancourt, France.",Boulogne-Billancourt,33 1 76 84 04 04,6,1609372800,1622505600,7,France,http://www.group.renault.com,86400,5,13-15 quai Le Gallo,Auto Manufacturers
t-3,RNL.DE,19132000000.0,291184000,655000000,,-3556500000,558000000,-3646000000,1229000000,1278000000,-606000000,-606000000,,-83500000,,,,136500000,9212500000,9818500000,7934500000,-2950500000,,-3693000000,-3646000000,6706000000.0,3785000000.0,84425000000.0,25838000000.0,,11288000000.0,110821000000.0,1127000000.0,4243000000.0,-7292000000.0,5694000000.0,,28218000000.0,1770000000.0,14132000000.0,70269000000.0,691000000.0,3472000000.0,28508000000.0,16560000000.0,69393000000.0,16255000000.0,1034000000.0,2047000000.0,6997000000.0,6402000000.0,6933000000.0,-61000000,-1214000000,-1159500000,1230000000,1206000000,-289500000,-425000000,-20500000,-136000000,-335500000,720000000,-282000000,-436000000,-72000000,-3500000,4300500000,-454500000,-876000000.0,en-US,US,EQUITY,False,Delayed Quote,30.695,1630578468,-0.34500122,31.185,31.185,30.655,1687,EUR,GER,8959625216,7200000,False,False,REGULAR,2,-1.111473,30.655 - 31.185,de_market,0,"RENAULT INH.  EO 3,81",31.04,30.62,30.635,1000,1000,finmb_428034,XETRA,Renault SA,EUR,6980,4263,10.26,0.5020798,20.435 - 41.38,-10.685001,-0.25821656,20.435,41.38,1.1,0.035438143,-29.512,91.14,32.150856,-1.4558563,-0.04528204,34.931374,-4.236374,-0.12127705,0.33678955,15,Europe/Berlin,CEST,2.16,,,41.38,20.43,32.15,34.93,6.98k,4.26k,291.18M,,163.6M,37.44%,25.28%,,,,,,,,1.10,3.54%,,0.00%,,"Apr 30, 2020",,,"Dec 31, 2020","Dec 31, 2020",-18.42%,-0.85%,-0.19%,-26.52%,43.47B,160.21,-8.90%,7.2B,2.27B,-8.01B,-29.51,,22.12B,81.39,64.89B,256.11,1.04,91.14,5.75B,2.81B,Value,92109,Consumer Cyclical,4,1,"Renault SA designs, manufactures, sells, and distributes vehicles in France and internationally. The company operates through Automotive, AVTOVAZ, Sales Financing, and Mobility Services segments. It offers passenger and light commercial, and electric vehicles primarily under the Renault, Dacia, Renault Samsung Motors, Alpine, and LADA, as well as under the Nissan, Datsun, and Infiniti brands. The company also sells powertrains and used vehicles, as well as spare parts; and provides various services, including sales financing, rental, maintenance, and service contracts. In addition, it offers finance for the purchase on inventories of new and used vehicles, and replacement parts; designs, produces, and sells converted vehicles; provides Renault EASY CONNECT for Fleet, a connected service for business users; and produces driving aids, such as steering-wheel mounted accelerators and brakes, multifunction remote control units to operate indicators, lights and horns, pedal transfers, etc., as well as manual or electric swivel seats. The company was founded in 1898 and is based in Boulogne-Billancourt, France.",Boulogne-Billancourt,33 1 76 84 04 04,6,1609372800,1622505600,7,France,http://www.group.renault.com,86400,5,13-15 quai Le Gallo,Auto Manufacturers
