Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,treasuryStock,otherAssets,cash,totalCurrentLiabilities,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,shortTermInvestments,netReceivables,accountsPayable,otherCurrentAssets,changeToLiabilities,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,totalCashFromOperatingActivities,depreciation,changeToAccountReceivables,changeToNetincome,capitalExpenditures,investments,otherCashflowsFromInvestingActivities,otherCashflowsFromFinancingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,currency,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,gmtOffSetMilliseconds,esgPopulated,tradeable,market,exchange,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,shortName,priceHint,marketState,exchangeDataDelayedBy,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,DMEHF,17492815.0,70110896,,,-1688862,,-1688862,348314,0,-1538313,-1538313,,,,,,0,0,1538313,0,-150549,,-1688862,-1688862,12400.0,321985.0,17505215.0,10022.0,17827200.0,36927337.0,-23547154.0,4125032.0,62955.0,13552199.0,321985.0,4125032.0,3580574.0,14171271.0,370125.0,12775.0,311963.0,,-124451.0,-181888.0,635649.0,-131254.0,635649.0,-194420.0,-648181.0,400.0,11137.0,1284849.0,-181888.0,,,,13849286.0,en-US,US,EQUITY,False,Delayed Quote,USD,1.5162259,3.6 - 3.67,3.546231,0.0,0.0,0,0,finmb_46329040,Other OTC,Desert Mountain Energy Corp.,CAD,27068,16683,-14400000,False,False,us_market,PNK,-0.048,0.286,3.564389,0.035610914,0.009990749,2.9276738,0.6723261,0.22964515,253016288,12.587412,15,America/New_York,EDT,3.6,1630503424,0.053768873,3.64548,3.67,3.6,15007,DESERT MOUNTAIN ENERGY CORP,4,REGULAR,0,2.6599998,2.829787,0.94 - 3.99,-0.3900001,-0.09774439,0.94,3.99,1523318400,1.24,,,3.99,0.94,3.5644,2.9277,27.07k,16.68k,70.11M,,65.42M,7.76%,0.36%,,,,,,,,,,,0.00%,"Apr 09, 2018",,,,"Sep 29, 2020","Mar 30, 2021",0.00%,0.00%,-20.42%,-30.59%,,,,,-3.41M,-3.13M,-0.0480,,13.92M,0.2,,,44.01,0.29,-1.26M,-1.53M,Value,V6C 3B6,Energy,"Desert Mountain Energy Corp. engages in the exploration and development of oil and gas, and mineral properties in the United States, Canada, Kenya, and internationally. It holds interest in the Holbrook Basin helium project covering an area of 65,912 acres located in the Northern Arizona; the Kight Gilcrease Sand Unit oil and gas project comprising 7 wells covering an area of 883.7 acres situated in the Seminole County, Oklahoma; and 8,510 acres in Navajo County, Arizona. The company was formerly known as African Queen Mines Ltd. and changed its name to Desert Mountain Energy Corp. in April 2018. Desert Mountain Energy Corp. was founded in 2008 and is based in Vancouver, Canada.",Vancouver,604-617-5448,BC,1577750400,Canada,http://www.desertmountainenergy.com,86400,580 Hornby Street,Oil & Gas E&P,Suite 510
t-1,DMEHF,17356029.0,70110896,,,-809220,,-809220,686795,0,-687195,-687195,,,,,,0,0,687195,0,-122025,,-809220,-809220,12800.0,185027.0,17368829.0,7072.0,17553856.0,35964425.0,-21858292.0,3262696.0,63705.0,13746619.0,185027.0,3262696.0,3140227.0,14337124.0,464625.0,23912.0,177955.0,,117987.0,-408190.0,4382585.0,5028.0,4382585.0,3659637.0,-314758.0,400.0,-12840.0,383887.0,-408190.0,,,,14152097.0,en-US,US,EQUITY,False,Delayed Quote,USD,1.5162259,3.6 - 3.67,3.546231,0.0,0.0,0,0,finmb_46329040,Other OTC,Desert Mountain Energy Corp.,CAD,27068,16683,-14400000,False,False,us_market,PNK,-0.048,0.286,3.564389,0.035610914,0.009990749,2.9276738,0.6723261,0.22964515,253016288,12.587412,15,America/New_York,EDT,3.6,1630503424,0.053768873,3.64548,3.67,3.6,15007,DESERT MOUNTAIN ENERGY CORP,4,REGULAR,0,2.6599998,2.829787,0.94 - 3.99,-0.3900001,-0.09774439,0.94,3.99,1523318400,1.24,,,3.99,0.94,3.5644,2.9277,27.07k,16.68k,70.11M,,65.42M,7.76%,0.36%,,,,,,,,,,,0.00%,"Apr 09, 2018",,,,"Sep 29, 2020","Mar 30, 2021",0.00%,0.00%,-20.42%,-30.59%,,,,,-3.41M,-3.13M,-0.0480,,13.92M,0.2,,,44.01,0.29,-1.26M,-1.53M,Value,V6C 3B6,Energy,"Desert Mountain Energy Corp. engages in the exploration and development of oil and gas, and mineral properties in the United States, Canada, Kenya, and internationally. It holds interest in the Holbrook Basin helium project covering an area of 65,912 acres located in the Northern Arizona; the Kight Gilcrease Sand Unit oil and gas project comprising 7 wells covering an area of 883.7 acres situated in the Seminole County, Oklahoma; and 8,510 acres in Navajo County, Arizona. The company was formerly known as African Queen Mines Ltd. and changed its name to Desert Mountain Energy Corp. in April 2018. Desert Mountain Energy Corp. was founded in 2008 and is based in Vancouver, Canada.",Vancouver,604-617-5448,BC,1577750400,Canada,http://www.desertmountainenergy.com,86400,580 Hornby Street,Oil & Gas E&P,Suite 510
t-2,DMEHF,13456613.0,70110896,,,-624318,,-624318,17105,0,-970353,-970353,,,,,,0,0,970353,0,346035,,-624318,-624318,13200.0,75720.0,13469813.0,15752.0,13545533.0,23189768.0,-21049072.0,11329117.0,66816.0,10086982.0,75720.0,11329117.0,2732037.0,10733480.0,519750.0,11072.0,59968.0,,-777.0,-125207.0,9337426.0,55628.0,9642371.0,9074867.0,-137352.0,400.0,18270.0,413445.0,-741346.0,614344.0,1795.0,-304945.0,10657760.0,en-US,US,EQUITY,False,Delayed Quote,USD,1.5162259,3.6 - 3.67,3.546231,0.0,0.0,0,0,finmb_46329040,Other OTC,Desert Mountain Energy Corp.,CAD,27068,16683,-14400000,False,False,us_market,PNK,-0.048,0.286,3.564389,0.035610914,0.009990749,2.9276738,0.6723261,0.22964515,253016288,12.587412,15,America/New_York,EDT,3.6,1630503424,0.053768873,3.64548,3.67,3.6,15007,DESERT MOUNTAIN ENERGY CORP,4,REGULAR,0,2.6599998,2.829787,0.94 - 3.99,-0.3900001,-0.09774439,0.94,3.99,1523318400,1.24,,,3.99,0.94,3.5644,2.9277,27.07k,16.68k,70.11M,,65.42M,7.76%,0.36%,,,,,,,,,,,0.00%,"Apr 09, 2018",,,,"Sep 29, 2020","Mar 30, 2021",0.00%,0.00%,-20.42%,-30.59%,,,,,-3.41M,-3.13M,-0.0480,,13.92M,0.2,,,44.01,0.29,-1.26M,-1.53M,Value,V6C 3B6,Energy,"Desert Mountain Energy Corp. engages in the exploration and development of oil and gas, and mineral properties in the United States, Canada, Kenya, and internationally. It holds interest in the Holbrook Basin helium project covering an area of 65,912 acres located in the Northern Arizona; the Kight Gilcrease Sand Unit oil and gas project comprising 7 wells covering an area of 883.7 acres situated in the Seminole County, Oklahoma; and 8,510 acres in Navajo County, Arizona. The company was formerly known as African Queen Mines Ltd. and changed its name to Desert Mountain Energy Corp. in April 2018. Desert Mountain Energy Corp. was founded in 2008 and is based in Vancouver, Canada.",Vancouver,604-617-5448,BC,1577750400,Canada,http://www.desertmountainenergy.com,86400,580 Hornby Street,Oil & Gas E&P,Suite 510
t-3,DMEHF,3708239.0,70110896,,,-7562,,-7562,217263,0,-217663,-217663,,,,,,0,0,217663,0,210101,,-7562,-7562,13600.0,230325.0,3721839.0,8612.0,3952164.0,22197707.0,-20424754.0,1948886.0,68207.0,993302.0,230325.0,1948886.0,2143554.0,1726803.0,,29342.0,221713.0,18813.0,15450.0,-607923.0,679830.0,27043.0,679830.0,-88921.0,-160828.0,400.0,-2802.0,-193357.0,-607923.0,614344.0,1795.0,-304945.0,1496478.0,en-US,US,EQUITY,False,Delayed Quote,USD,1.5162259,3.6 - 3.67,3.546231,0.0,0.0,0,0,finmb_46329040,Other OTC,Desert Mountain Energy Corp.,CAD,27068,16683,-14400000,False,False,us_market,PNK,-0.048,0.286,3.564389,0.035610914,0.009990749,2.9276738,0.6723261,0.22964515,253016288,12.587412,15,America/New_York,EDT,3.6,1630503424,0.053768873,3.64548,3.67,3.6,15007,DESERT MOUNTAIN ENERGY CORP,4,REGULAR,0,2.6599998,2.829787,0.94 - 3.99,-0.3900001,-0.09774439,0.94,3.99,1523318400,1.24,,,3.99,0.94,3.5644,2.9277,27.07k,16.68k,70.11M,,65.42M,7.76%,0.36%,,,,,,,,,,,0.00%,"Apr 09, 2018",,,,"Sep 29, 2020","Mar 30, 2021",0.00%,0.00%,-20.42%,-30.59%,,,,,-3.41M,-3.13M,-0.0480,,13.92M,0.2,,,44.01,0.29,-1.26M,-1.53M,Value,V6C 3B6,Energy,"Desert Mountain Energy Corp. engages in the exploration and development of oil and gas, and mineral properties in the United States, Canada, Kenya, and internationally. It holds interest in the Holbrook Basin helium project covering an area of 65,912 acres located in the Northern Arizona; the Kight Gilcrease Sand Unit oil and gas project comprising 7 wells covering an area of 883.7 acres situated in the Seminole County, Oklahoma; and 8,510 acres in Navajo County, Arizona. The company was formerly known as African Queen Mines Ltd. and changed its name to Desert Mountain Energy Corp. in April 2018. Desert Mountain Energy Corp. was founded in 2008 and is based in Vancouver, Canada.",Vancouver,604-617-5448,BC,1577750400,Canada,http://www.desertmountainenergy.com,86400,580 Hornby Street,Oil & Gas E&P,Suite 510
