Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,investments,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,currency,marketState,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,market,priceHint,exchangeDataDelayedBy,twoHundredDayAverageChangePercent,shortName,exchange,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,EMFGF,23502000,624854016,,,,-1780000,0,,0,0,,,,,,,0,0,0,0,0,,,,8750000,124290000,32252000,1834000,38497000,154762000,204056000,1067000,-167971000,17578000,-3833000,26027000,31038000,81552000,610000,1878000,-3833000,12981000,106589000,415000,15365000,38486000,19825000,12810000,12750000,0.0,,,,,,,,,,,25037000,en-US,US,EQUITY,False,Delayed Quote,0.0,0.175 - 0.175,0.175,finmb_44517450,Other OTC,Fluence Corporation Limited,USD,7155,8566,0.055,0.45833334,0.12 - 0.3,-0.12500001,-0.4166667,0.12,0.3,USD,REGULAR,0.175,1630416919,0.0,0.21,0.175,0.175,10400,us_market,4,0,0.035731707,FLUENCE CORPORATION LTD,PNK,-0.03,0.052,0.15715277,0.017847225,0.113566086,0.16896267,0.0060373247,106044400,3.3653846,15,America/New_York,EDT,-14400000,False,False,0.25,,,0.3,0.12,0.1572,0.169,7.16k,8.57k,624.85M,,294.57M,53.45%,3.24%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2020","Dec 30, 2020",-17.48%,-0.65%,-0.27%,-19.19%,97.37M,0.16,,27.84M,704k,-4.6M,-0.0300,,46.4M,0.07,28.45M,93.36,1.31,0.05,22.25M,9.32M,Value,10606,Industrials,"Fluence Corporation Limited provides water and wastewater treatment, and reuse solutions for the municipal, commercial, and industrial markets worldwide. The company offers NIROBOX for desalination of seawater and brackish water, as well as for the treatment of fresh and wastewater; NIROFLEX systems for desalination; ultrafiltration systems; and reverse osmosis systems. It also provides wastewater treatment products, such as Aspiral, a wastewater treatment solution; SUBRE membrane aerated biofilm reactor modules; EcoBox water reuse systems; Tipton packaged wastewater treatment plants; aeration equipment comprising aerators, mixers, and diffusers; and dissolved air flotation systems. In addition, the company offers food processing and recovery solutions; and waste-to-energy solutions. Further, it provides project finance, Smart Operations data analytics software, and after-sale support services. Fluence Corporation Limited was founded in 2017 and is headquartered in White Plains, New York.",White Plains,212 572 5700,NY,1609372800,United States,http://www.fluencecorp.com,86400,10 Bank Street,Pollution & Treatment Controls,Suite 830 8th Floor
t-1,EMFGF,23502000,624854016,,,,-1780000,0,,0,0,,,,,,,0,0,0,0,0,,,,8750000,124290000,32252000,1834000,38497000,154762000,204056000,1067000,-167971000,17578000,-3833000,26027000,31038000,81552000,610000,1878000,-3833000,12981000,106589000,415000,15365000,38486000,19825000,12810000,12750000,0.0,,,,,,,,,,,25037000,en-US,US,EQUITY,False,Delayed Quote,0.0,0.175 - 0.175,0.175,finmb_44517450,Other OTC,Fluence Corporation Limited,USD,7155,8566,0.055,0.45833334,0.12 - 0.3,-0.12500001,-0.4166667,0.12,0.3,USD,REGULAR,0.175,1630416919,0.0,0.21,0.175,0.175,10400,us_market,4,0,0.035731707,FLUENCE CORPORATION LTD,PNK,-0.03,0.052,0.15715277,0.017847225,0.113566086,0.16896267,0.0060373247,106044400,3.3653846,15,America/New_York,EDT,-14400000,False,False,0.25,,,0.3,0.12,0.1572,0.169,7.16k,8.57k,624.85M,,294.57M,53.45%,3.24%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2020","Dec 30, 2020",-17.48%,-0.65%,-0.27%,-19.19%,97.37M,0.16,,27.84M,704k,-4.6M,-0.0300,,46.4M,0.07,28.45M,93.36,1.31,0.05,22.25M,9.32M,Value,10606,Industrials,"Fluence Corporation Limited provides water and wastewater treatment, and reuse solutions for the municipal, commercial, and industrial markets worldwide. The company offers NIROBOX for desalination of seawater and brackish water, as well as for the treatment of fresh and wastewater; NIROFLEX systems for desalination; ultrafiltration systems; and reverse osmosis systems. It also provides wastewater treatment products, such as Aspiral, a wastewater treatment solution; SUBRE membrane aerated biofilm reactor modules; EcoBox water reuse systems; Tipton packaged wastewater treatment plants; aeration equipment comprising aerators, mixers, and diffusers; and dissolved air flotation systems. In addition, the company offers food processing and recovery solutions; and waste-to-energy solutions. Further, it provides project finance, Smart Operations data analytics software, and after-sale support services. Fluence Corporation Limited was founded in 2017 and is headquartered in White Plains, New York.",White Plains,212 572 5700,NY,1609372800,United States,http://www.fluencecorp.com,86400,10 Bank Street,Pollution & Treatment Controls,Suite 830 8th Floor
t-2,EMFGF,24462000,624854016,829500.0,,1154000.0,758000,1020500,5940500.0,9364500,2594500,2594500.0,,-183000.0,,,,286000,28779000,26184500,19414500,-1440500,,868000.0,1020500.0,22445000,104865000,46907000,1785000,33700000,152530000,204056000,774000,-148914000,11206000,-8235000,6932000,20154000,91629000,699000,1717000,-8235000,12272000,110473000,408000,335000,69480000,2030000,14811000,56212000,0.0,2500000.0,2310500.0,84000.0,84000.0,-877000.0,-635500.0,-2636000.0,607500.0,-4305500.0,-83500.0,18844000,en-US,US,EQUITY,False,Delayed Quote,0.0,0.175 - 0.175,0.175,finmb_44517450,Other OTC,Fluence Corporation Limited,USD,7155,8566,0.055,0.45833334,0.12 - 0.3,-0.12500001,-0.4166667,0.12,0.3,USD,REGULAR,0.175,1630416919,0.0,0.21,0.175,0.175,10400,us_market,4,0,0.035731707,FLUENCE CORPORATION LTD,PNK,-0.03,0.052,0.15715277,0.017847225,0.113566086,0.16896267,0.0060373247,106044400,3.3653846,15,America/New_York,EDT,-14400000,False,False,0.25,,,0.3,0.12,0.1572,0.169,7.16k,8.57k,624.85M,,294.57M,53.45%,3.24%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2020","Dec 30, 2020",-17.48%,-0.65%,-0.27%,-19.19%,97.37M,0.16,,27.84M,704k,-4.6M,-0.0300,,46.4M,0.07,28.45M,93.36,1.31,0.05,22.25M,9.32M,Value,10606,Industrials,"Fluence Corporation Limited provides water and wastewater treatment, and reuse solutions for the municipal, commercial, and industrial markets worldwide. The company offers NIROBOX for desalination of seawater and brackish water, as well as for the treatment of fresh and wastewater; NIROFLEX systems for desalination; ultrafiltration systems; and reverse osmosis systems. It also provides wastewater treatment products, such as Aspiral, a wastewater treatment solution; SUBRE membrane aerated biofilm reactor modules; EcoBox water reuse systems; Tipton packaged wastewater treatment plants; aeration equipment comprising aerators, mixers, and diffusers; and dissolved air flotation systems. In addition, the company offers food processing and recovery solutions; and waste-to-energy solutions. Further, it provides project finance, Smart Operations data analytics software, and after-sale support services. Fluence Corporation Limited was founded in 2017 and is headquartered in White Plains, New York.",White Plains,212 572 5700,NY,1609372800,United States,http://www.fluencecorp.com,86400,10 Bank Street,Pollution & Treatment Controls,Suite 830 8th Floor
t-3,EMFGF,24462000,624854016,829500.0,,1154000.0,758000,1020500,5940500.0,9364500,2594500,2594500.0,,-183000.0,,,,286000,28779000,26184500,19414500,-1440500,,868000.0,1020500.0,22445000,104865000,46907000,1785000,33700000,152530000,204056000,774000,-148914000,11206000,-8235000,6932000,20154000,91629000,699000,1717000,-8235000,12272000,110473000,408000,335000,69480000,2030000,14811000,56212000,0.0,2500000.0,2310500.0,84000.0,84000.0,-877000.0,-635500.0,-2636000.0,607500.0,-4305500.0,-83500.0,18844000,en-US,US,EQUITY,False,Delayed Quote,0.0,0.175 - 0.175,0.175,finmb_44517450,Other OTC,Fluence Corporation Limited,USD,7155,8566,0.055,0.45833334,0.12 - 0.3,-0.12500001,-0.4166667,0.12,0.3,USD,REGULAR,0.175,1630416919,0.0,0.21,0.175,0.175,10400,us_market,4,0,0.035731707,FLUENCE CORPORATION LTD,PNK,-0.03,0.052,0.15715277,0.017847225,0.113566086,0.16896267,0.0060373247,106044400,3.3653846,15,America/New_York,EDT,-14400000,False,False,0.25,,,0.3,0.12,0.1572,0.169,7.16k,8.57k,624.85M,,294.57M,53.45%,3.24%,,,,,,,,,,,0.00%,,,,,"Dec 30, 2020","Dec 30, 2020",-17.48%,-0.65%,-0.27%,-19.19%,97.37M,0.16,,27.84M,704k,-4.6M,-0.0300,,46.4M,0.07,28.45M,93.36,1.31,0.05,22.25M,9.32M,Value,10606,Industrials,"Fluence Corporation Limited provides water and wastewater treatment, and reuse solutions for the municipal, commercial, and industrial markets worldwide. The company offers NIROBOX for desalination of seawater and brackish water, as well as for the treatment of fresh and wastewater; NIROFLEX systems for desalination; ultrafiltration systems; and reverse osmosis systems. It also provides wastewater treatment products, such as Aspiral, a wastewater treatment solution; SUBRE membrane aerated biofilm reactor modules; EcoBox water reuse systems; Tipton packaged wastewater treatment plants; aeration equipment comprising aerators, mixers, and diffusers; and dissolved air flotation systems. In addition, the company offers food processing and recovery solutions; and waste-to-energy solutions. Further, it provides project finance, Smart Operations data analytics software, and after-sale support services. Fluence Corporation Limited was founded in 2017 and is headquartered in White Plains, New York.",White Plains,212 572 5700,NY,1609372800,United States,http://www.fluencecorp.com,86400,10 Bank Street,Pollution & Treatment Controls,Suite 830 8th Floor
