Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,otherCurrentLiab,shortLongTermDebt,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,quoteSourceName,triggerable,currency,shortName,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,marketState,firstTradeDateMilliseconds,priceHint,exchange,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,website,maxAge,address1,fax,industry
t0,DAR.DE,32744028.0,3984300,,,1171199,76964,795582,4677598,7689934,1144391,1144391,1577089,-20921,,,,333613,12837593,11693202,5147659,26808,,837586,795582,119288.0,9130705.0,32863316.0,42070985.0,4000000.0,364802.0,19591617.0,5124496.0,9271699.0,1165288.0,14169248.0,3234913.0,401000.0,9343750.0,5826267.0,34960142.0,7869428.0,771296.0,12556664.0,1852427.0,,,0.0,,,,,,,,,,,,,,,,31725229.0,en-US,US,EQUITY,Delayed Quote,False,EUR,DATRON AG INH.O.N.,11.5,11.4,11.7,500,1354,XETRA,EUR,11.5,2887,874,4.25,0.5862069,7.25 - 12.4,-0.8999996,-0.07258061,7.25,12.4,1629975540,1629975540,1629975540,0.05,24.784483,0.0043478264,0.0,0.0,1630424170,11.5,11.5,11.5 - 11.5,11.5,1749,0.464,7.694,10.940278,0.55972195,0.051161584,9.772887,1.7271128,0.17672493,45819448,1.4946712,15,0,False,REGULAR,1302678000000,2,GER,DATRON AG,finmb_46848163,Europe/Berlin,CEST,7200000,de_market,False,,57.53%,26.30%,12.40,7.25,10.94,9.77,2.89k,874,3.98M,,,64.40%,6.67%,,,,,,0.05,0.43%,0.05,0.43%,1.46,27.03%,,"Jun 28, 2021",,,"Dec 31, 2020","Jun 30, 2021",6.03%,8.91%,6.41%,9.09%,45.78M,,16.40%,24.2M,5.23M,2.76M,0.46,418.30%,14.17M,,771.3k,2.34,10.81,7.69,,,Value,64367,Industrials,270,"DATRON AG designs, develops, manufactures, and sells various machining systems worldwide. It offers CNC milling machines for high speed milling and 3D engraving; automation products, including automatic doors, interfaces to internal hardware and external automation, and software interfaces and solutions; and 3D and 2D CAD/CAM software products. The company also provides CNC accessories and technologies, which include tool changers, sensor systems, cooling/lubrication systems, clamping systems, axes extensions, chip/dust disposal products, and machine accessories and consumables. In addition, it offers dental milling machines for the processing of various materials in dental laboratories; new and used dispensing machines for bonding, sealing, and casting; dispensing systems and heads; and dispensing system accessories, such as spray heads, dispensing nozzle adjustments, sensors, work piece sensors, filling level sensors, distance sensors, and software products. Further, the company provides CNC milling tools comprising cross cutters, various flute end mills, micro-toothed end mills, thread mills, ball nose/external radius end mills, T-slotting/dovetail mills, drills, countersink/milling countersinks, acrylic end mills, face milling tools, engraving tools, foam mills, diamond milling tools, and dental milling tools. Additionally, it offers after-sales services that include consulting and training services, as well as remote maintenance, on-site service, production support, and software updates and upgrades services. The company was formerly known as DATRON-Electronic GmbH and changed its name to DATRON AG in 2008. DATRON AG was founded in 1969 and is based in MÃ¼hltal, Germany.",MÃ¼hltal,49 61 51 14 19 0,Germany,http://www.datron.de,86400,In den GÃ¤nsÃ¤ckern 5,49 61 51 14 19 29,Specialty Industrial Machinery
t-1,DAR.DE,32744028.0,3984300,,,1171199,76964,795582,4677598,7689934,1144391,1144391,1577089,-20921,,,,333613,12837593,11693202,5147659,26808,,837586,795582,119288.0,9130705.0,32863316.0,42070985.0,4000000.0,364802.0,19591617.0,5124496.0,9271699.0,1165288.0,14169248.0,3234913.0,401000.0,9343750.0,5826267.0,34960142.0,7869428.0,771296.0,12556664.0,1852427.0,,,0.0,,,,,,,,,,,,,,,,31725229.0,en-US,US,EQUITY,Delayed Quote,False,EUR,DATRON AG INH.O.N.,11.5,11.4,11.7,500,1354,XETRA,EUR,11.5,2887,874,4.25,0.5862069,7.25 - 12.4,-0.8999996,-0.07258061,7.25,12.4,1629975540,1629975540,1629975540,0.05,24.784483,0.0043478264,0.0,0.0,1630424170,11.5,11.5,11.5 - 11.5,11.5,1749,0.464,7.694,10.940278,0.55972195,0.051161584,9.772887,1.7271128,0.17672493,45819448,1.4946712,15,0,False,REGULAR,1302678000000,2,GER,DATRON AG,finmb_46848163,Europe/Berlin,CEST,7200000,de_market,False,,57.53%,26.30%,12.40,7.25,10.94,9.77,2.89k,874,3.98M,,,64.40%,6.67%,,,,,,0.05,0.43%,0.05,0.43%,1.46,27.03%,,"Jun 28, 2021",,,"Dec 31, 2020","Jun 30, 2021",6.03%,8.91%,6.41%,9.09%,45.78M,,16.40%,24.2M,5.23M,2.76M,0.46,418.30%,14.17M,,771.3k,2.34,10.81,7.69,,,Value,64367,Industrials,270,"DATRON AG designs, develops, manufactures, and sells various machining systems worldwide. It offers CNC milling machines for high speed milling and 3D engraving; automation products, including automatic doors, interfaces to internal hardware and external automation, and software interfaces and solutions; and 3D and 2D CAD/CAM software products. The company also provides CNC accessories and technologies, which include tool changers, sensor systems, cooling/lubrication systems, clamping systems, axes extensions, chip/dust disposal products, and machine accessories and consumables. In addition, it offers dental milling machines for the processing of various materials in dental laboratories; new and used dispensing machines for bonding, sealing, and casting; dispensing systems and heads; and dispensing system accessories, such as spray heads, dispensing nozzle adjustments, sensors, work piece sensors, filling level sensors, distance sensors, and software products. Further, the company provides CNC milling tools comprising cross cutters, various flute end mills, micro-toothed end mills, thread mills, ball nose/external radius end mills, T-slotting/dovetail mills, drills, countersink/milling countersinks, acrylic end mills, face milling tools, engraving tools, foam mills, diamond milling tools, and dental milling tools. Additionally, it offers after-sales services that include consulting and training services, as well as remote maintenance, on-site service, production support, and software updates and upgrades services. The company was formerly known as DATRON-Electronic GmbH and changed its name to DATRON AG in 2008. DATRON AG was founded in 1969 and is based in MÃ¼hltal, Germany.",MÃ¼hltal,49 61 51 14 19 0,Germany,http://www.datron.de,86400,In den GÃ¤nsÃ¤ckern 5,49 61 51 14 19 29,Specialty Industrial Machinery
t-2,DAR.DE,31737693.0,3984300,,,905322,-11216,585977,3505042,5701631,903983,903983,1017567,-30045,,,,298089,10072532,9168548,4370900,1338,,607232,585977,200086.0,6952853.0,31937779.0,38879413.0,4000000.0,816600.0,18616080.0,1043999.0,9321699.0,1402741.0,13134977.0,5453676.0,401000.0,9343750.0,5975411.0,31301175.0,6045028.0,455178.0,11304570.0,914574.0,2956023.0,189847.0,208000.0,-682000.0,-25000.0,69000.0,-385000.0,56000.0,1503000.0,-4500.0,2116000.0,275000.0,319500.0,1193000.0,116000.0,42500.0,123023.0,-29500.0,25847499.0,en-US,US,EQUITY,Delayed Quote,False,EUR,DATRON AG INH.O.N.,11.5,11.4,11.7,500,1354,XETRA,EUR,11.5,2887,874,4.25,0.5862069,7.25 - 12.4,-0.8999996,-0.07258061,7.25,12.4,1629975540,1629975540,1629975540,0.05,24.784483,0.0043478264,0.0,0.0,1630424170,11.5,11.5,11.5 - 11.5,11.5,1749,0.464,7.694,10.940278,0.55972195,0.051161584,9.772887,1.7271128,0.17672493,45819448,1.4946712,15,0,False,REGULAR,1302678000000,2,GER,DATRON AG,finmb_46848163,Europe/Berlin,CEST,7200000,de_market,False,,57.53%,26.30%,12.40,7.25,10.94,9.77,2.89k,874,3.98M,,,64.40%,6.67%,,,,,,0.05,0.43%,0.05,0.43%,1.46,27.03%,,"Jun 28, 2021",,,"Dec 31, 2020","Jun 30, 2021",6.03%,8.91%,6.41%,9.09%,45.78M,,16.40%,24.2M,5.23M,2.76M,0.46,418.30%,14.17M,,771.3k,2.34,10.81,7.69,,,Value,64367,Industrials,270,"DATRON AG designs, develops, manufactures, and sells various machining systems worldwide. It offers CNC milling machines for high speed milling and 3D engraving; automation products, including automatic doors, interfaces to internal hardware and external automation, and software interfaces and solutions; and 3D and 2D CAD/CAM software products. The company also provides CNC accessories and technologies, which include tool changers, sensor systems, cooling/lubrication systems, clamping systems, axes extensions, chip/dust disposal products, and machine accessories and consumables. In addition, it offers dental milling machines for the processing of various materials in dental laboratories; new and used dispensing machines for bonding, sealing, and casting; dispensing systems and heads; and dispensing system accessories, such as spray heads, dispensing nozzle adjustments, sensors, work piece sensors, filling level sensors, distance sensors, and software products. Further, the company provides CNC milling tools comprising cross cutters, various flute end mills, micro-toothed end mills, thread mills, ball nose/external radius end mills, T-slotting/dovetail mills, drills, countersink/milling countersinks, acrylic end mills, face milling tools, engraving tools, foam mills, diamond milling tools, and dental milling tools. Additionally, it offers after-sales services that include consulting and training services, as well as remote maintenance, on-site service, production support, and software updates and upgrades services. The company was formerly known as DATRON-Electronic GmbH and changed its name to DATRON AG in 2008. DATRON AG was founded in 1969 and is based in MÃ¼hltal, Germany.",MÃ¼hltal,49 61 51 14 19 0,Germany,http://www.datron.de,86400,In den GÃ¤nsÃ¤ckern 5,49 61 51 14 19 29,Specialty Industrial Machinery
t-3,DAR.DE,31737693.0,3984300,,,905322,-11216,585977,3505042,5701631,903983,903983,1017567,-30045,,,,298089,10072532,9168548,4370900,1338,,607232,585977,200086.0,6952853.0,31937779.0,38879413.0,4000000.0,816600.0,18616080.0,1043999.0,9321699.0,1402741.0,13134977.0,5453676.0,401000.0,9343750.0,5975411.0,31301175.0,6045028.0,455178.0,11304570.0,914574.0,2956023.0,189847.0,208000.0,-682000.0,-25000.0,69000.0,-385000.0,56000.0,1503000.0,-4500.0,2116000.0,275000.0,319500.0,1193000.0,116000.0,42500.0,123023.0,-29500.0,25847499.0,en-US,US,EQUITY,Delayed Quote,False,EUR,DATRON AG INH.O.N.,11.5,11.4,11.7,500,1354,XETRA,EUR,11.5,2887,874,4.25,0.5862069,7.25 - 12.4,-0.8999996,-0.07258061,7.25,12.4,1629975540,1629975540,1629975540,0.05,24.784483,0.0043478264,0.0,0.0,1630424170,11.5,11.5,11.5 - 11.5,11.5,1749,0.464,7.694,10.940278,0.55972195,0.051161584,9.772887,1.7271128,0.17672493,45819448,1.4946712,15,0,False,REGULAR,1302678000000,2,GER,DATRON AG,finmb_46848163,Europe/Berlin,CEST,7200000,de_market,False,,57.53%,26.30%,12.40,7.25,10.94,9.77,2.89k,874,3.98M,,,64.40%,6.67%,,,,,,0.05,0.43%,0.05,0.43%,1.46,27.03%,,"Jun 28, 2021",,,"Dec 31, 2020","Jun 30, 2021",6.03%,8.91%,6.41%,9.09%,45.78M,,16.40%,24.2M,5.23M,2.76M,0.46,418.30%,14.17M,,771.3k,2.34,10.81,7.69,,,Value,64367,Industrials,270,"DATRON AG designs, develops, manufactures, and sells various machining systems worldwide. It offers CNC milling machines for high speed milling and 3D engraving; automation products, including automatic doors, interfaces to internal hardware and external automation, and software interfaces and solutions; and 3D and 2D CAD/CAM software products. The company also provides CNC accessories and technologies, which include tool changers, sensor systems, cooling/lubrication systems, clamping systems, axes extensions, chip/dust disposal products, and machine accessories and consumables. In addition, it offers dental milling machines for the processing of various materials in dental laboratories; new and used dispensing machines for bonding, sealing, and casting; dispensing systems and heads; and dispensing system accessories, such as spray heads, dispensing nozzle adjustments, sensors, work piece sensors, filling level sensors, distance sensors, and software products. Further, the company provides CNC milling tools comprising cross cutters, various flute end mills, micro-toothed end mills, thread mills, ball nose/external radius end mills, T-slotting/dovetail mills, drills, countersink/milling countersinks, acrylic end mills, face milling tools, engraving tools, foam mills, diamond milling tools, and dental milling tools. Additionally, it offers after-sales services that include consulting and training services, as well as remote maintenance, on-site service, production support, and software updates and upgrades services. The company was formerly known as DATRON-Electronic GmbH and changed its name to DATRON AG in 2008. DATRON AG was founded in 1969 and is based in MÃ¼hltal, Germany.",MÃ¼hltal,49 61 51 14 19 0,Germany,http://www.datron.de,86400,In den GÃ¤nsÃ¤ckern 5,49 61 51 14 19 29,Specialty Industrial Machinery
