Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,otherCurrentAssets,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,totalCashFromOperatingActivities,depreciation,dividendsPaid,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeToOperatingActivities,changeToInventory,changeToAccountReceivables,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,esgPopulated,tradeable,currency,market,shortName,exchange,marketState,priceHint,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,exchangeDataDelayedBy,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,gmtOffSetMilliseconds,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Aug 12, 2021) 4","Short Ratio (Aug 12, 2021) 4","Short % of Float (Aug 12, 2021) 4","Short % of Shares Outstanding (Aug 12, 2021) 4","Shares Short (prior month Jul 14, 2021) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,fax,industry
t0,ESCA,90800000.0,13903700,,,10320000,,8126000,13810000,25073000,10686000,10686000,,-387000,,,,2194000,99679000,88993000,74606000,-366000,,8126000,8126000,21638000.0,86484000.0,145133000.0,180000.0,231617000.0,13779000.0,131354000.0,4641000.0,32695000.0,137000.0,10641000.0,38429000.0,7143000.0,22871000.0,154276000.0,52248000.0,42857000.0,86612000.0,14705000.0,,0.0,-2827000.0,3093000.0,-2159000.0,135000.0,4762000.0,-3417000.0,9748000.0,1575000.0,-1937000.0,-33000.0,47000.0,-2827000.0,,,,115847000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,23.05,1630509019,-0.050001144,23.25,23.25,23.05,795,10.19,23.166666,-0.116666794,-0.005035977,22.643623,0.40637589,0.017946593,320480288,17.46212,2.2620215,15,America/New_York,EDT,False,False,USD,us_market,"Escalade, Incorporated",NGM,REGULAR,2,-0.21645518,23.05 - 23.25,23.1,22.92,23.25,8,10,finmb_175643,NasdaqGM,"Escalade, Incorporated",USD,27398,39916,6.4699993,0.39022917,16.58 - 25.72,-2.67,-0.10381027,16.58,25.72,1631577600,1618484340,1618484340,0,1618484340,0.545,11.129888,0.023593074,2.071,1.32,-14400000,1.37,,,25.72,16.58,23.17,22.64,27.4k,39.92k,13.9M,,8.95M,37.02%,28.98%,199.72k,12.09,2.00%,1.45%,193.63k,0.56,2.42%,0.55,2.36%,3.75,27.45%,"Sep 13, 2021","Sep 02, 2021",2:1,"May 25, 2004","Dec 25, 2020","Jul 09, 2021",9.25%,12.05%,11.66%,20.77%,311.71M,22.31,19.30%,74.83M,42.04M,28.84M,2.07,-6.70%,10.64M,0.77,52.08M,35.89,4.01,10.19,-14.6M,-33.86M,Value,47711,Consumer Cyclical,700,6,6,"Escalade, Incorporated, together with its subsidiaries, manufactures and sells sporting goods in North America, Europe, and internationally. The company manufactures, imports, and distributes various sporting goods brands in basketball goals, archery, indoor and outdoor game recreation, and fitness products. It offers archery products under the Bear Archery, Trophy Ridge, Whisker Biscuit, Cajun Bowfishing, Karnage, Fletcher, SIK, BearX, and Rocket brand names; table tennis products under the STIGA and Ping-Pong brands; basketball goals under the Goalrilla, Goaliath, Silverback, Hoopstar, and Goalsetter brand names; and pickleball under the Onix, DURA, and Pickleball Now brands. The company also provides play systems under the Woodplay, Jack & June, and Childlife brands; fitness products under the STEP, Lifeline, Kettleworx, Natural Fitness, and PER4M brand names; safety and utility weights under the USWeight brand; hockey and soccer game tables under the Triumph Sports, Atomic, American Legend, and HJ Scott brands; and billiard accessories under the American Heritage Billiards, Cue&Case, Lucasi, Mizerak, PureX, Rage, and Players brand names. In addition, it offers darting products under the Unicorn, Accudart, Arachnid, Nodor, and Winmau brands; water sports under the RAVE Sports brand; and outdoor game products under the Victory Tailgate, Triumph Sports, Zume Games, and Viva Sol brand names. The company provides its products through sporting goods retailers, specialty dealers, online retailers, traditional department stores, and mass merchants. Escalade, Incorporated was founded in 1922 and is headquartered in Evansville, Indiana.",Evansville,812 467 1358,IN,2,1609372800,1625097600,10,United States,http://escaladeinc.com,86400,7,817 Maxwell Avenue,812 467 1303,Leisure
t-1,ESCA,86989000.0,13903700,,,6930000,,5442000,9876000,17434000,7129000,7129000,,-234000,,,,1488000,59191000,52062000,41757000,-199000,,5442000,5442000,22216000.0,90060000.0,141900000.0,1456000.0,231960000.0,13925000.0,127975000.0,4641000.0,32695000.0,117000.0,5879000.0,37668000.0,,21109000.0,155823000.0,54475000.0,46907000.0,91425000.0,22708000.0,,0.0,-1409000.0,16834000.0,14025000.0,144000.0,2374000.0,-1003000.0,-10242000.0,1134000.0,-1950000.0,-33000.0,-16818000.0,-1451000.0,,,,118155000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,23.05,1630509019,-0.050001144,23.25,23.25,23.05,795,10.19,23.166666,-0.116666794,-0.005035977,22.643623,0.40637589,0.017946593,320480288,17.46212,2.2620215,15,America/New_York,EDT,False,False,USD,us_market,"Escalade, Incorporated",NGM,REGULAR,2,-0.21645518,23.05 - 23.25,23.1,22.92,23.25,8,10,finmb_175643,NasdaqGM,"Escalade, Incorporated",USD,27398,39916,6.4699993,0.39022917,16.58 - 25.72,-2.67,-0.10381027,16.58,25.72,1631577600,1618484340,1618484340,0,1618484340,0.545,11.129888,0.023593074,2.071,1.32,-14400000,1.37,,,25.72,16.58,23.17,22.64,27.4k,39.92k,13.9M,,8.95M,37.02%,28.98%,199.72k,12.09,2.00%,1.45%,193.63k,0.56,2.42%,0.55,2.36%,3.75,27.45%,"Sep 13, 2021","Sep 02, 2021",2:1,"May 25, 2004","Dec 25, 2020","Jul 09, 2021",9.25%,12.05%,11.66%,20.77%,311.71M,22.31,19.30%,74.83M,42.04M,28.84M,2.07,-6.70%,10.64M,0.77,52.08M,35.89,4.01,10.19,-14.6M,-33.86M,Value,47711,Consumer Cyclical,700,6,6,"Escalade, Incorporated, together with its subsidiaries, manufactures and sells sporting goods in North America, Europe, and internationally. The company manufactures, imports, and distributes various sporting goods brands in basketball goals, archery, indoor and outdoor game recreation, and fitness products. It offers archery products under the Bear Archery, Trophy Ridge, Whisker Biscuit, Cajun Bowfishing, Karnage, Fletcher, SIK, BearX, and Rocket brand names; table tennis products under the STIGA and Ping-Pong brands; basketball goals under the Goalrilla, Goaliath, Silverback, Hoopstar, and Goalsetter brand names; and pickleball under the Onix, DURA, and Pickleball Now brands. The company also provides play systems under the Woodplay, Jack & June, and Childlife brands; fitness products under the STEP, Lifeline, Kettleworx, Natural Fitness, and PER4M brand names; safety and utility weights under the USWeight brand; hockey and soccer game tables under the Triumph Sports, Atomic, American Legend, and HJ Scott brands; and billiard accessories under the American Heritage Billiards, Cue&Case, Lucasi, Mizerak, PureX, Rage, and Players brand names. In addition, it offers darting products under the Unicorn, Accudart, Arachnid, Nodor, and Winmau brands; water sports under the RAVE Sports brand; and outdoor game products under the Victory Tailgate, Triumph Sports, Zume Games, and Viva Sol brand names. The company provides its products through sporting goods retailers, specialty dealers, online retailers, traditional department stores, and mass merchants. Escalade, Incorporated was founded in 1922 and is headquartered in Evansville, Indiana.",Evansville,812 467 1358,IN,2,1609372800,1625097600,10,United States,http://escaladeinc.com,86400,7,817 Maxwell Avenue,812 467 1303,Leisure
t-2,ESCA,83816000.0,13903700,,,6851000,,5087000,10563000,17856000,6921000,6921000,,-102000,,,,1764000,74767000,67846000,56911000,-70000,,5087000,5087000,22645000.0,81549000.0,139156000.0,,220705000.0,13919000.0,125237000.0,4641000.0,32695000.0,127000.0,3505000.0,46072000.0,,19840000.0,145398000.0,65280000.0,30073000.0,72488000.0,20947000.0,57000.0,26909000.0,-17836000.0,30073000.0,22766000.0,144000.0,-3306000.0,-5413000.0,-8236000.0,764000.0,-1951000.0,-87000.0,15373000.0,-2391000.0,-42000.0,-26422000.0,-29905000.0,99326000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,23.05,1630509019,-0.050001144,23.25,23.25,23.05,795,10.19,23.166666,-0.116666794,-0.005035977,22.643623,0.40637589,0.017946593,320480288,17.46212,2.2620215,15,America/New_York,EDT,False,False,USD,us_market,"Escalade, Incorporated",NGM,REGULAR,2,-0.21645518,23.05 - 23.25,23.1,22.92,23.25,8,10,finmb_175643,NasdaqGM,"Escalade, Incorporated",USD,27398,39916,6.4699993,0.39022917,16.58 - 25.72,-2.67,-0.10381027,16.58,25.72,1631577600,1618484340,1618484340,0,1618484340,0.545,11.129888,0.023593074,2.071,1.32,-14400000,1.37,,,25.72,16.58,23.17,22.64,27.4k,39.92k,13.9M,,8.95M,37.02%,28.98%,199.72k,12.09,2.00%,1.45%,193.63k,0.56,2.42%,0.55,2.36%,3.75,27.45%,"Sep 13, 2021","Sep 02, 2021",2:1,"May 25, 2004","Dec 25, 2020","Jul 09, 2021",9.25%,12.05%,11.66%,20.77%,311.71M,22.31,19.30%,74.83M,42.04M,28.84M,2.07,-6.70%,10.64M,0.77,52.08M,35.89,4.01,10.19,-14.6M,-33.86M,Value,47711,Consumer Cyclical,700,6,6,"Escalade, Incorporated, together with its subsidiaries, manufactures and sells sporting goods in North America, Europe, and internationally. The company manufactures, imports, and distributes various sporting goods brands in basketball goals, archery, indoor and outdoor game recreation, and fitness products. It offers archery products under the Bear Archery, Trophy Ridge, Whisker Biscuit, Cajun Bowfishing, Karnage, Fletcher, SIK, BearX, and Rocket brand names; table tennis products under the STIGA and Ping-Pong brands; basketball goals under the Goalrilla, Goaliath, Silverback, Hoopstar, and Goalsetter brand names; and pickleball under the Onix, DURA, and Pickleball Now brands. The company also provides play systems under the Woodplay, Jack & June, and Childlife brands; fitness products under the STEP, Lifeline, Kettleworx, Natural Fitness, and PER4M brand names; safety and utility weights under the USWeight brand; hockey and soccer game tables under the Triumph Sports, Atomic, American Legend, and HJ Scott brands; and billiard accessories under the American Heritage Billiards, Cue&Case, Lucasi, Mizerak, PureX, Rage, and Players brand names. In addition, it offers darting products under the Unicorn, Accudart, Arachnid, Nodor, and Winmau brands; water sports under the RAVE Sports brand; and outdoor game products under the Victory Tailgate, Triumph Sports, Zume Games, and Viva Sol brand names. The company provides its products through sporting goods retailers, specialty dealers, online retailers, traditional department stores, and mass merchants. Escalade, Incorporated was founded in 1922 and is headquartered in Evansville, Indiana.",Evansville,812 467 1358,IN,2,1609372800,1625097600,10,United States,http://escaladeinc.com,86400,7,817 Maxwell Avenue,812 467 1303,Leisure
t-3,ESCA,96541000.0,13903700,,,12811000,,10186000,10374000,23521000,12815000,12815000,,-44000,,,,2625000,78069000,65254000,54548000,-4000,,10186000,10186000,17739000.0,57687000.0,141029000.0,1675000.0,198716000.0,14169000.0,126860000.0,3924000.0,26749000.0,49000.0,6811000.0,53172000.0,,17300000.0,136879000.0,63750000.0,,63738000.0,32102000.0,,0.0,-2003000.0,30073000.0,-1984000.0,144000.0,-9858000.0,-5413000.0,-5871000.0,1018000.0,-1984000.0,-87000.0,-17075000.0,-2003000.0,-42000.0,-26422000.0,-29905000.0,83707000.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,23.05,1630509019,-0.050001144,23.25,23.25,23.05,795,10.19,23.166666,-0.116666794,-0.005035977,22.643623,0.40637589,0.017946593,320480288,17.46212,2.2620215,15,America/New_York,EDT,False,False,USD,us_market,"Escalade, Incorporated",NGM,REGULAR,2,-0.21645518,23.05 - 23.25,23.1,22.92,23.25,8,10,finmb_175643,NasdaqGM,"Escalade, Incorporated",USD,27398,39916,6.4699993,0.39022917,16.58 - 25.72,-2.67,-0.10381027,16.58,25.72,1631577600,1618484340,1618484340,0,1618484340,0.545,11.129888,0.023593074,2.071,1.32,-14400000,1.37,,,25.72,16.58,23.17,22.64,27.4k,39.92k,13.9M,,8.95M,37.02%,28.98%,199.72k,12.09,2.00%,1.45%,193.63k,0.56,2.42%,0.55,2.36%,3.75,27.45%,"Sep 13, 2021","Sep 02, 2021",2:1,"May 25, 2004","Dec 25, 2020","Jul 09, 2021",9.25%,12.05%,11.66%,20.77%,311.71M,22.31,19.30%,74.83M,42.04M,28.84M,2.07,-6.70%,10.64M,0.77,52.08M,35.89,4.01,10.19,-14.6M,-33.86M,Value,47711,Consumer Cyclical,700,6,6,"Escalade, Incorporated, together with its subsidiaries, manufactures and sells sporting goods in North America, Europe, and internationally. The company manufactures, imports, and distributes various sporting goods brands in basketball goals, archery, indoor and outdoor game recreation, and fitness products. It offers archery products under the Bear Archery, Trophy Ridge, Whisker Biscuit, Cajun Bowfishing, Karnage, Fletcher, SIK, BearX, and Rocket brand names; table tennis products under the STIGA and Ping-Pong brands; basketball goals under the Goalrilla, Goaliath, Silverback, Hoopstar, and Goalsetter brand names; and pickleball under the Onix, DURA, and Pickleball Now brands. The company also provides play systems under the Woodplay, Jack & June, and Childlife brands; fitness products under the STEP, Lifeline, Kettleworx, Natural Fitness, and PER4M brand names; safety and utility weights under the USWeight brand; hockey and soccer game tables under the Triumph Sports, Atomic, American Legend, and HJ Scott brands; and billiard accessories under the American Heritage Billiards, Cue&Case, Lucasi, Mizerak, PureX, Rage, and Players brand names. In addition, it offers darting products under the Unicorn, Accudart, Arachnid, Nodor, and Winmau brands; water sports under the RAVE Sports brand; and outdoor game products under the Victory Tailgate, Triumph Sports, Zume Games, and Viva Sol brand names. The company provides its products through sporting goods retailers, specialty dealers, online retailers, traditional department stores, and mass merchants. Escalade, Incorporated was founded in 1922 and is headquartered in Evansville, Indiana.",Evansville,812 467 1358,IN,2,1609372800,1625097600,10,United States,http://escaladeinc.com,86400,7,817 Maxwell Avenue,812 467 1303,Leisure
