Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToAccountReceivables,changeToNetincome,capitalExpenditures,netBorrowings,WC,language,region,quoteType,triggerable,quoteSourceName,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceHint,regularMarketChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,currency,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchange,shortName,exchangeDataDelayedBy,market,marketState,epsTrailingTwelveMonths,twoHundredDayAverageChangePercent,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Aug 30, 2012) 4","Short Ratio (Aug 30, 2012) 4","Short % of Float (Aug 30, 2012) 4","Short % of Shares Outstanding (Aug 30, 2012) 4","Shares Short (prior month Jul 30, 2012) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,JSDA,4495000.0,64455100,,,-715000,,-719000,1417000,768000,-649000,-649000,,-60000,,,,4000,2857000,3506000,2089000,-66000,,-719000,-719000,3718000.0,4495000.0,5000.0,8213000.0,74780000.0,-70704000.0,20000.0,419000.0,33000.0,3577000.0,3045000.0,809000.0,419000.0,739000.0,7441000.0,1824000.0,304000.0,1774000.0,1123000.0,-260000.0,-14000.0,9000.0,-19000.0,9000.0,-1037000.0,11000.0,-1043000.0,68000.0,86000.0,-229000.0,31000.0,-14000.0,,4396000.0,en-US,US,EQUITY,False,Delayed Quote,257442,0.98,7.538462,0.13 - 1.54,-0.42999995,-0.27922076,0.13,1.54,1620318600,1620318600,1620318600,0.07,1.0232,0.08679998,0.08483188,0.65361595,0.45638406,71545160,4,-14.615381,15.857143,15,America/New_York,EDT,-14400000,1.07 - 1.32,1.3,0.0,0.0,0,0,finmb_415336,Other OTC,Jones Soda Co.,USD,449776,USD,False,False,1.11,1630526387,-0.18999994,1.32,1.32,1.07,98770,PNK,JONES SODA CO,0,us_market,PRE,-0.045,0.698245,0.98,,,1.54,0.13,1.0232,0.6536,449.78k,257.44k,64.46M,,42.22M,34.78%,0.13%,28.96k,0.16,0.08%,0.08%,28.82k,,,,,,0.00%,,,,,"Dec 30, 2020","Mar 30, 2021",-23.62%,-21.72%,-17.71%,-52.89%,11.96M,0.19,2.30%,2.68M,-2.42M,-2.83M,-0.0450,,3.58M,0.05,1.57M,34.84,2.44,0.07,-1.54M,-715.88k,Value,98134,Consumer Defensive,21,"Jones Soda Co., together with its subsidiaries, develops, produces, markets, and distributes beverages primarily in the United States, Canada, and internationally. The company provides Jones Soda, a premium carbonated soft drink; Lemoncocco, a premium non-carbonated beverage; and co-brand and private label products. It also offers fountain products, including cane sugar cola and sugar free cola, as well as cane sugar sweetened ginger ale, orange and cream, root beer, and lemon lime. It also sells various products online, including soda with customized labels, wearables, candy, and other items, as well as licenses its trademarks for use on products sold by other manufacturers. The company sells and distributes its products through a network of independent distributors, and national and regional retail accounts, as well as through grocery stores, convenience and gas stores, restaurants, delicatessens, and sandwich shops. Jones Soda Co. was founded in 1986 and is headquartered in Seattle, Washington.",Seattle,206 624 3357,WA,1609372800,United States,http://www.jonessoda.com,86400,66 South Hanford Street,Beverages—Non-Alcoholic,Suite 150
t-1,JSDA,4379000.0,64455100,,,-910000,,-918000,1447000,589000,-858000,-858000,,-35000,,,,8000,2464000,3322000,1875000,-52000,,-918000,-918000,4674000.0,4379000.0,6000.0,9053000.0,73953000.0,-69985000.0,232000.0,411000.0,33000.0,4614000.0,2486000.0,140000.0,411000.0,776000.0,8244000.0,1581000.0,1581000.0,1856000.0,1385000.0,458000.0,-30000.0,9000.0,96000.0,9000.0,363000.0,68000.0,325000.0,43000.0,-240000.0,834000.0,53000.0,-30000.0,,5758000.0,en-US,US,EQUITY,False,Delayed Quote,257442,0.98,7.538462,0.13 - 1.54,-0.42999995,-0.27922076,0.13,1.54,1620318600,1620318600,1620318600,0.07,1.0232,0.08679998,0.08483188,0.65361595,0.45638406,71545160,4,-14.615381,15.857143,15,America/New_York,EDT,-14400000,1.07 - 1.32,1.3,0.0,0.0,0,0,finmb_415336,Other OTC,Jones Soda Co.,USD,449776,USD,False,False,1.11,1630526387,-0.18999994,1.32,1.32,1.07,98770,PNK,JONES SODA CO,0,us_market,PRE,-0.045,0.698245,0.98,,,1.54,0.13,1.0232,0.6536,449.78k,257.44k,64.46M,,42.22M,34.78%,0.13%,28.96k,0.16,0.08%,0.08%,28.82k,,,,,,0.00%,,,,,"Dec 30, 2020","Mar 30, 2021",-23.62%,-21.72%,-17.71%,-52.89%,11.96M,0.19,2.30%,2.68M,-2.42M,-2.83M,-0.0450,,3.58M,0.05,1.57M,34.84,2.44,0.07,-1.54M,-715.88k,Value,98134,Consumer Defensive,21,"Jones Soda Co., together with its subsidiaries, develops, produces, markets, and distributes beverages primarily in the United States, Canada, and internationally. The company provides Jones Soda, a premium carbonated soft drink; Lemoncocco, a premium non-carbonated beverage; and co-brand and private label products. It also offers fountain products, including cane sugar cola and sugar free cola, as well as cane sugar sweetened ginger ale, orange and cream, root beer, and lemon lime. It also sells various products online, including soda with customized labels, wearables, candy, and other items, as well as licenses its trademarks for use on products sold by other manufacturers. The company sells and distributes its products through a network of independent distributors, and national and regional retail accounts, as well as through grocery stores, convenience and gas stores, restaurants, delicatessens, and sandwich shops. Jones Soda Co. was founded in 1986 and is headquartered in Seattle, Washington.",Seattle,206 624 3357,WA,1609372800,United States,http://www.jonessoda.com,86400,66 South Hanford Street,Beverages—Non-Alcoholic,Suite 150
t-2,JSDA,5167000.0,64455100,,,-443000,,-450000,1316000,922000,-394000,-394000,,-40000,,,,7000,3541000,3935000,2619000,-49000,,-450000,-450000,4136000.0,5167000.0,6000.0,9303000.0,73906000.0,-69067000.0,214000.0,328000.0,33000.0,4251000.0,1813000.0,,328000.0,796000.0,8474000.0,2414000.0,1708000.0,1604000.0,923000.0,-82000.0,-5000.0,9000.0,94000.0,9000.0,-59000.0,11000.0,-65000.0,40000.0,23000.0,276000.0,29000.0,-5000.0,,6661000.0,en-US,US,EQUITY,False,Delayed Quote,257442,0.98,7.538462,0.13 - 1.54,-0.42999995,-0.27922076,0.13,1.54,1620318600,1620318600,1620318600,0.07,1.0232,0.08679998,0.08483188,0.65361595,0.45638406,71545160,4,-14.615381,15.857143,15,America/New_York,EDT,-14400000,1.07 - 1.32,1.3,0.0,0.0,0,0,finmb_415336,Other OTC,Jones Soda Co.,USD,449776,USD,False,False,1.11,1630526387,-0.18999994,1.32,1.32,1.07,98770,PNK,JONES SODA CO,0,us_market,PRE,-0.045,0.698245,0.98,,,1.54,0.13,1.0232,0.6536,449.78k,257.44k,64.46M,,42.22M,34.78%,0.13%,28.96k,0.16,0.08%,0.08%,28.82k,,,,,,0.00%,,,,,"Dec 30, 2020","Mar 30, 2021",-23.62%,-21.72%,-17.71%,-52.89%,11.96M,0.19,2.30%,2.68M,-2.42M,-2.83M,-0.0450,,3.58M,0.05,1.57M,34.84,2.44,0.07,-1.54M,-715.88k,Value,98134,Consumer Defensive,21,"Jones Soda Co., together with its subsidiaries, develops, produces, markets, and distributes beverages primarily in the United States, Canada, and internationally. The company provides Jones Soda, a premium carbonated soft drink; Lemoncocco, a premium non-carbonated beverage; and co-brand and private label products. It also offers fountain products, including cane sugar cola and sugar free cola, as well as cane sugar sweetened ginger ale, orange and cream, root beer, and lemon lime. It also sells various products online, including soda with customized labels, wearables, candy, and other items, as well as licenses its trademarks for use on products sold by other manufacturers. The company sells and distributes its products through a network of independent distributors, and national and regional retail accounts, as well as through grocery stores, convenience and gas stores, restaurants, delicatessens, and sandwich shops. Jones Soda Co. was founded in 1986 and is headquartered in Seattle, Washington.",Seattle,206 624 3357,WA,1609372800,United States,http://www.jonessoda.com,86400,66 South Hanford Street,Beverages—Non-Alcoholic,Suite 150
t-3,JSDA,5532000.0,64455100,,,-730000,,-738000,1283000,586000,-697000,-697000,,-38000,,,,8000,3098000,3795000,2512000,-33000,,-738000,-738000,4128000.0,5532000.0,2000.0,9660000.0,73846000.0,-68617000.0,191000.0,303000.0,33000.0,4310000.0,1816000.0,,303000.0,842000.0,8785000.0,2648000.0,1694000.0,1623000.0,1005000.0,-232000.0,-179000.0,335000.0,62000.0,9000.0,-594000.0,12000.0,-762000.0,27000.0,680000.0,-606000.0,45000.0,-179000.0,335000.0,6969000.0,en-US,US,EQUITY,False,Delayed Quote,257442,0.98,7.538462,0.13 - 1.54,-0.42999995,-0.27922076,0.13,1.54,1620318600,1620318600,1620318600,0.07,1.0232,0.08679998,0.08483188,0.65361595,0.45638406,71545160,4,-14.615381,15.857143,15,America/New_York,EDT,-14400000,1.07 - 1.32,1.3,0.0,0.0,0,0,finmb_415336,Other OTC,Jones Soda Co.,USD,449776,USD,False,False,1.11,1630526387,-0.18999994,1.32,1.32,1.07,98770,PNK,JONES SODA CO,0,us_market,PRE,-0.045,0.698245,0.98,,,1.54,0.13,1.0232,0.6536,449.78k,257.44k,64.46M,,42.22M,34.78%,0.13%,28.96k,0.16,0.08%,0.08%,28.82k,,,,,,0.00%,,,,,"Dec 30, 2020","Mar 30, 2021",-23.62%,-21.72%,-17.71%,-52.89%,11.96M,0.19,2.30%,2.68M,-2.42M,-2.83M,-0.0450,,3.58M,0.05,1.57M,34.84,2.44,0.07,-1.54M,-715.88k,Value,98134,Consumer Defensive,21,"Jones Soda Co., together with its subsidiaries, develops, produces, markets, and distributes beverages primarily in the United States, Canada, and internationally. The company provides Jones Soda, a premium carbonated soft drink; Lemoncocco, a premium non-carbonated beverage; and co-brand and private label products. It also offers fountain products, including cane sugar cola and sugar free cola, as well as cane sugar sweetened ginger ale, orange and cream, root beer, and lemon lime. It also sells various products online, including soda with customized labels, wearables, candy, and other items, as well as licenses its trademarks for use on products sold by other manufacturers. The company sells and distributes its products through a network of independent distributors, and national and regional retail accounts, as well as through grocery stores, convenience and gas stores, restaurants, delicatessens, and sandwich shops. Jones Soda Co. was founded in 1986 and is headquartered in Seattle, Washington.",Seattle,206 624 3357,WA,1609372800,United States,http://www.jonessoda.com,86400,66 South Hanford Street,Beverages—Non-Alcoholic,Suite 150
