Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,otherAssets,cash,totalCurrentLiabilities,propertyPlantEquipment,totalCurrentAssets,netReceivables,accountsPayable,shortLongTermDebt,longTermDebt,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,totalCashFromOperatingActivities,depreciation,changeToAccountReceivables,changeToNetincome,capitalExpenditures,issuanceOfStock,repurchaseOfStock,otherCashflowsFromInvestingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,currency,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,exchange,exchangeDataDelayedBy,marketState,twoHundredDayAverageChangePercent,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,market,priceHint,regularMarketChangePercent,regularMarketDayRange,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (May 27, 2021) 4","Short Ratio (May 27, 2021) 4","Short % of Float (May 27, 2021) 4","Short % of Shares Outstanding (May 27, 2021) 4","Shares Short (prior month Apr 29, 2021) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,IDN,13574001.0,18691800,1336241,,-1060066,,-1060066,2380780,2641813,-1075208,-1075208,,,,,,0,2862541,3937749,220728,15142,,-1060066,-1060066,456346.0,139550103.0,2036200.0,22132008.0,455896.0,24168208.0,18686.0,555943.0,-117436781.0,6763.0,8101661.0,4250.0,12611616.0,2029437.0,170692.0,15435259.0,2267700.0,256243.0,,,-61702.0,-48375.0,10000.0,10000.0,-215225.0,-509776.0,-471401.0,42798.0,-147839.0,970633.0,-48375.0,,,,13405822.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,USD,8.82,0.0,0.0,8,8,finmb_407246,NasdaqGM,"Intellicheck, Inc.",USD,169309,70085,3.4,0.59753954,5.69 - 15.45,-6.3599997,-0.41165048,5.69,15.45,1620158400,1620158400,1620158400,-0.033,0.31,-0.11,-82.63637,1.184,8.460286,0.629714,0.07443176,8.927391,0.1626091,169908464,29.32258,7.677365,15,America/New_York,EDT,-14400000,False,False,NGM,0,PRE,0.018214628,"Intellicheck, Inc.",9.09,1630526403,0.27000046,8.82,9.35,8.69,151016,us_market,2,3.0612297,8.69 - 9.35,1.89,,,15.45,5.69,8.46,8.93,169.31k,70.08k,18.69M,,16.49M,9.12%,51.82%,1.56M,5.11,10.10%,8.34%,833.49k,,,,,,0.00%,,,1:8,"Aug 12, 2014","Dec 30, 2020","Mar 30, 2021",-5.04%,-12.97%,-4.41%,-3.09%,10.48M,0.58,-8.10%,9.31M,-1.24M,-528.27k,-0.03,,12.61M,0.68,,,7.61,1.18,-29.77k,28.23k,Value,11747,Technology,37,7,8,"Intellicheck, Inc., a technology company, develops, integrates, and markets threat identification and identity authentication solutions for retail and bank fraud prevention, law enforcement threat identification, and mobile and handheld access control and security systems primarily in the United States. The company provides identity systems products, including commercial identification products, such as ID Check SDK for software developers; ID Check Â Retail, an identity authentication solution that authenticates identification documents; ID Check - Online that authenticates an on-line user's identification documents; ID Check - Mobile, which provides the fraud reduction benefits of an integrated identity validation system; ID Check Â IAM, a software application that speeds up check-in and ID verification within the property management systems; ID Check PC, a standalone software solution, which is designed to provide the features of ID Check for windows based platforms; Age ID, a smartphone or tablet-based solution for preventing sale of age-restricted products to minors; and Defense ID, a mobile and fixed infrastructure solution for threat identification, identity authentication, and access control to military bases, and other government and commercial facilities. It serves government, military, and commercial markets. The company was formerly known as Intellicheck Mobilisa, Inc. and changed its name to Intellicheck, Inc. in May 2017. Intellicheck, Inc. was incorporated in 1994 and is headquartered in Melville, New York.",Melville,516 992 1900,NY,2,1609372800,1622505600,7,United States,http://intellicheck.com,86400,6,200 Broad Hollow Road,Software—Application,Suite 207
t-1,IDN,13627189.0,18691800,837613,,1259656,,1259656,1551386,2848793,459794,459794,,,,,,0,3078067,2618273,229274,799862,,1259656,1259656,482591.0,138569746.0,2129033.0,22211441.0,402782.0,24340474.0,18410.0,340718.0,-116376715.0,8662.0,8101661.0,4250.0,13121392.0,2120371.0,170001.0,15581971.0,2119861.0,46171.0,,,-145993.0,-8380.0,-10000.0,25550.0,180246.0,309070.0,291900.0,-14405.0,-381658.0,-672613.0,-8380.0,35550.0,,,13461600.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,USD,8.82,0.0,0.0,8,8,finmb_407246,NasdaqGM,"Intellicheck, Inc.",USD,169309,70085,3.4,0.59753954,5.69 - 15.45,-6.3599997,-0.41165048,5.69,15.45,1620158400,1620158400,1620158400,-0.033,0.31,-0.11,-82.63637,1.184,8.460286,0.629714,0.07443176,8.927391,0.1626091,169908464,29.32258,7.677365,15,America/New_York,EDT,-14400000,False,False,NGM,0,PRE,0.018214628,"Intellicheck, Inc.",9.09,1630526403,0.27000046,8.82,9.35,8.69,151016,us_market,2,3.0612297,8.69 - 9.35,1.89,,,15.45,5.69,8.46,8.93,169.31k,70.08k,18.69M,,16.49M,9.12%,51.82%,1.56M,5.11,10.10%,8.34%,833.49k,,,,,,0.00%,,,1:8,"Aug 12, 2014","Dec 30, 2020","Mar 30, 2021",-5.04%,-12.97%,-4.41%,-3.09%,10.48M,0.58,-8.10%,9.31M,-1.24M,-528.27k,-0.03,,12.61M,0.68,,,7.61,1.18,-29.77k,28.23k,Value,11747,Technology,37,7,8,"Intellicheck, Inc., a technology company, develops, integrates, and markets threat identification and identity authentication solutions for retail and bank fraud prevention, law enforcement threat identification, and mobile and handheld access control and security systems primarily in the United States. The company provides identity systems products, including commercial identification products, such as ID Check SDK for software developers; ID Check Â Retail, an identity authentication solution that authenticates identification documents; ID Check - Online that authenticates an on-line user's identification documents; ID Check - Mobile, which provides the fraud reduction benefits of an integrated identity validation system; ID Check Â IAM, a software application that speeds up check-in and ID verification within the property management systems; ID Check PC, a standalone software solution, which is designed to provide the features of ID Check for windows based platforms; Age ID, a smartphone or tablet-based solution for preventing sale of age-restricted products to minors; and Defense ID, a mobile and fixed infrastructure solution for threat identification, identity authentication, and access control to military bases, and other government and commercial facilities. It serves government, military, and commercial markets. The company was formerly known as Intellicheck Mobilisa, Inc. and changed its name to Intellicheck, Inc. in May 2017. Intellicheck, Inc. was incorporated in 1994 and is headquartered in Melville, New York.",Melville,516 992 1900,NY,2,1609372800,1622505600,7,United States,http://intellicheck.com,86400,6,200 Broad Hollow Road,Software—Application,Suite 207
t-2,IDN,12183171.0,18691800,907763,,32412,,32412,1472094,2405276,25419,25419,,,,,,0,2698975,2673556,293699,6993,,32412,32412,508836.0,138411649.0,3111855.0,20793668.0,446411.0,23905523.0,18390.0,525215.0,-117636371.0,10522.0,8101661.0,,12812322.0,2339700.0,218367.0,15076659.0,1739122.0,117483.0,44467.0,761633.0,110032.0,-297088.0,-10000.0,-1431596.0,-40084.0,-1777293.0,-48609.0,46387.0,-294513.0,97157.0,-4406.0,31000.0,-1462596.0,7318.0,12736959.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,USD,8.82,0.0,0.0,8,8,finmb_407246,NasdaqGM,"Intellicheck, Inc.",USD,169309,70085,3.4,0.59753954,5.69 - 15.45,-6.3599997,-0.41165048,5.69,15.45,1620158400,1620158400,1620158400,-0.033,0.31,-0.11,-82.63637,1.184,8.460286,0.629714,0.07443176,8.927391,0.1626091,169908464,29.32258,7.677365,15,America/New_York,EDT,-14400000,False,False,NGM,0,PRE,0.018214628,"Intellicheck, Inc.",9.09,1630526403,0.27000046,8.82,9.35,8.69,151016,us_market,2,3.0612297,8.69 - 9.35,1.89,,,15.45,5.69,8.46,8.93,169.31k,70.08k,18.69M,,16.49M,9.12%,51.82%,1.56M,5.11,10.10%,8.34%,833.49k,,,,,,0.00%,,,1:8,"Aug 12, 2014","Dec 30, 2020","Mar 30, 2021",-5.04%,-12.97%,-4.41%,-3.09%,10.48M,0.58,-8.10%,9.31M,-1.24M,-528.27k,-0.03,,12.61M,0.68,,,7.61,1.18,-29.77k,28.23k,Value,11747,Technology,37,7,8,"Intellicheck, Inc., a technology company, develops, integrates, and markets threat identification and identity authentication solutions for retail and bank fraud prevention, law enforcement threat identification, and mobile and handheld access control and security systems primarily in the United States. The company provides identity systems products, including commercial identification products, such as ID Check SDK for software developers; ID Check Â Retail, an identity authentication solution that authenticates identification documents; ID Check - Online that authenticates an on-line user's identification documents; ID Check - Mobile, which provides the fraud reduction benefits of an integrated identity validation system; ID Check Â IAM, a software application that speeds up check-in and ID verification within the property management systems; ID Check PC, a standalone software solution, which is designed to provide the features of ID Check for windows based platforms; Age ID, a smartphone or tablet-based solution for preventing sale of age-restricted products to minors; and Defense ID, a mobile and fixed infrastructure solution for threat identification, identity authentication, and access control to military bases, and other government and commercial facilities. It serves government, military, and commercial markets. The company was formerly known as Intellicheck Mobilisa, Inc. and changed its name to Intellicheck, Inc. in May 2017. Intellicheck, Inc. was incorporated in 1994 and is headquartered in Melville, New York.",Melville,516 992 1900,NY,2,1609372800,1622505600,7,United States,http://intellicheck.com,86400,6,200 Broad Hollow Road,Software—Application,Suite 207
t-3,IDN,13427700.0,18691800,986312,,-760273,,-760273,1415336,1632250,-769398,-769398,,,,,,0,1842195,2611593,209945,9125,,-760273,-760273,535081.0,139715197.0,3363402.0,22064442.0,527287.0,25427844.0,18028.0,492447.0,-117668783.0,10486.0,8101661.0,,14589615.0,2903591.0,264431.0,16526671.0,1444609.0,139892.0,356775.0,449325.0,403610.0,4979.0,806100.0,11376203.0,-113168.0,11579526.0,198344.0,46961.0,517504.0,103710.0,-5925.0,10583438.0,-13335.0,10904.0,13623080.0,en-US,US,EQUITY,True,Nasdaq Real Time Price,USD,8.82,0.0,0.0,8,8,finmb_407246,NasdaqGM,"Intellicheck, Inc.",USD,169309,70085,3.4,0.59753954,5.69 - 15.45,-6.3599997,-0.41165048,5.69,15.45,1620158400,1620158400,1620158400,-0.033,0.31,-0.11,-82.63637,1.184,8.460286,0.629714,0.07443176,8.927391,0.1626091,169908464,29.32258,7.677365,15,America/New_York,EDT,-14400000,False,False,NGM,0,PRE,0.018214628,"Intellicheck, Inc.",9.09,1630526403,0.27000046,8.82,9.35,8.69,151016,us_market,2,3.0612297,8.69 - 9.35,1.89,,,15.45,5.69,8.46,8.93,169.31k,70.08k,18.69M,,16.49M,9.12%,51.82%,1.56M,5.11,10.10%,8.34%,833.49k,,,,,,0.00%,,,1:8,"Aug 12, 2014","Dec 30, 2020","Mar 30, 2021",-5.04%,-12.97%,-4.41%,-3.09%,10.48M,0.58,-8.10%,9.31M,-1.24M,-528.27k,-0.03,,12.61M,0.68,,,7.61,1.18,-29.77k,28.23k,Value,11747,Technology,37,7,8,"Intellicheck, Inc., a technology company, develops, integrates, and markets threat identification and identity authentication solutions for retail and bank fraud prevention, law enforcement threat identification, and mobile and handheld access control and security systems primarily in the United States. The company provides identity systems products, including commercial identification products, such as ID Check SDK for software developers; ID Check Â Retail, an identity authentication solution that authenticates identification documents; ID Check - Online that authenticates an on-line user's identification documents; ID Check - Mobile, which provides the fraud reduction benefits of an integrated identity validation system; ID Check Â IAM, a software application that speeds up check-in and ID verification within the property management systems; ID Check PC, a standalone software solution, which is designed to provide the features of ID Check for windows based platforms; Age ID, a smartphone or tablet-based solution for preventing sale of age-restricted products to minors; and Defense ID, a mobile and fixed infrastructure solution for threat identification, identity authentication, and access control to military bases, and other government and commercial facilities. It serves government, military, and commercial markets. The company was formerly known as Intellicheck Mobilisa, Inc. and changed its name to Intellicheck, Inc. in May 2017. Intellicheck, Inc. was incorporated in 1994 and is headquartered in Melville, New York.",Melville,516 992 1900,NY,2,1609372800,1622505600,7,United States,http://intellicheck.com,86400,6,200 Broad Hollow Road,Software—Application,Suite 207
