Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,longTermInvestments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeInCash,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToAccountReceivables,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,currency,priceHint,exchange,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchangeDataDelayedBy,shortName,marketState,market,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,dividendDate,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Jan 10, 2005) 4","Short Ratio (Jan 10, 2005) 4","Short % of Float (Jan 10, 2005) 4","Short % of Shares Outstanding (Jan 10, 2005) 4","Shares Short (prior month Sep 09, 2004) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,fax,industry
t0,FSCR,17023864.0,0,,,564000,,445000,685000,1364000,679000,679000,,-115000,,,,119000,18411000,17732000,17047000,-115000,,445000,445000,3269476.0,52478058.0,17023864.0,69501922.0,1381595.0,5171.0,33266865.0,17911571.0,-20894072.0,5699265.0,336008.0,14546381.0,4479976.0,4635590.0,-20894072.0,35240396.0,28562261.0,12865335.0,19840372.0,14803366.0,6982218.0,,3855757,-2011255,985532,985532,30796,1056519,938579,3028959,-6731024,-480752,-2011255,14015880.0,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,7.39,1629818720,0.0,7.25,7.39,7.39,1,0,FEDERAL SCREW WORKS,POST,us_market,0.0,7.39 - 7.39,7.39,0.0,0.0,0,0,finmb_270801,Other OTC,Federal Screw Works,USD,31,250,3.84,1.0816901,3.55 - 7.39,0.0,0.0,1538697600,3.55,7.39,0.027697248,6.5547824,0.8352175,0.12742108,-1.24,12.322,7.1908336,0.1991663,18975968,0.5997403,15,America/New_York,EDT,-14400000,False,False,0.62,,,7.39,3.55,7.19,6.55,31,250,,,,0.00%,0.95%,,0,,0.00%,,,1.29%,,,6.68,,"Oct 04, 2018","Sep 04, 2018",5:4,"Apr 01, 2003","Jun 29, 2020","Sep 29, 2020",-2.89%,-3.89%,,,59.2M,42.85,-4.20%,298.37k,1.4M,-1.71M,-1.24,250.40%,336.01k,0.24,25.03M,147.01,1.96,12.32,,,Value,48174-3406,Industrials,184,"Federal Screw Works manufactures and sells industrial component parts primarily to the automobile industry in the United States. It operates through Big Rapids, Romulus, Traverse City, and Novex Tool divisions. The company offers cold formed and machined pins, including piston pins, planetary and differential gear shafts, and oil pump and steering shafts for the automotive, refrigeration, and small engine industries; and cold formed machined products, such as suspension ball studs, fluid line adapters, and precision formed and machined valve lifter bodies to the automotive industry. It also provides close tolerance machined products that are used in transmission valves, ball joints, steering gear bulkhead assemblies, torque converter hubs, and piston pins; and engineered nut products comprising prevailing torque nuts, free spinning nuts, slotted nuts, nut retainer assemblies, and nut washer assemblies to the automotive industry. In addition, the company offers cold form tooling products, which include assemblies, sleeves, dies, and punches; and complex cold formed parts, such as tie rod housings, valve lifter bodies, and suspension components. Federal Screw Works was founded in 1917 and is based in Romulus, Michigan.",Romulus,734 941 4211,MI,1104451200,United States,http://www.federalscrewworks.com,86400,34846 Goddard Road,734 992 3298,Tools & Accessories
t-1,FSCR,20862239.0,0,,,161000,,127000,816000,1242000,426000,426000,,-265000,,,,34000,19219000,18793000,17977000,-265000,,127000,127000,,,20862239.0,,,,,,,,,,,,,,,,,,,,0,-2011255,985532,985532,30796,1056519,938579,3028959,-6731024,-480752,-2011255,,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,7.39,1629818720,0.0,7.25,7.39,7.39,1,0,FEDERAL SCREW WORKS,POST,us_market,0.0,7.39 - 7.39,7.39,0.0,0.0,0,0,finmb_270801,Other OTC,Federal Screw Works,USD,31,250,3.84,1.0816901,3.55 - 7.39,0.0,0.0,1538697600,3.55,7.39,0.027697248,6.5547824,0.8352175,0.12742108,-1.24,12.322,7.1908336,0.1991663,18975968,0.5997403,15,America/New_York,EDT,-14400000,False,False,0.62,,,7.39,3.55,7.19,6.55,31,250,,,,0.00%,0.95%,,0,,0.00%,,,1.29%,,,6.68,,"Oct 04, 2018","Sep 04, 2018",5:4,"Apr 01, 2003","Jun 29, 2020","Sep 29, 2020",-2.89%,-3.89%,,,59.2M,42.85,-4.20%,298.37k,1.4M,-1.71M,-1.24,250.40%,336.01k,0.24,25.03M,147.01,1.96,12.32,,,Value,48174-3406,Industrials,184,"Federal Screw Works manufactures and sells industrial component parts primarily to the automobile industry in the United States. It operates through Big Rapids, Romulus, Traverse City, and Novex Tool divisions. The company offers cold formed and machined pins, including piston pins, planetary and differential gear shafts, and oil pump and steering shafts for the automotive, refrigeration, and small engine industries; and cold formed machined products, such as suspension ball studs, fluid line adapters, and precision formed and machined valve lifter bodies to the automotive industry. It also provides close tolerance machined products that are used in transmission valves, ball joints, steering gear bulkhead assemblies, torque converter hubs, and piston pins; and engineered nut products comprising prevailing torque nuts, free spinning nuts, slotted nuts, nut retainer assemblies, and nut washer assemblies to the automotive industry. In addition, the company offers cold form tooling products, which include assemblies, sleeves, dies, and punches; and complex cold formed parts, such as tie rod housings, valve lifter bodies, and suspension components. Federal Screw Works was founded in 1917 and is based in Romulus, Michigan.",Romulus,734 941 4211,MI,1104451200,United States,http://www.federalscrewworks.com,86400,34846 Goddard Road,734 992 3298,Tools & Accessories
t-2,FSCR,4186410.0,0,,,309000,,204000,906000,1458000,552000,552000,,-247000,,,,105000,16027000,15475000,14569000,-243000,,204000,204000,3269476.0,42883755.0,4186410.0,47070165.0,1381595.0,5171.0,14988656.0,22185230.0,-15453317.0,2689270.0,80631.0,9310009.0,377000.0,520000.0,-15453317.0,20926376.0,23178872.0,10218094.0,11388516.0,12707457.0,5468889.0,275647.0,0,-2011255,985532,985532,30796,1056519,938579,3028959,-6731024,-480752,-2011255,13868863.0,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,7.39,1629818720,0.0,7.25,7.39,7.39,1,0,FEDERAL SCREW WORKS,POST,us_market,0.0,7.39 - 7.39,7.39,0.0,0.0,0,0,finmb_270801,Other OTC,Federal Screw Works,USD,31,250,3.84,1.0816901,3.55 - 7.39,0.0,0.0,1538697600,3.55,7.39,0.027697248,6.5547824,0.8352175,0.12742108,-1.24,12.322,7.1908336,0.1991663,18975968,0.5997403,15,America/New_York,EDT,-14400000,False,False,0.62,,,7.39,3.55,7.19,6.55,31,250,,,,0.00%,0.95%,,0,,0.00%,,,1.29%,,,6.68,,"Oct 04, 2018","Sep 04, 2018",5:4,"Apr 01, 2003","Jun 29, 2020","Sep 29, 2020",-2.89%,-3.89%,,,59.2M,42.85,-4.20%,298.37k,1.4M,-1.71M,-1.24,250.40%,336.01k,0.24,25.03M,147.01,1.96,12.32,,,Value,48174-3406,Industrials,184,"Federal Screw Works manufactures and sells industrial component parts primarily to the automobile industry in the United States. It operates through Big Rapids, Romulus, Traverse City, and Novex Tool divisions. The company offers cold formed and machined pins, including piston pins, planetary and differential gear shafts, and oil pump and steering shafts for the automotive, refrigeration, and small engine industries; and cold formed machined products, such as suspension ball studs, fluid line adapters, and precision formed and machined valve lifter bodies to the automotive industry. It also provides close tolerance machined products that are used in transmission valves, ball joints, steering gear bulkhead assemblies, torque converter hubs, and piston pins; and engineered nut products comprising prevailing torque nuts, free spinning nuts, slotted nuts, nut retainer assemblies, and nut washer assemblies to the automotive industry. In addition, the company offers cold form tooling products, which include assemblies, sleeves, dies, and punches; and complex cold formed parts, such as tie rod housings, valve lifter bodies, and suspension components. Federal Screw Works was founded in 1917 and is based in Romulus, Michigan.",Romulus,734 941 4211,MI,1104451200,United States,http://www.federalscrewworks.com,86400,34846 Goddard Road,734 992 3298,Tools & Accessories
t-3,FSCR,3957172.0,0,,,-983000,,-648000,892000,136000,-756000,-756000,,-229000,,,,-335000,13263000,14019000,13127000,-227000,,-648000,-648000,3269476.0,42628594.0,3957172.0,46585766.0,1381595.0,5171.0,14784406.0,22878899.0,-15478305.0,2767570.0,53980.0,9275917.0,482000.0,520000.0,-15478305.0,21660031.0,21857552.0,7944907.0,10473778.0,13459482.0,6036991.0,300613.0,0,-2011255,985532,985532,30796,1056519,938579,3028959,-6731024,-480752,-2011255,12581635.0,en-US,US,EQUITY,False,Delayed Quote,USD,2,PNK,7.39,1629818720,0.0,7.25,7.39,7.39,1,0,FEDERAL SCREW WORKS,POST,us_market,0.0,7.39 - 7.39,7.39,0.0,0.0,0,0,finmb_270801,Other OTC,Federal Screw Works,USD,31,250,3.84,1.0816901,3.55 - 7.39,0.0,0.0,1538697600,3.55,7.39,0.027697248,6.5547824,0.8352175,0.12742108,-1.24,12.322,7.1908336,0.1991663,18975968,0.5997403,15,America/New_York,EDT,-14400000,False,False,0.62,,,7.39,3.55,7.19,6.55,31,250,,,,0.00%,0.95%,,0,,0.00%,,,1.29%,,,6.68,,"Oct 04, 2018","Sep 04, 2018",5:4,"Apr 01, 2003","Jun 29, 2020","Sep 29, 2020",-2.89%,-3.89%,,,59.2M,42.85,-4.20%,298.37k,1.4M,-1.71M,-1.24,250.40%,336.01k,0.24,25.03M,147.01,1.96,12.32,,,Value,48174-3406,Industrials,184,"Federal Screw Works manufactures and sells industrial component parts primarily to the automobile industry in the United States. It operates through Big Rapids, Romulus, Traverse City, and Novex Tool divisions. The company offers cold formed and machined pins, including piston pins, planetary and differential gear shafts, and oil pump and steering shafts for the automotive, refrigeration, and small engine industries; and cold formed machined products, such as suspension ball studs, fluid line adapters, and precision formed and machined valve lifter bodies to the automotive industry. It also provides close tolerance machined products that are used in transmission valves, ball joints, steering gear bulkhead assemblies, torque converter hubs, and piston pins; and engineered nut products comprising prevailing torque nuts, free spinning nuts, slotted nuts, nut retainer assemblies, and nut washer assemblies to the automotive industry. In addition, the company offers cold form tooling products, which include assemblies, sleeves, dies, and punches; and complex cold formed parts, such as tie rod housings, valve lifter bodies, and suspension components. Federal Screw Works was founded in 1917 and is based in Romulus, Michigan.",Romulus,734 941 4211,MI,1104451200,United States,http://www.federalscrewworks.com,86400,34846 Goddard Road,734 992 3298,Tools & Accessories
