Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,repurchaseOfStock,WC,language,region,quoteType,triggerable,quoteSourceName,currency,shortName,twoHundredDayAverageChangePercent,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,marketState,exchangeDataDelayedBy,priceHint,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchange,market,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,CXU.DE,-1901800000.0,245246000,,,287300000,,218300000,291500000,552200000,260700000,260700000,,-14100000,,,,69000000,1271100000,1010400000,718900000,26600000,,218300000,218300000,3049200000.0,320500000.0,3991300000.0,3377200000.0,55500000.0,7368500000.0,292800000.0,36900000.0,5101200000.0,942200000.0,2229800000.0,-2337300000.0,165000000.0,149800000.0,1376100000.0,200000000.0,-65800000.0,785900000.0,1128700000.0,9900000.0,386200000.0,1513800000.0,555800000.0,566800000.0,33600000.0,-17600000.0,-149400000.0,-204800000.0,-5700000.0,6600000.0,22300000.0,600000.0,244100000.0,55400000.0,-600000.0,-61900000.0,-14000000.0,20800000.0,-100000.0,-9400000.0,-17000000.0,,-247400000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,CHURCH + DWIGHT CO. DL 1,-0.002271635,17446799360,5.4313636,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,71.14,1630498442,0.19999695,71.16,72.38,70.96,370,GER,de_market,0.28192407,70.96 - 72.38,70.94,70.9,71.34,finmb_261105,XETRA,"Church & Dwight Co., Inc.",USD,508,333,6.6399994,0.10294573,64.5 - 83.99,-12.849998,-0.1529944,64.5,83.99,1619699400,1635337800,1635769800,0.973,27.573645,0.013715816,2.58,13.098,72.42944,-1.289444,-0.01780276,71.30197,-0.16197205,0.39,,,83.99,64.5,72.43,71.3,508,333,245.25M,,244.92M,0.16%,89.04%,,,,,,0.86,1.21%,0.97,1.37%,,30.69%,,"Aug 13, 2021",2:1,"Sep 02, 2016","Dec 31, 2020","Jun 30, 2021",15.96%,18.54%,8.19%,25.26%,5.05B,20.48,6.40%,2.21B,1.12B,805.4M,2.58,15.10%,149.8M,0.61,2.13B,63.12,0.82,13.10,736M,522.41M,Value,08628,Consumer Defensive,5100,6,4,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products in the United States and internationally. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; battery-operated and manual toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and replacement showerheads under the WATERPIK brand; FLAWLESS products; and cold remedy products under the ZICAM brand. It also provides specialty products, including animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast based prebiotic. In addition, the company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",Ewing,609 806 1200,NJ,5,1609372800,1625097600,5,United States,http://www.churchdwight.com,86400,5,Princeton South Corporate Center,Household & Personal Products,500 Charles Ewing Boulevard
t-1,CXU.DE,-2097800000.0,245246000,,,291000000,,220700000,267300000,550900000,283600000,283600000,,-14000000,,,,70300000,1238900000,955300000,688000000,7400000,,220700000,220700000,3079400000.0,306200000.0,4169700000.0,3211200000.0,145700000.0,7380900000.0,292800000.0,37200000.0,4944800000.0,917100000.0,2229600000.0,-2332600000.0,159000000.0,127500000.0,1274300000.0,,-54600000.0,791200000.0,1111800000.0,9900000.0,405800000.0,1813100000.0,541300000.0,547300000.0,-168100000.0,-30000000.0,-69000000.0,-125000000.0,-700000.0,5900000.0,-55600000.0,-800000.0,100200000.0,54900000.0,-3700000.0,-61900000.0,-46300000.0,-8300000.0,-100000.0,-7000000.0,-26300000.0,,-162500000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,CHURCH + DWIGHT CO. DL 1,-0.002271635,17446799360,5.4313636,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,71.14,1630498442,0.19999695,71.16,72.38,70.96,370,GER,de_market,0.28192407,70.96 - 72.38,70.94,70.9,71.34,finmb_261105,XETRA,"Church & Dwight Co., Inc.",USD,508,333,6.6399994,0.10294573,64.5 - 83.99,-12.849998,-0.1529944,64.5,83.99,1619699400,1635337800,1635769800,0.973,27.573645,0.013715816,2.58,13.098,72.42944,-1.289444,-0.01780276,71.30197,-0.16197205,0.39,,,83.99,64.5,72.43,71.3,508,333,245.25M,,244.92M,0.16%,89.04%,,,,,,0.86,1.21%,0.97,1.37%,,30.69%,,"Aug 13, 2021",2:1,"Sep 02, 2016","Dec 31, 2020","Jun 30, 2021",15.96%,18.54%,8.19%,25.26%,5.05B,20.48,6.40%,2.21B,1.12B,805.4M,2.58,15.10%,149.8M,0.61,2.13B,63.12,0.82,13.10,736M,522.41M,Value,08628,Consumer Defensive,5100,6,4,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products in the United States and internationally. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; battery-operated and manual toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and replacement showerheads under the WATERPIK brand; FLAWLESS products; and cold remedy products under the ZICAM brand. It also provides specialty products, including animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast based prebiotic. In addition, the company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",Ewing,609 806 1200,NJ,5,1609372800,1625097600,5,United States,http://www.churchdwight.com,86400,5,Princeton South Corporate Center,Household & Personal Products,500 Charles Ewing Boulevard
t-2,CXU.DE,-2319400000.0,245246000,,,176900000,,150200000,388800000,557400000,168600000,168600000,,-14000000,,,,26700000,1295300000,1126700000,737900000,8300000,,150200000,150200000,3110200000.0,274400000.0,4394100000.0,3020400000.0,12700000.0,7414500000.0,292800000.0,35100000.0,4786000000.0,967700000.0,2229600000.0,-2332800000.0,158800000.0,183100000.0,1388600000.0,,-77600000.0,794400000.0,1112400000.0,9100000.0,398800000.0,1869500000.0,495400000.0,588100000.0,27900000.0,-556900000.0,349400000.0,-6400000.0,-42700000.0,3900000.0,-366000000.0,5200000.0,192100000.0,50800000.0,100000.0,-59600000.0,20400000.0,4700000.0,-100000.0,-18300000.0,-44300000.0,-300000000.0,-276200000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,CHURCH + DWIGHT CO. DL 1,-0.002271635,17446799360,5.4313636,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,71.14,1630498442,0.19999695,71.16,72.38,70.96,370,GER,de_market,0.28192407,70.96 - 72.38,70.94,70.9,71.34,finmb_261105,XETRA,"Church & Dwight Co., Inc.",USD,508,333,6.6399994,0.10294573,64.5 - 83.99,-12.849998,-0.1529944,64.5,83.99,1619699400,1635337800,1635769800,0.973,27.573645,0.013715816,2.58,13.098,72.42944,-1.289444,-0.01780276,71.30197,-0.16197205,0.39,,,83.99,64.5,72.43,71.3,508,333,245.25M,,244.92M,0.16%,89.04%,,,,,,0.86,1.21%,0.97,1.37%,,30.69%,,"Aug 13, 2021",2:1,"Sep 02, 2016","Dec 31, 2020","Jun 30, 2021",15.96%,18.54%,8.19%,25.26%,5.05B,20.48,6.40%,2.21B,1.12B,805.4M,2.58,15.10%,149.8M,0.61,2.13B,63.12,0.82,13.10,736M,522.41M,Value,08628,Consumer Defensive,5100,6,4,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products in the United States and internationally. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; battery-operated and manual toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and replacement showerheads under the WATERPIK brand; FLAWLESS products; and cold remedy products under the ZICAM brand. It also provides specialty products, including animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast based prebiotic. In addition, the company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",Ewing,609 806 1200,NJ,5,1609372800,1625097600,5,United States,http://www.churchdwight.com,86400,5,Princeton South Corporate Center,Household & Personal Products,500 Charles Ewing Boulevard
t-3,CXU.DE,-1542000000.0,245246000,,,261500000,,216200000,342400000,565200000,222800000,222800000,,-13900000,,,,45300000,1241000000,1018200000,675800000,38700000,,216200000,216200000,2674100000.0,302000000.0,3866700000.0,3210300000.0,14500000.0,7077000000.0,292800000.0,24900000.0,4695400000.0,936400000.0,2078200000.0,-2079900000.0,136400000.0,549100000.0,971900000.0,,-90800000.0,734400000.0,1444500000.0,9400000.0,372800000.0,1811900000.0,497700000.0,580800000.0,104300000.0,-24800000.0,-64200000.0,-79700000.0,21400000.0,44200000.0,97400000.0,2300000.0,199600000.0,46500000.0,-1100000.0,-59600000.0,-39600000.0,-24000000.0,-100000.0,-51200000.0,-23700000.0,-300000000.0,472600000.0,en-US,US,EQUITY,False,Delayed Quote,EUR,CHURCH + DWIGHT CO. DL 1,-0.002271635,17446799360,5.4313636,15,Europe/Berlin,CEST,7200000,False,False,REGULAR,0,2,71.14,1630498442,0.19999695,71.16,72.38,70.96,370,GER,de_market,0.28192407,70.96 - 72.38,70.94,70.9,71.34,finmb_261105,XETRA,"Church & Dwight Co., Inc.",USD,508,333,6.6399994,0.10294573,64.5 - 83.99,-12.849998,-0.1529944,64.5,83.99,1619699400,1635337800,1635769800,0.973,27.573645,0.013715816,2.58,13.098,72.42944,-1.289444,-0.01780276,71.30197,-0.16197205,0.39,,,83.99,64.5,72.43,71.3,508,333,245.25M,,244.92M,0.16%,89.04%,,,,,,0.86,1.21%,0.97,1.37%,,30.69%,,"Aug 13, 2021",2:1,"Sep 02, 2016","Dec 31, 2020","Jun 30, 2021",15.96%,18.54%,8.19%,25.26%,5.05B,20.48,6.40%,2.21B,1.12B,805.4M,2.58,15.10%,149.8M,0.61,2.13B,63.12,0.82,13.10,736M,522.41M,Value,08628,Consumer Defensive,5100,6,4,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products in the United States and internationally. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; battery-operated and manual toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and replacement showerheads under the WATERPIK brand; FLAWLESS products; and cold remedy products under the ZICAM brand. It also provides specialty products, including animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast based prebiotic. In addition, the company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",Ewing,609 806 1200,NJ,5,1609372800,1625097600,5,United States,http://www.churchdwight.com,86400,5,Princeton South Corporate Center,Household & Personal Products,500 Charles Ewing Boulevard
