Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,otherCurrentAssets,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,forwardPE,priceHint,regularMarketChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,priceEpsCurrentYear,currency,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchange,shortName,exchangeDataDelayedBy,market,marketState,epsTrailingTwelveMonths,epsForward,epsCurrentYear,twoHundredDayAverageChangePercent,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,country,website,maxAge,address1,industry,address2
t0,GPAGF,24949530000.0,428491008,,,2121582000,-12876000,1321095000,5728300000,8025409000,2354431000,2354431000,-57322000,-356313000,,,,799831000,22178932000,19824501000,14153523000,-232849000,-503000,1321751000,1321095000,475492000.0,47473845000.0,28931703000.0,5568074000.0,76392672000.0,4884767000.0,21222797000.0,3500041000.0,3506681000.0,2824139000.0,2573558000.0,8423768000.0,16254214000.0,2268556000.0,3171308000.0,2824139000.0,38179138000.0,31657803000.0,535748000.0,10712495000.0,21640769000.0,11429740000.0,6397287000.0,,92726000,-870506000,1147374000,-299963000,-698745000,2251014000,-741008000,111263000,3310220000,895866000,-9856000,-560416000,612903000,368952000,-145913000,717423000,-894391000,15403589000.0,en-US,US,EQUITY,False,Delayed Quote,114,0.72999954,0.069194265,10.55 - 12.308,-1.0279999,-0.0835229,10.55,12.308,1436313600,5.2,15.161289,0.4609929,73.409,11.004886,0.27511406,0.024999266,11.202239,0.0777607,4612470784,14.099999,2,0.0,0.15365964,15,America/New_York,EDT,-14400000,11.28 - 11.28,11.28,0.0,0.0,0,0,finmb_394918,Other OTC,"Gruma, S.A.B. de C.V.",MXN,5320,0.75603217,USD,False,False,11.28,1630437194,0.0,11.02,11.28,11.28,1000,PNK,GRUMA SAB DE CV,0,us_market,PREPRE,0.744,0.8,14.92,0.006941532,0.37,,,12.31,10.55,11.0,11.2,5.32k,114,428.49M,,101.21M,47.96%,24.13%,,,,,,,,5.20,46.10%,,,"Jul 07, 2015",,,,"Dec 30, 2020","Mar 30, 2021",6.68%,12.09%,8.87%,21.04%,91.74B,228.54,2.90%,34.84B,13.78B,6.14B,0.74,135.30%,8.96B,22.73,31.64B,109.40,1.95,73.41,12.47B,6.96B,Value,66220,,22074,"Gruma, S.A.B. de C.V., together with its subsidiaries, produces, sells, and exports corn flour, tortillas, and other related products. The company offers corn flour, grits snacks and/or cereal, beer grits, and polenta; prepared corn or wheat flours for pancakes, cakes, crÃªpes, brownies, churros, pizza dough, cachapas, sweet arepitas, etc.; corn and wheat tortillas; tortilla chips, taco shells, and tostadas; flatbreads, including wraps, pita bread, naan, chapatti, pizza doughs, piadina, breakfast breads, and crackers; sauces/dips; palmito; pasta; and rice and oats. It markets and sells its products under the Maseca, Mission, Guerrero, Tosty, TortiRicas, Rumba, La Cima, Masa Rica, Del FogÃ³n, Delicados, Arroz Luisiana, Tortimasa, Juana, Mimasa, and Mexifoods brand names. The company also designs, manufactures, and commercializes machines for the production of corn and wheat flour tortillas, and tortilla chips under the TORTEC and RODOTEC names; and designs and manufactures equipment for corn masa flour, such as corn milling machinery, as well as provides engineering, design, and construction services. It provides its products to retail customers, including supermarkets, mass merchandisers, membership stores, and independent stores; food service customers comprising chain restaurants, food service distributors, schools, hospitals, and military; and tortilla manufacturers and corn chip producers. The company distributes its products primarily through independent distributors and wholesalers. It has operations in Mexico, the United States, Central America, Europe, Asia, and Oceania. Gruma, S.A.B. de C.V. was founded in 1949 and is headquartered in San Pedro Garza GarcÃ­a, Mexico.",San Pedro Garza GarcÃ­a,52 8 183 993300,NL,Mexico,http://www.gruma.com,86400,Calzada del Valle,,"407 Ote., Colonia del Valle"
t-1,GPAGF,23731684000.0,428491008,,,2251390000,-12565000,1410933000,5069204000,8040750000,2624604000,2624604000,346942000,-556775000,,,,833914000,21940076000,19315472000,13899326000,-373214000,-6489000,1417476000,1410933000,485810000.0,46104385000.0,27684266000.0,2601163000.0,73776086000.0,4924197000.0,20596419000.0,3448392000.0,3466772000.0,2163650000.0,2580252000.0,6172754000.0,16538424000.0,2310978000.0,2574318000.0,2163650000.0,37242869000.0,30000383000.0,,10353058000.0,20155237000.0,11944943000.0,6220081000.0,1064769000.0,-296918000,-1338400000,-169889000,-2244184000,-968460000,-1679238000,-817285000,-470935000,2374281000,909967000,-11281000,-565060000,133574000,-547519000,-691950000,5009166000,-1410359000,13461959000.0,en-US,US,EQUITY,False,Delayed Quote,114,0.72999954,0.069194265,10.55 - 12.308,-1.0279999,-0.0835229,10.55,12.308,1436313600,5.2,15.161289,0.4609929,73.409,11.004886,0.27511406,0.024999266,11.202239,0.0777607,4612470784,14.099999,2,0.0,0.15365964,15,America/New_York,EDT,-14400000,11.28 - 11.28,11.28,0.0,0.0,0,0,finmb_394918,Other OTC,"Gruma, S.A.B. de C.V.",MXN,5320,0.75603217,USD,False,False,11.28,1630437194,0.0,11.02,11.28,11.28,1000,PNK,GRUMA SAB DE CV,0,us_market,PREPRE,0.744,0.8,14.92,0.006941532,0.37,,,12.31,10.55,11.0,11.2,5.32k,114,428.49M,,101.21M,47.96%,24.13%,,,,,,,,5.20,46.10%,,,"Jul 07, 2015",,,,"Dec 30, 2020","Mar 30, 2021",6.68%,12.09%,8.87%,21.04%,91.74B,228.54,2.90%,34.84B,13.78B,6.14B,0.74,135.30%,8.96B,22.73,31.64B,109.40,1.95,73.41,12.47B,6.96B,Value,66220,,22074,"Gruma, S.A.B. de C.V., together with its subsidiaries, produces, sells, and exports corn flour, tortillas, and other related products. The company offers corn flour, grits snacks and/or cereal, beer grits, and polenta; prepared corn or wheat flours for pancakes, cakes, crÃªpes, brownies, churros, pizza dough, cachapas, sweet arepitas, etc.; corn and wheat tortillas; tortilla chips, taco shells, and tostadas; flatbreads, including wraps, pita bread, naan, chapatti, pizza doughs, piadina, breakfast breads, and crackers; sauces/dips; palmito; pasta; and rice and oats. It markets and sells its products under the Maseca, Mission, Guerrero, Tosty, TortiRicas, Rumba, La Cima, Masa Rica, Del FogÃ³n, Delicados, Arroz Luisiana, Tortimasa, Juana, Mimasa, and Mexifoods brand names. The company also designs, manufactures, and commercializes machines for the production of corn and wheat flour tortillas, and tortilla chips under the TORTEC and RODOTEC names; and designs and manufactures equipment for corn masa flour, such as corn milling machinery, as well as provides engineering, design, and construction services. It provides its products to retail customers, including supermarkets, mass merchandisers, membership stores, and independent stores; food service customers comprising chain restaurants, food service distributors, schools, hospitals, and military; and tortilla manufacturers and corn chip producers. The company distributes its products primarily through independent distributors and wholesalers. It has operations in Mexico, the United States, Central America, Europe, Asia, and Oceania. Gruma, S.A.B. de C.V. was founded in 1949 and is headquartered in San Pedro Garza GarcÃ­a, Mexico.",San Pedro Garza GarcÃ­a,52 8 183 993300,NL,Mexico,http://www.gruma.com,86400,Calzada del Valle,,"407 Ote., Colonia del Valle"
t-2,GPAGF,24939956000.0,428491008,,,2621400000,-12427000,1644901000,6337666000,9152427000,2997764000,2997764000,-183003000,-350033000,,,,971950000,23473200000,20475436000,14320773000,-376364000,-4401000,1649450000,1644901000,514218000.0,50397067000.0,29598633000.0,7010020000.0,79983273000.0,4968406000.0,20018935000.0,3535812000.0,4144459000.0,4611292000.0,3233124000.0,7851992000.0,17455157000.0,2928290000.0,2559415000.0,4611292000.0,39342784000.0,32748688000.0,578375000.0,10918895000.0,22808605000.0,12803235000.0,6829044000.0,,79158000,-1119606000,-562221000,-1498197000,1279248000,780949000,-242061000,-136344000,3535096000,956492000,583000,-540894000,189608000,-52357000,-153021000,-561956000,-1102619000,15293531000.0,en-US,US,EQUITY,False,Delayed Quote,114,0.72999954,0.069194265,10.55 - 12.308,-1.0279999,-0.0835229,10.55,12.308,1436313600,5.2,15.161289,0.4609929,73.409,11.004886,0.27511406,0.024999266,11.202239,0.0777607,4612470784,14.099999,2,0.0,0.15365964,15,America/New_York,EDT,-14400000,11.28 - 11.28,11.28,0.0,0.0,0,0,finmb_394918,Other OTC,"Gruma, S.A.B. de C.V.",MXN,5320,0.75603217,USD,False,False,11.28,1630437194,0.0,11.02,11.28,11.28,1000,PNK,GRUMA SAB DE CV,0,us_market,PREPRE,0.744,0.8,14.92,0.006941532,0.37,,,12.31,10.55,11.0,11.2,5.32k,114,428.49M,,101.21M,47.96%,24.13%,,,,,,,,5.20,46.10%,,,"Jul 07, 2015",,,,"Dec 30, 2020","Mar 30, 2021",6.68%,12.09%,8.87%,21.04%,91.74B,228.54,2.90%,34.84B,13.78B,6.14B,0.74,135.30%,8.96B,22.73,31.64B,109.40,1.95,73.41,12.47B,6.96B,Value,66220,,22074,"Gruma, S.A.B. de C.V., together with its subsidiaries, produces, sells, and exports corn flour, tortillas, and other related products. The company offers corn flour, grits snacks and/or cereal, beer grits, and polenta; prepared corn or wheat flours for pancakes, cakes, crÃªpes, brownies, churros, pizza dough, cachapas, sweet arepitas, etc.; corn and wheat tortillas; tortilla chips, taco shells, and tostadas; flatbreads, including wraps, pita bread, naan, chapatti, pizza doughs, piadina, breakfast breads, and crackers; sauces/dips; palmito; pasta; and rice and oats. It markets and sells its products under the Maseca, Mission, Guerrero, Tosty, TortiRicas, Rumba, La Cima, Masa Rica, Del FogÃ³n, Delicados, Arroz Luisiana, Tortimasa, Juana, Mimasa, and Mexifoods brand names. The company also designs, manufactures, and commercializes machines for the production of corn and wheat flour tortillas, and tortilla chips under the TORTEC and RODOTEC names; and designs and manufactures equipment for corn masa flour, such as corn milling machinery, as well as provides engineering, design, and construction services. It provides its products to retail customers, including supermarkets, mass merchandisers, membership stores, and independent stores; food service customers comprising chain restaurants, food service distributors, schools, hospitals, and military; and tortilla manufacturers and corn chip producers. The company distributes its products primarily through independent distributors and wholesalers. It has operations in Mexico, the United States, Central America, Europe, Asia, and Oceania. Gruma, S.A.B. de C.V. was founded in 1949 and is headquartered in San Pedro Garza GarcÃ­a, Mexico.",San Pedro Garza GarcÃ­a,52 8 183 993300,NL,Mexico,http://www.gruma.com,86400,Calzada del Valle,,"407 Ote., Colonia del Valle"
t-3,GPAGF,23149264000.0,428491008,,,2661467000,-12842000,1750695000,6400319000,9530799000,3053184000,3053184000,77296000,-378719000,,,,910091000,24145563000,21092379000,14614764000,-391717000,-415000,1751376000,1750695000,521270000.0,52433731000.0,27857584000.0,8124946000.0,80278473000.0,4979413000.0,18580625000.0,3707489000.0,4187050000.0,4297546000.0,3633497000.0,7071043000.0,16658764000.0,3321735000.0,756663000.0,4297546000.0,39572608000.0,32364048000.0,246050000.0,11379776000.0,25255505000.0,13146776000.0,6803839000.0,,-1753706000,-693171000,424350000,-1220672000,579028000,1248480000,-733065000,-85739000,3248062000,969387000,9690000,-487860000,-277618000,1048850000,-424097000,931429000,-645824000,15705284000.0,en-US,US,EQUITY,False,Delayed Quote,114,0.72999954,0.069194265,10.55 - 12.308,-1.0279999,-0.0835229,10.55,12.308,1436313600,5.2,15.161289,0.4609929,73.409,11.004886,0.27511406,0.024999266,11.202239,0.0777607,4612470784,14.099999,2,0.0,0.15365964,15,America/New_York,EDT,-14400000,11.28 - 11.28,11.28,0.0,0.0,0,0,finmb_394918,Other OTC,"Gruma, S.A.B. de C.V.",MXN,5320,0.75603217,USD,False,False,11.28,1630437194,0.0,11.02,11.28,11.28,1000,PNK,GRUMA SAB DE CV,0,us_market,PREPRE,0.744,0.8,14.92,0.006941532,0.37,,,12.31,10.55,11.0,11.2,5.32k,114,428.49M,,101.21M,47.96%,24.13%,,,,,,,,5.20,46.10%,,,"Jul 07, 2015",,,,"Dec 30, 2020","Mar 30, 2021",6.68%,12.09%,8.87%,21.04%,91.74B,228.54,2.90%,34.84B,13.78B,6.14B,0.74,135.30%,8.96B,22.73,31.64B,109.40,1.95,73.41,12.47B,6.96B,Value,66220,,22074,"Gruma, S.A.B. de C.V., together with its subsidiaries, produces, sells, and exports corn flour, tortillas, and other related products. The company offers corn flour, grits snacks and/or cereal, beer grits, and polenta; prepared corn or wheat flours for pancakes, cakes, crÃªpes, brownies, churros, pizza dough, cachapas, sweet arepitas, etc.; corn and wheat tortillas; tortilla chips, taco shells, and tostadas; flatbreads, including wraps, pita bread, naan, chapatti, pizza doughs, piadina, breakfast breads, and crackers; sauces/dips; palmito; pasta; and rice and oats. It markets and sells its products under the Maseca, Mission, Guerrero, Tosty, TortiRicas, Rumba, La Cima, Masa Rica, Del FogÃ³n, Delicados, Arroz Luisiana, Tortimasa, Juana, Mimasa, and Mexifoods brand names. The company also designs, manufactures, and commercializes machines for the production of corn and wheat flour tortillas, and tortilla chips under the TORTEC and RODOTEC names; and designs and manufactures equipment for corn masa flour, such as corn milling machinery, as well as provides engineering, design, and construction services. It provides its products to retail customers, including supermarkets, mass merchandisers, membership stores, and independent stores; food service customers comprising chain restaurants, food service distributors, schools, hospitals, and military; and tortilla manufacturers and corn chip producers. The company distributes its products primarily through independent distributors and wholesalers. It has operations in Mexico, the United States, Central America, Europe, Asia, and Oceania. Gruma, S.A.B. de C.V. was founded in 1949 and is headquartered in San Pedro Garza GarcÃ­a, Mexico.",San Pedro Garza GarcÃ­a,52 8 183 993300,NL,Mexico,http://www.gruma.com,86400,Calzada del Valle,,"407 Ote., Colonia del Valle"
