Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,totalCashflowsFromInvestingActivities,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,currency,exchange,marketCap,gmtOffSetMilliseconds,esgPopulated,tradeable,marketState,priceHint,regularMarketChangePercent,regularMarketDayRange,market,exchangeDataDelayedBy,shortName,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,longBusinessSummary,city,phone,state,compensationAsOfEpochDate,country,website,maxAge,address1,industry,address2
t0,IFABF,20920469.0,26199500,,,-87079,16914,-141155,1299717,1168098,-159208,-159208,,-16792,,,,48148,2882660,3041868,1714562,72129,,-135227,-141155,852679.0,3542868.0,20975519.0,245068.0,420605.0,24535301.0,11935488.0,4365326.0,4704354.0,8465.0,55050.0,3482998.0,958116.0,9627720.0,3021852.0,608300.0,1259470.0,3482998.0,2764629.0,20757506.0,3728543.0,502172.0,2835984.0,1121480.0,-1626687.0,10787.0,10249420.0,-435147.0,11509996.0,8681157.0,-45379.0,-1522884.0,20991.0,117948.0,733252.0,-1271363.0,45526.0,,17735654.0,en-US,US,EQUITY,False,Delayed Quote,3.09,1630503016,0.14999986,3.09,3.09,3.09,200,USD,PNK,71862272,-14400000,False,False,PRE,4,5.102036,3.09 - 3.09,us_market,0,IFABRIC CORP,2.94,0.0,0.0,0,0,finmb_118890000,Other OTC,iFabric Corp.,CAD,396,912,0.5173199,0.20108211,2.57268 - 4.54302,-1.4530199,-0.3198357,2.57268,4.54302,1620822600,1628771400,1629117000,79.23077,0.039,0.71,2.8682368,0.22176313,0.07731689,3.3324857,-0.24248576,-0.07276423,4.352113,15,America/New_York,EDT,1.43,,,4.543,2.5727,2.8682,3.3325,396,912,26.2M,,9.58M,66.38%,0.34%,,,,,,,,,,,,,,,,"Sep 29, 2020","Mar 30, 2021",7.45%,6.11%,3.36%,8.47%,17.08M,0.64,28.00%,4.27M,1.1M,1.27M,0.0390,,9.63M,0.33,1.8M,8.59,6.87,0.71,-2.54M,-3.52M,Value,L3R 1B8,,"iFabric Corp. designs and distributes women's intimate apparel and accessories in Canada, the United States, the United Kingdom, Southeast Asia, and internationally. It operates through Intimate Apparel, Intelligent Fabrics, and Other segments. The company offers reversible bra, bandeaux bra, and breast lift product under the Maidenform brand through retailers, online distributors, and specialty boutiques; and apparel accessories. It also develops, tests and distributes specialty textiles, as well as chemicals for textiles, such as Protx2, an anti-microbial and anti-viral formulations, Enguard, an insect repellant technology, Dreamskin, a skin polymer, UVtx, an ultraviolet light blocker, FreshTx, an odor absorbing technology, RepelTX, a durable water repellant, Omega+, a joint and muscle recovery, TempTx, a thermal regulator, Apollo, a body odor neutralizer, and DryTx, a moisture-wicking technology. In addition, the company leases properties. iFabric Corp. was founded in 1985 and is headquartered in Markham, Canada.",Markham,905 752 0566,ON,1609372800,Canada,http://www.ifabriccorp.com,86400,525 Denison Street,,Unit 1
t-1,IFABF,10861972.0,26199500,,,1966701,10986,1602282,1096694,2897530,1773101,1773101,,-14245,,,,358438,7520901,5747800,4623371,193600,,1608263,1602282,852679.0,5289101.0,10917022.0,251773.0,847822.0,16217109.0,3641276.0,3936582.0,4845509.0,44883.0,55050.0,1577558.0,1005521.0,946563.0,4724157.0,641500.0,1241364.0,1577558.0,2785620.0,12370918.0,4343062.0,502172.0,2953932.0,2301929.0,995601.0,-25448.0,212882.0,-3743712.0,240000.0,-213865.0,-271871.0,-154876.0,20990.0,184196.0,155016.0,-1670.0,413296.0,,7646761.0,en-US,US,EQUITY,False,Delayed Quote,3.09,1630503016,0.14999986,3.09,3.09,3.09,200,USD,PNK,71862272,-14400000,False,False,PRE,4,5.102036,3.09 - 3.09,us_market,0,IFABRIC CORP,2.94,0.0,0.0,0,0,finmb_118890000,Other OTC,iFabric Corp.,CAD,396,912,0.5173199,0.20108211,2.57268 - 4.54302,-1.4530199,-0.3198357,2.57268,4.54302,1620822600,1628771400,1629117000,79.23077,0.039,0.71,2.8682368,0.22176313,0.07731689,3.3324857,-0.24248576,-0.07276423,4.352113,15,America/New_York,EDT,1.43,,,4.543,2.5727,2.8682,3.3325,396,912,26.2M,,9.58M,66.38%,0.34%,,,,,,,,,,,,,,,,"Sep 29, 2020","Mar 30, 2021",7.45%,6.11%,3.36%,8.47%,17.08M,0.64,28.00%,4.27M,1.1M,1.27M,0.0390,,9.63M,0.33,1.8M,8.59,6.87,0.71,-2.54M,-3.52M,Value,L3R 1B8,,"iFabric Corp. designs and distributes women's intimate apparel and accessories in Canada, the United States, the United Kingdom, Southeast Asia, and internationally. It operates through Intimate Apparel, Intelligent Fabrics, and Other segments. The company offers reversible bra, bandeaux bra, and breast lift product under the Maidenform brand through retailers, online distributors, and specialty boutiques; and apparel accessories. It also develops, tests and distributes specialty textiles, as well as chemicals for textiles, such as Protx2, an anti-microbial and anti-viral formulations, Enguard, an insect repellant technology, Dreamskin, a skin polymer, UVtx, an ultraviolet light blocker, FreshTx, an odor absorbing technology, RepelTX, a durable water repellant, Omega+, a joint and muscle recovery, TempTx, a thermal regulator, Apollo, a body odor neutralizer, and DryTx, a moisture-wicking technology. In addition, the company leases properties. iFabric Corp. was founded in 1985 and is headquartered in Markham, Canada.",Markham,905 752 0566,ON,1609372800,Canada,http://www.ifabriccorp.com,86400,525 Denison Street,,Unit 1
t-2,IFABF,9284816.0,26199500,,,388185,5005,357091,1304820,1405707,22976,22976,,-7919,,,,45290,3458280,3435304,2052573,365209,,342895,357091,852679.0,8169220.0,9339866.0,258478.0,4626504.0,17514091.0,3282276.0,4222776.0,3243227.0,122560.0,55050.0,1961684.0,1411126.0,1160428.0,7519090.0,1040400.0,1259783.0,1961684.0,2806610.0,13241305.0,4645363.0,502172.0,3138128.0,1244692.0,-2297145.0,-17214.0,-17949.0,4108059.0,240000.0,-1152854.0,-89731.0,-1003374.0,21966.0,-657837.0,-2629987.0,-735.0,-107416.0,-41800.0,5722215.0,en-US,US,EQUITY,False,Delayed Quote,3.09,1630503016,0.14999986,3.09,3.09,3.09,200,USD,PNK,71862272,-14400000,False,False,PRE,4,5.102036,3.09 - 3.09,us_market,0,IFABRIC CORP,2.94,0.0,0.0,0,0,finmb_118890000,Other OTC,iFabric Corp.,CAD,396,912,0.5173199,0.20108211,2.57268 - 4.54302,-1.4530199,-0.3198357,2.57268,4.54302,1620822600,1628771400,1629117000,79.23077,0.039,0.71,2.8682368,0.22176313,0.07731689,3.3324857,-0.24248576,-0.07276423,4.352113,15,America/New_York,EDT,1.43,,,4.543,2.5727,2.8682,3.3325,396,912,26.2M,,9.58M,66.38%,0.34%,,,,,,,,,,,,,,,,"Sep 29, 2020","Mar 30, 2021",7.45%,6.11%,3.36%,8.47%,17.08M,0.64,28.00%,4.27M,1.1M,1.27M,0.0390,,9.63M,0.33,1.8M,8.59,6.87,0.71,-2.54M,-3.52M,Value,L3R 1B8,,"iFabric Corp. designs and distributes women's intimate apparel and accessories in Canada, the United States, the United Kingdom, Southeast Asia, and internationally. It operates through Intimate Apparel, Intelligent Fabrics, and Other segments. The company offers reversible bra, bandeaux bra, and breast lift product under the Maidenform brand through retailers, online distributors, and specialty boutiques; and apparel accessories. It also develops, tests and distributes specialty textiles, as well as chemicals for textiles, such as Protx2, an anti-microbial and anti-viral formulations, Enguard, an insect repellant technology, Dreamskin, a skin polymer, UVtx, an ultraviolet light blocker, FreshTx, an odor absorbing technology, RepelTX, a durable water repellant, Omega+, a joint and muscle recovery, TempTx, a thermal regulator, Apollo, a body odor neutralizer, and DryTx, a moisture-wicking technology. In addition, the company leases properties. iFabric Corp. was founded in 1985 and is headquartered in Markham, Canada.",Markham,905 752 0566,ON,1609372800,Canada,http://www.ifabriccorp.com,86400,525 Denison Street,,Unit 1
t-3,IFABF,8961511.0,26199500,,,-634859,19201,-546926,1016768,947993,-592996,-592996,,-10728,,,,-90465,3214465,3807461,2266472,-41863,,-544394,-546926,852679.0,6364175.0,9016561.0,223383.0,3882552.0,15399937.0,3282276.0,4330887.0,2886136.0,,55050.0,1995470.0,1226131.0,2313282.0,5843221.0,890500.0,1283593.0,1995470.0,2828576.0,11290180.0,2063661.0,488047.0,2480291.0,431069.0,1013571.0,52229.0,262994.0,-959104.0,211500.0,226831.0,-177399.0,141236.0,21966.0,-194571.0,513185.0,-735.0,365675.0,-41800.0,5446959.0,en-US,US,EQUITY,False,Delayed Quote,3.09,1630503016,0.14999986,3.09,3.09,3.09,200,USD,PNK,71862272,-14400000,False,False,PRE,4,5.102036,3.09 - 3.09,us_market,0,IFABRIC CORP,2.94,0.0,0.0,0,0,finmb_118890000,Other OTC,iFabric Corp.,CAD,396,912,0.5173199,0.20108211,2.57268 - 4.54302,-1.4530199,-0.3198357,2.57268,4.54302,1620822600,1628771400,1629117000,79.23077,0.039,0.71,2.8682368,0.22176313,0.07731689,3.3324857,-0.24248576,-0.07276423,4.352113,15,America/New_York,EDT,1.43,,,4.543,2.5727,2.8682,3.3325,396,912,26.2M,,9.58M,66.38%,0.34%,,,,,,,,,,,,,,,,"Sep 29, 2020","Mar 30, 2021",7.45%,6.11%,3.36%,8.47%,17.08M,0.64,28.00%,4.27M,1.1M,1.27M,0.0390,,9.63M,0.33,1.8M,8.59,6.87,0.71,-2.54M,-3.52M,Value,L3R 1B8,,"iFabric Corp. designs and distributes women's intimate apparel and accessories in Canada, the United States, the United Kingdom, Southeast Asia, and internationally. It operates through Intimate Apparel, Intelligent Fabrics, and Other segments. The company offers reversible bra, bandeaux bra, and breast lift product under the Maidenform brand through retailers, online distributors, and specialty boutiques; and apparel accessories. It also develops, tests and distributes specialty textiles, as well as chemicals for textiles, such as Protx2, an anti-microbial and anti-viral formulations, Enguard, an insect repellant technology, Dreamskin, a skin polymer, UVtx, an ultraviolet light blocker, FreshTx, an odor absorbing technology, RepelTX, a durable water repellant, Omega+, a joint and muscle recovery, TempTx, a thermal regulator, Apollo, a body odor neutralizer, and DryTx, a moisture-wicking technology. In addition, the company leases properties. iFabric Corp. was founded in 1985 and is headquartered in Markham, Canada.",Markham,905 752 0566,ON,1609372800,Canada,http://www.ifabriccorp.com,86400,525 Denison Street,,Unit 1
