Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,market,currency,twoHundredDayAverageChangePercent,exchangeDataDelayedBy,marketState,exchange,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,priceHint,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,gmtOffSetMilliseconds,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,shortName,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,IHICY,188425000000.0,594504000,,,21746000000,27163000000,14179000000,40418000000,39025000000,-1519000000,-1519000000,126000000,-1622000000,,,,6406000000,245262000000,246781000000,206237000000,23265000000,,15340000000,14179000000,120232000000.0,51637000000.0,1430285000000.0,314401000000.0,345402000000.0,1771849000000.0,107165000000.0,52098000000.0,161322000000.0,311913000000.0,5744000000.0,-5723000000.0,288791000000.0,85744000000.0,687886000000.0,70094000000.0,117041000000.0,10220000000.0,362317000000.0,892824000000.0,101941000000.0,3216000000.0,398747000000.0,306966000000.0,353019000000.0,208090000000.0,-2431000000,-19181000000,9151000000,-45090000000,-45850000000,-20723000000,-35022000000,53000000,1624000000,18769000000,-2808000000,-3000000,-27685000000,58815000000,-757000000,-22550000000,-10382000000,204938000000.0,en-US,US,EQUITY,False,Delayed Quote,us_market,USD,0.027399532,0,PRE,PNK,False,False,5.53,1629827950,0.0,5.53,5.53,5.53,407,0.01092248,15,America/New_York,EDT,2,0.0,5.53 - 5.53,5.53,0.0,0.0,0,0,finmb_874396,Other OTC,IHI Corporation,JPY,159,57,2.2600002,0.6911316,3.27 - 6.69,-1.1599998,-0.1733931,3.27,6.69,1513641600,20.0,27.788946,3.6166363,0.199,-14400000,506.29526,5.538114,-0.008113861,-0.0014650946,5.3825216,0.14747858,3308593664,IHI CORPORATION,1.9,,,6.69,3.27,5.54,5.38,159,57,594.5M,,549.56M,,,,,,,,,,20.00,361.66%,,0.00%,"Dec 18, 2017","Mar 26, 2020",16:10,"Oct 03, 2017","Mar 30, 2021","Jun 29, 2021",2.93%,3.02%,1.25%,10.58%,1.14T,1919.78,12.70%,179.97B,110.48B,33.44B,0.20,,88.96B,149.74,564.88B,165.38,1.30,506.30,64.7B,122.01B,Value,135-8710,Industrials,29149,1,1,"IHI Corporation operates in resources, energy, and environment; social infrastructure and offshore facilities; industrial systems and general-purpose machinery; aero engine, space, and defense; and other business areas. It provides boilers that combust various fuels to supply steam for power generation and production processes; and supplies gas turbines, gas engines, and diesel engines for land use, as well as small to large engines for large vessels and high-speed boats. The company also offers design, procurement, construction, and maintenance services for projects in power generation, petroleum, chemicals, and steelmaking fields; engineers, fabricates, constructs, and maintains bridges and expressways; build water gates for controlling water flow of dams and rivers; provides machines with rotating cutters that excavate tunnels for subways, roads, and other engineering works, as well as supplies automatic assembly systems for tunnel interior segments. In addition, it provides compressors, separators, and cryogenic products; lubricating systems; turbochargers for vehicles and machinery for ships; parking and logistics systems; materials handling systems; steelmaking equipment; heat treatment and surface engineering products, factory solutions, pulp and paper machinery, agricultural machines, and life associated equipment. Further, the company offers aero engines and air traffic control systems; and rocket systems, as well as engages in the space exploration business. Additionally, it is involved in the real estate leasing and sale business. It operates in Japan, China, Asia, North America, Central and South America, Europe, and internationally. The company was formerly known as Ishikawajima-Harima Heavy Industries Co., Ltd and changed its name to IHI Corporation in 2007. IHI Corporation was founded in 1853 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6204 7800,2,1625097600,5,Japan,http://www.ihi.co.jp,86400,2,Toyosu IHI Building,Specialty Industrial Machinery,3-1-1 Toyosu Koto-ku
t-1,IHICY,173628000000.0,594504000,24951000000.0,,36416000000,26958000000,24644000000,4367000000,62757000000,7898000000,7898000000,10356000000,-2581000000,,,,10413000000,346069000000,338171000000,283312000000,28518000000,,26003000000,24644000000,121265000000.0,51735000000.0,1505164000000.0,300769000000.0,354330000000.0,1832891000000.0,107165000000.0,153498000000.0,148428000000.0,310448000000.0,5876000000.0,-6559000000.0,70455000000.0,120766000000.0,764788000000.0,70455000000.0,55485000000.0,9394000000.0,370304000000.0,946660000000.0,318331000000.0,1391000000.0,344535000000.0,304735000000.0,326470000000.0,234451000000.0,-2431000000,0,9151000000,-45090000000,-45850000000,-20723000000,-35022000000,53000000,1624000000,18769000000,-2808000000,-3000000,-27685000000,58815000000,-757000000,-22550000000,-10382000000,181872000000.0,en-US,US,EQUITY,False,Delayed Quote,us_market,USD,0.027399532,0,PRE,PNK,False,False,5.53,1629827950,0.0,5.53,5.53,5.53,407,0.01092248,15,America/New_York,EDT,2,0.0,5.53 - 5.53,5.53,0.0,0.0,0,0,finmb_874396,Other OTC,IHI Corporation,JPY,159,57,2.2600002,0.6911316,3.27 - 6.69,-1.1599998,-0.1733931,3.27,6.69,1513641600,20.0,27.788946,3.6166363,0.199,-14400000,506.29526,5.538114,-0.008113861,-0.0014650946,5.3825216,0.14747858,3308593664,IHI CORPORATION,1.9,,,6.69,3.27,5.54,5.38,159,57,594.5M,,549.56M,,,,,,,,,,20.00,361.66%,,0.00%,"Dec 18, 2017","Mar 26, 2020",16:10,"Oct 03, 2017","Mar 30, 2021","Jun 29, 2021",2.93%,3.02%,1.25%,10.58%,1.14T,1919.78,12.70%,179.97B,110.48B,33.44B,0.20,,88.96B,149.74,564.88B,165.38,1.30,506.30,64.7B,122.01B,Value,135-8710,Industrials,29149,1,1,"IHI Corporation operates in resources, energy, and environment; social infrastructure and offshore facilities; industrial systems and general-purpose machinery; aero engine, space, and defense; and other business areas. It provides boilers that combust various fuels to supply steam for power generation and production processes; and supplies gas turbines, gas engines, and diesel engines for land use, as well as small to large engines for large vessels and high-speed boats. The company also offers design, procurement, construction, and maintenance services for projects in power generation, petroleum, chemicals, and steelmaking fields; engineers, fabricates, constructs, and maintains bridges and expressways; build water gates for controlling water flow of dams and rivers; provides machines with rotating cutters that excavate tunnels for subways, roads, and other engineering works, as well as supplies automatic assembly systems for tunnel interior segments. In addition, it provides compressors, separators, and cryogenic products; lubricating systems; turbochargers for vehicles and machinery for ships; parking and logistics systems; materials handling systems; steelmaking equipment; heat treatment and surface engineering products, factory solutions, pulp and paper machinery, agricultural machines, and life associated equipment. Further, the company offers aero engines and air traffic control systems; and rocket systems, as well as engages in the space exploration business. Additionally, it is involved in the real estate leasing and sale business. It operates in Japan, China, Asia, North America, Central and South America, Europe, and internationally. The company was formerly known as Ishikawajima-Harima Heavy Industries Co., Ltd and changed its name to IHI Corporation in 2007. IHI Corporation was founded in 1853 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6204 7800,2,1625097600,5,Japan,http://www.ihi.co.jp,86400,2,Toyosu IHI Building,Specialty Industrial Machinery,3-1-1 Toyosu Koto-ku
t-2,IHICY,310848000000.0,594504000,24951000000.0,,-305000000,26738000000,-1984000000,41722000000,45324000000,3602000000,3602000000,10356000000,-730000000,,,,1072000000,284030000000,280428000000,238706000000,-3907000000,,-1377000000,-1984000000,23467000000.0,51778000000.0,1347079000000.0,340250000000.0,287375000000.0,1714067000000.0,107165000000.0,72570000000.0,199510000000.0,278696000000.0,5935000000.0,-18203000000.0,203452000000.0,95600000000.0,753482000000.0,,20000000000.0,-2227000000.0,383948000000.0,1026388000000.0,70877000000.0,512000000.0,402978000000.0,314901000000.0,454728000000.0,218662000000.0,-2431000000,0,9151000000,-45090000000,-45850000000,-20723000000,-35022000000,53000000,1624000000,18769000000,-2808000000,-3000000,-27685000000,58815000000,-757000000,-22550000000,-10382000000,272906000000.0,en-US,US,EQUITY,False,Delayed Quote,us_market,USD,0.027399532,0,PRE,PNK,False,False,5.53,1629827950,0.0,5.53,5.53,5.53,407,0.01092248,15,America/New_York,EDT,2,0.0,5.53 - 5.53,5.53,0.0,0.0,0,0,finmb_874396,Other OTC,IHI Corporation,JPY,159,57,2.2600002,0.6911316,3.27 - 6.69,-1.1599998,-0.1733931,3.27,6.69,1513641600,20.0,27.788946,3.6166363,0.199,-14400000,506.29526,5.538114,-0.008113861,-0.0014650946,5.3825216,0.14747858,3308593664,IHI CORPORATION,1.9,,,6.69,3.27,5.54,5.38,159,57,594.5M,,549.56M,,,,,,,,,,20.00,361.66%,,0.00%,"Dec 18, 2017","Mar 26, 2020",16:10,"Oct 03, 2017","Mar 30, 2021","Jun 29, 2021",2.93%,3.02%,1.25%,10.58%,1.14T,1919.78,12.70%,179.97B,110.48B,33.44B,0.20,,88.96B,149.74,564.88B,165.38,1.30,506.30,64.7B,122.01B,Value,135-8710,Industrials,29149,1,1,"IHI Corporation operates in resources, energy, and environment; social infrastructure and offshore facilities; industrial systems and general-purpose machinery; aero engine, space, and defense; and other business areas. It provides boilers that combust various fuels to supply steam for power generation and production processes; and supplies gas turbines, gas engines, and diesel engines for land use, as well as small to large engines for large vessels and high-speed boats. The company also offers design, procurement, construction, and maintenance services for projects in power generation, petroleum, chemicals, and steelmaking fields; engineers, fabricates, constructs, and maintains bridges and expressways; build water gates for controlling water flow of dams and rivers; provides machines with rotating cutters that excavate tunnels for subways, roads, and other engineering works, as well as supplies automatic assembly systems for tunnel interior segments. In addition, it provides compressors, separators, and cryogenic products; lubricating systems; turbochargers for vehicles and machinery for ships; parking and logistics systems; materials handling systems; steelmaking equipment; heat treatment and surface engineering products, factory solutions, pulp and paper machinery, agricultural machines, and life associated equipment. Further, the company offers aero engines and air traffic control systems; and rocket systems, as well as engages in the space exploration business. Additionally, it is involved in the real estate leasing and sale business. It operates in Japan, China, Asia, North America, Central and South America, Europe, and internationally. The company was formerly known as Ishikawajima-Harima Heavy Industries Co., Ltd and changed its name to IHI Corporation in 2007. IHI Corporation was founded in 1853 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6204 7800,2,1625097600,5,Japan,http://www.ihi.co.jp,86400,2,Toyosu IHI Building,Specialty Industrial Machinery,3-1-1 Toyosu Koto-ku
t-3,IHICY,311947000000.0,594504000,24951000000.0,,-569000000,27944000000,-1909000000,40282000000,43403000000,3121000000,3121000000,10356000000,-728000000,,,,262000000,264256000000,261135000000,220853000000,-3690000000,,-831000000,-1909000000,23729000000.0,51784000000.0,1296293000000.0,342187000000.0,289677000000.0,1666424000000.0,107165000000.0,69788000000.0,201494000000.0,275632000000.0,6511000000.0,-18256000000.0,,86253000000.0,744194000000.0,,10000000000.0,-2257000000.0,387123000000.0,981666000000.0,267395000000.0,,370106000000.0,276467000000.0,455519000000.0,213312000000.0,-2431000000,0,9151000000,-45090000000,-45850000000,-20723000000,-35022000000,53000000,1624000000,18769000000,-2808000000,-3000000,-27685000000,58815000000,-757000000,-22550000000,-10382000000,237472000000.0,en-US,US,EQUITY,False,Delayed Quote,us_market,USD,0.027399532,0,PRE,PNK,False,False,5.53,1629827950,0.0,5.53,5.53,5.53,407,0.01092248,15,America/New_York,EDT,2,0.0,5.53 - 5.53,5.53,0.0,0.0,0,0,finmb_874396,Other OTC,IHI Corporation,JPY,159,57,2.2600002,0.6911316,3.27 - 6.69,-1.1599998,-0.1733931,3.27,6.69,1513641600,20.0,27.788946,3.6166363,0.199,-14400000,506.29526,5.538114,-0.008113861,-0.0014650946,5.3825216,0.14747858,3308593664,IHI CORPORATION,1.9,,,6.69,3.27,5.54,5.38,159,57,594.5M,,549.56M,,,,,,,,,,20.00,361.66%,,0.00%,"Dec 18, 2017","Mar 26, 2020",16:10,"Oct 03, 2017","Mar 30, 2021","Jun 29, 2021",2.93%,3.02%,1.25%,10.58%,1.14T,1919.78,12.70%,179.97B,110.48B,33.44B,0.20,,88.96B,149.74,564.88B,165.38,1.30,506.30,64.7B,122.01B,Value,135-8710,Industrials,29149,1,1,"IHI Corporation operates in resources, energy, and environment; social infrastructure and offshore facilities; industrial systems and general-purpose machinery; aero engine, space, and defense; and other business areas. It provides boilers that combust various fuels to supply steam for power generation and production processes; and supplies gas turbines, gas engines, and diesel engines for land use, as well as small to large engines for large vessels and high-speed boats. The company also offers design, procurement, construction, and maintenance services for projects in power generation, petroleum, chemicals, and steelmaking fields; engineers, fabricates, constructs, and maintains bridges and expressways; build water gates for controlling water flow of dams and rivers; provides machines with rotating cutters that excavate tunnels for subways, roads, and other engineering works, as well as supplies automatic assembly systems for tunnel interior segments. In addition, it provides compressors, separators, and cryogenic products; lubricating systems; turbochargers for vehicles and machinery for ships; parking and logistics systems; materials handling systems; steelmaking equipment; heat treatment and surface engineering products, factory solutions, pulp and paper machinery, agricultural machines, and life associated equipment. Further, the company offers aero engines and air traffic control systems; and rocket systems, as well as engages in the space exploration business. Additionally, it is involved in the real estate leasing and sale business. It operates in Japan, China, Asia, North America, Central and South America, Europe, and internationally. The company was formerly known as Ishikawajima-Harima Heavy Industries Co., Ltd and changed its name to IHI Corporation in 2007. IHI Corporation was founded in 1853 and is headquartered in Tokyo, Japan.",Tokyo,81 3 6204 7800,2,1625097600,5,Japan,http://www.ihi.co.jp,86400,2,Toyosu IHI Building,Specialty Industrial Machinery,3-1-1 Toyosu Koto-ku
