Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,gmtOffSetMilliseconds,esgPopulated,tradeable,currency,marketState,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchangeDataDelayedBy,exchange,priceHint,market,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Jun 14, 2021) 4","Short Ratio (Jun 14, 2021) 4","Short % of Float (Jun 14, 2021) 4","Short % of Shares Outstanding (Jun 14, 2021) 4","Shares Short (prior month May 13, 2021) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry
t0,JWN,-83000000.0,158899008,,,-222000000,,-166000000,1075000000,990000000,-85000000,-85000000,,-49000000,,,,-56000000,3009000000,3094000000,2019000000,-137000000,,-166000000,-166000000,9167000000.0,166000000.0,1056000000.0,9333000000.0,3221000000.0,-2996000000.0,650000000.0,249000000.0,-59000000.0,383000000.0,377000000.0,4008000000.0,500000000.0,-59000000.0,5202000000.0,3499000000.0,814000000.0,2847000000.0,1961000000.0,1676000000.0,-296000000,-110000000,258000000,167000000,-214000000,7000000,-304000000,-13000000,3000000,-364000000,205000000,16000000,-16000000,7000000,-85000000,116000000,-126000000,-509000000.0,en-US,US,EQUITY,True,Delayed Quote,0.020000458,0.07039936,1630577180,28.43,-0.6990589,28.4 - 29.11,28.61,0.0,0.0,10,8,finmb_32215,NYSE,"Nordstrom, Inc.",USD,4097571,13518057,16.689999,1.4240613,11.72 - 46.45,-18.04,-0.3883746,11.72,46.45,1585094400,1621958701,1637578740,1637928000,0.0,-14400000,False,False,USD,PRE,0.0,-2.129,2.31,1.44,19.729166,1.045,33.432,-5.0219994,-0.15021534,36.096596,-7.686596,-0.21294518,4514320896,12.298701,27.186604,15,America/New_York,EDT,"Nordstrom, Inc.",28.41,1630526402,-0.20000076,28.78,29.11,28.4,4741017,0,NYQ,2,us_market,2.45,,,46.45,11.72,33.43,36.1,4.1M,13.52M,158.9M,,110.83M,29.57%,55.92%,17.47M,4.28,13.78%,11.00%,13.21M,,,0.00,0.00%,,0.00%,"Mar 24, 2020","Mar 08, 2020",2:1,"Jun 30, 2005","Jan 29, 2021","Apr 30, 2021",-2.89%,-3.72%,-2.80%,-119.01%,11.61B,73.58,42.00%,3.14B,225M,-335M,-2.13,,377M,2.37,5.46B,3286.14,0.87,1.04,66M,-378.38M,Value,98101,Consumer Cyclical,62000,3,3,"Nordstrom, Inc., a fashion retailer, provides apparels, shoes, beauty, accessories, and home goods for women, men, young adults, and children. It offers a range of brand name and private label merchandise through various channels, such as Nordstrom branded stores and online at Nordstrom.com; TrunkClub.com; Nordstrom.ca; Nordstrom stores; Nordstrom Rack stores; Nordstrom Locals; Nordstromrack.com, and HauteLook; clearance stores under the Last Chance name; Trunk Club clubhouses; and Jeffrey boutiques. As of March 02, 2021, it operated 358 stores in the U.S. and Canada, including 100 Nordstrom stores, 249 Nordstrom Rack stores, 2 clearance stores, and 7 Nordstrom Local service hubs. The company was founded in 1901 and is headquartered in Seattle, Washington.",Seattle,206 628 2111,WA,1,1609372800,1622505600,5,United States,http://press.nordstrom.com,86400,2,1617 Sixth Avenue,Department Stores
t-1,JWN,56000000.0,158899008,,,-18000000,,33000000,877000000,1044000000,167000000,167000000,,-51000000,,,,-51000000,3645000000,3478000000,2601000000,-185000000,,33000000,33000000,9233000000.0,305000000.0,1048000000.0,9538000000.0,3205000000.0,-2830000000.0,657000000.0,249000000.0,-70000000.0,334000000.0,681000000.0,4120000000.0,500000000.0,-70000000.0,5313000000.0,3642000000.0,805000000.0,2769000000.0,1863000000.0,1960000000.0,23000000,-56000000,-243000000,-243000000,-27000000,7000000,-208000000,-1000000,3000000,88000000,208000000,18000000,-122000000,11000000,1000000,-38000000,-74000000,-478000000.0,en-US,US,EQUITY,True,Delayed Quote,0.020000458,0.07039936,1630577180,28.43,-0.6990589,28.4 - 29.11,28.61,0.0,0.0,10,8,finmb_32215,NYSE,"Nordstrom, Inc.",USD,4097571,13518057,16.689999,1.4240613,11.72 - 46.45,-18.04,-0.3883746,11.72,46.45,1585094400,1621958701,1637578740,1637928000,0.0,-14400000,False,False,USD,PRE,0.0,-2.129,2.31,1.44,19.729166,1.045,33.432,-5.0219994,-0.15021534,36.096596,-7.686596,-0.21294518,4514320896,12.298701,27.186604,15,America/New_York,EDT,"Nordstrom, Inc.",28.41,1630526402,-0.20000076,28.78,29.11,28.4,4741017,0,NYQ,2,us_market,2.45,,,46.45,11.72,33.43,36.1,4.1M,13.52M,158.9M,,110.83M,29.57%,55.92%,17.47M,4.28,13.78%,11.00%,13.21M,,,0.00,0.00%,,0.00%,"Mar 24, 2020","Mar 08, 2020",2:1,"Jun 30, 2005","Jan 29, 2021","Apr 30, 2021",-2.89%,-3.72%,-2.80%,-119.01%,11.61B,73.58,42.00%,3.14B,225M,-335M,-2.13,,377M,2.37,5.46B,3286.14,0.87,1.04,66M,-378.38M,Value,98101,Consumer Cyclical,62000,3,3,"Nordstrom, Inc., a fashion retailer, provides apparels, shoes, beauty, accessories, and home goods for women, men, young adults, and children. It offers a range of brand name and private label merchandise through various channels, such as Nordstrom branded stores and online at Nordstrom.com; TrunkClub.com; Nordstrom.ca; Nordstrom stores; Nordstrom Rack stores; Nordstrom Locals; Nordstromrack.com, and HauteLook; clearance stores under the Last Chance name; Trunk Club clubhouses; and Jeffrey boutiques. As of March 02, 2021, it operated 358 stores in the U.S. and Canada, including 100 Nordstrom stores, 249 Nordstrom Rack stores, 2 clearance stores, and 7 Nordstrom Local service hubs. The company was founded in 1901 and is headquartered in Seattle, Washington.",Seattle,206 628 2111,WA,1,1609372800,1622505600,5,United States,http://press.nordstrom.com,86400,2,1617 Sixth Avenue,Department Stores
t-2,JWN,3000000.0,158899008,,,58000000,,53000000,964000000,1070000000,106000000,106000000,,-48000000,,,,5000000,3089000000,2983000000,2019000000,-48000000,,53000000,53000000,9559000000.0,252000000.0,1119000000.0,9811000000.0,3190000000.0,-2863000000.0,672000000.0,249000000.0,-75000000.0,274000000.0,889000000.0,4394000000.0,499000000.0,-75000000.0,5381000000.0,3907000000.0,800000000.0,2767000000.0,1860000000.0,2053000000.0,458000000,-80000000,-177000000,-176000000,-357000000,5000000,-102000000,-1000000,-1000000,155000000,204000000,3000000,-222000000,-106000000,-4000000,125000000,-83000000,-487000000.0,en-US,US,EQUITY,True,Delayed Quote,0.020000458,0.07039936,1630577180,28.43,-0.6990589,28.4 - 29.11,28.61,0.0,0.0,10,8,finmb_32215,NYSE,"Nordstrom, Inc.",USD,4097571,13518057,16.689999,1.4240613,11.72 - 46.45,-18.04,-0.3883746,11.72,46.45,1585094400,1621958701,1637578740,1637928000,0.0,-14400000,False,False,USD,PRE,0.0,-2.129,2.31,1.44,19.729166,1.045,33.432,-5.0219994,-0.15021534,36.096596,-7.686596,-0.21294518,4514320896,12.298701,27.186604,15,America/New_York,EDT,"Nordstrom, Inc.",28.41,1630526402,-0.20000076,28.78,29.11,28.4,4741017,0,NYQ,2,us_market,2.45,,,46.45,11.72,33.43,36.1,4.1M,13.52M,158.9M,,110.83M,29.57%,55.92%,17.47M,4.28,13.78%,11.00%,13.21M,,,0.00,0.00%,,0.00%,"Mar 24, 2020","Mar 08, 2020",2:1,"Jun 30, 2005","Jan 29, 2021","Apr 30, 2021",-2.89%,-3.72%,-2.80%,-119.01%,11.61B,73.58,42.00%,3.14B,225M,-335M,-2.13,,377M,2.37,5.46B,3286.14,0.87,1.04,66M,-378.38M,Value,98101,Consumer Cyclical,62000,3,3,"Nordstrom, Inc., a fashion retailer, provides apparels, shoes, beauty, accessories, and home goods for women, men, young adults, and children. It offers a range of brand name and private label merchandise through various channels, such as Nordstrom branded stores and online at Nordstrom.com; TrunkClub.com; Nordstrom.ca; Nordstrom stores; Nordstrom Rack stores; Nordstrom Locals; Nordstromrack.com, and HauteLook; clearance stores under the Last Chance name; Trunk Club clubhouses; and Jeffrey boutiques. As of March 02, 2021, it operated 358 stores in the U.S. and Canada, including 100 Nordstrom stores, 249 Nordstrom Rack stores, 2 clearance stores, and 7 Nordstrom Local service hubs. The company was founded in 1901 and is headquartered in Seattle, Washington.",Seattle,206 628 2111,WA,1,1609372800,1622505600,5,United States,http://press.nordstrom.com,86400,2,1617 Sixth Avenue,Department Stores
t-3,JWN,-75000000.0,158899008,,,-421000000,,-255000000,826000000,456000000,-370000000,-370000000,,-51000000,,,,-166000000,1862000000,2232000000,1406000000,-51000000,,-255000000,-255000000,9361000000.0,174000000.0,1284000000.0,9535000000.0,3168000000.0,-2916000000.0,671000000.0,249000000.0,-78000000.0,381000000.0,991000000.0,3642000000.0,,-78000000.0,5500000000.0,3405000000.0,583000000.0,3266000000.0,1466000000.0,1298000000.0,243000000,-85000000,-467000000,-468000000,-237000000,5000000,-364000000,-1000000,2000000,187000000,207000000,12000000,169000000,24000000,-1000000,36000000,-97000000,-237000000.0,en-US,US,EQUITY,True,Delayed Quote,0.020000458,0.07039936,1630577180,28.43,-0.6990589,28.4 - 29.11,28.61,0.0,0.0,10,8,finmb_32215,NYSE,"Nordstrom, Inc.",USD,4097571,13518057,16.689999,1.4240613,11.72 - 46.45,-18.04,-0.3883746,11.72,46.45,1585094400,1621958701,1637578740,1637928000,0.0,-14400000,False,False,USD,PRE,0.0,-2.129,2.31,1.44,19.729166,1.045,33.432,-5.0219994,-0.15021534,36.096596,-7.686596,-0.21294518,4514320896,12.298701,27.186604,15,America/New_York,EDT,"Nordstrom, Inc.",28.41,1630526402,-0.20000076,28.78,29.11,28.4,4741017,0,NYQ,2,us_market,2.45,,,46.45,11.72,33.43,36.1,4.1M,13.52M,158.9M,,110.83M,29.57%,55.92%,17.47M,4.28,13.78%,11.00%,13.21M,,,0.00,0.00%,,0.00%,"Mar 24, 2020","Mar 08, 2020",2:1,"Jun 30, 2005","Jan 29, 2021","Apr 30, 2021",-2.89%,-3.72%,-2.80%,-119.01%,11.61B,73.58,42.00%,3.14B,225M,-335M,-2.13,,377M,2.37,5.46B,3286.14,0.87,1.04,66M,-378.38M,Value,98101,Consumer Cyclical,62000,3,3,"Nordstrom, Inc., a fashion retailer, provides apparels, shoes, beauty, accessories, and home goods for women, men, young adults, and children. It offers a range of brand name and private label merchandise through various channels, such as Nordstrom branded stores and online at Nordstrom.com; TrunkClub.com; Nordstrom.ca; Nordstrom stores; Nordstrom Rack stores; Nordstrom Locals; Nordstromrack.com, and HauteLook; clearance stores under the Last Chance name; Trunk Club clubhouses; and Jeffrey boutiques. As of March 02, 2021, it operated 358 stores in the U.S. and Canada, including 100 Nordstrom stores, 249 Nordstrom Rack stores, 2 clearance stores, and 7 Nordstrom Local service hubs. The company was founded in 1901 and is headquartered in Seattle, Washington.",Seattle,206 628 2111,WA,1,1609372800,1622505600,5,United States,http://press.nordstrom.com,86400,2,1617 Sixth Avenue,Department Stores
