Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,shortTermInvestments,netReceivables,inventory,accountsPayable,goodWill,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,repurchaseOfStock,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,dividendsPaid,changeToInventory,changeToAccountReceivables,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,currency,priceHint,shortName,exchange,epsCurrentYear,priceEpsCurrentYear,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,exchangeDataDelayedBy,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,marketState,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,market,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,"Shares Short (Jun 14, 2021) 4","Short Ratio (Jun 14, 2021) 4","Short % of Float (Jun 14, 2021) 4","Short % of Shares Outstanding (Jun 14, 2021) 4","Shares Short (prior month May 13, 2021) 4",Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry
t0,GRMN,4893598000.0,192144992,203214000,,250514000,,220029000,188683000,641556000,249659000,249659000,,,,,,30485000,1072327000,822668000,430771000,855000,,220029000,220029000,822229000.0,1892934000.0,1283902000.0,5715827000.0,14520000.0,307448000.0,6999729000.0,17979000.0,18175000.0,3974184000.0,276036000.0,-169270000.0,452458000.0,1599475000.0,933125000.0,248852000.0,140252000.0,954324000.0,3557920000.0,1212798000.0,342656000.0,568036000.0,837934000.0,250789000.0,,-50560000,-11468000,-104107000,-116279000,-105742000,17657000,141488000,-17281000,-6488000,368362000,36890000,-116655000,-87450000,281524000,30627000,-36894000,2624795000.0,en-US,US,EQUITY,True,Delayed Quote,175.5,1630526402,1.0700073,174.19,176.06,173.03,610089,32.253555,0.2251613,33721446400,29.545454,5.8995566,15,America/New_York,EDT,-14400000,False,False,USD,2,Garmin Ltd.,NMS,5.64,31.117022,29.748,162.23257,13.267426,0.081780285,143.24644,0,finmb_598655,NasdaqGS,Garmin Ltd.,USD,558043,631071,83.66,0.9109321,91.84 - 178.81,-3.3099976,-0.018511256,91.84,178.81,1648684800,1619613000,1635251400,1635769800,2.68,32.09583,0.01536433,5.468,5.94,PREPRE,0.0,1630537444,175.5,0.0,0.6134308,173.03 - 176.06,174.43,0.0,0.0,18,12,us_market,1.05,,,178.81,91.84,162.23,143.25,558.04k,631.07k,192.14M,,142.67M,21.00%,54.48%,1.91M,2.79,1.27%,1.00%,1.98M,2.68,1.80%,2.68,1.54%,3.01,44.61%,"Mar 30, 2022","Sep 13, 2021",2:1,"Aug 15, 2006","Dec 25, 2020","Mar 26, 2021",23.87%,25.58%,10.79%,19.74%,4.4B,23.01,25.30%,2.48B,1.26B,1.05B,5.47,36.50%,1.94B,10.11,74.74M,1.31,3.81,29.75,1.28B,768.73M,Value,8200,Technology,16000,8,6,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices in the Americas, the Asia Pacific, Australian Continent, Europe, the Middle East, and Africa. Its Fitness segment offers running and multi-sport watches; cycling products; activity tracking and smartwatch devices; and fitness and cycling accessories. This segment also provides Garmin Connect and Garmin Connect Mobile, which are web and mobile platforms; and Connect IQ, an application development platform. The company's Outdoor segment offers adventure watches, outdoor handhelds, golf devices, and dog tracking and training devices. Its Aviation segment designs, manufactures, and markets various aircraft avionics solutions comprising integrated flight decks, electronic flight displays and instrumentation, navigation and communication products, automatic flight control systems and safety-enhancing technologies, audio control systems, engine indication systems, traffic awareness and avoidance solutions, ADS-B and transponder solutions, weather information and avoidance solutions, datalink and connectivity solutions, portable GPS navigators and wearables, and various services products. The company's Marine segment provides chartplotters and multi-function displays, cartography products, fish finders, sonar products, autopilot systems, radars, compliant instrument displays and sensors, VHF communication radios, handhelds and wearable devices, sailing products, entertainment, digital switching products, and trolling motors. Its Auto segment offers embedded computing models and infotainment systems; personal navigation devices; and cameras. The company sells its products through independent retailers, online retailers, dealers, distributors, installation and repair shops, and original equipment manufacturers, as well as an online webshop, garmin.com. Garmin Ltd. was founded in 1989 and is based in Schaffhausen, Switzerland.",Schaffhausen,41 52 630 1600,7,1609372800,1625097600,10,Switzerland,http://www.garmin.com,86400,9,MUehlentalstrasse 2,Scientific & Technical Instruments
t-1,GRMN,4687550000.0,192144992,199672000,,391466000,,333548000,220045000,790984000,371267000,371267000,,,,,,57918000,1351405000,980138000,560421000,20199000,,333548000,333548000,244356000.0,1880354000.0,1515257000.0,5516116000.0,16510000.0,431737000.0,7031373000.0,17979000.0,20145000.0,3754372000.0,275082000.0,-136589000.0,452116000.0,1458442000.0,1164217000.0,245455000.0,183427000.0,950165000.0,3669351000.0,1131175000.0,387642000.0,859645000.0,762084000.0,258885000.0,584210000.0,-32454000,9323000,-81193000,-129913000,101507000,17657000,234939000,-13257000,10227000,435818000,36605000,-116656000,84789000,-168333000,5631000,-48329000,2505134000.0,en-US,US,EQUITY,True,Delayed Quote,175.5,1630526402,1.0700073,174.19,176.06,173.03,610089,32.253555,0.2251613,33721446400,29.545454,5.8995566,15,America/New_York,EDT,-14400000,False,False,USD,2,Garmin Ltd.,NMS,5.64,31.117022,29.748,162.23257,13.267426,0.081780285,143.24644,0,finmb_598655,NasdaqGS,Garmin Ltd.,USD,558043,631071,83.66,0.9109321,91.84 - 178.81,-3.3099976,-0.018511256,91.84,178.81,1648684800,1619613000,1635251400,1635769800,2.68,32.09583,0.01536433,5.468,5.94,PREPRE,0.0,1630537444,175.5,0.0,0.6134308,173.03 - 176.06,174.43,0.0,0.0,18,12,us_market,1.05,,,178.81,91.84,162.23,143.25,558.04k,631.07k,192.14M,,142.67M,21.00%,54.48%,1.91M,2.79,1.27%,1.00%,1.98M,2.68,1.80%,2.68,1.54%,3.01,44.61%,"Mar 30, 2022","Sep 13, 2021",2:1,"Aug 15, 2006","Dec 25, 2020","Mar 26, 2021",23.87%,25.58%,10.79%,19.74%,4.4B,23.01,25.30%,2.48B,1.26B,1.05B,5.47,36.50%,1.94B,10.11,74.74M,1.31,3.81,29.75,1.28B,768.73M,Value,8200,Technology,16000,8,6,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices in the Americas, the Asia Pacific, Australian Continent, Europe, the Middle East, and Africa. Its Fitness segment offers running and multi-sport watches; cycling products; activity tracking and smartwatch devices; and fitness and cycling accessories. This segment also provides Garmin Connect and Garmin Connect Mobile, which are web and mobile platforms; and Connect IQ, an application development platform. The company's Outdoor segment offers adventure watches, outdoor handhelds, golf devices, and dog tracking and training devices. Its Aviation segment designs, manufactures, and markets various aircraft avionics solutions comprising integrated flight decks, electronic flight displays and instrumentation, navigation and communication products, automatic flight control systems and safety-enhancing technologies, audio control systems, engine indication systems, traffic awareness and avoidance solutions, ADS-B and transponder solutions, weather information and avoidance solutions, datalink and connectivity solutions, portable GPS navigators and wearables, and various services products. The company's Marine segment provides chartplotters and multi-function displays, cartography products, fish finders, sonar products, autopilot systems, radars, compliant instrument displays and sensors, VHF communication radios, handhelds and wearable devices, sailing products, entertainment, digital switching products, and trolling motors. Its Auto segment offers embedded computing models and infotainment systems; personal navigation devices; and cameras. The company sells its products through independent retailers, online retailers, dealers, distributors, installation and repair shops, and original equipment manufacturers, as well as an online webshop, garmin.com. Garmin Ltd. was founded in 1989 and is based in Schaffhausen, Switzerland.",Schaffhausen,41 52 630 1600,7,1609372800,1625097600,10,Switzerland,http://www.garmin.com,86400,9,MUehlentalstrasse 2,Scientific & Technical Instruments
t-2,GRMN,4285560000.0,192144992,174882000,,336717000,,313417000,176000000,667983000,317101000,317101000,,,,,,23300000,1109194000,792093000,441211000,19616000,,313417000,313417000,818781000.0,1872519000.0,1446328000.0,5104341000.0,17676000.0,526350000.0,6550669000.0,17979000.0,21067000.0,3421159000.0,264956000.0,-207316000.0,443405000.0,1223516000.0,1122956000.0,247502000.0,118978000.0,888510000.0,3341870000.0,1058103000.0,430164000.0,667701000.0,821377000.0,235467000.0,,-114492000,37677000,-294269000,-117716000,25809000,17657000,-131398000,-1191000,6249000,274338000,32578000,-116525000,1063000,-118646000,22825000,-38802000,2218914000.0,en-US,US,EQUITY,True,Delayed Quote,175.5,1630526402,1.0700073,174.19,176.06,173.03,610089,32.253555,0.2251613,33721446400,29.545454,5.8995566,15,America/New_York,EDT,-14400000,False,False,USD,2,Garmin Ltd.,NMS,5.64,31.117022,29.748,162.23257,13.267426,0.081780285,143.24644,0,finmb_598655,NasdaqGS,Garmin Ltd.,USD,558043,631071,83.66,0.9109321,91.84 - 178.81,-3.3099976,-0.018511256,91.84,178.81,1648684800,1619613000,1635251400,1635769800,2.68,32.09583,0.01536433,5.468,5.94,PREPRE,0.0,1630537444,175.5,0.0,0.6134308,173.03 - 176.06,174.43,0.0,0.0,18,12,us_market,1.05,,,178.81,91.84,162.23,143.25,558.04k,631.07k,192.14M,,142.67M,21.00%,54.48%,1.91M,2.79,1.27%,1.00%,1.98M,2.68,1.80%,2.68,1.54%,3.01,44.61%,"Mar 30, 2022","Sep 13, 2021",2:1,"Aug 15, 2006","Dec 25, 2020","Mar 26, 2021",23.87%,25.58%,10.79%,19.74%,4.4B,23.01,25.30%,2.48B,1.26B,1.05B,5.47,36.50%,1.94B,10.11,74.74M,1.31,3.81,29.75,1.28B,768.73M,Value,8200,Technology,16000,8,6,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices in the Americas, the Asia Pacific, Australian Continent, Europe, the Middle East, and Africa. Its Fitness segment offers running and multi-sport watches; cycling products; activity tracking and smartwatch devices; and fitness and cycling accessories. This segment also provides Garmin Connect and Garmin Connect Mobile, which are web and mobile platforms; and Connect IQ, an application development platform. The company's Outdoor segment offers adventure watches, outdoor handhelds, golf devices, and dog tracking and training devices. Its Aviation segment designs, manufactures, and markets various aircraft avionics solutions comprising integrated flight decks, electronic flight displays and instrumentation, navigation and communication products, automatic flight control systems and safety-enhancing technologies, audio control systems, engine indication systems, traffic awareness and avoidance solutions, ADS-B and transponder solutions, weather information and avoidance solutions, datalink and connectivity solutions, portable GPS navigators and wearables, and various services products. The company's Marine segment provides chartplotters and multi-function displays, cartography products, fish finders, sonar products, autopilot systems, radars, compliant instrument displays and sensors, VHF communication radios, handhelds and wearable devices, sailing products, entertainment, digital switching products, and trolling motors. Its Auto segment offers embedded computing models and infotainment systems; personal navigation devices; and cameras. The company sells its products through independent retailers, online retailers, dealers, distributors, installation and repair shops, and original equipment manufacturers, as well as an online webshop, garmin.com. Garmin Ltd. was founded in 1989 and is based in Schaffhausen, Switzerland.",Schaffhausen,41 52 630 1600,7,1609372800,1625097600,10,Switzerland,http://www.garmin.com,86400,9,MUehlentalstrasse 2,Scientific & Technical Instruments
t-3,GRMN,4083963000.0,192144992,165740000,,197592000,,184180000,161301000,515430000,188389000,188389000,,,,,,13412000,869867000,681478000,354437000,9203000,,184180000,184180000,656898000.0,1851695000.0,1479181000.0,4740861000.0,18748000.0,648379000.0,6220042000.0,17979000.0,22033000.0,3107768000.0,255254000.0,-236581000.0,444295000.0,1354924000.0,1163927000.0,254202000.0,89729000.0,867389000.0,3258439000.0,993021000.0,380880000.0,533407000.0,813243000.0,193216000.0,,252966000,-20835000,193810000,-93980000,37803000,15202000,306320000,-303000,7253000,199237000,29328000,-108879000,-9808000,-19037000,5621000,-56909000,2094512000.0,en-US,US,EQUITY,True,Delayed Quote,175.5,1630526402,1.0700073,174.19,176.06,173.03,610089,32.253555,0.2251613,33721446400,29.545454,5.8995566,15,America/New_York,EDT,-14400000,False,False,USD,2,Garmin Ltd.,NMS,5.64,31.117022,29.748,162.23257,13.267426,0.081780285,143.24644,0,finmb_598655,NasdaqGS,Garmin Ltd.,USD,558043,631071,83.66,0.9109321,91.84 - 178.81,-3.3099976,-0.018511256,91.84,178.81,1648684800,1619613000,1635251400,1635769800,2.68,32.09583,0.01536433,5.468,5.94,PREPRE,0.0,1630537444,175.5,0.0,0.6134308,173.03 - 176.06,174.43,0.0,0.0,18,12,us_market,1.05,,,178.81,91.84,162.23,143.25,558.04k,631.07k,192.14M,,142.67M,21.00%,54.48%,1.91M,2.79,1.27%,1.00%,1.98M,2.68,1.80%,2.68,1.54%,3.01,44.61%,"Mar 30, 2022","Sep 13, 2021",2:1,"Aug 15, 2006","Dec 25, 2020","Mar 26, 2021",23.87%,25.58%,10.79%,19.74%,4.4B,23.01,25.30%,2.48B,1.26B,1.05B,5.47,36.50%,1.94B,10.11,74.74M,1.31,3.81,29.75,1.28B,768.73M,Value,8200,Technology,16000,8,6,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices in the Americas, the Asia Pacific, Australian Continent, Europe, the Middle East, and Africa. Its Fitness segment offers running and multi-sport watches; cycling products; activity tracking and smartwatch devices; and fitness and cycling accessories. This segment also provides Garmin Connect and Garmin Connect Mobile, which are web and mobile platforms; and Connect IQ, an application development platform. The company's Outdoor segment offers adventure watches, outdoor handhelds, golf devices, and dog tracking and training devices. Its Aviation segment designs, manufactures, and markets various aircraft avionics solutions comprising integrated flight decks, electronic flight displays and instrumentation, navigation and communication products, automatic flight control systems and safety-enhancing technologies, audio control systems, engine indication systems, traffic awareness and avoidance solutions, ADS-B and transponder solutions, weather information and avoidance solutions, datalink and connectivity solutions, portable GPS navigators and wearables, and various services products. The company's Marine segment provides chartplotters and multi-function displays, cartography products, fish finders, sonar products, autopilot systems, radars, compliant instrument displays and sensors, VHF communication radios, handhelds and wearable devices, sailing products, entertainment, digital switching products, and trolling motors. Its Auto segment offers embedded computing models and infotainment systems; personal navigation devices; and cameras. The company sells its products through independent retailers, online retailers, dealers, distributors, installation and repair shops, and original equipment manufacturers, as well as an online webshop, garmin.com. Garmin Ltd. was founded in 1989 and is based in Schaffhausen, Switzerland.",Schaffhausen,41 52 630 1600,7,1609372800,1625097600,10,Switzerland,http://www.garmin.com,86400,9,MUehlentalstrasse 2,Scientific & Technical Instruments
