Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,cash,totalCurrentLiabilities,shortLongTermDebt,propertyPlantEquipment,totalCurrentAssets,longTermDebt,accountsPayable,otherAssets,netReceivables,changeToLiabilities,netBorrowings,totalCashFromFinancingActivities,changeInCash,totalCashFromOperatingActivities,changeToNetincome,otherCashflowsFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,depreciation,WC,language,region,quoteType,triggerable,quoteSourceName,currency,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,epsTrailingTwelveMonths,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,exchange,exchangeDataDelayedBy,marketState,twoHundredDayAverageChangePercent,shortName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,market,priceHint,regularMarketChangePercent,regularMarketDayRange,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,country,maxAge,address1,fax,industry,address2
t0,EHOS,-2201717.0,1012710016,,,-1539646,,-1539646,414558,0,-414558,-414558,,-43146,,,,0,0,414558,0,-1125088,,-1539646,-1539646,1836204.0,2203461.0,-2201717.0,1349763.0,2344.0,679983.0,987.0,-4717904.0,234539.0,367.0,1932544.0,348597.0,990.0,1354.0,36378.0,159184.0,,,104147.0,40500.0,40500.0,-540.0,-41040.0,1369576.0,,,,,-1931190.0,en-US,US,EQUITY,False,Delayed Quote,USD,1e-06,0.0,0.0,0,0,finmb_243212080,Other OTC,"Ehouse Global, Inc.",USD,170200836,86169008,0.0,0.0,1.0E-6 - 0.004,-0.0039990004,-0.9997501,1e-06,0.004,-0.057,-0.003,0.0008638889,-0.0008628889,-0.9988424,0.0003443662,-0.0003433662,1012,-0.00033333333,15,America/New_York,EDT,-14400000,False,False,PNK,0,REGULAR,-0.9970961,EHOUSE GLOBAL INC,1e-06,1630005081,0.0,1e-06,1e-06,1e-06,6000000,us_market,4,0.0,1.0E-6 - 1.0E-6,45.65,,,0.004,0.0,0.0009,0.0003,170.2M,86.17M,1.01B,,,0.00%,0.00%,,,,,,,,,,,,,,1:100,"Dec 30, 2014","Dec 30, 2014","Mar 30, 2015",0.00%,0.00%,"-1,483.87%",,,,,,-1.21M,-2.76M,-0.0570,,367,0,459.98k,,0.00,-0.00,-602.18k,195.01k,Value,92131,Consumer Goods,2,"Ehouse Global, Inc., a development stage company, develops and sells nutraceutical vitamins, supplements, and functional beverage products for the consumer packaged goods industry. Its products include Airarmor, a herbal cold and flu defense; Cal Mag Zinc, a multi-benefit mineral supplement; Electric Energy, a natural concentrated energy shot; Kids Daily, a daily multivitamin for children; Lemonade Detox, a lemonade cleansing diet formula; Liquid Vitamin D3, a multi-benefit daily supplement; LiquidDaily, a daily multivitamin for adults; Omega369, a multi-benefit vegetarian omega 3-6-9 complex; PreFade, a hangover prevention product; Restera, a sleep aid; Sportflex for joint health with antioxident superfruit; and Trimlite natural caffeine-free diet aid/fat burner. The company intends to offer its products to online retailers, grocery stores, pharmacies, convenience stores, and big box retailers. Ehouse Global, Inc. is based in San Diego, California.",San Diego,858-459-0770,CA,United States,86400,9974 Scripps Ranch Boulevard,858-408-7547,Packaging & Containers,Suite 182
t-1,EHOS,-1082882.0,1012710016,,,-717190,,-717190,372451,0,-374071,-374071,1620.0,-197285,,,,0,0,374071,0,-343119,,-717190,-717190,2082280.0,1088095.0,-1082882.0,549187.0,5813.0,13096.0,3972.0,-3178258.0,,907.0,1063810.0,384592.0,935.0,4879.0,24285.0,55031.0,-1.0,,8274.0,15915.0,18415.0,-123179.0,-141594.0,397249.0,2500.0,,,,-1058931.0,en-US,US,EQUITY,False,Delayed Quote,USD,1e-06,0.0,0.0,0,0,finmb_243212080,Other OTC,"Ehouse Global, Inc.",USD,170200836,86169008,0.0,0.0,1.0E-6 - 0.004,-0.0039990004,-0.9997501,1e-06,0.004,-0.057,-0.003,0.0008638889,-0.0008628889,-0.9988424,0.0003443662,-0.0003433662,1012,-0.00033333333,15,America/New_York,EDT,-14400000,False,False,PNK,0,REGULAR,-0.9970961,EHOUSE GLOBAL INC,1e-06,1630005081,0.0,1e-06,1e-06,1e-06,6000000,us_market,4,0.0,1.0E-6 - 1.0E-6,45.65,,,0.004,0.0,0.0009,0.0003,170.2M,86.17M,1.01B,,,0.00%,0.00%,,,,,,,,,,,,,,1:100,"Dec 30, 2014","Dec 30, 2014","Mar 30, 2015",0.00%,0.00%,"-1,483.87%",,,,,,-1.21M,-2.76M,-0.0570,,367,0,459.98k,,0.00,-0.00,-602.18k,195.01k,Value,92131,Consumer Goods,2,"Ehouse Global, Inc., a development stage company, develops and sells nutraceutical vitamins, supplements, and functional beverage products for the consumer packaged goods industry. Its products include Airarmor, a herbal cold and flu defense; Cal Mag Zinc, a multi-benefit mineral supplement; Electric Energy, a natural concentrated energy shot; Kids Daily, a daily multivitamin for children; Lemonade Detox, a lemonade cleansing diet formula; Liquid Vitamin D3, a multi-benefit daily supplement; LiquidDaily, a daily multivitamin for adults; Omega369, a multi-benefit vegetarian omega 3-6-9 complex; PreFade, a hangover prevention product; Restera, a sleep aid; Sportflex for joint health with antioxident superfruit; and Trimlite natural caffeine-free diet aid/fat burner. The company intends to offer its products to online retailers, grocery stores, pharmacies, convenience stores, and big box retailers. Ehouse Global, Inc. is based in San Diego, California.",San Diego,858-459-0770,CA,United States,86400,9974 Scripps Ranch Boulevard,858-408-7547,Packaging & Containers,Suite 182
t-2,EHOS,-778669.0,1012710016,,,-694064,,-694064,210151,0,-210151,-210151,1620.0,-367821,,,,0,0,210151,0,-483913,,-694064,-694064,1675160.0,941683.0,-778669.0,503852.0,163514.0,7239.0,11020.0,-2461068.0,,124086.0,941683.0,,935.0,162579.0,,34930.0,,27473.0,39144.0,203500.0,214027.0,23794.0,-190233.0,246368.0,-12000.0,5664.0,22527.0,98.0,-779104.0,en-US,US,EQUITY,False,Delayed Quote,USD,1e-06,0.0,0.0,0,0,finmb_243212080,Other OTC,"Ehouse Global, Inc.",USD,170200836,86169008,0.0,0.0,1.0E-6 - 0.004,-0.0039990004,-0.9997501,1e-06,0.004,-0.057,-0.003,0.0008638889,-0.0008628889,-0.9988424,0.0003443662,-0.0003433662,1012,-0.00033333333,15,America/New_York,EDT,-14400000,False,False,PNK,0,REGULAR,-0.9970961,EHOUSE GLOBAL INC,1e-06,1630005081,0.0,1e-06,1e-06,1e-06,6000000,us_market,4,0.0,1.0E-6 - 1.0E-6,45.65,,,0.004,0.0,0.0009,0.0003,170.2M,86.17M,1.01B,,,0.00%,0.00%,,,,,,,,,,,,,,1:100,"Dec 30, 2014","Dec 30, 2014","Mar 30, 2015",0.00%,0.00%,"-1,483.87%",,,,,,-1.21M,-2.76M,-0.0570,,367,0,459.98k,,0.00,-0.00,-602.18k,195.01k,Value,92131,Consumer Goods,2,"Ehouse Global, Inc., a development stage company, develops and sells nutraceutical vitamins, supplements, and functional beverage products for the consumer packaged goods industry. Its products include Airarmor, a herbal cold and flu defense; Cal Mag Zinc, a multi-benefit mineral supplement; Electric Energy, a natural concentrated energy shot; Kids Daily, a daily multivitamin for children; Lemonade Detox, a lemonade cleansing diet formula; Liquid Vitamin D3, a multi-benefit daily supplement; LiquidDaily, a daily multivitamin for adults; Omega369, a multi-benefit vegetarian omega 3-6-9 complex; PreFade, a hangover prevention product; Restera, a sleep aid; Sportflex for joint health with antioxident superfruit; and Trimlite natural caffeine-free diet aid/fat burner. The company intends to offer its products to online retailers, grocery stores, pharmacies, convenience stores, and big box retailers. Ehouse Global, Inc. is based in San Diego, California.",San Diego,858-459-0770,CA,United States,86400,9974 Scripps Ranch Boulevard,858-408-7547,Packaging & Containers,Suite 182
t-3,EHOS,-705993.0,1012710016,,,192466,,192466,209144,0,-207524,-207524,-1620.0,-339840,,,,0,0,207524,0,399990,,192466,192466,814637.0,847196.0,-705993.0,515195.0,141703.0,246373.0,9714.0,-1767003.0,,100292.0,847196.0,,1033.0,140670.0,,24323.0,,25000.0,-16981.0,254500.0,247500.0,18191.0,-229309.0,-623094.0,-7000.0,5664.0,22527.0,98.0,-706526.0,en-US,US,EQUITY,False,Delayed Quote,USD,1e-06,0.0,0.0,0,0,finmb_243212080,Other OTC,"Ehouse Global, Inc.",USD,170200836,86169008,0.0,0.0,1.0E-6 - 0.004,-0.0039990004,-0.9997501,1e-06,0.004,-0.057,-0.003,0.0008638889,-0.0008628889,-0.9988424,0.0003443662,-0.0003433662,1012,-0.00033333333,15,America/New_York,EDT,-14400000,False,False,PNK,0,REGULAR,-0.9970961,EHOUSE GLOBAL INC,1e-06,1630005081,0.0,1e-06,1e-06,1e-06,6000000,us_market,4,0.0,1.0E-6 - 1.0E-6,45.65,,,0.004,0.0,0.0009,0.0003,170.2M,86.17M,1.01B,,,0.00%,0.00%,,,,,,,,,,,,,,1:100,"Dec 30, 2014","Dec 30, 2014","Mar 30, 2015",0.00%,0.00%,"-1,483.87%",,,,,,-1.21M,-2.76M,-0.0570,,367,0,459.98k,,0.00,-0.00,-602.18k,195.01k,Value,92131,Consumer Goods,2,"Ehouse Global, Inc., a development stage company, develops and sells nutraceutical vitamins, supplements, and functional beverage products for the consumer packaged goods industry. Its products include Airarmor, a herbal cold and flu defense; Cal Mag Zinc, a multi-benefit mineral supplement; Electric Energy, a natural concentrated energy shot; Kids Daily, a daily multivitamin for children; Lemonade Detox, a lemonade cleansing diet formula; Liquid Vitamin D3, a multi-benefit daily supplement; LiquidDaily, a daily multivitamin for adults; Omega369, a multi-benefit vegetarian omega 3-6-9 complex; PreFade, a hangover prevention product; Restera, a sleep aid; Sportflex for joint health with antioxident superfruit; and Trimlite natural caffeine-free diet aid/fat burner. The company intends to offer its products to online retailers, grocery stores, pharmacies, convenience stores, and big box retailers. Ehouse Global, Inc. is based in San Diego, California.",San Diego,858-459-0770,CA,United States,86400,9974 Scripps Ranch Boulevard,858-408-7547,Packaging & Containers,Suite 182
