Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,dividendsPaid,WC,language,region,quoteType,triggerable,quoteSourceName,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,marketCap,priceHint,regularMarketChangePercent,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,longName,financialCurrency,averageDailyVolume3Month,currency,esgPopulated,tradeable,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,exchange,shortName,exchangeDataDelayedBy,market,marketState,epsTrailingTwelveMonths,twoHundredDayAverageChangePercent,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,compensationRisk,auditRisk,longBusinessSummary,city,phone,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry,address2
t0,DKILF,1124946000000.0,292584992,,,43435000000,30787000000,27509000000,172021000000,216137000000,44116000000,44116000000,,-1983000000,,,,14747000000,651655000000,607539000000,435518000000,-681000000,,28688000000,27509000000,274077000000.0,84214000000.0,1541168000000.0,1667707000000.0,244354000000.0,3239662000000.0,85032000000.0,72611000000.0,1363505000000.0,161645000000.0,268684000000.0,134956000000.0,32844000000.0,736098000000.0,765984000000.0,31692000000.0,76278000000.0,136968000000.0,647410000000.0,1733361000000.0,283286000000.0,455256000000.0,548803000000.0,469396000000.0,229746000000.0,-3890000000.0,50819000000.0,-41516000000.0,-39239000000.0,-52263000000.0,5830000000.0,-6381000000.0,16705000000.0,70694000000.0,35620000000.0,-1456000000.0,-23387000000.0,-26939000000.0,-13024000000.0,-14683000000.0,-28643000000.0,,967377000000.0,en-US,US,EQUITY,False,Delayed Quote,366,65.75,0.3656231,179.83 - 252.53,-6.949997,-0.02752147,179.83,252.53,1530230400,160.0,50.929073,0.6515188,5698.749,221.83778,23.742218,0.10702513,205.84471,39.73529,71853023232,2,0.0,0.04309367,15,America/New_York,EDT,-14400000,245.58 - 245.58,245.58,0.0,0.0,0,0,finmb_875860,Other OTC,"Daikin Industries,Ltd.",JPY,239,USD,False,False,245.58,1630438124,0.0,252.53,245.58,245.58,6,PNK,DAIKIN INDUSTRIES,0,us_market,REGULAR,4.822,0.19303527,0.96,,,252.53,179.83,221.84,205.84,239,366,292.58M,,288.18M,8.36%,50.58%,,,,,,1.66,0.87%,160.00,65.15%,1.08,30.93%,"Jun 28, 2018","Sep 28, 2021",,,"Mar 30, 2021","Mar 30, 2021",6.27%,9.57%,5.05%,10.30%,2.49T,8520.88,8.80%,864.14B,372.22B,156.25B,4.82,21.10%,736.1B,2515.33,751.21B,44.23,2.26,5698.75,374.69B,215.13B,Value,530-8323,Industrials,1,1,"Daikin Industries, Ltd. manufactures, distributes, and sells air-conditioning and refrigeration equipment, and chemical products. The company's air-conditioning and refrigeration equipment products include room air-conditioning systems; air purifiers; heat-pump hot-water supply and room-heating systems; packaged air-conditioning systems; multiple air-conditioning systems for office buildings; air-conditioning systems for facilities and plants; absorption refrigerators; freezers; water chillers; turbo refrigerator equipment; air-handling units; air filters; industrial dust collectors; marine-type container refrigeration; and refrigerating and freezing showcases. The company's chemical products comprise fluorocarbons, fluoroplastics, fluoroelastomers, fluoropaints, fluoro coating agents, semiconductor-etching products, water and oil repellent agents, pharmaceuticals and intermediates, and dry air suppliers. It also provides oil hydraulics products, including oil hydraulic pumps and valves, cooling equipment and systems, inverter controlled pump motors, hydrostatic transmissions, and centralized lubrication units and systems; and defense products consisting of warheads, warhead parts for guided missiles, and home-use oxygen therapy equipment. In addition, the company offers after sales services. It sells its products in Japan, the United States, China, Asia and Oceania, Europe, and internationally. Daikin Industries, Ltd. was founded in 1924 and is headquartered in Osaka, Japan.",Osaka,81 6 6373 4312,5,1609372800,1622505600,7,Japan,http://www.daikin.com,86400,4,Umeda Center Building,Building Products & Equipment,"2-4-12, Nakazaki-Nishi Kita-ku"
t-1,DKILF,1038160000000.0,292584992,,,63535000000,27672000000,44132000000,153996000000,216875000000,62879000000,62879000000,,-2401000000,,,,17550000000,612482000000,549603000000,395607000000,656000000,,45985000000,44132000000,258970000000.0,84203000000.0,1463996000000.0,1556515000000.0,368671000000.0,3048183000000.0,85032000000.0,70671000000.0,1335996000000.0,207059000000.0,259385000000.0,51284000000.0,2000000.0,734353000000.0,711636000000.0,,72280000000.0,53304000000.0,606064000000.0,1642115000000.0,281647000000.0,409563000000.0,545301000000.0,427528000000.0,196798000000.0,-3232000000.0,3735000000.0,-46114000000.0,-13662000000.0,-44208000000.0,7554000000.0,868000000.0,6304000000.0,84886000000.0,32783000000.0,-2843000000.0,-17123000000.0,13954000000.0,-7122000000.0,-19552000000.0,-21941000000.0,-23424000000.0,930479000000.0,en-US,US,EQUITY,False,Delayed Quote,366,65.75,0.3656231,179.83 - 252.53,-6.949997,-0.02752147,179.83,252.53,1530230400,160.0,50.929073,0.6515188,5698.749,221.83778,23.742218,0.10702513,205.84471,39.73529,71853023232,2,0.0,0.04309367,15,America/New_York,EDT,-14400000,245.58 - 245.58,245.58,0.0,0.0,0,0,finmb_875860,Other OTC,"Daikin Industries,Ltd.",JPY,239,USD,False,False,245.58,1630438124,0.0,252.53,245.58,245.58,6,PNK,DAIKIN INDUSTRIES,0,us_market,REGULAR,4.822,0.19303527,0.96,,,252.53,179.83,221.84,205.84,239,366,292.58M,,288.18M,8.36%,50.58%,,,,,,1.66,0.87%,160.00,65.15%,1.08,30.93%,"Jun 28, 2018","Sep 28, 2021",,,"Mar 30, 2021","Mar 30, 2021",6.27%,9.57%,5.05%,10.30%,2.49T,8520.88,8.80%,864.14B,372.22B,156.25B,4.82,21.10%,736.1B,2515.33,751.21B,44.23,2.26,5698.75,374.69B,215.13B,Value,530-8323,Industrials,1,1,"Daikin Industries, Ltd. manufactures, distributes, and sells air-conditioning and refrigeration equipment, and chemical products. The company's air-conditioning and refrigeration equipment products include room air-conditioning systems; air purifiers; heat-pump hot-water supply and room-heating systems; packaged air-conditioning systems; multiple air-conditioning systems for office buildings; air-conditioning systems for facilities and plants; absorption refrigerators; freezers; water chillers; turbo refrigerator equipment; air-handling units; air filters; industrial dust collectors; marine-type container refrigeration; and refrigerating and freezing showcases. The company's chemical products comprise fluorocarbons, fluoroplastics, fluoroelastomers, fluoropaints, fluoro coating agents, semiconductor-etching products, water and oil repellent agents, pharmaceuticals and intermediates, and dry air suppliers. It also provides oil hydraulics products, including oil hydraulic pumps and valves, cooling equipment and systems, inverter controlled pump motors, hydrostatic transmissions, and centralized lubrication units and systems; and defense products consisting of warheads, warhead parts for guided missiles, and home-use oxygen therapy equipment. In addition, the company offers after sales services. It sells its products in Japan, the United States, China, Asia and Oceania, Europe, and internationally. Daikin Industries, Ltd. was founded in 1924 and is headquartered in Osaka, Japan.",Osaka,81 6 6373 4312,5,1609372800,1622505600,7,Japan,http://www.daikin.com,86400,4,Umeda Center Building,Building Products & Equipment,"2-4-12, Nakazaki-Nishi Kita-ku"
t-2,DKILF,996334000000.0,292584992,,,76776000000,28324000000,51503000000,152779000000,229900000000,77121000000,77121000000,,-2154000000,,,,23598000000,647567000000,570446000000,417667000000,-345000000,,53178000000,51503000000,253934000000.0,84149000000.0,1450473000000.0,1513386000000.0,355478000000.0,2992183000000.0,85032000000.0,65860000000.0,1315275000000.0,199950000000.0,263118000000.0,28930000000.0,2000000.0,729952000000.0,671989000000.0,,72546000000.0,30995000000.0,594487000000.0,1616849000000.0,263793000000.0,418936000000.0,578534000000.0,402101000000.0,187285000000.0,-7156000000.0,65000000.0,-38760000000.0,-32023000000.0,-38975000000.0,11864000000.0,83761000000.0,1587000000.0,159909000000.0,32730000000.0,-3628000000.0,31485000000.0,24702000000.0,-6952000000.0,-17715000000.0,-28826000000.0,-23424000000.0,944860000000.0,en-US,US,EQUITY,False,Delayed Quote,366,65.75,0.3656231,179.83 - 252.53,-6.949997,-0.02752147,179.83,252.53,1530230400,160.0,50.929073,0.6515188,5698.749,221.83778,23.742218,0.10702513,205.84471,39.73529,71853023232,2,0.0,0.04309367,15,America/New_York,EDT,-14400000,245.58 - 245.58,245.58,0.0,0.0,0,0,finmb_875860,Other OTC,"Daikin Industries,Ltd.",JPY,239,USD,False,False,245.58,1630438124,0.0,252.53,245.58,245.58,6,PNK,DAIKIN INDUSTRIES,0,us_market,REGULAR,4.822,0.19303527,0.96,,,252.53,179.83,221.84,205.84,239,366,292.58M,,288.18M,8.36%,50.58%,,,,,,1.66,0.87%,160.00,65.15%,1.08,30.93%,"Jun 28, 2018","Sep 28, 2021",,,"Mar 30, 2021","Mar 30, 2021",6.27%,9.57%,5.05%,10.30%,2.49T,8520.88,8.80%,864.14B,372.22B,156.25B,4.82,21.10%,736.1B,2515.33,751.21B,44.23,2.26,5698.75,374.69B,215.13B,Value,530-8323,Industrials,1,1,"Daikin Industries, Ltd. manufactures, distributes, and sells air-conditioning and refrigeration equipment, and chemical products. The company's air-conditioning and refrigeration equipment products include room air-conditioning systems; air purifiers; heat-pump hot-water supply and room-heating systems; packaged air-conditioning systems; multiple air-conditioning systems for office buildings; air-conditioning systems for facilities and plants; absorption refrigerators; freezers; water chillers; turbo refrigerator equipment; air-handling units; air filters; industrial dust collectors; marine-type container refrigeration; and refrigerating and freezing showcases. The company's chemical products comprise fluorocarbons, fluoroplastics, fluoroelastomers, fluoropaints, fluoro coating agents, semiconductor-etching products, water and oil repellent agents, pharmaceuticals and intermediates, and dry air suppliers. It also provides oil hydraulics products, including oil hydraulic pumps and valves, cooling equipment and systems, inverter controlled pump motors, hydrostatic transmissions, and centralized lubrication units and systems; and defense products consisting of warheads, warhead parts for guided missiles, and home-use oxygen therapy equipment. In addition, the company offers after sales services. It sells its products in Japan, the United States, China, Asia and Oceania, Europe, and internationally. Daikin Industries, Ltd. was founded in 1924 and is headquartered in Osaka, Japan.",Osaka,81 6 6373 4312,5,1609372800,1622505600,7,Japan,http://www.daikin.com,86400,4,Umeda Center Building,Building Products & Equipment,"2-4-12, Nakazaki-Nishi Kita-ku"
t-3,DKILF,930822000000.0,292584992,,,54796000000,27021000000,33105000000,146717000000,201224000000,54507000000,54507000000,,-2253000000,,,,19902000000,581682000000,527175000000,380458000000,289000000,,34894000000,33105000000,257106000000.0,83941000000.0,1471226000000.0,1460057000000.0,346080000000.0,2958304000000.0,85032000000.0,67175000000.0,1263771000000.0,197686000000.0,272129000000.0,27313000000.0,2000000.0,638064000000.0,729555000000.0,,105696000000.0,29531000000.0,589032000000.0,1582966000000.0,257069000000.0,443342000000.0,543985000000.0,434385000000.0,186548000000.0,-4901000000.0,-3518000000.0,-33276000000.0,262985000000.0,234388000000.0,1661000000.0,262867000000.0,2611000000.0,59202000000.0,32460000000.0,-3742000000.0,1278000000.0,-12742000000.0,-5261000000.0,-14733000000.0,-25561000000.0,-23336000000.0,853411000000.0,en-US,US,EQUITY,False,Delayed Quote,366,65.75,0.3656231,179.83 - 252.53,-6.949997,-0.02752147,179.83,252.53,1530230400,160.0,50.929073,0.6515188,5698.749,221.83778,23.742218,0.10702513,205.84471,39.73529,71853023232,2,0.0,0.04309367,15,America/New_York,EDT,-14400000,245.58 - 245.58,245.58,0.0,0.0,0,0,finmb_875860,Other OTC,"Daikin Industries,Ltd.",JPY,239,USD,False,False,245.58,1630438124,0.0,252.53,245.58,245.58,6,PNK,DAIKIN INDUSTRIES,0,us_market,REGULAR,4.822,0.19303527,0.96,,,252.53,179.83,221.84,205.84,239,366,292.58M,,288.18M,8.36%,50.58%,,,,,,1.66,0.87%,160.00,65.15%,1.08,30.93%,"Jun 28, 2018","Sep 28, 2021",,,"Mar 30, 2021","Mar 30, 2021",6.27%,9.57%,5.05%,10.30%,2.49T,8520.88,8.80%,864.14B,372.22B,156.25B,4.82,21.10%,736.1B,2515.33,751.21B,44.23,2.26,5698.75,374.69B,215.13B,Value,530-8323,Industrials,1,1,"Daikin Industries, Ltd. manufactures, distributes, and sells air-conditioning and refrigeration equipment, and chemical products. The company's air-conditioning and refrigeration equipment products include room air-conditioning systems; air purifiers; heat-pump hot-water supply and room-heating systems; packaged air-conditioning systems; multiple air-conditioning systems for office buildings; air-conditioning systems for facilities and plants; absorption refrigerators; freezers; water chillers; turbo refrigerator equipment; air-handling units; air filters; industrial dust collectors; marine-type container refrigeration; and refrigerating and freezing showcases. The company's chemical products comprise fluorocarbons, fluoroplastics, fluoroelastomers, fluoropaints, fluoro coating agents, semiconductor-etching products, water and oil repellent agents, pharmaceuticals and intermediates, and dry air suppliers. It also provides oil hydraulics products, including oil hydraulic pumps and valves, cooling equipment and systems, inverter controlled pump motors, hydrostatic transmissions, and centralized lubrication units and systems; and defense products consisting of warheads, warhead parts for guided missiles, and home-use oxygen therapy equipment. In addition, the company offers after sales services. It sells its products in Japan, the United States, China, Asia and Oceania, Europe, and internationally. Daikin Industries, Ltd. was founded in 1924 and is headquartered in Osaka, Japan.",Osaka,81 6 6373 4312,5,1609372800,1622505600,7,Japan,http://www.daikin.com,86400,4,Umeda Center Building,Building Products & Equipment,"2-4-12, Nakazaki-Nishi Kita-ku"
