Period,symbol,NAV,sharesOutstanding,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,WC,language,region,quoteType,triggerable,quoteSourceName,currency,regularMarketChangePercent,regularMarketDayRange,regularMarketPreviousClose,bid,ask,bidSize,askSize,messageBoardId,fullExchangeName,financialCurrency,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,gmtOffSetMilliseconds,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,priceHint,shortName,longName,regularMarketPrice,regularMarketTime,regularMarketChange,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,marketState,exchange,market,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeTimezoneName,exchangeTimezoneShortName,esgPopulated,tradeable,exchangeDataDelayedBy,Beta (5Y Monthly),52-Week Change 3,S&P500 52-Week Change 3,52 Week High 3,52 Week Low 3,50-Day Moving Average 3,200-Day Moving Average 3,Avg Vol (3 month) 3,Avg Vol (10 day) 3,Shares Outstanding 5,Implied Shares Outstanding 6,Float,% Held by Insiders 1,% Held by Institutions 1,Shares Short 4,Short Ratio 4,Short % of Float 4,Short % of Shares Outstanding 4,Shares Short (prior month ) 4,Forward Annual Dividend Rate 4,Forward Annual Dividend Yield 4,Trailing Annual Dividend Rate 3,Trailing Annual Dividend Yield 3,5 Year Average Dividend Yield 4,Payout Ratio 4,Dividend Date 3,Ex-Dividend Date 4,Last Split Factor 2,Last Split Date 3,Fiscal Year Ends,Most Recent Quarter (mrq),Profit Margin,Operating Margin (ttm),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),Quarterly Revenue Growth (yoy),Gross Profit (ttm),EBITDA,Net Income Avi to Common (ttm),Diluted EPS (ttm),Quarterly Earnings Growth (yoy),Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Current Ratio (mrq),Book Value Per Share (mrq),Operating Cash Flow (ttm),Levered Free Cash Flow (ttm),index,zip,sector,fullTimeEmployees,compensationRisk,auditRisk,longBusinessSummary,city,phone,state,shareHolderRightsRisk,compensationAsOfEpochDate,governanceEpochDate,boardRisk,country,website,maxAge,overallRisk,address1,industry
t0,WDP.DE,-10444000000,1816930048,,,1230000000,13656000000,901000000,3149000000,5831000000,1410000000,1410000000,,-415000000,,,,108000000,15613000000,14203000000,9782000000,-180000000,-11000000,1122000000,901000000,18123000000,101054000000,85540000000,4337000000,200250000000,55000000000,3048000000,39365000000,23509000000,77861000000,-8825000000,34943000000,15890000000,26642000000,3306000000,-7918000000,32137000000,32877000000,4309000000,12533000000,50903000000,1406000000,17062000000,-138000000,-591000000,-1549000000,-1908000000,5000000,185000000,-1180000000,-69000000,1388000000,1272000000,179000000,81000000,1287000000,-544000000,-2480000000,-770000000,6235000000,en-US,US,EQUITY,False,Delayed Quote,EUR,0.41466853,153.98 - 155.68,154.34,154.82,155.1,330,197,finmb_191564,XETRA,USD,4221,4072,54.619995,0.54424065,100.36 - 171.42,-16.440002,-0.09590481,100.36,171.42,1620936000,1636541940,1636977600,0.88,0.0057016974,-2.087,7.52,7200000,47.078,150.65657,4.3234253,0.028697224,152.07127,2.908722,2,THE WALT DISNEY COMPANY,The Walt Disney Company,154.98,1630580946,0.6399994,153.98,155.68,153.98,1423,REGULAR,GER,de_market,0.01912736,281587810304,20.609041,3.2919836,15,Europe/Berlin,CEST,False,False,0,1.2,,,171.42,100.36,150.66,152.07,4.22k,4.07k,1.82B,,1.81B,0.12%,66.68%,,,,,,,,0.88,0.57%,,0.00%,,"Dec 13, 2019",,,"Oct 03, 2020","Apr 03, 2021",-7.73%,2.09%,0.37%,-3.92%,58.35B,32.20,-13.40%,21.51B,6.5B,-4.49B,-2.09,95.90%,15.89B,8.75,56.15B,56.60,1.23,47.08,4.3B,3.95B,Value,91521,Communication Services,170000,9,8,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. The company's Media Networks segment operates domestic cable networks under the Disney, ESPN, Freeform, FX, and National Geographic brands; and television broadcast network under the ABC brand, as well as eight domestic television stations. This segment is also involved in the television production and distribution. Its Parks, Experiences and Products segment operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney and Aulani, a Disney resort and spa in Hawaii, as well as licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort in Japan. The company's Studio Entertainment segment produces and distributes motion pictures under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, Searchlight Pictures, and Blue Sky Studios banners; develops, produces, and licenses live entertainment events; produces and distributes music; and provides post-production services through Industrial Light & Magic and Skywalker Sound. Its Direct-To-Consumer & International segment operates international television networks and channels comprising Disney, ESPN, Fox, National Geographic, and Star; direct-to-consumer videos streaming services consisting of Disney+/Disney+Hotstar, ESPN+, and Hulu; and operates branded apps and Websites, such as Disney Movie Club and Disney Digital Network, as well as provides streaming technology support services. The company was founded in 1923 and is based in Burbank, California.",Burbank,818-560-1000,CA,3,1609372800,1622505600,2,United States,http://www.thewaltdisneycompany.com,86400,7,500 South Buena Vista Street,Entertainment
t-1,WDP.DE,-12371000000,1816930048,,,46000000,13987000000,17000000,2950000000,4474000000,226000000,226000000,,-404000000,,,,16000000,16249000000,16023000000,11775000000,-180000000,-12000000,30000000,17000000,18642000000,103830000000,84071000000,4303000000,201888000000,54663000000,2275000000,38456000000,24406000000,77800000000,-9048000000,34272000000,17068000000,26546000000,3551000000,-8141000000,32263000000,34874000000,4037000000,14051000000,52878000000,1480000000,16846000000,-642000000,-732000000,-317000000,-333000000,-136000000,209000000,-842000000,139000000,84000000,1298000000,28000000,94000000,-1324000000,-225000000,837000000,-760000000,8328000000,en-US,US,EQUITY,False,Delayed Quote,EUR,0.41466853,153.98 - 155.68,154.34,154.82,155.1,330,197,finmb_191564,XETRA,USD,4221,4072,54.619995,0.54424065,100.36 - 171.42,-16.440002,-0.09590481,100.36,171.42,1620936000,1636541940,1636977600,0.88,0.0057016974,-2.087,7.52,7200000,47.078,150.65657,4.3234253,0.028697224,152.07127,2.908722,2,THE WALT DISNEY COMPANY,The Walt Disney Company,154.98,1630580946,0.6399994,153.98,155.68,153.98,1423,REGULAR,GER,de_market,0.01912736,281587810304,20.609041,3.2919836,15,Europe/Berlin,CEST,False,False,0,1.2,,,171.42,100.36,150.66,152.07,4.22k,4.07k,1.82B,,1.81B,0.12%,66.68%,,,,,,,,0.88,0.57%,,0.00%,,"Dec 13, 2019",,,"Oct 03, 2020","Apr 03, 2021",-7.73%,2.09%,0.37%,-3.92%,58.35B,32.20,-13.40%,21.51B,6.5B,-4.49B,-2.09,95.90%,15.89B,8.75,56.15B,56.60,1.23,47.08,4.3B,3.95B,Value,91521,Communication Services,170000,9,8,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. The company's Media Networks segment operates domestic cable networks under the Disney, ESPN, Freeform, FX, and National Geographic brands; and television broadcast network under the ABC brand, as well as eight domestic television stations. This segment is also involved in the television production and distribution. Its Parks, Experiences and Products segment operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney and Aulani, a Disney resort and spa in Hawaii, as well as licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort in Japan. The company's Studio Entertainment segment produces and distributes motion pictures under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, Searchlight Pictures, and Blue Sky Studios banners; develops, produces, and licenses live entertainment events; produces and distributes music; and provides post-production services through Industrial Light & Magic and Skywalker Sound. Its Direct-To-Consumer & International segment operates international television networks and channels comprising Disney, ESPN, Fox, National Geographic, and Star; direct-to-consumer videos streaming services consisting of Disney+/Disney+Hotstar, ESPN+, and Hulu; and operates branded apps and Websites, such as Disney Movie Club and Disney Digital Network, as well as provides streaming technology support services. The company was founded in 1923 and is based in Burbank, California.",Burbank,818-560-1000,CA,3,1609372800,1622505600,2,United States,http://www.thewaltdisneycompany.com,86400,7,500 South Buena Vista Street,Entertainment
t-2,WDP.DE,-13279000000,1816930048,,,-580000000,13929000000,-710000000,2833000000,3694000000,-474000000,-474000000,,-475000000,,,,49000000,14707000000,15181000000,11013000000,-106000000,-12000000,-629000000,-710000000,19173000000,104037000000,83583000000,4545000000,201549000000,54497000000,875000000,38315000000,21581000000,77689000000,-9229000000,29407000000,17914000000,26628000000,3688000000,-8322000000,36126000000,35251000000,3903000000,12708000000,52917000000,3754000000,12663000000,-307000000,-515000000,-5873000000,-6439000000,-165000000,67000000,-5200000000,87000000,1667000000,1335000000,214000000,-72000000,-157000000,-633000000,1990000000,-729000000,8623000000,en-US,US,EQUITY,False,Delayed Quote,EUR,0.41466853,153.98 - 155.68,154.34,154.82,155.1,330,197,finmb_191564,XETRA,USD,4221,4072,54.619995,0.54424065,100.36 - 171.42,-16.440002,-0.09590481,100.36,171.42,1620936000,1636541940,1636977600,0.88,0.0057016974,-2.087,7.52,7200000,47.078,150.65657,4.3234253,0.028697224,152.07127,2.908722,2,THE WALT DISNEY COMPANY,The Walt Disney Company,154.98,1630580946,0.6399994,153.98,155.68,153.98,1423,REGULAR,GER,de_market,0.01912736,281587810304,20.609041,3.2919836,15,Europe/Berlin,CEST,False,False,0,1.2,,,171.42,100.36,150.66,152.07,4.22k,4.07k,1.82B,,1.81B,0.12%,66.68%,,,,,,,,0.88,0.57%,,0.00%,,"Dec 13, 2019",,,"Oct 03, 2020","Apr 03, 2021",-7.73%,2.09%,0.37%,-3.92%,58.35B,32.20,-13.40%,21.51B,6.5B,-4.49B,-2.09,95.90%,15.89B,8.75,56.15B,56.60,1.23,47.08,4.3B,3.95B,Value,91521,Communication Services,170000,9,8,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. The company's Media Networks segment operates domestic cable networks under the Disney, ESPN, Freeform, FX, and National Geographic brands; and television broadcast network under the ABC brand, as well as eight domestic television stations. This segment is also involved in the television production and distribution. Its Parks, Experiences and Products segment operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney and Aulani, a Disney resort and spa in Hawaii, as well as licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort in Japan. The company's Studio Entertainment segment produces and distributes motion pictures under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, Searchlight Pictures, and Blue Sky Studios banners; develops, produces, and licenses live entertainment events; produces and distributes music; and provides post-production services through Industrial Light & Magic and Skywalker Sound. Its Direct-To-Consumer & International segment operates international television networks and channels comprising Disney, ESPN, Fox, National Geographic, and Star; direct-to-consumer videos streaming services consisting of Disney+/Disney+Hotstar, ESPN+, and Hulu; and operates branded apps and Websites, such as Disney Movie Club and Disney Digital Network, as well as provides streaming technology support services. The company was founded in 1923 and is based in Burbank, California.",Burbank,818-560-1000,CA,3,1609372800,1622505600,2,United States,http://www.thewaltdisneycompany.com,86400,7,500 South Buena Vista Street,Entertainment
t-3,WDP.DE,-10956000000,1816930048,,,-4840000000,13759000000,-4721000000,2452000000,3883000000,54000000,54000000,,-456000000,,,,-331000000,11779000000,11725000000,7896000000,-4894000000,-3000000,-4509000000,-4721000000,19589000000,108024000000,85866000000,3707000000,207649000000,54386000000,899000000,39004000000,19860000000,77233000000,-7524000000,29749000000,23115000000,30917000000,3489000000,-6617000000,36137000000,41330000000,3611000000,12622000000,54197000000,4694000000,16144000000,-1098000000,-714000000,8945000000,8303000000,182000000,31000000,8776000000,27000000,1160000000,1379000000,-6000000,16000000,1272000000,-673000000,3923000000,-708000000,10413000000,en-US,US,EQUITY,False,Delayed Quote,EUR,0.41466853,153.98 - 155.68,154.34,154.82,155.1,330,197,finmb_191564,XETRA,USD,4221,4072,54.619995,0.54424065,100.36 - 171.42,-16.440002,-0.09590481,100.36,171.42,1620936000,1636541940,1636977600,0.88,0.0057016974,-2.087,7.52,7200000,47.078,150.65657,4.3234253,0.028697224,152.07127,2.908722,2,THE WALT DISNEY COMPANY,The Walt Disney Company,154.98,1630580946,0.6399994,153.98,155.68,153.98,1423,REGULAR,GER,de_market,0.01912736,281587810304,20.609041,3.2919836,15,Europe/Berlin,CEST,False,False,0,1.2,,,171.42,100.36,150.66,152.07,4.22k,4.07k,1.82B,,1.81B,0.12%,66.68%,,,,,,,,0.88,0.57%,,0.00%,,"Dec 13, 2019",,,"Oct 03, 2020","Apr 03, 2021",-7.73%,2.09%,0.37%,-3.92%,58.35B,32.20,-13.40%,21.51B,6.5B,-4.49B,-2.09,95.90%,15.89B,8.75,56.15B,56.60,1.23,47.08,4.3B,3.95B,Value,91521,Communication Services,170000,9,8,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. The company's Media Networks segment operates domestic cable networks under the Disney, ESPN, Freeform, FX, and National Geographic brands; and television broadcast network under the ABC brand, as well as eight domestic television stations. This segment is also involved in the television production and distribution. Its Parks, Experiences and Products segment operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney and Aulani, a Disney resort and spa in Hawaii, as well as licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort in Japan. The company's Studio Entertainment segment produces and distributes motion pictures under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, Searchlight Pictures, and Blue Sky Studios banners; develops, produces, and licenses live entertainment events; produces and distributes music; and provides post-production services through Industrial Light & Magic and Skywalker Sound. Its Direct-To-Consumer & International segment operates international television networks and channels comprising Disney, ESPN, Fox, National Geographic, and Star; direct-to-consumer videos streaming services consisting of Disney+/Disney+Hotstar, ESPN+, and Hulu; and operates branded apps and Websites, such as Disney Movie Club and Disney Digital Network, as well as provides streaming technology support services. The company was founded in 1923 and is based in Burbank, California.",Burbank,818-560-1000,CA,3,1609372800,1622505600,2,United States,http://www.thewaltdisneycompany.com,86400,7,500 South Buena Vista Street,Entertainment
