52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
109.52 - 153.90,N/A x N/A,,,N/A x N/A,153.70 - 153.90,,,,,153.7,,153.9,153.89999389648438,37.0,,,SPYU.DE
