52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
12.55 - 18.34,12.58 x N/A,6132.0,,12.53 x N/A,12.55 - 12.57,0.00%,2020-12-18,15.73,13.66M,12.57,,12.43,12.552000045776367,222.0,2.24%,,DDOC.DE
