52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
24.20 - 25.38,0.00 x 1400,5600.0,0.0,0.00 x 3200,25.31 - 25.31,0.55%,2021-07-15,25.02,,25.33,,25.35,25.34600067138672,40.0,,,HVAL
