52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
129.60 - 239.20,N/A x N/A,,,N/A x N/A,214.30 - 215.30,,,,,214.3,,214.2,215.3000030517578,66.0,,,WDNR.DE
