52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
1.9188 - 4.3290,3.7160 x 6087700,29869.0,1.24,3.7030 x 115500,3.6915 - 3.7155,0.25%,2014-05-12,4.97,33.02M,3.7045,,3.667,3.7155001163482666,597.0,56.66%,6.52%,XMLP.DE
