52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
4.3069 - 4.7120,4.4728 x 0,2882.0,0.6,4.4657 x 0,4.4700 - 4.4700,0.15%,2017-04-25,5.3,199.47M,4.47,,4.469,4.46999979019165,207.0,-0.87%,2.49%,SXRF.DE
