52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
24.10 - 35.16,34.98 x 1000,2534.0,1.18,34.94 x 1100,34.94 - 35.16,0.25%,2017-12-12,34.11,311.73M,34.96,,35.06,34.959999084472656,9396.0,17.68%,1.14%,CLRG
