1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,0.0123 - 0.0540,N/A x N/A,21002.0,0.39,N/A x N/A,0.0200 - 0.0200,-0.004,,,N/A (N/A),4.797M,0.02,,0.02,0.019999999552965164,100.0,KGHZF
