52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
67.40 - 95.16,N/A x N/A,,,N/A x N/A,95.04 - 95.16,,,,,95.11,,95.14,95.16000366210938,698.0,,,VNRT.DE
