1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
44.0,0.0201 - 3.3740,0.0000 x 0,137.0,0.76,0.0000 x 0,3.1346 - 3.1346,0.121,,"Jun 24, 2021",0.05 (1.56%),8.101B,3.1346,25.91,3.1346,3.1345999240875244,1415.0,GPOVF
