1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
126.91,43.07 - 113.46,103.12 x 800,2997254.0,3.18,103.08 x 800,100.54 - 103.45,-12.33,"Nov 05, 2021 - Nov 09, 2021",,N/A (N/A),21.465B,102.6,,101.63,102.8499984741211,649996.0,CZR
