1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,0.0800 - 1.0000,0.0000 x 0,44903.0,-1.61,0.0000 x 0,0.1162 - 0.1219,-0.116,,,N/A (N/A),1.124M,0.1162,,0.1249,0.12189999967813492,14236.0,HYEG
