52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
12.19 - 16.20,16.14 x 1500000,636.0,0.0,16.05 x 1500000,16.06 - 16.06,0.27%,2016-06-06,15.52,,16.06,,16.07,16.062000274658203,1759.0,3.92%,0.00%,U1FB.DE
