1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
15.8,6.59 - 14.95,12.12 x 900,251084.0,2.09,12.08 x 800,12.04 - 12.37,-0.97,"Oct 27, 2021 - Nov 01, 2021","Feb 27, 2020",N/A (N/A),593.138M,12.2,,12.0,12.199999809265137,97162.0,CLDT
