1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,0.0015 - 0.0109,0.0000 x 0,2150.0,2.92,0.0000 x 0,0.0026 - 0.0026,-0.098,,,N/A (N/A),314.0,0.0026,,0.0026,0.0026000000070780516,200.0,IMNG
