1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,1.5000 - 5.5000,0.0000 x 0,334.0,1.68,0.0000 x 0,4.8500 - 4.8500,-0.687,,"Mar 13, 2020",0.12 (3.82%),5.816B,4.85,,4.85,,70.0,BOALF
