52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
4.55 - 6.71,N/A x N/A,,,N/A x N/A,6.66 - 6.69,,,,,6.68,,6.62,6.679999828338623,6916.0,,,EDM4.DE
