1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,90.00 - 132.45,131.80 x N/A,175.0,,131.45 x N/A,130.00 - 132.00,,,,N/A (N/A),58.554B,130.0,52.38,131.0,131.8000030517578,249.0,UWS.DE
