52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
30.83 - 34.05,34.02 x 1400,22312.0,0.0,33.92 x 1300,34.02 - 34.03,0.85%,2020-06-19,33.79,33.54M,33.97,,33.96,34.029998779296875,1583.0,4.03%,0.00%,DJUN
