52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
16.24 - 22.77,22.76 x N/A,3397.0,,22.74 x N/A,22.74 - 22.77,0.00%,2019-01-30,25.49,365.04M,22.77,,22.76,22.75,2880.0,10.74%,0.00%,PRAW.DE
