52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
107.02 - 112.75,110.17 x 0,83.0,,109.32 x 0,109.72 - 110.20,0.35%,2018-11-20,108.98,20.4M,109.86,,109.86,110.19999694824219,266.0,-1.06%,0.00%,ECBI.DE
