1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,28.00 - 101.44,N/A x N/A,0.0,1.26,N/A x N/A,101.44 - 101.44,,,,N/A (N/A),274.625M,101.44,,101.44,25.36039924621582,900.0,FNNTF
