1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
29.23,20.05 - 35.80,0.00 x 900,535818.0,0.41,0.00 x 1000,26.00 - 26.51,1.38,"Oct 19, 2021 - Oct 25, 2021","May 20, 2021",0.83 (2.60%),1.98B,26.21,19.22,26.16,26.5,250227.0,HCSG
