52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
195.88 - 199.34,N/A x N/A,,,N/A x N/A,197.54 - 197.66,,,,,197.54,,197.5,197.6649932861328,1.0,,,X03C.DE
