52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
24.44 - 28.80,0.00 x 3000,12884.0,,0.00 x 2900,28.72 - 28.80,0.11%,2021-02-24,27.66,66.57M,28.72,,28.8,28.755199432373047,1244.0,,,HKND
