52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
17.12 - 18.47,18.43 x N/A,2216.0,,18.31 x N/A,18.31 - 18.36,0.00%,2019-09-10,21.2,144.62M,18.31,,18.33,18.360000610351562,1107.0,-2.42%,0.00%,PRAP.DE
