52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
38.07 - 50.96,0.00 x 3000,3343.0,0.78,0.00 x 2900,50.66 - 50.96,0.40%,2015-09-28,49.85,48.88M,50.66,,50.87,50.9369010925293,2232.0,15.65%,1.69%,JHMH
